experiment_name,mean_fit_time,mean_score_time,mean_test_score,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,rank_test_score,run_number,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
random search for 1 group,0.4709454536437988,0.005124473571777343,0.6543050686014386,,,,5,8,,"{'max_depth': 5, 'min_child_weight': 8}",18,6,0.7170969625380923,0.6495076609526427,0.5797372408377612,0.6524206909713823,0.6727627877073142,0.14793279806024037,0.00022534234387449164,0.044430701717029425
random search for 1 group,0.3564876079559326,0.00491938591003418,0.6436359702507859,,,,4,3,,"{'max_depth': 4, 'min_child_weight': 3}",140,6,0.6938275769897768,0.6322986078474166,0.5622639950426171,0.6584247599535085,0.6713649114206108,0.008451598157333538,0.0001482963255363997,0.04529179617073415
random search for 1 group,0.31966381072998046,0.004998970031738281,0.6445199774469427,,,,3,4,,"{'max_depth': 3, 'min_child_weight': 4}",135,6,0.7120550716578278,0.6345999166298066,0.5487146045077389,0.6699830714344861,0.657247223004854,0.009417025225701169,3.415013050726013e-05,0.0541265516648134
random search for 1 group,0.3519105911254883,0.0049212932586669925,0.6517914850028206,,,,4,6,,"{'max_depth': 4, 'min_child_weight': 6}",38,6,0.7061073593817335,0.6408930881623333,0.5673045562636321,0.6658087282405926,0.6788436929658119,0.009708887622886138,0.00015077916672027452,0.047191811693723114
random search for 1 group,1.1402999401092528,0.005881023406982422,0.6123808516305624,,,,9,3,,"{'max_depth': 9, 'min_child_weight': 3}",234,6,0.6706726775744859,0.5878327607985796,0.5942972166307536,0.573205302172505,0.635896300976488,0.062108223082076294,0.00024049854891011676,0.0358197253575729
random search for 1 group,0.5076066493988037,0.005286312103271485,0.6474485754399055,,,,6,4,,"{'max_depth': 6, 'min_child_weight': 4}",117,6,0.7346023790738694,0.6248150799140801,0.6127151554419047,0.6092402704216315,0.6558699923480416,0.009543265854632213,0.00022004092803433047,0.04657309503877257
random search for 1 group,0.7800861835479737,0.005440235137939453,0.635256722818928,,,,9,8,,"{'max_depth': 9, 'min_child_weight': 8}",185,6,0.6750541508207026,0.6264736439193792,0.6120360769641002,0.6183778747533848,0.6443418676370729,0.04315690966497518,0.00012953893781131345,0.02266103048324953
random search for 1 group,0.933375358581543,0.00553436279296875,0.6283601687629187,,,,9,5,,"{'max_depth': 9, 'min_child_weight': 5}",225,6,0.6675066356595779,0.6193587218263101,0.60506741246331,0.6075205344885053,0.6423475393768898,0.056637221236066834,9.106159097843596e-05,0.023604920278876885
random search for 1 group,0.4125321388244629,0.005020952224731446,0.6506950391443072,,,,5,4,,"{'max_depth': 5, 'min_child_weight': 4}",50,6,0.7225733239105259,0.6176451255877349,0.6154086497298282,0.6410766688309115,0.6567714276625352,0.012154732622567381,9.055985054029092e-05,0.039072623228677245
random search for 1 group,0.7253546714782715,0.005343961715698242,0.6323951360470051,,,,7,1,,"{'max_depth': 7, 'min_child_weight': 1}",203,6,0.6550269288219474,0.6362642699012022,0.6161907753337306,0.5978058174177585,0.6566878887603871,0.009663927099514387,0.00012699959522265397,0.022699375959460255
random search for 1 group,0.8494294643402099,0.005600357055664062,0.6365690579003275,,,,9,6,,"{'max_depth': 9, 'min_child_weight': 6}",180,6,0.690382355016902,0.6322885237860475,0.6134009317288963,0.6050104748011003,0.6417630041686915,0.047037503549099836,0.00013957306266349423,0.02991279737578912
random search for 1 group,0.3544756889343262,0.005262422561645508,0.6436359702507859,,,,4,3,,"{'max_depth': 4, 'min_child_weight': 3}",140,6,0.6938275769897768,0.6322986078474166,0.5622639950426171,0.6584247599535085,0.6713649114206108,0.007452408248125703,0.0006373218300740132,0.04529179617073415
random search for 1 group,0.3170830249786377,0.004904270172119141,0.6445199774469427,,,,3,4,,"{'max_depth': 3, 'min_child_weight': 4}",135,6,0.7120550716578278,0.6345999166298066,0.5487146045077389,0.6699830714344861,0.657247223004854,0.00777183158999535,0.00011994582569463547,0.0541265516648134
random search for 1 group,0.34916110038757325,0.004881143569946289,0.6568717433459696,,,,4,7,,"{'max_depth': 4, 'min_child_weight': 7}",6,6,0.7084013480693749,0.6349473612078613,0.5663631191971372,0.6957378320128869,0.6789090562425879,0.010703916092259454,9.081864099092395e-05,0.0516217119986754
random search for 1 group,0.8513637065887452,0.005692243576049805,0.6365690579003275,,,,9,6,,"{'max_depth': 9, 'min_child_weight': 6}",180,6,0.690382355016902,0.6322885237860475,0.6134009317288963,0.6050104748011003,0.6417630041686915,0.055765518526327454,0.00020647461911271796,0.02991279737578912
random search for 1 group,0.3202376365661621,0.004883480072021484,0.6505939930587898,,,,3,9,,"{'max_depth': 3, 'min_child_weight': 9}",56,6,0.7041709128219857,0.6355412989753935,0.5598165710175411,0.6847214101184442,0.6687197723605852,0.011064842777117197,4.001780389353276e-05,0.050657348437114676
random search for 1 group,0.39693217277526854,0.004964685440063477,0.657690334493021,,,,5,9,,"{'max_depth': 5, 'min_child_weight': 9}",1,6,0.710637271809118,0.6496578159468517,0.5823513220379177,0.6764954976597148,0.6693097650115029,0.01002792587557814,0.00012271611554900324,0.042502968485411144
random search for 1 group,1.4708288669586183,0.006036233901977539,0.6024519869930074,,,,9,1,,"{'max_depth': 9, 'min_child_weight': 1}",240,6,0.6262109634958821,0.587827018371416,0.6233054572781702,0.5309109718965204,0.6440055239230481,0.043968881203111466,0.00018051164238906635,0.04014488551985893
random search for 1 group,0.3228647232055664,0.005051374435424805,0.6445199774469427,,,,3,4,,"{'max_depth': 3, 'min_child_weight': 4}",135,6,0.7120550716578278,0.6345999166298066,0.5487146045077389,0.6699830714344861,0.657247223004854,0.009962828834079495,9.870310334069395e-05,0.0541265516648134
random search for 1 group,1.0263189792633056,0.005702304840087891,0.6231022960434798,,,,8,1,,"{'max_depth': 8, 'min_child_weight': 1}",229,6,0.6203922791354726,0.6249708863927723,0.6148369175425581,0.5892545394492246,0.6660568576973711,0.014813526319191106,8.046115223183558e-05,0.024778689620884115
random search for 1 group,0.6671712875366211,0.005686807632446289,0.6426244284021827,,,,7,3,,"{'max_depth': 7, 'min_child_weight': 3}",155,6,0.6962307872359513,0.6209190161988865,0.6088978482278247,0.644699081622415,0.6423754087258357,0.01517296417294361,0.0005378035195299039,0.02995535021785122
random search for 1 group,0.31984872817993165,0.004819107055664062,0.6474590208487027,,,,3,3,,"{'max_depth': 3, 'min_child_weight': 3}",109,6,0.704132685508851,0.6332856156001344,0.5490708601436938,0.6811237481839766,0.6696821948068575,0.009298972613910255,0.00011142944724363128,0.0542590143231491
random search for 1 group,0.32148017883300783,0.004844045639038086,0.6505939930587898,,,,3,9,,"{'max_depth': 3, 'min_child_weight': 9}",56,6,0.7041709128219857,0.6355412989753935,0.5598165710175411,0.6847214101184442,0.6687197723605852,0.007318189808465651,0.00011654856122853768,0.050657348437114676
random search for 1 group,0.6414175987243652,0.005280494689941406,0.645074590906151,,,,7,4,,"{'max_depth': 7, 'min_child_weight': 4}",129,6,0.7014958114390037,0.6301407236889833,0.6171310030016468,0.6115389309508901,0.6650664854502313,0.018440634084968537,6.505953325467467e-05,0.03379803236151498
random search for 1 group,1.0264166355133058,0.005706262588500976,0.6231022960434798,,,,8,1,,"{'max_depth': 8, 'min_child_weight': 1}",229,6,0.6203922791354726,0.6249708863927723,0.6148369175425581,0.5892545394492246,0.6660568576973711,0.015583212572084311,0.00013614042414775,0.024778689620884115
random search for 1 group,0.46425752639770507,0.005403327941894531,0.6545296415698946,,,,6,8,,"{'max_depth': 6, 'min_child_weight': 8}",15,6,0.7120335418158243,0.6529427809102062,0.5959527593975102,0.6645174000248306,0.6472017257011016,0.016811385779436926,0.00045487314304492606,0.03713198477113434
random search for 1 group,0.520484733581543,0.005202102661132813,0.642776920443931,,,,6,2,,"{'max_depth': 6, 'min_child_weight': 2}",151,6,0.7105954095966389,0.6477976765481852,0.6062273133631263,0.6128273119001884,0.6364368908115157,0.01368206466260635,0.00013000538161567131,0.03714190158901104
random search for 1 group,0.6150636196136474,0.005338859558105469,0.6392722735171613,,,,7,5,,"{'max_depth': 7, 'min_child_weight': 5}",169,6,0.6905585114381925,0.6184113511283627,0.6225688548685377,0.6123903160529944,0.6524323340977192,0.01493469711944932,0.00018491413001335718,0.029121426164061784
random search for 1 group,0.8097401142120362,0.005569314956665039,0.6339744175865637,,,,9,7,,"{'max_depth': 9, 'min_child_weight': 7}",193,6,0.67974759813655,0.6199409022501351,0.6038073678905376,0.6306376447973692,0.6357385748582267,0.056639694129496196,0.00024317220568367015,0.025363047140467162
random search for 1 group,0.7507160663604736,0.005359935760498047,0.6370821843331853,,,,9,9,,"{'max_depth': 9, 'min_child_weight': 9}",176,6,0.6781224672044344,0.6277967093619248,0.5895191901367075,0.6411540505239902,0.6488185044388702,0.03977714550727293,0.00010285526720219353,0.028938156763785593
random search for 1 group,0.5213409900665283,0.005228948593139648,0.642776920443931,,,,6,2,,"{'max_depth': 6, 'min_child_weight': 2}",151,6,0.7105954095966389,0.6477976765481852,0.6062273133631263,0.6128273119001884,0.6364368908115157,0.012431888552214882,9.541860637922153e-05,0.03714190158901104
random search for 1 group,0.31775102615356443,0.0048748493194580075,0.6505939930587898,,,,3,9,,"{'max_depth': 3, 'min_child_weight': 9}",56,6,0.7041709128219857,0.6355412989753935,0.5598165710175411,0.6847214101184442,0.6687197723605852,0.00863935035825797,0.0002736351792605546,0.050657348437114676
random search for 1 group,0.40459394454956055,0.004992294311523438,0.6528782665919293,,,,5,6,,"{'max_depth': 5, 'min_child_weight': 6}",26,6,0.7187428835754811,0.6437933471401271,0.5832981929928416,0.6562705441265715,0.6622863651246249,0.011613232739658981,6.018157221039275e-05,0.04327144563973597
random search for 1 group,0.8459427356719971,0.005711507797241211,0.6365690579003275,,,,9,6,,"{'max_depth': 9, 'min_child_weight': 6}",180,6,0.690382355016902,0.6322885237860475,0.6134009317288963,0.6050104748011003,0.6417630041686915,0.0477984810311641,0.0002705629836950137,0.02991279737578912
random search for 1 group,0.5340498447418213,0.005149078369140625,0.6498074563259497,,,,7,9,,"{'max_depth': 7, 'min_child_weight': 9}",76,6,0.6956125619418921,0.6376360013020864,0.5948761115461465,0.6630127696148085,0.6578998372248146,0.023069421072414203,0.00015507983349411045,0.03317701488944539
random search for 1 group,0.3169602870941162,0.004931402206420898,0.6483210879979175,,,,3,6,,"{'max_depth': 3, 'min_child_weight': 6}",95,6,0.7064330630194322,0.6358017815723074,0.5508468211754239,0.6810647122074753,0.6674590620149485,0.007891140341041545,8.263746162128318e-05,0.05380218274887263
random search for 1 group,0.41563000679016116,0.004933643341064453,0.6475159499747634,,,,5,3,,"{'max_depth': 5, 'min_child_weight': 3}",106,6,0.7213059058477109,0.6298917951505261,0.5944498742897433,0.6384366489595725,0.6534955256262637,0.012450658220465562,8.750337337991834e-05,0.04168876549264796
random search for 1 group,0.6659840106964111,0.005400371551513672,0.6380619231963699,,,,8,7,,"{'max_depth': 8, 'min_child_weight': 7}",172,6,0.681102749812396,0.6119865345627222,0.6037585696339662,0.6471268385435496,0.6463349234292151,0.03951703305167926,0.0001661407273481492,0.027784074348151493
random search for 1 group,0.34917559623718264,0.0050239086151123045,0.6524730417535233,,,,4,8,,"{'max_depth': 4, 'min_child_weight': 8}",34,6,0.7067146151144796,0.6347086565259357,0.5708477141001187,0.6740822159904953,0.6760120070365871,0.014362587638899815,0.0002740465911005765,0.046779172877495175
random search for 1 group,0.47230939865112304,0.005225944519042969,0.6476388847901207,,,,6,7,,"{'max_depth': 6, 'min_child_weight': 7}",99,6,0.699406370757079,0.6378901233182898,0.5893328963335072,0.6548855438281411,0.6566794897135867,0.013544391910212757,0.000238438147695473,0.035521108789203504
random search for 1 group,0.6396943092346191,0.0052373409271240234,0.645074590906151,,,,7,4,,"{'max_depth': 7, 'min_child_weight': 4}",129,6,0.7014958114390037,0.6301407236889833,0.6171310030016468,0.6115389309508901,0.6650664854502313,0.020361634824411022,5.735718762823523e-05,0.03379803236151498
random search for 1 group,0.3476135730743408,0.004910469055175781,0.6568717433459696,,,,4,7,,"{'max_depth': 4, 'min_child_weight': 7}",6,6,0.7084013480693749,0.6349473612078613,0.5663631191971372,0.6957378320128869,0.6789090562425879,0.009242168537199186,4.54941134154421e-05,0.0516217119986754
random search for 1 group,0.5106488704681397,0.00517120361328125,0.6485051606696295,,,,6,3,,"{'max_depth': 6, 'min_child_weight': 3}",91,6,0.7189948597776128,0.632309096029887,0.6081036868158528,0.6195821917176397,0.6635359690071547,0.008684453494214463,0.00012413643793411256,0.03981420000950244
random search for 1 group,0.4711605548858643,0.005104207992553711,0.6476388847901207,,,,6,7,,"{'max_depth': 6, 'min_child_weight': 7}",99,6,0.699406370757079,0.6378901233182898,0.5893328963335072,0.6548855438281411,0.6566794897135867,0.013426361525693186,0.00011942020830662673,0.035521108789203504
random search for 1 group,0.49466562271118164,0.005329751968383789,0.6412431744571337,,,,6,5,,"{'max_depth': 6, 'min_child_weight': 5}",163,6,0.6943662651829554,0.6328704374623356,0.5971699805237072,0.6301941755579807,0.6516150135586896,0.007348737778302108,0.00032021610868158116,0.03182535888112942
random search for 1 group,0.53760666847229,0.005272626876831055,0.6312042965351058,,,,6,1,,"{'max_depth': 6, 'min_child_weight': 1}",213,6,0.6781255468896761,0.6239661746742327,0.6079173887139948,0.6053591515398546,0.6406532208577704,0.010352222784450445,0.0001027907632572561,0.026659061909448466
random search for 1 group,0.5332826137542724,0.0052520751953125,0.6498074563259497,,,,7,9,,"{'max_depth': 7, 'min_child_weight': 9}",76,6,0.6956125619418921,0.6376360013020864,0.5948761115461465,0.6630127696148085,0.6578998372248146,0.024420189698906834,0.00022108267774335964,0.03317701488944539
random search for 1 group,0.5355880260467529,0.005107450485229492,0.6312042965351058,,,,6,1,,"{'max_depth': 6, 'min_child_weight': 1}",213,6,0.6781255468896761,0.6239661746742327,0.6079173887139948,0.6053591515398546,0.6406532208577704,0.008644789964072929,6.60050802240229e-05,0.026659061909448466
random search for 1 group,0.3171967029571533,0.005106163024902344,0.6501751530503082,,,,3,8,,"{'max_depth': 3, 'min_child_weight': 8}",71,6,0.708448969663916,0.6360259974933586,0.5520665799531479,0.6834364939650391,0.6708977241760792,0.00905701518819567,0.0005464241633060041,0.05432691814259408
random search for 1 group,0.34786643981933596,0.004791402816772461,0.649218409527402,,,,4,9,,"{'max_depth': 4, 'min_child_weight': 9}",81,6,0.7076490539837288,0.6347110150307216,0.555109332444599,0.6764509894968633,0.672171656681097,0.011476825771684636,7.113646525060133e-05,0.052439656869076964
random search for 1 group,0.8855473518371582,0.005627965927124024,0.6314537832939452,,,,8,3,,"{'max_depth': 8, 'min_child_weight': 3}",211,6,0.699797748227383,0.610777301655608,0.5971163865046354,0.6102091190144437,0.6393683610676562,0.03015290527553798,0.0002622719935558599,0.03685497946197997
random search for 1 group,0.6670576572418213,0.005300331115722656,0.6380619231963699,,,,8,7,,"{'max_depth': 8, 'min_child_weight': 7}",172,6,0.681102749812396,0.6119865345627222,0.6037585696339662,0.6471268385435496,0.6463349234292151,0.03561265108739613,0.00012336841687735856,0.027784074348151493
random search for 1 group,0.4052680492401123,0.004980230331420898,0.650781333794108,,,,5,5,,"{'max_depth': 5, 'min_child_weight': 5}",46,6,0.7044101922009518,0.6324102959356228,0.6062705916014565,0.6401919989326811,0.6706235902998279,0.01030954712290245,0.00012629773654884873,0.03376567728509559
random search for 1 group,0.5218271732330322,0.005135536193847656,0.642776920443931,,,,6,2,,"{'max_depth': 6, 'min_child_weight': 2}",151,6,0.7105954095966389,0.6477976765481852,0.6062273133631263,0.6128273119001884,0.6364368908115157,0.012036298774549875,8.291552410459265e-05,0.03714190158901104
random search for 1 group,0.40044302940368653,0.005174398422241211,0.6528782665919293,,,,5,6,,"{'max_depth': 5, 'min_child_weight': 6}",26,6,0.7187428835754811,0.6437933471401271,0.5832981929928416,0.6562705441265715,0.6622863651246249,0.01024805466207778,0.00012502893973996692,0.04327144563973597
random search for 1 group,0.7250409603118897,0.005366277694702148,0.6323951360470051,,,,7,1,,"{'max_depth': 7, 'min_child_weight': 1}",203,6,0.6550269288219474,0.6362642699012022,0.6161907753337306,0.5978058174177585,0.6566878887603871,0.01749149989530914,0.00026421724641398874,0.022699375959460255
random search for 1 group,0.5332075595855713,0.005280017852783203,0.6312042965351058,,,,6,1,,"{'max_depth': 6, 'min_child_weight': 1}",213,6,0.6781255468896761,0.6239661746742327,0.6079173887139948,0.6053591515398546,0.6406532208577704,0.012372600516403523,0.00015106792691238187,0.026659061909448466
random search for 1 group,0.8756323337554932,0.005720710754394532,0.6314537832939452,,,,8,3,,"{'max_depth': 8, 'min_child_weight': 3}",211,6,0.699797748227383,0.610777301655608,0.5971163865046354,0.6102091190144437,0.6393683610676562,0.031850926373379086,0.0002527203919536889,0.03685497946197997
random search for 1 group,0.8458647727966309,0.005636739730834961,0.6365690579003275,,,,9,6,,"{'max_depth': 9, 'min_child_weight': 6}",180,6,0.690382355016902,0.6322885237860475,0.6134009317288963,0.6050104748011003,0.6417630041686915,0.04618298293420349,0.00024080462502242664,0.02991279737578912
random search for 1 group,0.3166691780090332,0.004785919189453125,0.6505939930587898,,,,3,9,,"{'max_depth': 3, 'min_child_weight': 9}",56,6,0.7041709128219857,0.6355412989753935,0.5598165710175411,0.6847214101184442,0.6687197723605852,0.008525919885143582,0.00012649309791316153,0.050657348437114676
random search for 1 group,0.3166111946105957,0.004905509948730469,0.6487577195259971,,,,3,7,,"{'max_depth': 3, 'min_child_weight': 7}",87,6,0.705096536248806,0.6336010437150448,0.5548573243647923,0.6826650969033545,0.667568596397988,0.010587648118852586,0.0001913015411392539,0.052392042586825546
random search for 1 group,0.40624513626098635,0.005069160461425781,0.650781333794108,,,,5,5,,"{'max_depth': 5, 'min_child_weight': 5}",46,6,0.7044101922009518,0.6324102959356228,0.6062705916014565,0.6401919989326811,0.6706235902998279,0.008075019969781366,0.0003587898957846205,0.03376567728509559
random search for 1 group,0.6402533054351807,0.0053211688995361325,0.645074590906151,,,,7,4,,"{'max_depth': 7, 'min_child_weight': 4}",129,6,0.7014958114390037,0.6301407236889833,0.6171310030016468,0.6115389309508901,0.6650664854502313,0.016200185103050716,0.00015751387187854348,0.03379803236151498
random search for 1 group,0.35251383781433104,0.004906082153320312,0.6517914850028206,,,,4,6,,"{'max_depth': 4, 'min_child_weight': 6}",38,6,0.7061073593817335,0.6408930881623333,0.5673045562636321,0.6658087282405926,0.6788436929658119,0.008261617917665528,0.00010540912218733702,0.047191811693723114
random search for 1 group,0.6940987586975098,0.00519871711730957,0.6337013193892,,,,7,2,,"{'max_depth': 7, 'min_child_weight': 2}",198,6,0.6748754745217361,0.6251374242956154,0.6133756897492256,0.5922402285512366,0.6628777798281862,0.018562147848202856,6.60573514468008e-05,0.03082878676670575
random search for 1 group,0.3993808746337891,0.005046987533569336,0.6535561668980392,,,,5,7,,"{'max_depth': 5, 'min_child_weight': 7}",20,6,0.7184080545715117,0.6324705232803323,0.5853317524092747,0.664825863758102,0.6667446404709756,0.011674497200879708,9.297916207760166e-05,0.04383123164233953
random search for 1 group,0.3166228771209717,0.0049514293670654295,0.6475807814418817,,,,3,5,,"{'max_depth': 3, 'min_child_weight': 5}",104,6,0.710273189564977,0.6367598872162559,0.5500710045271147,0.6746558613127656,0.6661439645882953,0.010062605848148744,0.00013441788297906374,0.054098499240967116
random search for 1 group,0.34993653297424315,0.0048866748809814455,0.6531886734771662,,,,4,5,,"{'max_depth': 4, 'min_child_weight': 5}",21,6,0.7062558287830456,0.6350946367583017,0.5804427865892499,0.6704592224090109,0.6736908928462231,0.008360342259696497,6.685205940998792e-05,0.04278806856032564
