experiment_name,mean_fit_time,mean_score_time,mean_test_score,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,rank_test_score,run_number,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
random search for 1 group,0.3161620140075684,0.004707765579223633,0.6487577195259971,,,,3,7,,"{'max_depth': 3, 'min_child_weight': 7}",73,8,0.705096536248806,0.6336010437150448,0.5548573243647923,0.6826650969033545,0.667568596397988,0.01103615990120574,0.00020282482502805075,0.052392042586825546
random search for 1 group,0.4075489044189453,0.00487360954284668,0.6475159499747634,,,,5,3,,"{'max_depth': 5, 'min_child_weight': 3}",95,8,0.7213059058477109,0.6298917951505261,0.5944498742897433,0.6384366489595725,0.6534955256262637,0.009915260114967161,0.00011225789863515596,0.04168876549264796
random search for 1 group,0.39103403091430666,0.00509037971496582,0.657690334493021,,,,5,9,,"{'max_depth': 5, 'min_child_weight': 9}",1,8,0.710637271809118,0.6496578159468517,0.5823513220379177,0.6764954976597148,0.6693097650115029,0.011520600307634347,0.00032377859623786734,0.042502968485411144
random search for 1 group,0.9102975845336914,0.005464076995849609,0.6283601687629187,,,,9,5,,"{'max_depth': 9, 'min_child_weight': 5}",220,8,0.6675066356595779,0.6193587218263101,0.60506741246331,0.6075205344885053,0.6423475393768898,0.05499815566895324,8.827014428854828e-05,0.023604920278876885
random search for 1 group,0.31416683197021483,0.005004358291625976,0.6505939930587898,,,,3,9,,"{'max_depth': 3, 'min_child_weight': 9}",49,8,0.7041709128219857,0.6355412989753935,0.5598165710175411,0.6847214101184442,0.6687197723605852,0.008678798265034128,0.0004122232659897117,0.050657348437114676
random search for 1 group,0.656566047668457,0.005063533782958984,0.6380619231963699,,,,8,7,,"{'max_depth': 8, 'min_child_weight': 7}",165,8,0.681102749812396,0.6119865345627222,0.6037585696339662,0.6471268385435496,0.6463349234292151,0.03762495196656781,4.171766516210593e-05,0.027784074348151493
random search for 1 group,0.7122307777404785,0.005491018295288086,0.6323951360470051,,,,7,1,,"{'max_depth': 7, 'min_child_weight': 1}",198,8,0.6550269288219474,0.6362642699012022,0.6161907753337306,0.5978058174177585,0.6566878887603871,0.009720797925633929,0.000579187972874915,0.022699375959460255
random search for 1 group,0.4085329532623291,0.0049689292907714845,0.6475159499747634,,,,5,3,,"{'max_depth': 5, 'min_child_weight': 3}",95,8,0.7213059058477109,0.6298917951505261,0.5944498742897433,0.6384366489595725,0.6534955256262637,0.009288326278151866,0.00011502241378630199,0.04168876549264796
random search for 1 group,0.47455511093139646,0.005043458938598633,0.651248567493622,,,,6,6,,"{'max_depth': 6, 'min_child_weight': 6}",38,8,0.7119416599535915,0.6495334789046434,0.6087412085856239,0.6330143998998825,0.653012090124369,0.009731756269475877,0.00017968843877070294,0.034143999304303986
random search for 1 group,0.3466360092163086,0.004843807220458985,0.6517914850028206,,,,4,6,,"{'max_depth': 4, 'min_child_weight': 6}",33,8,0.7061073593817335,0.6408930881623333,0.5673045562636321,0.6658087282405926,0.6788436929658119,0.008608099089815708,8.183275868628072e-05,0.047191811693723114
random search for 1 group,0.5042333126068115,0.00494842529296875,0.6485051606696295,,,,6,3,,"{'max_depth': 6, 'min_child_weight': 3}",78,8,0.7189948597776128,0.632309096029887,0.6081036868158528,0.6195821917176397,0.6635359690071547,0.00742173885715958,8.469444098106448e-05,0.03981420000950244
random search for 1 group,0.6876353740692138,0.005325841903686524,0.6337013193892,,,,7,2,,"{'max_depth': 7, 'min_child_weight': 2}",194,8,0.6748754745217361,0.6251374242956154,0.6133756897492256,0.5922402285512366,0.6628777798281862,0.016433667577836094,0.00031466073274712933,0.03082878676670575
random search for 1 group,0.9845943450927734,0.005564117431640625,0.628941341671297,,,,9,4,,"{'max_depth': 9, 'min_child_weight': 4}",214,8,0.6768474288523698,0.6050411240723713,0.6024358420722264,0.612536119102078,0.6478461942574396,0.06441950347634033,0.00013880070343398325,0.02896646294638775
random search for 1 group,0.31459708213806153,0.00468602180480957,0.6401440208749472,,,,3,1,,"{'max_depth': 3, 'min_child_weight': 1}",160,8,0.7012539311013478,0.6306592971390881,0.5448137822686638,0.6558332688847841,0.6681598249808514,0.008829759316925503,8.050468728683927e-05,0.052807713996668705
random search for 1 group,0.49866342544555664,0.004978561401367187,0.6474485754399055,,,,6,4,,"{'max_depth': 6, 'min_child_weight': 4}",108,8,0.7346023790738694,0.6248150799140801,0.6127151554419047,0.6092402704216315,0.6558699923480416,0.012757483143711088,8.78893283824513e-05,0.04657309503877257
random search for 1 group,0.5510966777801514,0.005004405975341797,0.6463990438513192,,,,7,7,,"{'max_depth': 7, 'min_child_weight': 7}",121,8,0.6963285378735586,0.6362153166486636,0.6038753322553434,0.6474785799221014,0.6480974525569292,0.0262464678537735,5.510966936600454e-05,0.02969504575248905
random search for 1 group,0.3464956283569336,0.004741144180297851,0.6466490834757563,,,,4,4,,"{'max_depth': 4, 'min_child_weight': 4}",115,8,0.6982764339366263,0.6312214785967827,0.5751063699708179,0.6496660088745085,0.6789751260000463,0.008796446611277927,8.931115420709497e-05,0.04260476270959566
random search for 1 group,0.31294946670532225,0.004700517654418946,0.6475807814418817,,,,3,5,,"{'max_depth': 3, 'min_child_weight': 5}",91,8,0.710273189564977,0.6367598872162559,0.5500710045271147,0.6746558613127656,0.6661439645882953,0.00969100474278819,0.0002451025835262524,0.054098499240967116
random search for 1 group,0.3490269184112549,0.004804229736328125,0.6350066618630212,,,,4,1,,"{'max_depth': 4, 'min_child_weight': 1}",184,8,0.6805950419924609,0.6438366011921748,0.5630578210784793,0.6348287465812052,0.6527150984707865,0.009192150246361986,0.00020964028389475938,0.03910632762753599
random search for 1 group,0.49654436111450195,0.005179405212402344,0.6474485754399055,,,,6,4,,"{'max_depth': 6, 'min_child_weight': 4}",108,8,0.7346023790738694,0.6248150799140801,0.6127151554419047,0.6092402704216315,0.6558699923480416,0.014715641476795235,0.0005806946914944009,0.04657309503877257
random search for 1 group,0.3135481834411621,0.004686117172241211,0.6487577195259971,,,,3,7,,"{'max_depth': 3, 'min_child_weight': 7}",73,8,0.705096536248806,0.6336010437150448,0.5548573243647923,0.6826650969033545,0.667568596397988,0.00961923666680648,0.00018458384255410701,0.052392042586825546
random search for 1 group,0.41102089881896975,0.004837894439697265,0.6405056126148437,,,,5,2,,"{'max_depth': 5, 'min_child_weight': 2}",153,8,0.7066092428485564,0.6283856452346024,0.5866734139006866,0.6303809451657538,0.6504788159246193,0.009806006089353024,8.926585187198533e-05,0.039029380812374684
random search for 1 group,0.4557780742645264,0.004910898208618164,0.6545296415698946,,,,6,8,,"{'max_depth': 6, 'min_child_weight': 8}",6,8,0.7120335418158243,0.6529427809102062,0.5959527593975102,0.6645174000248306,0.6472017257011016,0.014646683099393718,5.896056271921204e-05,0.03713198477113434
random search for 1 group,0.34860811233520506,0.004790449142456054,0.6350066618630212,,,,4,1,,"{'max_depth': 4, 'min_child_weight': 1}",184,8,0.6805950419924609,0.6438366011921748,0.5630578210784793,0.6348287465812052,0.6527150984707865,0.009450182297818467,0.0001536102319078719,0.03910632762753599
random search for 1 group,0.7952217102050781,0.005348491668701172,0.6305370093643334,,,,8,4,,"{'max_depth': 8, 'min_child_weight': 4}",209,8,0.68744834512186,0.6012508644863743,0.6173001317371654,0.5931430734746531,0.653542632001614,0.04608034219646754,0.00016592736858789733,0.035211811833774864
random search for 1 group,0.31304326057434084,0.004605579376220703,0.6487577195259971,,,,3,7,,"{'max_depth': 3, 'min_child_weight': 7}",73,8,0.705096536248806,0.6336010437150448,0.5548573243647923,0.6826650969033545,0.667568596397988,0.008690830103510074,7.105104071445986e-05,0.052392042586825546
