experiment_name,mean_fit_time,mean_score_time,mean_test_score,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,rank_test_score,run_number,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
random search for 1 group,0.43435258865356446,0.0054046630859375,0.6506950391443072,,,,5,4,,"{'max_depth': 5, 'min_child_weight': 4}",52,3,0.7225733239105259,0.6176451255877349,0.6154086497298282,0.6410766688309115,0.6567714276625352,0.012852176143751334,0.00026131435021292665,0.039072623228677245
random search for 1 group,1.6268391132354736,0.005977773666381836,0.6024519869930074,,,,9,1,,"{'max_depth': 9, 'min_child_weight': 1}",240,3,0.6262109634958821,0.587827018371416,0.6233054572781702,0.5309109718965204,0.6440055239230481,0.04642553740126588,0.00025832239248027236,0.04014488551985893
random search for 1 group,0.4296394348144531,0.005367660522460937,0.6506950391443072,,,,5,4,,"{'max_depth': 5, 'min_child_weight': 4}",52,3,0.7225733239105259,0.6176451255877349,0.6154086497298282,0.6410766688309115,0.6567714276625352,0.011633539961778006,8.038046111512623e-05,0.039072623228677245
random search for 1 group,0.35623669624328613,0.005159854888916016,0.649218409527402,,,,4,9,,"{'max_depth': 4, 'min_child_weight': 9}",84,3,0.7076490539837288,0.6347110150307216,0.555109332444599,0.6764509894968633,0.672171656681097,0.011469364845246677,0.00025293885374869454,0.052439656869076964
random search for 1 group,0.3575113773345947,0.0050354480743408205,0.649218409527402,,,,4,9,,"{'max_depth': 4, 'min_child_weight': 9}",84,3,0.7076490539837288,0.6347110150307216,0.555109332444599,0.6764509894968633,0.672171656681097,0.008831204746461957,0.0001616125856157836,0.052439656869076964
random search for 1 group,0.3653841972351074,0.005428934097290039,0.6436359702507859,,,,4,3,,"{'max_depth': 4, 'min_child_weight': 3}",131,3,0.6938275769897768,0.6322986078474166,0.5622639950426171,0.6584247599535085,0.6713649114206108,0.0070057032376292004,0.0010140083447890888,0.04529179617073415
random search for 1 group,0.32593994140625,0.004846906661987305,0.6401440208749472,,,,3,1,,"{'max_depth': 3, 'min_child_weight': 1}",154,3,0.7012539311013478,0.6306592971390881,0.5448137822686638,0.6558332688847841,0.6681598249808514,0.008426598177440977,0.00018636029679967224,0.052807713996668705
random search for 1 group,0.821701192855835,0.005481243133544922,0.6370821843331853,,,,9,9,,"{'max_depth': 9, 'min_child_weight': 9}",172,3,0.6781224672044344,0.6277967093619248,0.5895191901367075,0.6411540505239902,0.6488185044388702,0.04246797341199776,0.00016783699365324495,0.028938156763785593
random search for 1 group,0.35978069305419924,0.0054471492767333984,0.6568717433459696,,,,4,7,,"{'max_depth': 4, 'min_child_weight': 7}",6,3,0.7084013480693749,0.6349473612078613,0.5663631191971372,0.6957378320128869,0.6789090562425879,0.011505171545455155,0.000719360778636278,0.0516217119986754
random search for 1 group,0.8845371723175048,0.005485820770263672,0.6339744175865637,,,,9,7,,"{'max_depth': 9, 'min_child_weight': 7}",195,3,0.67974759813655,0.6199409022501351,0.6038073678905376,0.6306376447973692,0.6357385748582267,0.06218069012833647,0.00010258776619987396,0.025363047140467162
random search for 1 group,0.3645595073699951,0.005151557922363281,0.6350066618630212,,,,4,1,,"{'max_depth': 4, 'min_child_weight': 1}",184,3,0.6805950419924609,0.6438366011921748,0.5630578210784793,0.6348287465812052,0.6527150984707865,0.009478390834767201,0.00022626721555975662,0.03910632762753599
random search for 1 group,0.5137280464172364,0.005243968963623047,0.651248567493622,,,,6,6,,"{'max_depth': 6, 'min_child_weight': 6}",40,3,0.7119416599535915,0.6495334789046434,0.6087412085856239,0.6330143998998825,0.653012090124369,0.01567160529134768,0.00024229420624026854,0.034143999304303986
random search for 1 group,0.8476338863372803,0.005534219741821289,0.635256722818928,,,,9,8,,"{'max_depth': 9, 'min_child_weight': 8}",179,3,0.6750541508207026,0.6264736439193792,0.6120360769641002,0.6183778747533848,0.6443418676370729,0.05012740165649641,0.00017530640401862175,0.02266103048324953
random search for 1 group,0.6891961097717285,0.005381584167480469,0.645074590906151,,,,7,4,,"{'max_depth': 7, 'min_child_weight': 4}",122,3,0.7014958114390037,0.6301407236889833,0.6171310030016468,0.6115389309508901,0.6650664854502313,0.019309382533544407,0.00028652057271560006,0.03379803236151498
random search for 1 group,0.32508077621459963,0.004828262329101563,0.6501751530503082,,,,3,8,,"{'max_depth': 3, 'min_child_weight': 8}",74,3,0.708448969663916,0.6360259974933586,0.5520665799531479,0.6834364939650391,0.6708977241760792,0.014858489062573732,8.58856925619083e-05,0.05432691814259408
random search for 1 group,0.32187480926513673,0.004785776138305664,0.6505939930587898,,,,3,9,,"{'max_depth': 3, 'min_child_weight': 9}",57,3,0.7041709128219857,0.6355412989753935,0.5598165710175411,0.6847214101184442,0.6687197723605852,0.009607262226659601,9.213858655377013e-05,0.050657348437114676
random search for 1 group,0.57149338722229,0.005295944213867187,0.6312042965351058,,,,6,1,,"{'max_depth': 6, 'min_child_weight': 1}",211,3,0.6781255468896761,0.6239661746742327,0.6079173887139948,0.6053591515398546,0.6406532208577704,0.007181450034346362,8.782421420183649e-05,0.026659061909448466
random search for 1 group,0.5100349903106689,0.0053689002990722655,0.651248567493622,,,,6,6,,"{'max_depth': 6, 'min_child_weight': 6}",40,3,0.7119416599535915,0.6495334789046434,0.6087412085856239,0.6330143998998825,0.653012090124369,0.011505222123918276,0.00013213418354338387,0.034143999304303986
random search for 1 group,0.9750610828399658,0.005630588531494141,0.6314537832939452,,,,8,3,,"{'max_depth': 8, 'min_child_weight': 3}",209,3,0.699797748227383,0.610777301655608,0.5971163865046354,0.6102091190144437,0.6393683610676562,0.039378562032614584,0.00014443991785175654,0.03685497946197997
random search for 1 group,0.6284936428070068,0.005230474472045899,0.642000610172335,,,,7,6,,"{'max_depth': 7, 'min_child_weight': 6}",146,3,0.700784311104035,0.6344014319065386,0.6020944565185362,0.6255508126437883,0.6471720386887767,0.024549503612321735,6.683130919349214e-05,0.03287282043456068
random search for 1 group,0.36610941886901854,0.005163002014160156,0.6350066618630212,,,,4,1,,"{'max_depth': 4, 'min_child_weight': 1}",184,3,0.6805950419924609,0.6438366011921748,0.5630578210784793,0.6348287465812052,0.6527150984707865,0.01162820417816225,0.00012135617156350465,0.03910632762753599
random search for 1 group,0.8232341766357422,0.005457353591918945,0.6370821843331853,,,,9,9,,"{'max_depth': 9, 'min_child_weight': 9}",172,3,0.6781224672044344,0.6277967093619248,0.5895191901367075,0.6411540505239902,0.6488185044388702,0.040357368751932174,0.0001275468004314278,0.028938156763785593
random search for 1 group,0.32550973892211915,0.004991292953491211,0.6445201645166188,,,,3,2,,"{'max_depth': 3, 'min_child_weight': 2}",126,3,0.707219510655684,0.6270967807884528,0.5517166510962614,0.6693436014722424,0.6672242785704534,0.0098656818855507,0.00021915769864981407,0.052875238490671654
random search for 1 group,0.43137030601501464,0.005190706253051758,0.6506950391443072,,,,5,4,,"{'max_depth': 5, 'min_child_weight': 4}",52,3,0.7225733239105259,0.6176451255877349,0.6154086497298282,0.6410766688309115,0.6567714276625352,0.01115121490925997,0.00017869141513896834,0.039072623228677245
random search for 1 group,0.7523993015289306,0.005431699752807617,0.643484098778365,,,,8,6,,"{'max_depth': 8, 'min_child_weight': 6}",138,3,0.6959995288226339,0.6335452090179006,0.6102195060162341,0.6217139167663233,0.6559423332687333,0.04467295971978016,0.0002876376993463831,0.03030621548623321
random search for 1 group,0.3239840030670166,0.005007791519165039,0.6483210879979175,,,,3,6,,"{'max_depth': 3, 'min_child_weight': 6}",93,3,0.7064330630194322,0.6358017815723074,0.5508468211754239,0.6810647122074753,0.6674590620149485,0.012084828000913412,0.0001542965323436454,0.05380218274887263
random search for 1 group,0.8444115161895752,0.005586671829223633,0.6340761379959088,,,,8,5,,"{'max_depth': 8, 'min_child_weight': 5}",189,3,0.6751917391883147,0.6127918121564904,0.6100443539496252,0.6173072623544325,0.6550455223306814,0.015097057356091721,0.0001440084059060826,0.026237195360622734
random search for 1 group,0.43978233337402345,0.005243110656738281,0.6435097422869823,,,,5,1,,"{'max_depth': 5, 'min_child_weight': 1}",135,3,0.7074908753024457,0.6372849460935126,0.5928162718493919,0.6302800337628564,0.6496765844267052,0.00936172176144341,0.0001397930412369174,0.03718929024385677
random search for 1 group,0.36608595848083497,0.005036592483520508,0.6378937835227886,,,,4,2,,"{'max_depth': 4, 'min_child_weight': 2}",167,3,0.6862245558959039,0.6346440545400367,0.5667587391995594,0.6458457881055899,0.6559957798728531,0.007530044067766146,3.0111426495019734e-05,0.0394905950227485
random search for 1 group,0.8872350215911865,0.005528068542480469,0.6305370093643334,,,,8,4,,"{'max_depth': 8, 'min_child_weight': 4}",216,3,0.68744834512186,0.6012508644863743,0.6173001317371654,0.5931430734746531,0.653542632001614,0.05934533339211633,0.0002828089227143685,0.035211811833774864
random search for 1 group,0.3658698081970215,0.00507197380065918,0.6350066618630212,,,,4,1,,"{'max_depth': 4, 'min_child_weight': 1}",184,3,0.6805950419924609,0.6438366011921748,0.5630578210784793,0.6348287465812052,0.6527150984707865,0.01012475163500505,0.0002001472268564245,0.03910632762753599
random search for 1 group,1.0241151332855225,0.0057009696960449215,0.6283601687629187,,,,9,5,,"{'max_depth': 9, 'min_child_weight': 5}",224,3,0.6675066356595779,0.6193587218263101,0.60506741246331,0.6075205344885053,0.6423475393768898,0.06855863751524996,0.00015912561091383922,0.023604920278876885
random search for 1 group,0.3238513946533203,0.004861593246459961,0.6501751530503082,,,,3,8,,"{'max_depth': 3, 'min_child_weight': 8}",74,3,0.708448969663916,0.6360259974933586,0.5520665799531479,0.6834364939650391,0.6708977241760792,0.0076043535641549505,0.00017322680834611838,0.05432691814259408
random search for 1 group,0.595996618270874,0.005356025695800781,0.6463990438513192,,,,7,7,,"{'max_depth': 7, 'min_child_weight': 7}",118,3,0.6963285378735586,0.6362153166486636,0.6038753322553434,0.6474785799221014,0.6480974525569292,0.024687466062545214,0.00015554289229549,0.02969504575248905
random search for 1 group,0.5688562393188477,0.005503559112548828,0.6498074563259497,,,,7,9,,"{'max_depth': 7, 'min_child_weight': 9}",78,3,0.6956125619418921,0.6376360013020864,0.5948761115461465,0.6630127696148085,0.6578998372248146,0.024116621014682312,0.00011946970152771441,0.03317701488944539
random search for 1 group,1.0513058185577393,0.005442905426025391,0.6228384289470545,,,,8,2,,"{'max_depth': 8, 'min_child_weight': 2}",231,3,0.6445139820908323,0.6206593012809565,0.6104128396926273,0.5875407912687381,0.6510652304021182,0.03607530146591006,0.00012124895392571465,0.023115574904582884
