experiment_name,mean_fit_time,mean_score_time,mean_test_score,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
grid search,7.096337175369262,0.03291311264038086,0.6507893125390977,0.25,0.75,0.5,5,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.625}",28,0.6982498237252448,0.6632342557559636,0.5672364266267855,0.667643856737704,0.6575821998497908,0.022468028929658462,0.0005538301038552951,0.04408782248230414
grid search,6.585637092590332,0.03269305229187012,0.6520360521287631,0.25,0.75,0.5,5,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.75}",10,0.7142333132132671,0.6382725759635919,0.5710395824188254,0.6789758627926021,0.6576589262555289,0.04276493825639737,0.0008543664044589953,0.04769849217760454
grid search,6.034846591949463,0.03260159492492676,0.6454582429052682,0.25,0.75,0.5,5,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.875}",145,0.7033758292179408,0.6394312015771728,0.5688399910691934,0.6562683692182811,0.6593758234437527,0.04798178752550792,0.00128815820111415,0.04375314028688944
grid search,11.549698066711425,0.056015539169311526,0.6165645522900254,0.25,0.75,0.5,8,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.625}",478,0.6630448960870773,0.6061460358710964,0.600677015700136,0.6039283236012394,0.6090264901905782,0.07410109688453767,0.0012691839606673219,0.023400334691833485
grid search,10.847188043594361,0.057519149780273435,0.6294311306079845,0.25,0.75,0.5,8,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.75}",433,0.6892579004979316,0.612956927271127,0.5882651008012714,0.6382126448160615,0.6184630796535304,0.08213407914200396,0.001731834552994866,0.03389010744929014
grid search,10.04495611190796,0.05826635360717773,0.6307616628978978,0.25,0.75,0.5,8,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.875}",424,0.6833108158009347,0.6144769275964425,0.6121432477218629,0.6046337598672671,0.6392435635029821,0.09289938439237735,0.002189218077457794,0.02873277366696432
grid search,10.660302209854127,0.05002660751342773,0.6413951272436262,0.25,0.75,0.5,8,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.625}",271,0.6924687189604957,0.6154498441227756,0.6032270012613848,0.6568772294664813,0.6389528424069939,0.03461252527034495,0.0006158240007513096,0.031572569019770944
grid search,9.86290683746338,0.05062260627746582,0.644686816780786,0.25,0.75,0.5,8,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.75}",172,0.6990933750968885,0.6301896054850672,0.6006097986756069,0.6424001784600634,0.6511411261863043,0.06176572675563711,0.001092633487652139,0.03212448621507408
grid search,9.135791730880737,0.051181697845458986,0.6409582145263926,0.25,0.75,0.5,8,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.875}",289,0.7040859239604031,0.6221471100476825,0.594518602025524,0.6314659365846604,0.6525735000136927,0.058355166319870554,0.0004537043192680869,0.036662299864572666
grid search,10.441864728927612,0.048851966857910156,0.6500396726469464,0.25,0.75,0.5,8,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.625}",37,0.7039603058969266,0.6456818148658303,0.584975689592041,0.6721992597207479,0.6433812931591859,0.06448818086766386,0.0009224341062663481,0.03923041886641725
grid search,9.608175563812257,0.048519563674926755,0.6458796467582955,0.25,0.75,0.5,8,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.75}",136,0.6949413863310063,0.6346672437566918,0.5827127639973063,0.6752130168263457,0.6418638228801271,0.06602288437933039,0.00022712627312400388,0.03846921051875402
grid search,8.856356811523437,0.04893827438354492,0.6486057419644009,0.25,0.75,0.5,8,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.875}",73,0.709119206221434,0.6342065551933349,0.5867189848087284,0.6742193094012757,0.6387646541972314,0.1010115253194288,0.0005136382875273705,0.04111468957096699
grid search,3.3892993927001953,0.016264915466308594,0.6042184312490069,0.25,0.75,0.75,2,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.625}",514,0.6685399671346586,0.6033538778798955,0.5000719121138346,0.6343746128712604,0.6147517862453853,0.003922612447419394,0.00026408557438891914,0.05657711858464355
grid search,3.1588837146759032,0.016149234771728516,0.5996702151740487,0.25,0.75,0.75,2,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.75}",622,0.6604471266996645,0.5985720563149117,0.49003247092991087,0.6389005312744571,0.6103988906512996,0.005052369540242099,0.00028485440861103354,0.05893996279138551
grid search,2.9578014373779298,0.016492223739624022,0.6023157281501901,0.25,0.75,0.75,2,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.875}",568,0.6663378049360076,0.6134231420882948,0.48427643894265393,0.6371613529267395,0.6103799018572547,0.013482700501245832,0.0003653251283610754,0.062345365859264416
grid search,3.387816143035889,0.015857982635498046,0.6037110084910629,0.25,0.75,0.75,2,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.625}",523,0.667962190985018,0.6057553462004219,0.49552061249657586,0.6302739437813696,0.6190429489919287,0.003396741711156495,0.0004852759928284533,0.05792790948194912
grid search,3.1632370471954347,0.016439437866210938,0.6026617213170621,0.25,0.75,0.75,2,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.75}",559,0.6737564508072689,0.6006420723342889,0.48868006765621574,0.6406747755708867,0.60955524021665,0.009907406960408765,0.00032549548485031086,0.06251858893334623
grid search,2.9552125453948976,0.016380739212036134,0.5999498381608983,0.25,0.75,0.75,2,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.875}",613,0.6751125792009984,0.6085237617321575,0.4728575797155278,0.6327306890101894,0.6105245811456183,0.004446339702290172,0.0003291943117234736,0.06791435979880565
grid search,3.394224166870117,0.016072511672973633,0.6036242624965612,0.25,0.75,0.75,2,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.625}",541,0.6725481709661605,0.6013803886232948,0.48996697919187815,0.6322488226485359,0.6219769510529364,0.003845983232276937,0.0005339387565563961,0.061367262930698045
grid search,3.1606858253479,0.01626267433166504,0.6000409225778502,0.25,0.75,0.75,2,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.75}",604,0.670940556463099,0.6018090054943765,0.4821274894848451,0.6341775994514922,0.6111499619954381,0.005399276323759017,0.0002678535531389224,0.06359588881491884
grid search,2.9581344604492186,0.016341686248779297,0.601060066573234,0.25,0.75,0.75,2,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.875}",586,0.6780346267763886,0.6135670528693069,0.4862546532732692,0.6284901353140316,0.5989538646331733,0.005536325316179502,0.00021070899339372184,0.0632750113479123
grid search,6.8909999370574955,0.033942794799804686,0.6397045681639065,0.25,0.75,0.75,5,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.625}",307,0.6995728002489382,0.6321475987788516,0.5889408988985141,0.6262919551293878,0.651569587763841,0.010308920161204537,0.0007333471586637669,0.03616335160098021
grid search,6.368044853210449,0.032904624938964844,0.6438581850514107,0.25,0.75,0.75,5,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.75}",208,0.7105223616172663,0.6372146661987771,0.5838535839315271,0.6338170552733902,0.6538832582360925,0.019534592923889947,0.0006381464852340275,0.04071885881279702
grid search,5.875798988342285,0.033285093307495114,0.6337632340959738,0.25,0.75,0.75,5,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.875}",370,0.6980488376162233,0.6255846099167683,0.5838426249553942,0.6120647851817863,0.6492753128096969,0.014670980537800011,0.0008781335981985278,0.038478677736367865
grid search,6.8179878234863285,0.03178086280822754,0.6421124143342245,0.25,0.75,0.75,5,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.625}",253,0.6944402065918422,0.6398649838232655,0.5800783745217315,0.6408508920984066,0.6553276146358771,0.025751475793839657,0.00028361485309314995,0.03679049833660919
grid search,6.294794702529908,0.03259353637695313,0.6473504552842816,0.25,0.75,0.75,5,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.75}",91,0.7018573413027576,0.6432324657943886,0.5842956197203146,0.6565747723304953,0.650792077273452,0.029705796180354932,0.0007201134613628562,0.0375787267899122
grid search,5.812454175949097,0.03185153007507324,0.6462759398972804,0.25,0.75,0.75,5,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.875}",109,0.7135302866579005,0.6494943921099514,0.5727984543834126,0.6335938002614381,0.6619627660736992,0.02493133224171601,0.0006443648212061076,0.04547385985709992
grid search,6.766875600814819,0.03141069412231445,0.6507893125390977,0.25,0.75,0.75,5,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.625}",28,0.6982498237252448,0.6632342557559636,0.5672364266267855,0.667643856737704,0.6575821998497908,0.019300062213336227,0.0001964102036779854,0.04408782248230414
grid search,6.212472772598266,0.031907272338867185,0.6520360521287631,0.25,0.75,0.75,5,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.75}",10,0.7142333132132671,0.6382725759635919,0.5710395824188254,0.6789758627926021,0.6576589262555289,0.03172647581189094,0.001515944719710375,0.04769849217760454
grid search,5.716835641860962,0.030976152420043944,0.6454582429052682,0.25,0.75,0.75,5,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.875}",145,0.7033758292179408,0.6394312015771728,0.5688399910691934,0.6562683692182811,0.6593758234437527,0.038817672135621206,0.00046995737413758063,0.04375314028688944
grid search,10.82770471572876,0.0536313533782959,0.6165645522900254,0.25,0.75,0.75,8,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.625}",478,0.6630448960870773,0.6061460358710964,0.600677015700136,0.6039283236012394,0.6090264901905782,0.05259459236791754,0.0014176947818915987,0.023400334691833485
grid search,10.067974996566772,0.054142999649047854,0.6294311306079845,0.25,0.75,0.75,8,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.75}",433,0.6892579004979316,0.612956927271127,0.5882651008012714,0.6382126448160615,0.6184630796535304,0.05056681737865219,0.0010295296591672771,0.03389010744929014
grid search,9.378576755523682,0.05642228126525879,0.6307616628978978,0.25,0.75,0.75,8,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.875}",424,0.6833108158009347,0.6144769275964425,0.6121432477218629,0.6046337598672671,0.6392435635029821,0.028792060823843998,0.0009572850942036276,0.02873277366696432
grid search,10.411523532867431,0.04941558837890625,0.6413951272436262,0.25,0.75,0.75,8,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.625}",271,0.6924687189604957,0.6154498441227756,0.6032270012613848,0.6568772294664813,0.6389528424069939,0.05920437931707359,0.00023316527666582075,0.031572569019770944
grid search,9.635322380065919,0.05085597038269043,0.644686816780786,0.25,0.75,0.75,8,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.75}",172,0.6990933750968885,0.6301896054850672,0.6006097986756069,0.6424001784600634,0.6511411261863043,0.0602670230203439,0.0011243985969997333,0.03212448621507408
grid search,8.89424638748169,0.05073480606079102,0.6409582145263926,0.25,0.75,0.75,8,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.875}",289,0.7040859239604031,0.6221471100476825,0.594518602025524,0.6314659365846604,0.6525735000136927,0.061278864222079156,0.0005745654556480674,0.036662299864572666
grid search,10.220707893371582,0.047990608215332034,0.6500396726469464,0.25,0.75,0.75,8,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.625}",37,0.7039603058969266,0.6456818148658303,0.584975689592041,0.6721992597207479,0.6433812931591859,0.058937349176453054,0.000925749733574421,0.03923041886641725
grid search,9.403993225097656,0.04787325859069824,0.6458796467582955,0.25,0.75,0.75,8,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.75}",136,0.6949413863310063,0.6346672437566918,0.5827127639973063,0.6752130168263457,0.6418638228801271,0.059537219983653224,0.00028403532902987407,0.03846921051875402
grid search,8.629696607589722,0.04804563522338867,0.6486057419644009,0.25,0.75,0.75,8,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.875}",73,0.709119206221434,0.6342065551933349,0.5867189848087284,0.6742193094012757,0.6387646541972314,0.08583735865000297,0.0003565324856257219,0.04111468957096699
grid search,3.659952926635742,0.015381956100463867,0.6060908397828493,0.25,0.875,0.25,2,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.625}",487,0.6816109682469065,0.6095987392674487,0.497290476934497,0.6324728550542134,0.6094811594111809,0.005282317987500935,0.0005336196116549308,0.060432804195925914
grid search,3.424653673171997,0.01629219055175781,0.5987218343095566,0.25,0.875,0.25,2,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.75}",640,0.6679508049748072,0.6011998784197841,0.49547518570672455,0.6252843200711633,0.6036989823753045,0.014468620964981872,0.0005302060109266823,0.056901668134428145
grid search,3.159426784515381,0.016265058517456056,0.6043290901968016,0.25,0.875,0.25,2,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.875}",505,0.6830676774572957,0.6122330982411412,0.4935220476472938,0.6302654210532925,0.6025572065849845,0.002775493358880495,0.0005571843642274198,0.061993986765400154
grid search,3.6534609317779543,0.015508174896240234,0.6052735102005242,0.25,0.875,0.25,2,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.625}",496,0.68493995345838,0.6070110078934562,0.48422447807626623,0.6330643640531021,0.6171277475214165,0.005908699658393033,0.0004957294820952574,0.0662049601738799
grid search,3.3965657711029054,0.016184139251708984,0.6034663664217904,0.25,0.875,0.25,2,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.75}",550,0.6827014223713377,0.6097772007069158,0.4934427626151269,0.6260984969114417,0.6053119495041301,0.0068003032242324075,0.00023699408318235998,0.06154483507610089
grid search,3.1708590030670165,0.016089773178100585,0.6012576478940784,0.25,0.875,0.25,2,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.875}",577,0.6964816116177881,0.6005110430470245,0.4849339373159246,0.6308986760626274,0.5934629714270274,0.011831778167622419,0.00014623808147719622,0.06861299273583221
grid search,3.653554391860962,0.01580662727355957,0.6007329783707179,0.25,0.875,0.25,2,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.625}",595,0.6792779283998149,0.6113371105712522,0.47904708356058734,0.6207691661946368,0.6132336031272987,0.005870774369552811,0.0005520355210264008,0.06579806719404775
grid search,3.399152708053589,0.015935850143432618,0.5992008724071995,0.25,0.875,0.25,2,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.75}",631,0.677499195450142,0.6052403932783312,0.48742625417640517,0.6235611384569086,0.6022773806742105,0.007445479892199617,0.0003203291236993006,0.06207021177579345
grid search,3.1555648326873778,0.016252422332763673,0.6036456357659257,0.25,0.875,0.25,2,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.875}",532,0.6933682227025033,0.6129710212880762,0.480503364511244,0.6272244609119175,0.6041611094158872,0.008854339917791703,0.0003734340881122182,0.06907582949171025
grid search,7.546251201629639,0.03310937881469726,0.6438309828896559,0.25,0.875,0.25,5,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.625}",217,0.6947896244830924,0.6466737895761926,0.6050885766700531,0.6179117234243833,0.6546912002945577,0.009142427056438666,0.0007211075834971257,0.03129086472406895
grid search,6.9419333934783936,0.033181381225585935,0.6436799684557235,0.25,0.875,0.25,5,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.75}",226,0.7225331673407734,0.6214122412976153,0.6055857290634813,0.6159327211328154,0.6529359834439317,0.016768357669127487,0.0007900950325114329,0.04247454124420231
grid search,6.367788648605346,0.03301148414611817,0.6368606634585643,0.25,0.875,0.25,5,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.875}",343,0.701576731296048,0.6367127995716779,0.5681540592036392,0.6317144209736996,0.6461453062477567,0.004346225617875653,0.00041469440674043393,0.04247699888587627
grid search,7.449157667160034,0.03176646232604981,0.6443513486485655,0.25,0.875,0.25,5,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.625}",199,0.6839231982703402,0.6351296073150766,0.5782539815685359,0.6587349068103284,0.665715049278546,0.023801143307166636,0.00039775117669143883,0.03655989108469157
grid search,6.8485840320587155,0.03218345642089844,0.6470886802559251,0.25,0.875,0.25,5,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.75}",100,0.6989072401637832,0.6308072294410401,0.5826200746976848,0.6621741875347312,0.660934669442386,0.020178616311250473,0.00034537182054126734,0.038796221054624054
grid search,6.358211851119995,0.032127094268798825,0.648525974279339,0.25,0.875,0.25,5,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.875}",82,0.7234348896999727,0.6365665441882946,0.5721998224877654,0.6401371337919135,0.6702914812287488,0.05111150114571876,0.0006539919998842012,0.04924259327532792
grid search,7.4227625846862795,0.030578422546386718,0.6448911892930811,0.25,0.875,0.25,5,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.625}",163,0.696264144243808,0.6415111929884173,0.5866830906717357,0.6527387018189332,0.6472588167425111,0.031108225361800062,0.0005955529153345345,0.03494560554085141
grid search,6.790721416473389,0.03059358596801758,0.6486466742315521,0.25,0.875,0.25,5,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.75}",64,0.7115127747737378,0.6317047823577899,0.5688216896962576,0.6727512363577867,0.6584428879721886,0.038241064881291795,0.000992725805793356,0.047514625480271216
grid search,6.217572832107544,0.030770587921142577,0.6488402453066741,0.25,0.875,0.25,5,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.875}",55,0.7183696550249604,0.6406994398976367,0.5695742724458649,0.6600016923299497,0.6555561668349588,0.0364268001915952,0.0002775452133019113,0.04765162638080498
grid search,12.08948245048523,0.05333232879638672,0.627112917888222,0.25,0.875,0.25,8,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.625}",451,0.6788218059604179,0.6052510725363436,0.6007790351311924,0.6013319992296603,0.6493806765834959,0.03866198952248397,0.0009992537072320443,0.031640896362472505
grid search,11.253631734848023,0.054582738876342775,0.6351048566342098,0.25,0.875,0.25,8,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.75}",361,0.707358682686587,0.6039601564080476,0.603221733800055,0.6023101224551093,0.6586735878212502,0.03960419788419695,0.0007261597855702567,0.04204312293987526
grid search,10.482598114013673,0.056801462173461915,0.6312358224641963,0.25,0.875,0.25,8,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.875}",415,0.6984256715404494,0.6275733104877126,0.6025949001806037,0.6028344532586418,0.6247507768535743,0.042960546864961785,0.000758867013369453,0.03520478896810608
grid search,11.678944635391236,0.049331951141357425,0.641060086667541,0.25,0.875,0.25,8,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.625}",280,0.6961856809333271,0.6268909749201734,0.594594684437505,0.6424891666340706,0.6451399264126293,0.08253597077579175,0.0006051863736930607,0.03291600169267476
grid search,10.748531675338745,0.049962091445922854,0.6330158398311148,0.25,0.875,0.25,8,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.75}",388,0.6953665282040999,0.6220473531658581,0.5790501163010814,0.6213139902781843,0.6473012112063503,0.036222115184750554,0.000537949930164259,0.03810832054740496
grid search,9.957536745071412,0.050718259811401364,0.6315452614392306,0.25,0.875,0.25,8,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.875}",406,0.685726346599645,0.6317391812951874,0.5890457186878257,0.6009819119674518,0.6502331486460433,0.07814705168024068,0.0009527426388733818,0.03471366931725237
grid search,11.441545343399047,0.04932098388671875,0.6417237171650194,0.25,0.875,0.25,8,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.625}",262,0.6915830623966148,0.6415331458033378,0.5836936767203654,0.6518147268463037,0.6399939740584749,0.06849437140299809,0.002273397238867839,0.03452041919206051
grid search,10.539297962188721,0.04831538200378418,0.6405280136772886,0.25,0.875,0.25,8,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.75}",298,0.6893998519210199,0.6338274945286324,0.5726214010479828,0.6629179639789786,0.6438733569098292,0.08805931552052743,0.0015180999056750104,0.0388771469241898
grid search,9.650122594833373,0.04785165786743164,0.6461770989306206,0.25,0.875,0.25,8,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.875}",127,0.7063670982441836,0.6318653212732408,0.5887284723484925,0.6759750299713501,0.6279495728158362,0.08626357234010201,0.00042845763914328537,0.040861148040227675
grid search,3.6799185276031494,0.015397739410400391,0.6060908397828493,0.25,0.875,0.5,2,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.625}",487,0.6816109682469065,0.6095987392674487,0.497290476934497,0.6324728550542134,0.6094811594111809,0.006236662332533698,0.0005225337578466863,0.060432804195925914
grid search,3.41213641166687,0.01625370979309082,0.5987218343095566,0.25,0.875,0.5,2,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.75}",640,0.6679508049748072,0.6011998784197841,0.49547518570672455,0.6252843200711633,0.6036989823753045,0.005636142307461929,0.0005778516627929452,0.056901668134428145
grid search,3.1739673137664797,0.016166543960571288,0.6043290901968016,0.25,0.875,0.5,2,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.875}",505,0.6830676774572957,0.6122330982411412,0.4935220476472938,0.6302654210532925,0.6025572065849845,0.0021844852858520377,0.0004541112705828586,0.061993986765400154
grid search,3.658505153656006,0.01571063995361328,0.6052735102005242,0.25,0.875,0.5,2,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.625}",496,0.68493995345838,0.6070110078934562,0.48422447807626623,0.6330643640531021,0.6171277475214165,0.010742457340341923,0.0009433281251122647,0.0662049601738799
