split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_subsample,params,run_number,experiment_name
0.07892352014881299,0.0728446179322304,0.06714624851472162,0.07297146219858834,0.004808887528089645,708,3.391139109929403,0.37067378923179917,0.06446139017740886,0.0029425206623027896,0.7164773184883203,13,17,0.2107912636969143,0.3060344785425189,0.534246310401579,"OrderedDict([('colsample_bytree', 0.7164773184883203), ('max_depth', 13), ('min_child_weight', 17), ('reg_alpha', 0.2107912636969143), ('reg_lambda', 0.3060344785425189), ('subsample', 0.534246310401579)])",8,bayes_opt
0.11041795628124462,0.1164801286733077,0.10709182887615831,0.11132997127690354,0.0038866328001256546,386,0.7338678042093912,0.0012118822447334387,0.038704474767049156,0.0017340510285116688,0.536309787945784,4,11,0.11418056096873755,0.029650493341920055,0.8155752313282729,"OrderedDict([('colsample_bytree', 0.536309787945784), ('max_depth', 4), ('min_child_weight', 11), ('reg_alpha', 0.11418056096873755), ('reg_lambda', 0.029650493341920055), ('subsample', 0.8155752313282729)])",8,bayes_opt
0.07333063947261631,0.08350664881199021,0.07139302613968634,0.07607677147476428,0.005312933545707402,704,3.2799633344014487,0.030661557759309396,0.05999946594238281,0.0011575106038443314,0.5870700253825202,12,12,0.16830709522542878,0.8998644301543999,0.6475434338223878,"OrderedDict([('colsample_bytree', 0.5870700253825202), ('max_depth', 12), ('min_child_weight', 12), ('reg_alpha', 0.16830709522542878), ('reg_lambda', 0.8998644301543999), ('subsample', 0.6475434338223878)])",8,bayes_opt
0.07178512783412483,0.059613833336237265,0.052670637244910834,0.06135653280509098,0.007900155639831612,719,6.8487935066223145,0.11888944315795827,0.07140254974365234,0.0004230161530273818,0.6073821976153768,16,12,0.9125641050277841,0.12745832224834355,0.7220503102138048,"OrderedDict([('colsample_bytree', 0.6073821976153768), ('max_depth', 16), ('min_child_weight', 12), ('reg_alpha', 0.9125641050277841), ('reg_lambda', 0.12745832224834355), ('subsample', 0.7220503102138048)])",8,bayes_opt
0.09254133995331693,0.0965143856666717,0.08473915464326809,0.09126496008775224,0.004891208138728502,681,1.9260811010996501,0.008816612256874221,0.050474087397257485,0.00035360352013375705,0.5408215701237948,9,6,0.22065403568967906,0.6407617860905489,0.7700209948448677,"OrderedDict([('colsample_bytree', 0.5408215701237948), ('max_depth', 9), ('min_child_weight', 6), ('reg_alpha', 0.22065403568967906), ('reg_lambda', 0.6407617860905489), ('subsample', 0.7700209948448677)])",8,bayes_opt
0.058990690041222926,0.047858283397185675,0.0314288322968318,0.0460926019117468,0.011321137278310559,726,17.31099812189738,0.32863611117649616,0.08083899815877278,0.0009250759121815215,0.6210164395925022,19,5,0.36799177755831086,0.879714057542056,0.6529636438106525,"OrderedDict([('colsample_bytree', 0.6210164395925022), ('max_depth', 19), ('min_child_weight', 5), ('reg_alpha', 0.36799177755831086), ('reg_lambda', 0.879714057542056), ('subsample', 0.6529636438106525)])",8,bayes_opt
0.10184970214319378,0.09573611525904502,0.0853738359370303,0.09431988444642303,0.0068003835233421414,673,1.814221700032552,0.011604751951787928,0.05066863695780436,0.0005410114325804578,0.740446715459101,9,10,0.923896377016094,0.29564846927863847,0.6581315207411338,"OrderedDict([('colsample_bytree', 0.740446715459101), ('max_depth', 9), ('min_child_weight', 10), ('reg_alpha', 0.923896377016094), ('reg_lambda', 0.29564846927863847), ('subsample', 0.6581315207411338)])",8,bayes_opt
0.11561187104260917,0.12152303331575653,0.10267585961198422,0.11327025465678331,0.007870466510053804,169,0.8549990653991699,0.0032283055531844695,0.04008293151855469,0.0004058734888309086,0.7920228446181599,5,1,0.3236957409401507,0.8634455040449058,0.7594268167324005,"OrderedDict([('colsample_bytree', 0.7920228446181599), ('max_depth', 5), ('min_child_weight', 1), ('reg_alpha', 0.3236957409401507), ('reg_lambda', 0.8634455040449058), ('subsample', 0.7594268167324005)])",8,bayes_opt
0.062151555085256716,0.057783923572021334,0.05087814720283057,0.056937875286702876,0.004641068813445506,721,8.261786858240763,0.04697492523094619,0.06879870096842448,0.0005037221815955746,0.873857778051631,15,9,0.22533932691708553,0.0040930605628455305,0.8333911907929059,"OrderedDict([('colsample_bytree', 0.873857778051631), ('max_depth', 15), ('min_child_weight', 9), ('reg_alpha', 0.22533932691708553), ('reg_lambda', 0.0040930605628455305), ('subsample', 0.8333911907929059)])",8,bayes_opt
0.06494179089951913,0.0593079047450672,0.04590342251259616,0.05671770605239416,0.007985266209701079,722,6.165908336639404,0.06479751130525022,0.06962784131368001,0.0002216525554657387,0.8584438911519509,17,17,0.8875728291493112,0.4683309127041446,0.6318347812636289,"OrderedDict([('colsample_bytree', 0.8584438911519509), ('max_depth', 17), ('min_child_weight', 17), ('reg_alpha', 0.8875728291493112), ('reg_lambda', 0.4683309127041446), ('subsample', 0.6318347812636289)])",8,bayes_opt
0.07383758328729295,0.08076895353808133,0.07480474709226159,0.07647042797254529,0.0030650549733607893,700,0.5787014961242676,0.013047251226311975,0.026951710383097332,0.0009454749476636698,0.5,1,1,1.0,1.0,0.5,"OrderedDict([('colsample_bytree', 0.5), ('max_depth', 1), ('min_child_weight', 1), ('reg_alpha', 1.0), ('reg_lambda', 1.0), ('subsample', 0.5)])",8,bayes_opt
