split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,experiment_name,run_number,iter_num,param_reg_alpha,param_reg_lambda,param_colsample_bytree,param_subsample
0.9219149083043788,0.9220529694654732,0.9227078707272456,0.9222252494990324,0.00034588789946270063,177,11.734611908594768,1.4223733465391326,1.1232869625091553,0.05292533305694401,12.0,7.0,"OrderedDict([('max_depth', 12), ('min_child_weight', 7)])",BO for 1 group,9,1,,,,
0.9221680204330518,0.9229273568190708,0.9229609857680316,0.9226854543400512,0.0003661385098900098,130,21.182626803716023,1.7516079383391163,1.3153572082519531,0.3418961209527642,17.0,4.0,"OrderedDict([('max_depth', 17), ('min_child_weight', 4)])",BO for 1 group,9,2,,,,
0.9221335051427784,0.9221795255298098,0.9216493896475948,0.9219874734400609,0.00023979846684503891,196,12.704299370447796,0.4812921488040249,0.8516407012939453,0.06168527818525275,14.0,9.0,"OrderedDict([('max_depth', 14), ('min_child_weight', 9)])",BO for 1 group,9,3,,,,
0.9212936330794542,0.9215467452081272,0.9227078707272456,0.9218494163382758,0.0006157512435373173,210,11.052270332972206,1.782710242912127,0.8105232715606691,0.17477756768870426,13.0,20.0,"OrderedDict([('max_depth', 13), ('min_child_weight', 20)])",BO for 1 group,9,4,,,,
0.9231229434639544,0.9221565153362941,0.9229379753097784,0.9227391447033424,0.00041884447314420353,122,7.347336133321125,1.0370344359621473,1.0108348528544109,0.32860089003316345,10.0,8.0,"OrderedDict([('max_depth', 10), ('min_child_weight', 8)])",BO for 1 group,9,5,,,,
0.9247221519132977,0.924515060171656,0.9240654877641888,0.9244342332830474,0.0002741066588304293,59,6.7446029980977364,2.045243687588289,1.202302058537801,0.4875468989140757,8.0,17.0,"OrderedDict([('max_depth', 8), ('min_child_weight', 17)])",BO for 1 group,9,6,,,,
0.9209484801767184,0.9223866172714512,0.9218794942301276,0.9217381972260991,0.0005955575585518281,220,11.443201541900635,0.6191932897093749,1.0945730209350586,0.2565906050767072,12.0,11.0,"OrderedDict([('max_depth', 12), ('min_child_weight', 11)])",BO for 1 group,9,7,,,,
0.922317586690904,0.9236291677213004,0.9237893622651496,0.9232453722257846,0.0006592951145074598,83,4.285163084665935,0.8863322172206395,0.8636717001597086,0.10626286195465467,2.0,10.0,"OrderedDict([('max_depth', 2), ('min_child_weight', 10)])",BO for 1 group,9,8,,,,
0.9219494235946524,0.9226397294001244,0.9227999125602586,0.9224630218516786,0.0003690095196719162,152,22.116791486740112,1.8357630369036224,0.8335503737131754,0.053451799309479936,19.0,4.0,"OrderedDict([('max_depth', 19), ('min_child_weight', 4)])",BO for 1 group,9,9,,,,
0.9223866172714512,0.9222140408200832,0.9222131458748,0.922271267988778,8.156507827761495e-05,167,10.197848717371624,2.2684464452644404,1.1203211943308513,0.08331808009926878,12.0,15.0,"OrderedDict([('max_depth', 12), ('min_child_weight', 15)])",BO for 1 group,9,10,,,,
0.926206309395062,0.9261832992015464,0.9252275159059792,0.9258723748341958,0.0004560808738421083,31,4.18834908803304,1.1408233193511406,0.9401632944742838,0.4166538503772942,5.0,1.0,"OrderedDict([('max_depth', 5), ('min_child_weight', 1)])",BO for 1 group,9,11,,,,
0.9137002692192642,0.9118939690282796,0.9141940011735332,0.9132627464736924,0.0009886376424048321,241,3.075445969899496,0.4041972557348927,0.8303076426188151,0.0293011197541368,1.0,1.0,"OrderedDict([('max_depth', 1), ('min_child_weight', 1)])",BO for 1 group,9,12,,,,
0.9257806208150212,0.9256540647506846,0.9256071884671584,0.9256806246776214,7.325192652969123e-05,32,5.540807247161865,1.056521764541689,1.1463170051574707,0.14974013447843165,6.0,1.0,"OrderedDict([('max_depth', 6), ('min_child_weight', 1)])",BO for 1 group,9,13,,,,
0.9242849582364988,0.9238937849467314,0.9248363381156736,0.924338360432968,0.000386644078373157,62,5.950973431269327,1.1389204730141167,0.9938863118489584,0.2587963779372822,7.0,7.0,"OrderedDict([('max_depth', 7), ('min_child_weight', 7)])",BO for 1 group,9,14,,,,
0.9256655698474424,0.9265744724913136,0.9258948191953242,0.9260449538446934,0.0003859458629695215,15,4.789870023727417,1.0676926879532296,0.9896065394083658,0.09683273229202552,4.0,2.0,"OrderedDict([('max_depth', 4), ('min_child_weight', 2)])",BO for 1 group,9,15,,,,
0.9249062334614234,0.9251593455900964,0.9251009583855864,0.9250555124790352,0.00010821409408210045,53,3.690324068069458,0.21069463163072952,1.0088371435801191,0.4273644127855261,3.0,20.0,"OrderedDict([('max_depth', 3), ('min_child_weight', 20)])",BO for 1 group,9,16,,,,
0.9212130974021492,0.9213626636600014,0.9215113268980752,0.9213623626534084,0.00012175186792212068,239,14.759998162587486,2.2950429709440856,1.1497124036153157,0.31400762022387674,20.0,20.0,"OrderedDict([('max_depth', 20), ('min_child_weight', 20)])",BO for 1 group,9,17,,,,
0.9218458777238316,0.9218458777238316,0.9216493896475948,0.9217803816984192,9.262536741958154e-05,218,11.437390804290773,0.9876917509676999,0.8866869608561198,0.2605970378687041,16.0,20.0,"OrderedDict([('max_depth', 16), ('min_child_weight', 20)])",BO for 1 group,9,18,,,,
0.9230424077866496,0.9232494995282909,0.923363668787464,0.923218525367468,0.00013297043942190926,88,8.313990990320839,0.951033518430744,1.0161910057067869,0.1438848424440262,9.0,1.0,"OrderedDict([('max_depth', 9), ('min_child_weight', 1)])",BO for 1 group,9,19,,,,
