mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number,param_colsample_bytree,param_subsample
0.923387098312378,0.2987698056506603,0.0014620780944824218,7.57195186529175e-05,0.2740636109113912,0.6023423723967181,"{'alpha': 0.2740636109113912, 'lambda': 0.6023423723967181}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,204,random search for 2 group,1,,
0.774045181274414,0.005449618471222518,0.0014520645141601562,3.6519189453837276e-05,0.7311076365156216,0.533731250973167,"{'alpha': 0.7311076365156216, 'lambda': 0.533731250973167}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,205,random search for 2 group,1,,
0.7743196010589599,0.006408005918657987,0.0014531612396240234,4.1637195668680804e-05,0.9262437425231782,0.2174247404520867,"{'alpha': 0.9262437425231782, 'lambda': 0.2174247404520867}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,206,random search for 2 group,1,,
0.7737939357757568,0.005680304609312096,0.001546478271484375,0.00017230434009797747,0.25081542556997927,0.9575579388777652,"{'alpha': 0.25081542556997927, 'lambda': 0.9575579388777652}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,207,random search for 2 group,1,,
0.7754309177398682,0.008655949130577717,0.0014632701873779296,8.497735853422715e-05,0.4886441509239128,0.33691836788701224,"{'alpha': 0.4886441509239128, 'lambda': 0.33691836788701224}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,208,random search for 2 group,1,,
0.7762052536010742,0.004631447019261144,0.0014800071716308595,4.738130039276337e-05,0.4011717101173896,0.030072522238783872,"{'alpha': 0.4011717101173896, 'lambda': 0.030072522238783872}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,209,random search for 2 group,1,,
0.7766119480133057,0.005830759464385663,0.0013879299163818359,3.7607188688400714e-05,0.3078356039140592,0.36230564112418284,"{'alpha': 0.3078356039140592, 'lambda': 0.36230564112418284}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,210,random search for 2 group,1,,
0.7878000736236572,0.011516160880071095,0.0016880512237548828,0.00024358564306978866,0.5611919060151307,0.052364712060541385,"{'alpha': 0.5611919060151307, 'lambda': 0.052364712060541385}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,211,random search for 2 group,1,,
0.7967305660247803,0.004901070275047091,0.0017580986022949219,0.00031499802759421346,0.9066444464266868,0.4373471973702223,"{'alpha': 0.9066444464266868, 'lambda': 0.4373471973702223}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,212,random search for 2 group,1,,
0.7954891681671142,0.005906800650362816,0.001636505126953125,0.0001111373316409251,0.35839276861518476,0.5162391961211029,"{'alpha': 0.35839276861518476, 'lambda': 0.5162391961211029}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,213,random search for 2 group,1,,
0.7954280853271485,0.0032148091680890088,0.0017444133758544923,0.0003323376635742081,0.6876548352198472,0.409800883447916,"{'alpha': 0.6876548352198472, 'lambda': 0.409800883447916}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,214,random search for 2 group,1,,
0.7997681617736816,0.005074615884512548,0.0017465114593505859,0.00032730793751129206,0.7493404686242067,0.11400991063645871,"{'alpha': 0.7493404686242067, 'lambda': 0.11400991063645871}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,215,random search for 2 group,1,,
0.800899600982666,0.009065385220211076,0.0016244888305664063,0.00015792178632824394,0.7652678695203272,0.9667777135752171,"{'alpha': 0.7652678695203272, 'lambda': 0.9667777135752171}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,216,random search for 2 group,1,,
0.8019844055175781,0.00932938626730865,0.0016194820404052735,8.696464007233444e-05,0.07751095334414382,0.4848210061767615,"{'alpha': 0.07751095334414382, 'lambda': 0.4848210061767615}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,217,random search for 2 group,1,,
0.8036154270172119,0.0036847423777080206,0.001504802703857422,5.7635905179940205e-05,0.6161008896883821,0.3832230536777599,"{'alpha': 0.6161008896883821, 'lambda': 0.3832230536777599}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,218,random search for 2 group,1,,
0.8012415409088135,0.005508426980544759,0.0015367031097412109,3.229479763539459e-05,0.6607348397992964,0.6381123402084758,"{'alpha': 0.6607348397992964, 'lambda': 0.6381123402084758}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,219,random search for 2 group,1,,
0.8026281356811523,0.007789959626846389,0.0015608787536621094,5.944371432630749e-05,0.2975369879028993,0.022271817589268217,"{'alpha': 0.2975369879028993, 'lambda': 0.022271817589268217}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,220,random search for 2 group,1,,
0.7985107421875,0.004955205720682603,0.0015627384185791016,9.57577110508349e-05,0.23074891328348635,0.7068250915814336,"{'alpha': 0.23074891328348635, 'lambda': 0.7068250915814336}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,221,random search for 2 group,1,,
0.7808050155639649,0.01074526383242733,0.0015328407287597656,8.392718696446232e-05,0.03547545309629374,0.7038833439665652,"{'alpha': 0.03547545309629374, 'lambda': 0.7038833439665652}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,222,random search for 2 group,1,,
0.7682454109191894,0.006435775592553084,0.001522970199584961,8.103516067703466e-05,0.9021053422106802,0.4260817685670537,"{'alpha': 0.9021053422106802, 'lambda': 0.4260817685670537}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,223,random search for 2 group,1,,
0.7675355434417724,0.005206226420293814,0.0017389297485351563,0.00025209152580674403,0.5627369223400979,0.8405557380530184,"{'alpha': 0.5627369223400979, 'lambda': 0.8405557380530184}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,224,random search for 2 group,1,,
0.7672216892242432,0.006172202367235802,0.0015770912170410157,0.00025984608186360524,0.5116899958756009,0.8292045350276376,"{'alpha': 0.5116899958756009, 'lambda': 0.8292045350276376}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,225,random search for 2 group,1,,
0.7667445182800293,0.005960877409173545,0.0015557289123535156,8.53136703279447e-05,0.9796428277563897,0.7065796891919048,"{'alpha': 0.9796428277563897, 'lambda': 0.7065796891919048}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,226,random search for 2 group,1,,
0.7672285079956055,0.004657389073507292,0.0014972209930419922,0.00013703510152826974,0.07186731178966643,0.5276254414105215,"{'alpha': 0.07186731178966643, 'lambda': 0.5276254414105215}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,227,random search for 2 group,1,,
0.7648555755615234,0.005278496716487256,0.0014887809753417968,4.489557954990832e-05,0.818745771035522,0.4926656135188209,"{'alpha': 0.818745771035522, 'lambda': 0.4926656135188209}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,228,random search for 2 group,1,,
0.7645313739776611,0.004743502438575729,0.0015036106109619141,5.124493311132907e-05,0.9798643304373178,0.45506379866923885,"{'alpha': 0.9798643304373178, 'lambda': 0.45506379866923885}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,229,random search for 2 group,1,,
0.7648539066314697,0.0041720310036662675,0.001462411880493164,8.420131445399269e-05,0.03326293062549923,0.8298180056997164,"{'alpha': 0.03326293062549923, 'lambda': 0.8298180056997164}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,230,random search for 2 group,1,,
0.7643463611602783,0.005518606272379424,0.0014767169952392579,9.329077410183746e-05,0.40339693250737074,0.10363307427908919,"{'alpha': 0.40339693250737074, 'lambda': 0.10363307427908919}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,231,random search for 2 group,1,,
0.767140531539917,0.006604761351704502,0.001467418670654297,5.503977457239293e-05,0.0490932141511109,0.7063880603776137,"{'alpha': 0.0490932141511109, 'lambda': 0.7063880603776137}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,232,random search for 2 group,1,,
0.7653810501098632,0.004643546442751486,0.001465606689453125,6.291114141324397e-05,0.4284350060595865,0.003753352274358357,"{'alpha': 0.4284350060595865, 'lambda': 0.003753352274358357}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,233,random search for 2 group,1,,
0.765994644165039,0.004502230478400168,0.001615142822265625,0.00021679896294803553,0.026827134232841443,0.1777566868826439,"{'alpha': 0.026827134232841443, 'lambda': 0.1777566868826439}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,234,random search for 2 group,1,,
0.7650918960571289,0.004311865279283911,0.0014616966247558594,5.784594877437263e-05,0.7210290261205654,0.3701806449409789,"{'alpha': 0.7210290261205654, 'lambda': 0.3701806449409789}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,235,random search for 2 group,1,,
0.7666121482849121,0.007267462489365725,0.0014101028442382812,4.584823371216892e-05,0.12263425267625405,0.38151622595105006,"{'alpha': 0.12263425267625405, 'lambda': 0.38151622595105006}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,236,random search for 2 group,1,,
0.7692227840423584,0.011515749581488254,0.0015288829803466798,5.837090623077794e-05,0.3621861548159576,0.5439418808486444,"{'alpha': 0.3621861548159576, 'lambda': 0.5439418808486444}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,237,random search for 2 group,1,,
0.7826488018035889,0.006774117878050919,0.0016479969024658203,0.00019318411166723736,0.4512199561445829,0.8882416659324055,"{'alpha': 0.4512199561445829, 'lambda': 0.8882416659324055}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,238,random search for 2 group,1,,
0.780775499343872,0.005374815730150757,0.0015604972839355468,9.713869299291077e-05,0.9002225028767755,0.876786471023188,"{'alpha': 0.9002225028767755, 'lambda': 0.876786471023188}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,239,random search for 2 group,1,,
0.7782076835632324,0.009755814562917683,0.0014905929565429688,4.5066030930114506e-05,0.5466471729744276,0.34789997956023344,"{'alpha': 0.5466471729744276, 'lambda': 0.34789997956023344}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,240,random search for 2 group,1,,
0.7827981948852539,0.003577507124680919,0.0015532493591308594,4.408962302417476e-05,0.9777928449013211,0.7504498396693142,"{'alpha': 0.9777928449013211, 'lambda': 0.7504498396693142}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,241,random search for 2 group,1,,
0.7698757648468018,0.0044707141650257584,0.001576852798461914,7.411902550672152e-05,0.48626387236451774,0.2521945785400065,"{'alpha': 0.48626387236451774, 'lambda': 0.2521945785400065}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,242,random search for 2 group,1,,
0.7684462070465088,0.005638727587881873,0.0015148162841796876,0.00012998519709800458,0.6250673487666054,0.7106851483396397,"{'alpha': 0.6250673487666054, 'lambda': 0.7106851483396397}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,243,random search for 2 group,1,,
0.7687740802764893,0.005549826224013009,0.0015171051025390625,5.132845808784141e-05,0.8937057642100339,0.1274783347379117,"{'alpha': 0.8937057642100339, 'lambda': 0.1274783347379117}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,244,random search for 2 group,1,,
0.7676600933074951,0.003969724687413863,0.0016222476959228515,0.0002622686904995679,0.3005991881160607,0.42774181748828544,"{'alpha': 0.3005991881160607, 'lambda': 0.42774181748828544}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,245,random search for 2 group,1,,
0.7654205322265625,0.004195964268100621,0.0014947891235351563,5.212761480770015e-05,0.5684970278851753,0.06647969696020073,"{'alpha': 0.5684970278851753, 'lambda': 0.06647969696020073}",0.794567294319998,0.8630570358717669,0.7912142569546354,0.5107579983920101,0.5096272295489097,0.693844763017464,0.15212856599885777,1,246,random search for 2 group,1,,
