mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number,param_colsample_bytree,param_subsample
0.7750167846679688,0.008726778232262191,0.0014199256896972657,3.862280903214311e-05,0.963489652943776,0.8835631766114094,"{'alpha': 0.963489652943776, 'lambda': 0.8835631766114094}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,83,random search for 2 group,7,,
0.7852428913116455,0.005572823797116634,0.0014806747436523437,0.00012354395271658877,0.9980237858507793,0.4293340268943391,"{'alpha': 0.9980237858507793, 'lambda': 0.4293340268943391}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,84,random search for 2 group,7,,
0.7830506801605225,0.005524589183861054,0.0014485359191894532,1.7498429465880157e-05,0.857268240784706,0.6399771770838305,"{'alpha': 0.857268240784706, 'lambda': 0.6399771770838305}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,85,random search for 2 group,7,,
0.7820518493652344,0.0026484689689102547,0.001525735855102539,0.00017585497097110804,0.8246420068554204,0.8654115282596584,"{'alpha': 0.8246420068554204, 'lambda': 0.8654115282596584}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,86,random search for 2 group,7,,
0.7790826797485352,0.006278198537262413,0.0016053676605224609,0.00018028314366783148,0.19220210500711465,0.8268199175133466,"{'alpha': 0.19220210500711465, 'lambda': 0.8268199175133466}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,87,random search for 2 group,7,,
0.7814450263977051,0.006858568213547726,0.001407766342163086,4.2646573104481106e-05,0.32095512415064786,0.8601349957109372,"{'alpha': 0.32095512415064786, 'lambda': 0.8601349957109372}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,88,random search for 2 group,7,,
0.7933267116546631,0.008805727341005936,0.0014019012451171875,7.156545798586317e-05,0.012175880543722872,0.02960269124554249,"{'alpha': 0.012175880543722872, 'lambda': 0.02960269124554249}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,89,random search for 2 group,7,,
0.8057304859161377,0.009347394729221916,0.0014742374420166015,9.119946650136697e-05,0.20999973114390458,0.5021805874598811,"{'alpha': 0.20999973114390458, 'lambda': 0.5021805874598811}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,90,random search for 2 group,7,,
0.8085686206817627,0.008352996493671891,0.0014140605926513672,4.285092286960585e-05,0.7000603893596316,0.508686427505581,"{'alpha': 0.7000603893596316, 'lambda': 0.508686427505581}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,91,random search for 2 group,7,,
0.8021990299224854,0.012793581192971333,0.001465177536010742,0.0001332091861847136,0.16044183399805056,0.5856922505351438,"{'alpha': 0.16044183399805056, 'lambda': 0.5856922505351438}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,92,random search for 2 group,7,,
0.8074042797088623,0.012269827929719392,0.0015663623809814454,0.0003081786195369297,0.05019683403792141,0.8320519606232184,"{'alpha': 0.05019683403792141, 'lambda': 0.8320519606232184}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,93,random search for 2 group,7,,
0.8066047191619873,0.004542287533868733,0.0013751506805419922,3.856471922176608e-05,0.7143909885815916,0.8312288959658589,"{'alpha': 0.7143909885815916, 'lambda': 0.8312288959658589}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,94,random search for 2 group,7,,
0.8084018230438232,0.009250093576621236,0.0014159202575683594,7.481306045686495e-05,0.5127106430420151,0.0006739765466792225,"{'alpha': 0.5127106430420151, 'lambda': 0.0006739765466792225}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,95,random search for 2 group,7,,
0.8150596141815185,0.009414445706823801,0.0015288352966308593,0.00026377675659059325,0.9262069280406224,0.7703597897547121,"{'alpha': 0.9262069280406224, 'lambda': 0.7703597897547121}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,96,random search for 2 group,7,,
0.7967480182647705,0.01894353494679109,0.001489114761352539,0.00010972554543363703,0.079067688104835,0.24420547831558503,"{'alpha': 0.079067688104835, 'lambda': 0.24420547831558503}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,97,random search for 2 group,7,,
0.7795975208282471,0.0027757065294877906,0.0014934062957763672,8.287964793717267e-05,0.09306401453443047,0.7915951287992243,"{'alpha': 0.09306401453443047, 'lambda': 0.7915951287992243}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,98,random search for 2 group,7,,
0.779261589050293,0.00603699837903775,0.0014067649841308593,8.411069569104411e-05,0.0800312509913661,0.030627043724801517,"{'alpha': 0.0800312509913661, 'lambda': 0.030627043724801517}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,99,random search for 2 group,7,,
0.7897400379180908,0.01322936991902096,0.0015239238739013672,0.0001770334226076009,0.3586271345950939,0.7286367084794474,"{'alpha': 0.3586271345950939, 'lambda': 0.7286367084794474}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,100,random search for 2 group,7,,
0.8080801010131836,0.012925770287116436,0.001423788070678711,5.127305596304175e-05,0.24756004919531815,0.21457834575678458,"{'alpha': 0.24756004919531815, 'lambda': 0.21457834575678458}",0.7797417152912132,0.8757384419181664,0.7725831019188734,0.4959203045524615,0.4844777304531108,0.6816922588267651,0.16058240977133603,1,101,random search for 2 group,7,,
