mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number,param_colsample_bytree,param_subsample
0.25344390869140626,0.005100545364189176,0.0011799335479736328,0.0001411029556823288,0.47839933715663796,0.6730196842603504,"{'alpha': 0.47839933715663796, 'lambda': 0.6730196842603504}",0.787827797896919,0.8654760465698541,0.7949660475672568,0.5066494476551079,0.4746001567819236,0.6859038992942124,0.16205592824801368,1,244,random search for 2 group,10,,
0.2550562858581543,0.0010701882477215166,0.0010970115661621093,2.368561091397273e-05,0.18001519394572707,0.031053426355505342,"{'alpha': 0.18001519394572707, 'lambda': 0.031053426355505342}",0.787827797896919,0.8654760465698541,0.7949660475672568,0.5066494476551079,0.4746001567819236,0.6859038992942124,0.16205592824801368,1,245,random search for 2 group,10,,
0.2544700622558594,0.0010099168919551571,0.0011281013488769532,3.0013708031356664e-05,0.5947212873118289,0.8037173216272147,"{'alpha': 0.5947212873118289, 'lambda': 0.8037173216272147}",0.787827797896919,0.8654760465698541,0.7949660475672568,0.5066494476551079,0.4746001567819236,0.6859038992942124,0.16205592824801368,1,246,random search for 2 group,10,,
0.2546078205108643,0.0016018212207872986,0.001117706298828125,6.423033690822923e-05,0.27649870065510107,0.8206402856310232,"{'alpha': 0.27649870065510107, 'lambda': 0.8206402856310232}",0.787827797896919,0.8654760465698541,0.7949660475672568,0.5066494476551079,0.4746001567819236,0.6859038992942124,0.16205592824801368,1,247,random search for 2 group,10,,
0.25460162162780764,0.0015874309812615092,0.0010713577270507813,1.9520411054286098e-05,0.8285616068208331,0.9443375263636663,"{'alpha': 0.8285616068208331, 'lambda': 0.9443375263636663}",0.787827797896919,0.8654760465698541,0.7949660475672568,0.5066494476551079,0.4746001567819236,0.6859038992942124,0.16205592824801368,1,248,random search for 2 group,10,,
0.254957914352417,0.0024979703164781653,0.0010998249053955078,2.1141692722823913e-05,0.09063162597275409,0.19377915640672683,"{'alpha': 0.09063162597275409, 'lambda': 0.19377915640672683}",0.787827797896919,0.8654760465698541,0.7949660475672568,0.5066494476551079,0.4746001567819236,0.6859038992942124,0.16205592824801368,1,249,random search for 2 group,10,,
0.25472445487976075,0.0013438752768182066,0.0011208057403564453,2.161761122646244e-05,0.5102191461527609,0.2896670586736618,"{'alpha': 0.5102191461527609, 'lambda': 0.2896670586736618}",0.787827797896919,0.8654760465698541,0.7949660475672568,0.5066494476551079,0.4746001567819236,0.6859038992942124,0.16205592824801368,1,250,random search for 2 group,10,,
0.25562586784362795,0.002026093814663526,0.0011515140533447266,0.00012233483814810556,0.9284004743103632,0.6492580936210612,"{'alpha': 0.9284004743103632, 'lambda': 0.6492580936210612}",0.787827797896919,0.8654760465698541,0.7949660475672568,0.5066494476551079,0.4746001567819236,0.6859038992942124,0.16205592824801368,1,251,random search for 2 group,10,,
0.25490312576293944,0.0010595383394990234,0.0010829925537109374,1.7914487096791367e-05,0.16737502240524837,0.4747710692328949,"{'alpha': 0.16737502240524837, 'lambda': 0.4747710692328949}",0.787827797896919,0.8654760465698541,0.7949660475672568,0.5066494476551079,0.4746001567819236,0.6859038992942124,0.16205592824801368,1,252,random search for 2 group,10,,
0.2540475845336914,0.0010771920839035068,0.0010833740234375,1.7861991528996516e-05,0.8143155162847322,0.4514015877548244,"{'alpha': 0.8143155162847322, 'lambda': 0.4514015877548244}",0.787827797896919,0.8654760465698541,0.7949660475672568,0.5066494476551079,0.4746001567819236,0.6859038992942124,0.16205592824801368,1,253,random search for 2 group,10,,
