mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number,param_alpha,param_lambda,param_colsample_bytree,param_subsample
1.0197910785675048,0.007586799096340285,0.0017962455749511719,2.322006021909797e-05,15.0,19.0,"{'max_depth': 15, 'min_child_weight': 19}",0.7059296428710748,0.8187914915973094,0.782903427173396,0.515411033560172,-0.12963221519122706,0.5386806760021451,0.3502178279061158,234,random search for 1 group,7,,,,
0.9914888381958008,0.01008593283254779,0.0017989635467529296,6.972275685453658e-05,9.0,14.0,"{'max_depth': 9, 'min_child_weight': 14}",0.7454716339885825,0.8432968603593887,0.7767454865323622,0.4762803154761045,0.16064042554139069,0.6004869443795657,0.25295712522030445,194,random search for 1 group,7,,,,
0.9443375587463378,0.01058446694602237,0.0016719341278076173,7.1503317867190715e-06,8.0,17.0,"{'max_depth': 8, 'min_child_weight': 17}",0.7009743913084598,0.8222803945165608,0.7997211321192351,0.5072291662432578,-0.04309438211357208,0.5574221404147883,0.3201891232909728,215,random search for 1 group,7,,,,
0.8950887680053711,0.010191113008423082,0.0017586231231689453,0.00019896800521702882,6.0,11.0,"{'max_depth': 6, 'min_child_weight': 11}",0.7332989615942003,0.8395385398742432,0.7546960649095195,0.5178415229160125,0.31021037147767583,0.6311170921543303,0.1923355790179384,97,random search for 1 group,7,,,,
1.4263200759887695,0.016606572810662513,0.002089691162109375,3.8802768411088345e-05,18.0,9.0,"{'max_depth': 18, 'min_child_weight': 9}",0.7590927343061592,0.8533740781729258,0.7797912200619512,0.5218617799657537,0.10025508327543042,0.6028749791564441,0.2748246859751767,191,random search for 1 group,7,,,,
0.8019313812255859,0.005355524148083658,0.0015795230865478516,0.00018957248790665902,4.0,8.0,"{'max_depth': 4, 'min_child_weight': 8}",0.7574289791357802,0.8401523931395563,0.7648200263027732,0.4985932895724114,0.4019703032330033,0.6525929982767049,0.17046504677237664,50,random search for 1 group,7,,,,
1.106907033920288,0.018006786754865584,0.0019314289093017574,3.0639152955042216e-05,12.0,11.0,"{'max_depth': 12, 'min_child_weight': 11}",0.7513215732191703,0.8550215927957032,0.7807265337662063,0.4932461250350874,0.244787770413316,0.6250207190458965,0.2258487313583269,118,random search for 1 group,7,,,,
1.1845635890960693,0.007342367532645448,0.0018117427825927734,1.4640531542274509e-05,18.0,18.0,"{'max_depth': 18, 'min_child_weight': 18}",0.6967856220817703,0.8252737461790689,0.788890529616149,0.5027913588698192,0.02460749370402704,0.5676697500901668,0.29363078191965925,209,random search for 1 group,7,,,,
2.391125535964966,0.051335150458666115,0.002418756484985352,4.452239551634769e-05,17.0,2.0,"{'max_depth': 17, 'min_child_weight': 2}",0.7687572861577557,0.8645933252002423,0.7186313105655495,0.5446616608786273,0.3267013032604422,0.6446689772125234,0.18991574921977367,67,random search for 1 group,7,,,,
1.654300594329834,0.03190598618968417,0.0022287368774414067,1.0127599172184985e-05,16.0,4.0,"{'max_depth': 16, 'min_child_weight': 4}",0.7527839873411967,0.8866370152552339,0.8001389813963533,0.554568166200712,0.3292466172368693,0.6646749534860732,0.20000826729642449,26,random search for 1 group,7,,,,
1.0876758098602295,0.010143209170357244,0.001956653594970703,7.298278943180862e-05,12.0,12.0,"{'max_depth': 12, 'min_child_weight': 12}",0.7260836736465879,0.8417736606826707,0.7476547346511915,0.5117239885600486,0.2951940405111375,0.6244860196103272,0.19690353870812888,123,random search for 1 group,7,,,,
1.0146067142486572,0.006637398805532229,0.0018046379089355468,9.448597775650662e-06,14.0,19.0,"{'max_depth': 14, 'min_child_weight': 19}",0.7059296428710748,0.8187914915973094,0.7795091885616263,0.5154636173380747,-0.13086303380061892,0.5377661813134932,0.35021601563620863,238,random search for 1 group,7,,,,
1.5180300712585448,0.04638704104594875,0.0021583080291748048,3.573403792383634e-05,14.0,4.0,"{'max_depth': 14, 'min_child_weight': 4}",0.7500817165084038,0.8883940288886166,0.7886372831745158,0.5527979192426806,0.33406820273273186,0.6627958301093897,0.19723632422156054,30,random search for 1 group,7,,,,
0.988364553451538,0.01002201875831297,0.0017858982086181641,7.040926519625708e-05,9.0,15.0,"{'max_depth': 9, 'min_child_weight': 15}",0.7302235599858982,0.8378594296394846,0.7857489819710145,0.48172923199591705,0.19642900022434606,0.606398040763332,0.2386171913099474,187,random search for 1 group,7,,,,
0.6117240905761718,0.0034169183141660865,0.001247835159301758,1.9075512778397905e-05,1.0,9.0,"{'max_depth': 1, 'min_child_weight': 9}",0.7763283995694257,0.8247748175198707,0.650332914044093,0.4387131994909808,0.4642912263903152,0.6308881114029371,0.15735866766394271,99,random search for 1 group,7,,,,
0.9529109001159668,0.012423260961364929,0.0018588066101074216,0.00024034705334106626,7.0,10.0,"{'max_depth': 7, 'min_child_weight': 10}",0.7447798164937272,0.8558969603121632,0.7755478623206371,0.5090823172358208,0.19431967566363265,0.6159253264051963,0.24034806927188554,155,random search for 1 group,7,,,,
1.3911619663238526,0.011933846252413205,0.001800537109375,2.7676690105587127e-05,19.0,19.0,"{'max_depth': 19, 'min_child_weight': 19}",0.7059296428710748,0.8187914915973094,0.782903427173396,0.5153240250259707,-0.12963221519122706,0.5386632742953048,0.3502189858610573,236,random search for 1 group,7,,,,
0.800551176071167,0.00505141763911274,0.0014998912811279295,5.455254669617856e-05,4.0,6.0,"{'max_depth': 4, 'min_child_weight': 6}",0.7681987328598224,0.8740034547419393,0.7696215724518118,0.5069858899801678,0.4199980570645033,0.6677615414196489,0.17334034523600925,17,random search for 1 group,7,,,,
1.011454963684082,0.018606968431133814,0.0018396854400634765,0.00021660615402648373,8.0,8.0,"{'max_depth': 8, 'min_child_weight': 8}",0.7419754268082941,0.8588860890723765,0.7962247682001407,0.5025007497336285,0.1851355293222905,0.6169445126273461,0.2473322618988861,148,random search for 1 group,7,,,,
1.1931578159332277,0.036918086554460806,0.001750516891479492,2.4384708191787205e-05,7.0,1.0,"{'max_depth': 7, 'min_child_weight': 1}",0.7504080701040733,0.7971559690281749,0.8059267930122033,0.514531860376675,0.3838088230825221,0.6503663031207297,0.1704456002210392,53,random search for 1 group,7,,,,
0.8686057090759277,0.009004684268548016,0.0015573978424072265,1.8423077383573307e-05,5.0,6.0,"{'max_depth': 5, 'min_child_weight': 6}",0.7488302454325523,0.8853125938774007,0.7969087993446347,0.4960326096763068,0.37871781296012463,0.6611604122582038,0.1915196271162892,36,random search for 1 group,7,,,,
0.690477991104126,0.009722898249693648,0.0013047218322753903,2.0405956342688707e-05,2.0,15.0,"{'max_depth': 2, 'min_child_weight': 15}",0.7931963535861815,0.815578469158316,0.7251776862883156,0.4453328829914316,0.3125538510125674,0.6183678486073624,0.20215275258441,143,random search for 1 group,7,,,,
1.1023099899291993,0.01083753812169111,0.0019388198852539067,2.0799612791247767e-05,13.0,12.0,"{'max_depth': 13, 'min_child_weight': 12}",0.7333188998260827,0.8425669699599087,0.7431349190784775,0.5043700082318487,0.2951673729468911,0.6237116340086418,0.19817017279643687,125,random search for 1 group,7,,,,
1.1707972049713136,0.006571983333722838,0.0019157886505126952,3.3476753336384474e-05,17.0,14.0,"{'max_depth': 17, 'min_child_weight': 14}",0.7458317494685405,0.8382688639936204,0.7904729155334085,0.4992576248655204,0.19413997829894916,0.6135942264320078,0.24011091214484725,169,random search for 1 group,7,,,,
0.6872936248779297,0.004025916378271456,0.001293659210205078,1.5855821421092688e-05,2.0,4.0,"{'max_depth': 2, 'min_child_weight': 4}",0.7774159889494491,0.8363847083040529,0.7450972120613488,0.4777213805701289,0.4437664126326895,0.6560771405035338,0.16250854165793754,46,random search for 1 group,7,,,,
1.647355365753174,0.007608247304121605,0.0021646976470947265,5.709268290658679e-05,19.0,9.0,"{'max_depth': 19, 'min_child_weight': 9}",0.7655648387319398,0.8550582149551199,0.7723930569485321,0.5178869340324408,0.1651906251165406,0.6152187339569147,0.2517258324834247,160,random search for 1 group,7,,,,
1.474320650100708,0.031303139130034754,0.0019848823547363287,2.4981625686413145e-05,11.0,3.0,"{'max_depth': 11, 'min_child_weight': 3}",0.7476534963404871,0.8861380604765279,0.8108001999739138,0.5292110759699056,0.3694289249510361,0.6686463515423741,0.1911678599859604,13,random search for 1 group,7,,,,
0.6122831344604492,0.004751908317028424,0.0012823104858398434,4.988058563535153e-05,1.0,2.0,"{'max_depth': 1, 'min_child_weight': 2}",0.7786478639826016,0.8306525071813907,0.632639314830856,0.4373313119617516,0.4496220312371211,0.6257786058387441,0.16243947562684574,114,random search for 1 group,7,,,,
1.0564553260803222,0.01628465994671431,0.0016987323760986328,3.530205539489669e-05,6.0,1.0,"{'max_depth': 6, 'min_child_weight': 1}",0.7379536815198771,0.7895673248347641,0.7926501598317294,0.5120189664004706,0.357027398368552,0.6378435061910787,0.17418195405133813,81,random search for 1 group,7,,,,
1.0692646980285645,0.00519106630612525,0.0019109249114990234,5.553239075232592e-05,15.0,16.0,"{'max_depth': 15, 'min_child_weight': 16}",0.7153620434057406,0.8025811675289807,0.7994674218663513,0.4847018879751426,0.09899110351285678,0.5802207248578144,0.2670139521643661,202,random search for 1 group,7,,,,
0.6129174709320069,0.004014084829083131,0.0013776302337646484,0.00019388461545111232,1.0,16.0,"{'max_depth': 1, 'min_child_weight': 16}",0.7849715357831857,0.8487318807634758,0.6468845995067714,0.4350728470752373,0.4577841981814914,0.6346890122620323,0.16714654972760215,89,random search for 1 group,7,,,,
1.2636307716369628,0.008164415861893792,0.0020278453826904296,0.00017653788010888304,18.0,14.0,"{'max_depth': 18, 'min_child_weight': 14}",0.7458317494685405,0.8382688639936204,0.7904729155334085,0.4934078055342624,0.1995042074052037,0.6134971083870071,0.2388165816633197,170,random search for 1 group,7,,,,
0.690919828414917,0.003548134680205225,0.0013779163360595702,5.435788838375177e-05,2.0,18.0,"{'max_depth': 2, 'min_child_weight': 18}",0.7933238149130828,0.8545012718405551,0.726270438276303,0.4535742307398532,0.15750333288476093,0.5970346177309109,0.25895523057664194,197,random search for 1 group,7,,,,
0.7445676326751709,0.0059358699026479745,0.001622629165649414,0.00023648649324750848,3.0,14.0,"{'max_depth': 3, 'min_child_weight': 14}",0.7551095528166167,0.8415782225276978,0.7809490283274487,0.4613372761837357,0.2743053534446973,0.6226558866600392,0.2181281593909539,133,random search for 1 group,7,,,,
1.0354346275329591,0.01959530966506217,0.0017948627471923828,9.565469868522274e-05,8.0,7.0,"{'max_depth': 8, 'min_child_weight': 7}",0.723816285358559,0.8517745445680043,0.7800080223617992,0.5181214730497603,0.3959865440173431,0.6539413738710932,0.17023572260195416,49,random search for 1 group,7,,,,
1.5826380729675291,0.04960525779414508,0.002101612091064453,5.663239774114749e-05,12.0,3.0,"{'max_depth': 12, 'min_child_weight': 3}",0.7553871147789247,0.8852390770051888,0.8162221638043082,0.5215387444114792,0.37202999059367214,0.6700834181187145,0.1927830785891456,8,random search for 1 group,7,,,,
1.4171879291534424,0.03707664511292864,0.0021332740783691407,1.8888771176508603e-05,14.0,5.0,"{'max_depth': 14, 'min_child_weight': 5}",0.7356776890631275,0.8781718763167986,0.7311344538882332,0.4949760247671944,0.2976354552269296,0.6275190998524567,0.2057435890159224,112,random search for 1 group,7,,,,
0.6883144378662109,0.0040580002104725,0.0013576030731201171,4.016667457510038e-05,2.0,5.0,"{'max_depth': 2, 'min_child_weight': 5}",0.7849000344318757,0.8492343099683283,0.7467484009635619,0.4766233492491774,0.29033842519954434,0.6295689039624974,0.2119345869056448,105,random search for 1 group,7,,,,
1.0144505977630616,0.01680710503571916,0.001971006393432617,0.00023518791037518887,9.0,11.0,"{'max_depth': 9, 'min_child_weight': 11}",0.7299193807698401,0.8485000390017883,0.7745937270782114,0.5057378075670165,0.28726760859277145,0.6292037126019256,0.2056875834013553,106,random search for 1 group,7,,,,
1.0471133708953857,0.008181871904643784,0.0019563674926757813,0.00019579096299660967,15.0,17.0,"{'max_depth': 15, 'min_child_weight': 17}",0.7155541315873932,0.8200701746188198,0.7910390054778558,0.5034138678185747,-0.08909453834052837,0.5481965282324229,0.3373549187316781,220,random search for 1 group,7,,,,
0.8016635417938233,0.005571651768888832,0.0015002727508544925,3.428376267111336e-05,4.0,7.0,"{'max_depth': 4, 'min_child_weight': 7}",0.7578516174720482,0.8686676344577987,0.7619918573074692,0.506960020157417,0.4728400029538719,0.6736622264697211,0.1555868101306225,5,random search for 1 group,7,,,,
0.6146405696868896,0.0036031558542167453,0.0013521194458007812,0.00019807791445868516,1.0,8.0,"{'max_depth': 1, 'min_child_weight': 8}",0.7763283995694257,0.8247748175198707,0.650332914044093,0.4387131994909808,0.472167396954967,0.6324633455158675,0.1557138964455443,91,random search for 1 group,7,,,,
1.193168830871582,0.009862288859735486,0.001845979690551758,8.741981910875765e-05,18.0,19.0,"{'max_depth': 18, 'min_child_weight': 19}",0.7059296428710748,0.8187914915973094,0.782903427173396,0.5153240250259707,-0.12963221519122706,0.5386632742953048,0.3502189858610573,236,random search for 1 group,7,,,,
2.0430041790008544,0.05966181671651743,0.0022581100463867194,4.828300582916242e-05,14.0,2.0,"{'max_depth': 14, 'min_child_weight': 2}",0.7500063450842962,0.861407349953616,0.7258578439369209,0.5542263864850825,0.329582163737009,0.644216017839385,0.18553794854491545,68,random search for 1 group,7,,,,
0.8018142700195312,0.002802538012482922,0.0015230655670166015,5.566681208846659e-05,4.0,13.0,"{'max_depth': 4, 'min_child_weight': 13}",0.7378649326255299,0.849539228249896,0.7626201355814357,0.4890263278875785,0.2683037918204865,0.6214708832329853,0.21342652640601173,136,random search for 1 group,7,,,,
1.7686261653900146,0.0388567014339998,0.002409219741821289,0.00028341990916129294,14.0,3.0,"{'max_depth': 14, 'min_child_weight': 3}",0.7568900407643303,0.8927840971812642,0.8082851780061427,0.5271781550955036,0.3289387555165578,0.6628152453127598,0.20628532277795614,29,random search for 1 group,7,,,,
0.9646157264709472,0.0054709666955157395,0.0017236709594726566,7.003853263597376e-05,6.0,5.0,"{'max_depth': 6, 'min_child_weight': 5}",0.7143937910136267,0.8812265928093277,0.755483970023417,0.494598027681557,0.3071366981063598,0.6305678159268575,0.20423326534716504,101,random search for 1 group,7,,,,
1.2747321128845217,0.010523960388147159,0.0020609378814697267,1.424889643973454e-05,17.0,11.0,"{'max_depth': 17, 'min_child_weight': 11}",0.7609501480407828,0.8475748548767614,0.7777216790379159,0.5049630892121227,0.26516240132970703,0.6312744344994579,0.2168137609796676,94,random search for 1 group,7,,,,
1.4025623321533205,0.015326551997827603,0.002151918411254882,3.473731697359844e-05,16.0,7.0,"{'max_depth': 16, 'min_child_weight': 7}",0.7495200892479879,0.8609055706302288,0.7725171725356529,0.5235253854616546,0.4273341396021805,0.6667604714955411,0.1634424742461279,20,random search for 1 group,7,,,,
0.7986812591552734,0.00317855307592017,0.0014637470245361327,3.5866459939728595e-05,4.0,19.0,"{'max_depth': 4, 'min_child_weight': 19}",0.7172418243797783,0.8227881683699129,0.7526849212743011,0.4731867571580084,-0.12180380401930635,0.5288195734325388,0.3459601026012316,242,random search for 1 group,7,,,,
0.9003668308258057,0.010084583101407307,0.0016139507293701169,2.712805338316945e-05,6.0,15.0,"{'max_depth': 6, 'min_child_weight': 15}",0.7076456674498149,0.8390475190715626,0.7696167216285579,0.4993332936349469,0.2102942391657563,0.6051874881901278,0.22775906303819216,189,random search for 1 group,7,,,,
1.6325577259063722,0.0060923726031191176,0.0022874832153320307,0.00024808864493783137,19.0,10.0,"{'max_depth': 19, 'min_child_weight': 10}",0.7405815008702257,0.8513480218960792,0.770612998990091,0.5353205287961404,0.2216680083437768,0.6239062117792626,0.2264989081739648,124,random search for 1 group,7,,,,
1.1587012767791751,0.01698250754000333,0.001802539825439453,3.255495478462496e-05,7.0,2.0,"{'max_depth': 7, 'min_child_weight': 2}",0.7540199679451158,0.8455444486078184,0.747151978403622,0.5421524741714012,0.4077047227591174,0.6593147183774151,0.1602501558992753,42,random search for 1 group,7,,,,
