split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_subsample,params,run_number,experiment_name
0.9259071768793576,0.9255044984928325,0.925998366257464,0.9258033472098848,0.00021457212063812086,11,3.4443426926930747,0.3937320438113756,1.0570834477742512,0.2138857303255189,0.7408531859880658,4,12,0.8750075087953734,0.13509946910713858,0.7810806643817005,"OrderedDict([('colsample_bytree', 0.7408531859880658), ('max_depth', 4), ('min_child_weight', 12), ('reg_alpha', 0.8750075087953734), ('reg_lambda', 0.13509946910713858), ('subsample', 0.7810806643817005)])",5,bayes_opt
0.920212153984215,0.920039577532847,0.9191067340106078,0.9197861551758898,0.0004855618723133491,550,19.91600235303243,5.465483752064376,1.087127049763997,0.20144401757611388,0.8575650862945021,14,2,0.15712660239142887,0.13409885592928508,0.6731576101201141,"OrderedDict([('colsample_bytree', 0.8575650862945021), ('max_depth', 14), ('min_child_weight', 2), ('reg_alpha', 0.15712660239142887), ('reg_lambda', 0.13409885592928508), ('subsample', 0.673157610120114)])",5,bayes_opt
0.9192112105662807,0.9200971030166364,0.9204298353601712,0.9199127163143628,0.0005143024007025198,534,7.352938413619995,1.454147142597837,1.0178909301757812,0.2296024666288592,0.5056019722936269,9,10,0.9123754533471392,0.8188710957175149,0.5319114901102694,"OrderedDict([('colsample_bytree', 0.5056019722936269), ('max_depth', 9), ('min_child_weight', 10), ('reg_alpha', 0.9123754533471392), ('reg_lambda', 0.8188710957175149), ('subsample', 0.5319114901102694)])",5,bayes_opt
0.9206263374674979,0.9208104190156241,0.9217414314806078,0.92105939598791,0.0004880920774231778,394,6.261049747467041,1.170072589249231,0.7544026374816895,0.2722293336938038,0.8216950775732654,9,5,0.22160139321536693,0.4635470741274592,0.6983723523780632,"OrderedDict([('colsample_bytree', 0.8216950775732654), ('max_depth', 9), ('min_child_weight', 5), ('reg_alpha', 0.22160139321536693), ('reg_lambda', 0.4635470741274592), ('subsample', 0.6983723523780632)])",5,bayes_opt
0.9171172829563496,0.9177960836650636,0.9156321548143632,0.9168485071452588,0.00090363242718639,704,12.768458445866905,1.9243454147698038,1.075976053873698,0.15987939381478453,0.7493153509181611,20,10,0.10098926820635072,0.35449425507090043,0.5161880278844803,"OrderedDict([('colsample_bytree', 0.7493153509181611), ('max_depth', 20), ('min_child_weight', 10), ('reg_alpha', 0.10098926820635071), ('reg_lambda', 0.35449425507090043), ('subsample', 0.5161880278844803)])",5,bayes_opt
0.9233415403023539,0.9226397294001244,0.9229264700806517,0.9229692465943766,0.00028810531432903224,190,5.832147200902302,1.2387323689684155,1.1444302399953206,0.2090647363420053,0.7136101189760795,7,9,0.6361664414132061,0.7774232165280173,0.6204404478828495,"OrderedDict([('colsample_bytree', 0.7136101189760795), ('max_depth', 7), ('min_child_weight', 9), ('reg_alpha', 0.636166441413206), ('reg_lambda', 0.7774232165280173), ('subsample', 0.6204404478828495)])",5,bayes_opt
0.9202696794680044,0.9202811845647622,0.9204528458184243,0.920334569950397,8.376545640892394e-05,486,22.55692021052043,3.734025645672231,0.9588174819946288,0.2886630189085073,0.7171685092685559,18,3,0.8087288251328335,0.11580934210247333,0.7410646177483663,"OrderedDict([('colsample_bytree', 0.717168509268556), ('max_depth', 18), ('min_child_weight', 3), ('reg_alpha', 0.8087288251328335), ('reg_lambda', 0.11580934210247332), ('subsample', 0.7410646177483663)])",5,bayes_opt
0.9222600612071148,0.9228698313352816,0.9230990485175512,0.9227429803533159,0.0003540652533903687,210,3.758620262145996,0.7761319921871058,1.2428126335144043,0.4475653746027213,0.6663548514511274,2,19,0.9710493179371454,0.3063574119200909,0.5003031710805708,"OrderedDict([('colsample_bytree', 0.6663548514511274), ('max_depth', 2), ('min_child_weight', 19), ('reg_alpha', 0.9710493179371454), ('reg_lambda', 0.30635741192009086), ('subsample', 0.5003031710805708)])",5,bayes_opt
0.9218688879173472,0.9217193216594952,0.9230070066845382,0.9221984054204604,0.0005750185617719027,259,16.495684703191117,2.43326840723048,1.3663739363352458,0.4152938115771965,0.6510879319604019,11,2,0.09232191952500768,0.916699735734369,0.8454739413623861,"OrderedDict([('colsample_bytree', 0.6510879319604019), ('max_depth', 11), ('min_child_weight', 2), ('reg_alpha', 0.09232191952500769), ('reg_lambda', 0.916699735734369), ('subsample', 0.845473941362386)])",5,bayes_opt
0.9163809567638465,0.9159207528935318,0.91690923524742,0.9164036483015994,0.0004038650933181063,709,16.83980147043864,1.88992832312949,0.8180633385976156,0.05559039261203065,0.5018736577852488,14,6,0.5304081503676993,0.034340253054666266,0.5173358205809265,"OrderedDict([('colsample_bytree', 0.5018736577852488), ('max_depth', 14), ('min_child_weight', 6), ('reg_alpha', 0.5304081503676993), ('reg_lambda', 0.034340253054666266), ('subsample', 0.5173358205809265)])",5,bayes_opt
