split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_subsample,params,run_number,experiment_name
0.9242849582364988,0.9252168710738856,0.9250434322399532,0.9248484205167792,0.0004046707000785309,102,3.31716537475586,0.3036520989156647,0.7935171922047933,0.10582156822261628,0.869634529588496,3,20,0.1990333977051932,0.17407091556116466,0.727128039724496,"OrderedDict([('colsample_bytree', 0.869634529588496), ('max_depth', 3), ('min_child_weight', 20), ('reg_alpha', 0.19903339770519318), ('reg_lambda', 0.17407091556116464), ('subsample', 0.727128039724496)])",7,bayes_opt
0.9213626636600014,0.9208104190156241,0.9209705811291232,0.9210478879349159,0.0002319853349924632,379,11.630624691645306,0.2112195060705984,0.9324350357055664,0.2556003243016491,0.75176224697389,18,15,0.3998579986981991,0.6258829151159334,0.8792181792492744,"OrderedDict([('colsample_bytree', 0.75176224697389), ('max_depth', 18), ('min_child_weight', 15), ('reg_alpha', 0.39985799869819905), ('reg_lambda', 0.6258829151159334), ('subsample', 0.8792181792492744)])",7,bayes_opt
0.924353988817046,0.9242389378494672,0.923743341348643,0.9241120893383856,0.00026494086288517983,138,4.956170558929443,1.4009513447841273,0.9495196342468262,0.3421296640616412,0.6307878034317603,6,20,0.9531125917561728,0.8926790907771345,0.5865455013028754,"OrderedDict([('colsample_bytree', 0.6307878034317603), ('max_depth', 6), ('min_child_weight', 20), ('reg_alpha', 0.9531125917561727), ('reg_lambda', 0.8926790907771345), ('subsample', 0.5865455013028754)])",7,bayes_opt
0.9208104190156241,0.9210175107572656,0.9196819954669396,0.9205033084132764,0.0005868775932731572,445,14.475367307662964,1.7887671669392171,0.9112296899159752,0.1692788618977276,0.7741656477920841,19,10,0.7063427483171225,0.6667503277247779,0.8250211647344188,"OrderedDict([('colsample_bytree', 0.7741656477920841), ('max_depth', 19), ('min_child_weight', 10), ('reg_alpha', 0.7063427483171225), ('reg_lambda', 0.6667503277247779), ('subsample', 0.8250211647344188)])",7,bayes_opt
0.9247796773970868,0.9255160035895902,0.9256417041545384,0.9253124617137384,0.000380214416752332,49,3.8725643157958975,0.4420137801062684,0.9555392265319824,0.2105412559641476,0.5814397616039282,4,18,0.9012888427740158,0.817969119702975,0.6839812827150856,"OrderedDict([('colsample_bytree', 0.5814397616039282), ('max_depth', 4), ('min_child_weight', 18), ('reg_alpha', 0.9012888427740158), ('reg_lambda', 0.817969119702975), ('subsample', 0.6839812827150856)])",7,bayes_opt
0.921558250304885,0.9209139648864448,0.9203953196727912,0.9209558449547072,0.00047568713026786434,387,8.834901650746664,0.208964004430136,1.1301473776499429,0.08387698530331081,0.766620681868909,12,14,0.9298454829276759,0.8956203940906581,0.8196814100705216,"OrderedDict([('colsample_bytree', 0.766620681868909), ('max_depth', 12), ('min_child_weight', 14), ('reg_alpha', 0.9298454829276761), ('reg_lambda', 0.8956203940906581), ('subsample', 0.8196814100705216)])",7,bayes_opt
0.9225476886260612,0.9242159276559516,0.9232946374127041,0.9233527512315725,0.0006822943046173657,169,3.074605147043864,0.3902040052459497,0.9663869539896648,0.08565321554036626,0.7212524514360659,2,2,0.20933490253997306,0.5937207460175616,0.5248998366438665,"OrderedDict([('colsample_bytree', 0.721252451436066), ('max_depth', 2), ('min_child_weight', 2), ('reg_alpha', 0.20933490253997306), ('reg_lambda', 0.5937207460175616), ('subsample', 0.5248998366438665)])",7,bayes_opt
0.9197289399203848,0.9190501392116708,0.9196935006960664,0.9194908599427072,0.00031197228159896066,547,9.242422183354694,1.0997100937701176,0.8965662320454916,0.2234862482941469,0.7512277554171587,14,20,0.21945237101005494,0.503317533151076,0.6609102570679267,"OrderedDict([('colsample_bytree', 0.7512277554171587), ('max_depth', 14), ('min_child_weight', 20), ('reg_alpha', 0.21945237101005494), ('reg_lambda', 0.503317533151076), ('subsample', 0.6609102570679267)])",7,bayes_opt
0.9202351641777308,0.920637842564256,0.9202342464650184,0.920369084402335,0.0001900410880984936,456,9.105326255162556,0.8950400336080828,0.7932856877644857,0.10805073323616236,0.6747098100325807,17,17,0.7802511365923932,0.5427016467002683,0.786092513364313,"OrderedDict([('colsample_bytree', 0.6747098100325807), ('max_depth', 17), ('min_child_weight', 17), ('reg_alpha', 0.7802511365923932), ('reg_lambda', 0.5427016467002683), ('subsample', 0.786092513364313)])",7,bayes_opt
0.920798913918866,0.921650291078948,0.921960030834014,0.921469745277276,0.000490914597146134,326,7.566679716110229,1.3027937237907343,1.0572152932484944,0.30435940189731064,0.6089185448935507,9,5,0.09623835598740164,0.9436781446383466,0.7512259522927162,"OrderedDict([('colsample_bytree', 0.6089185448935507), ('max_depth', 9), ('min_child_weight', 5), ('reg_alpha', 0.09623835598740163), ('reg_lambda', 0.9436781446383466), ('subsample', 0.7512259522927162)])",7,bayes_opt
0.9124692238661728,0.9127453461883616,0.9132735828434024,0.9128293842993122,0.00033371159617409977,715,3.5062631766001378,0.27349168658848505,0.9919036229451498,0.2482904984245988,0.7038166515702702,1,4,0.8014984079013427,0.6653463016036233,0.8934965109582733,"OrderedDict([('colsample_bytree', 0.7038166515702702), ('max_depth', 1), ('min_child_weight', 4), ('reg_alpha', 0.8014984079013427), ('reg_lambda', 0.6653463016036233), ('subsample', 0.8934965109582733)])",7,bayes_opt
