mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number,param_alpha,param_lambda,param_colsample_bytree,param_subsample
8.354060888290405,2.578899328917088,1.5715326468149822,0.03067628176252678,5.0,3.0,"{'max_depth': 5, 'min_child_weight': 3}",0.9256770749442004,0.9264134011367036,0.926573627713796,0.9262213679315666,0.00039039235056867114,16,random search for 1 group,6,,,,
23.53485949834188,0.9523964703272074,0.7298120657602946,0.20592432625936394,19.0,3.0,"{'max_depth': 19, 'min_child_weight': 3}",0.9224326376584828,0.9223751121746934,0.9224892713738394,0.9224323404023383,4.660577187664999e-05,156,random search for 1 group,6,,,,
5.106870810190837,0.5914399290314217,1.2294522921244304,0.5767098322077375,5.0,15.0,"{'max_depth': 5, 'min_child_weight': 15}",0.9258956717825996,0.9256770749442004,0.9264930911099094,0.9260219459455696,0.0003448956062830344,24,random search for 1 group,6,,,,
12.386697133382164,0.7951959690206294,0.5561083157857261,0.1886866452053788,14.0,10.0,"{'max_depth': 14, 'min_child_weight': 10}",0.9221104949492626,0.9225937090130928,0.9221786301874202,0.9222942780499253,0.00021354902473407332,166,random search for 1 group,6,,,,
12.12306269009908,0.7828604479240953,1.0275679429372149,0.4586712507916956,16.0,11.0,"{'max_depth': 16, 'min_child_weight': 11}",0.9218458777238316,0.9217308267562532,0.9226388393524856,0.9220718479441902,0.0004036653928655353,190,random search for 1 group,6,,,,
5.2422989209493,0.9471798352633491,0.6885835329691569,0.20828495454398227,5.0,13.0,"{'max_depth': 5, 'min_child_weight': 13}",0.9259416921696312,0.9264594215237352,0.9265966381720492,0.9263325839551384,0.00028202174044619327,10,random search for 1 group,6,,,,
5.117076635360718,0.3148407837038122,1.3555545012156172,0.3502204027087632,4.0,15.0,"{'max_depth': 4, 'min_child_weight': 15}",0.9261142686209992,0.9267815642329552,0.9264125545060229,0.9264361291199924,0.000272931835509437,8,random search for 1 group,6,,,,
12.033230304718018,0.14565640358554696,0.8523233731587728,0.02002773131050736,14.0,9.0,"{'max_depth': 14, 'min_child_weight': 9}",0.9221335051427784,0.9221795255298098,0.9216493896475948,0.9219874734400609,0.00023979846684503891,196,random search for 1 group,6,,,,
8.891049941380821,0.5809844433899802,0.9481251239776612,0.4792462168741631,9.0,11.0,"{'max_depth': 9, 'min_child_weight': 11}",0.9234911065602062,0.9237097033986056,0.923202595579691,0.9234678018461676,0.00020768071210939542,84,random search for 1 group,6,,,,
15.61065435409546,0.10758790127132284,0.7410220305124918,0.4227532448352308,17.0,7.0,"{'max_depth': 17, 'min_child_weight': 7}",0.9223060815941462,0.922317586690904,0.9228919543932718,0.9225052075594408,0.00027351164133864847,139,random search for 1 group,6,,,,
13.311304092407227,1.8309957817946851,0.4439256985982259,0.020103195787084884,16.0,9.0,"{'max_depth': 16, 'min_child_weight': 9}",0.9216502910789479,0.9226857497871556,0.9222476615621801,0.9221945674760944,0.00042438812470323807,178,random search for 1 group,6,,,,
5.9316344261169425,0.05931922011560783,0.4118244647979736,0.01883820615044824,6.0,1.0,"{'max_depth': 6, 'min_child_weight': 1}",0.9257806208150212,0.9256540647506846,0.9256071884671584,0.9256806246776214,7.325192652969123e-05,29,random search for 1 group,6,,,,
8.554239193598429,0.6575224742541882,0.9617098967234292,0.4654926396365326,12.0,18.0,"{'max_depth': 12, 'min_child_weight': 18}",0.9224786580455142,0.9221910306265676,0.922857438705892,0.9225090424593244,0.00027290699453491087,137,random search for 1 group,6,,,,
4.853805224100749,0.1223166374718352,1.5929611523946126,0.02674721517827597,4.0,7.0,"{'max_depth': 4, 'min_child_weight': 7}",0.9266895234588924,0.9262178144918198,0.9258487982788176,0.9262520454098432,0.0003440770494278061,14,random search for 1 group,6,,,,
24.988587776819863,2.055413785966708,0.4263817469278972,0.05196593205902435,19.0,1.0,"{'max_depth': 19, 'min_child_weight': 1}",0.9231344485607124,0.9238707747532156,0.9234442053913504,0.9234831429017596,0.0003018621790699015,82,random search for 1 group,6,,,,
7.66504693031311,0.15378356411718086,0.4043464660644531,0.025627548003900054,12.0,5.0,"{'max_depth': 12, 'min_child_weight': 5}",0.9224671529487564,0.9222140408200832,0.9233751740165904,0.9226854559284768,0.0004985309874848264,126,random search for 1 group,6,,,,
8.270947217941284,0.06492840139579574,0.4223527908325195,0.016102915019856553,15.0,12.0,"{'max_depth': 15, 'min_child_weight': 12}",0.9224326376584828,0.9221680204330518,0.9222706720204332,0.922290443370656,0.0001089304019880226,168,random search for 1 group,6,,,,
12.696391423543297,0.1405728539488126,0.4425652821858724,0.03324912674639171,16.0,4.0,"{'max_depth': 16, 'min_child_weight': 4}",0.9228698313352816,0.9226972548839136,0.9230185119136648,0.9228618660442868,0.00013127351646245722,115,random search for 1 group,6,,,,
2.7660632928212485,0.09688108477889963,0.3863045374552409,0.02386219785622638,6.0,6.0,"{'max_depth': 6, 'min_child_weight': 6}",0.9250442946225178,0.9254354679122851,0.9261249237778572,0.9255348954375532,0.00044673199827787656,32,random search for 1 group,6,,,,
2.7182120482126866,0.11503352319668712,0.4044066270192464,0.006243103805939575,6.0,2.0,"{'max_depth': 6, 'min_child_weight': 2}",0.9252283761706436,0.9254009526220116,0.9252275159059792,0.9252856148995448,8.155684186168926e-05,45,random search for 1 group,6,,,,
6.0003743171691895,0.09580912316810083,0.4170497258504232,0.0446647990079978,13.0,19.0,"{'max_depth': 13, 'min_child_weight': 19}",0.922145010239536,0.9230539128834072,0.9226043236651058,0.9226010822626832,0.00037106502936482216,131,random search for 1 group,6,,,,
3.0254200299580893,0.13220809282783189,0.4079468250274658,0.019589562696707197,7.0,13.0,"{'max_depth': 7, 'min_child_weight': 13}",0.9246991417197818,0.92519386088037,0.9250549374690796,0.9249826466897438,0.0002083366339141377,53,random search for 1 group,6,,,,
4.039080222447713,0.044868766191408,0.4070477485656738,0.02751819240982261,9.0,12.0,"{'max_depth': 9, 'min_child_weight': 12}",0.9236061575277849,0.9234335810764168,0.9229724909971582,0.92333740986712,0.000267482079315397,87,random search for 1 group,6,,,,
6.656378587086994,0.14991344262179104,0.4151421387990316,0.025023715738256253,11.0,5.0,"{'max_depth': 11, 'min_child_weight': 5}",0.9231919740445016,0.921558250304885,0.9226618498107391,0.9224706913867086,0.000680524048879544,147,random search for 1 group,6,,,,
