mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number
4.537633419036865,0.5281348019326717,0.8321312268575033,0.03646627405089135,0.6426097248518722,0.6460802338359428,"{'colsample_bytree': 0.6426097248518722, 'subsample': 0.6460802338359428}",0.9245265652684139,0.9254009526220115,0.9246867701370273,0.9248714293424842,0.00038009873949877677,195,random search for 3 group,1
3.4215749899546304,0.07757227961232149,0.7153287728627523,0.19505252888523264,0.7327460731865106,0.7248378574198717,"{'colsample_bytree': 0.7327460731865106, 'subsample': 0.7248378574198717}",0.9253549322349801,0.9256885800409581,0.9247442962826604,0.9252626028528663,0.00039099146635815845,133,random search for 3 group,1
3.273744742075602,0.20148960614623007,0.7646827697753906,0.06798308736892164,0.8228112771547207,0.7718102807617804,"{'colsample_bytree': 0.8228112771547207, 'subsample': 0.7718102807617804}",0.9258956717825997,0.9258151361052946,0.9257797669040579,0.9258301915973174,4.850076355055185e-05,34,random search for 3 group,1
2.437701940536499,0.16777988331775814,0.4205020268758138,0.0302287791670547,0.6374960095669826,0.7195280736687962,"{'colsample_bytree': 0.6374960095669826, 'subsample': 0.7195280736687962}",0.9246186060424768,0.9251593455900964,0.925169989760346,0.9249826471309731,0.00025745259780554495,171,random search for 3 group,1
3.3006507555643716,0.45378370231236737,0.6950715382893881,0.20931752031738693,0.7320539711542781,0.8025785739015265,"{'colsample_bytree': 0.7320539711542781, 'subsample': 0.8025785739015265}",0.9253089118479486,0.9259416921696312,0.9257222407584247,0.9256576149253348,0.0002623421526735555,65,random search for 3 group,1
5.0242087841033936,0.38327000658557697,1.1810722351074219,0.21580059390269862,0.723786099130262,0.6282430392433719,"{'colsample_bytree': 0.723786099130262, 'subsample': 0.6282430392433719}",0.9243885041073195,0.9246531213327505,0.9247442962826604,0.9245953072409101,0.00015089481970330344,221,random search for 3 group,1
4.605065981547038,0.8743310057600983,0.997084379196167,0.1248286798467098,0.506045683820117,0.5306414850906289,"{'colsample_bytree': 0.506045683820117, 'subsample': 0.5306414850906289}",0.9245380703651718,0.9242159276559516,0.9242150557428351,0.9243230179213194,0.00015206545797395664,237,random search for 3 group,1
3.8369232018788657,0.5277517951392491,0.951216459274292,0.1708145638351234,0.815267895982265,0.8340403473311306,"{'colsample_bytree': 0.815267895982265, 'subsample': 0.8340403473311306}",0.9257806208150211,0.9261487839112726,0.9266771747759357,0.9262021931674097,0.00036795983720034405,4,random search for 3 group,1
2.842785596847534,0.23785351527613902,0.8234603404998779,0.049657932000247935,0.8449549528103117,0.7334383942625471,"{'colsample_bytree': 0.8449549528103117, 'subsample': 0.7334383942625471}",0.9253319220414644,0.9261027635242413,0.9252850420516124,0.9255732425391061,0.0003749166917561469,84,random search for 3 group,1
3.292550007502238,0.16094523739620628,0.8902984460194906,0.1249021093463756,0.6948500563012386,0.6259426904495831,"{'colsample_bytree': 0.6948500563012386, 'subsample': 0.6259426904495831}",0.9250097793322442,0.9243769990105617,0.9260213767157173,0.9251360516861743,0.0006772262250427538,149,random search for 3 group,1
2.576605478922526,0.17482941261649518,0.4316987196604411,0.009281240023227994,0.8908792088261932,0.8401577650241372,"{'colsample_bytree': 0.8908792088261932, 'subsample': 0.8401577650241372}",0.9248256977841184,0.9259647023631469,0.9260098714865906,0.9256000905446187,0.0005478887801154338,78,random search for 3 group,1
4.554567972819011,0.6841445802807152,1.0626909732818604,0.21446687023546968,0.5816997562340586,0.7316930518817623,"{'colsample_bytree': 0.5816997562340586, 'subsample': 0.7316930518817623}",0.9252283761706436,0.9257346004279896,0.9252160106768527,0.9253929957584952,0.000241603723790865,115,random search for 3 group,1
4.498115301132202,0.3919637319660389,0.8050908247629801,0.28694356032610463,0.7278349263504962,0.8521369112202717,"{'colsample_bytree': 0.7278349263504962, 'subsample': 0.8521369112202717}",0.9256080443636531,0.9262523297820935,0.9256071884671583,0.9258225208709683,0.00030392099653438377,37,random search for 3 group,1
4.451785643895467,0.4779037189946478,1.1805660724639893,0.054476465115163984,0.6771877010426162,0.8464959955360712,"{'colsample_bytree': 0.6771877010426162, 'subsample': 0.8464959955360712}",0.9254239628155273,0.9259301870728733,0.9250204217816997,0.9254581905567001,0.0003721978640055028,106,random search for 3 group,1
4.100538730621338,0.7111554025745318,1.1236215432484944,0.24689666931578155,0.6612229312073273,0.6572259472342946,"{'colsample_bytree': 0.6612229312073273, 'subsample': 0.6572259472342946}",0.9248372028808762,0.924353988817046,0.9254691257176386,0.9248867724718536,0.0004566000693736815,192,random search for 3 group,1
4.546513319015503,0.2582245596096791,1.091294288635254,0.10585748795069692,0.8168596995402746,0.7413681872543707,"{'colsample_bytree': 0.8168596995402746, 'subsample': 0.7413681872543707}",0.925366437331738,0.9259877125566626,0.9248938642613067,0.925416004716569,0.00044793505298757846,113,random search for 3 group,1
3.766823927561442,0.5319728402875823,0.8300214608510336,0.28204055183108273,0.5006335180775244,0.7703022096875902,"{'colsample_bytree': 0.5006335180775244, 'subsample': 0.7703022096875902}",0.9254009526220115,0.9258266412020525,0.9252965472807391,0.9255080470349343,0.0002292768360342708,96,random search for 3 group,1
2.3806629180908203,0.0625936993030145,0.48014672597249347,0.10556943294551302,0.7007523927162935,0.801973728562251,"{'colsample_bytree': 0.7007523927162935, 'subsample': 0.801973728562251}",0.9251593455900964,0.92503278952576,0.9253540734263723,0.9251820695140762,0.00013214416051912303,141,random search for 3 group,1
