mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number,param_alpha,param_lambda,param_colsample_bytree,param_subsample
2.4895830949147544,0.188735248934532,0.4904623031616211,0.16094616510047838,,,"{'colsample_bytree': 0.7121147092269556, 'subsample': 0.6902845404764975}",0.9257346004279896,0.9257576106215052,0.9256301989254117,0.9257074699916356,5.544054177186868e-05,38,random search for 3 group,2,,,0.7121147092269556,0.6902845404764975
2.9917666912078857,0.06802734757957979,0.6828946272532145,0.19881207988861568,,,"{'colsample_bytree': 0.5707903292921488, 'subsample': 0.6064369703062028}",0.9245955958489612,0.9247566672035712,0.9254000943428788,0.9249174524651372,0.0003475565967643004,170,random search for 3 group,2,,,0.5707903292921488,0.6064369703062028
2.7583840688069663,0.23549617925325875,0.6550261974334717,0.07536741901134378,,,"{'colsample_bytree': 0.5548205109763835, 'subsample': 0.5478898759027895}",0.924020341011068,0.9244115143008352,0.9247788119700404,0.924403555760648,0.000309695606117373,229,random search for 3 group,2,,,0.5548205109763835,0.5478898759027895
3.269460201263428,0.15717012262143867,0.6961493492126465,0.19600973186219006,,,"{'colsample_bytree': 0.8492597432653719, 'subsample': 0.7544520597465622}",0.9254929933960744,0.9254009526220116,0.9259408401118308,0.9256115953766391,0.00023582401314147216,58,random search for 3 group,2,,,0.8492597432653719,0.7544520597465622
2.8236641089121495,0.3767614303645036,0.5864384969075521,0.1548721399441396,,,"{'colsample_bytree': 0.897234528763765, 'subsample': 0.8682376530424931}",0.9256195494604108,0.9263558756529142,0.9250894531564596,0.9256882927565948,0.0005192948523136925,47,random search for 3 group,2,,,0.897234528763765,0.8682376530424931
3.7214492956797276,0.32212115707613576,0.8102788925170898,0.0902503920131799,,,"{'colsample_bytree': 0.8021412207873095, 'subsample': 0.5728622786611839}",0.9246761315262662,0.9248141926873604,0.9252275159059792,0.9249059467065353,0.0002342652109240812,173,random search for 3 group,2,,,0.8021412207873095,0.5728622786611839
3.696954488754273,0.28836927860359673,0.6412038803100586,0.0640887306659933,,,"{'colsample_bytree': 0.5882880707037476, 'subsample': 0.8668156779392429}",0.9254929933960744,0.9257461055247476,0.9258718087370709,0.9257036358859644,0.00015753945179403805,40,random search for 3 group,2,,,0.5882880707037476,0.8668156779392429
3.2941709359486904,0.6740695041298593,0.5921077728271484,0.11075253519394547,,,"{'colsample_bytree': 0.7063511981793427, 'subsample': 0.6208369255637238}",0.924687636623024,0.924768172300329,0.9254806309467654,0.9249788132900396,0.00035635863890295016,159,random search for 3 group,2,,,0.7063511981793427,0.6208369255637238
3.2383851210276284,0.6037697906921757,0.6841224034627279,0.2215092970508196,,,"{'colsample_bytree': 0.7469151830614447, 'subsample': 0.8622987976326226}",0.9253434271382224,0.9256540647506846,0.9258718087370709,0.9256231002086592,0.00021681924983360136,56,random search for 3 group,2,,,0.7469151830614447,0.8622987976326226
3.669082164764404,0.1354006797898776,0.7903304894765218,0.06729288339405637,,,"{'colsample_bytree': 0.6745024233835986, 'subsample': 0.632392983121132}",0.9238477645596999,0.9252859016544328,0.9250089165525732,0.9247141942555688,0.0006230064205530121,199,random search for 3 group,2,,,0.6745024233835986,0.6323929831211321
