split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,experiment_name,run_number,iter_num,param_reg_alpha,param_reg_lambda,param_colsample_bytree,param_subsample
0.8987451661273774,0.8935364217504538,0.8950276243093923,0.8957697373957413,0.0021902516401441333,178,5.77800726890564,1.1830207511635158,0.25116149584452313,0.07976687215007196,14.0,3.0,"OrderedDict([('max_depth', 14), ('min_child_weight', 3)])",BO for 1 group,7,1,,,,
0.9020598216399652,0.8965353957856522,0.8960536700868192,0.898216295837479,0.0027248893381827065,44,0.8850018978118896,0.15955337105173534,0.059237082799275725,0.006645882507575945,6.0,4.0,"OrderedDict([('max_depth', 6), ('min_child_weight', 4)])",BO for 1 group,7,2,,,,
0.9001657327756294,0.895509430984137,0.8943172849250197,0.8966641495615953,0.002523372982097677,144,0.4724520047505696,0.08771212119102613,0.047814210255940764,0.003839703606030526,5.0,18.0,"OrderedDict([('max_depth', 5), ('min_child_weight', 18)])",BO for 1 group,7,3,,,,
0.8899850051298241,0.8853287033383316,0.8850828729281768,0.8867988604654441,0.0022551787090171844,232,0.3532491525014241,0.014227806966801612,0.058115720748901374,0.018597046928349792,2.0,14.0,"OrderedDict([('max_depth', 2), ('min_child_weight', 14)])",BO for 1 group,7,4,,,,
0.8991397679741141,0.8950359087680531,0.8955801104972375,0.8965852624131349,0.0018199199389564954,149,2.1282780965169272,0.18766321845008796,0.15306758880615234,0.052978508071773095,14.0,10.0,"OrderedDict([('max_depth', 14), ('min_child_weight', 10)])",BO for 1 group,7,5,,,,
0.9001657327756294,0.8979559624339042,0.8961325966850828,0.8980847639648721,0.0016490379128453595,55,1.5486748218536377,0.011894953954714332,0.11454534530639647,0.031706202661520154,12.0,12.0,"OrderedDict([('max_depth', 12), ('min_child_weight', 12)])",BO for 1 group,7,6,,,,
0.8985873253886828,0.8953515902454423,0.8950276243093923,0.8963221799811726,0.0016071509511770686,168,3.0100531578063965,0.1945089729693425,0.19728191693623864,0.05344686764093439,13.0,8.0,"OrderedDict([('max_depth', 13), ('min_child_weight', 8)])",BO for 1 group,7,7,,,,
0.8981138031725988,0.8925893773182858,0.8928176795580111,0.8945069533496319,0.002552130444973804,207,7.94829495747884,1.1126502595079977,0.1985476811726888,0.061704767294368884,13.0,1.0,"OrderedDict([('max_depth', 13), ('min_child_weight', 1)])",BO for 1 group,7,8,,,,
0.8966932365243471,0.8910109699313393,0.8895027624309392,0.8924023229622086,0.0030959787751612816,218,0.4055745601654053,0.028495309490877287,0.055850744247436516,0.02324002868257965,3.0,7.0,"OrderedDict([('max_depth', 3), ('min_child_weight', 7)])",BO for 1 group,7,9,,,,
0.8982716439112935,0.8909320495619919,0.8910812943962115,0.8934283292898324,0.003425282557393901,216,9.678994178771973,2.1046921262870497,0.2339643637339274,0.1005508260675088,20.0,1.0,"OrderedDict([('max_depth', 20), ('min_child_weight', 1)])",BO for 1 group,7,10,,,,
0.9018230605319232,0.8963775550469576,0.8987371744277821,0.8989792633355543,0.0022296991988678093,8,1.1703133583068848,0.05922704925953187,0.07460061709086101,0.004111771572371832,9.0,20.0,"OrderedDict([('max_depth', 9), ('min_child_weight', 20)])",BO for 1 group,7,11,,,,
0.9002446531449767,0.8989819272354195,0.8963693764798737,0.8985319856200901,0.001613748824048522,23,1.870569308598836,0.05909651313517511,0.0983887513478597,0.0015576903794108955,17.0,20.0,"OrderedDict([('max_depth', 17), ('min_child_weight', 20)])",BO for 1 group,7,12,,,,
0.900797095730408,0.8943256254439271,0.8954222573007103,0.8968483261583485,0.002827865650656603,135,3.628929615020752,0.33220543860792895,0.1575657526652018,0.0714023855756959,9.0,1.0,"OrderedDict([('max_depth', 9), ('min_child_weight', 1)])",BO for 1 group,7,13,,,,
0.901507379054534,0.8986662457580301,0.8973954222573007,0.8991896823566216,0.0017190184370034804,2,2.8181885878245034,0.3663658802725573,0.1742267608642578,0.06947760598522572,20.0,20.0,"OrderedDict([('max_depth', 20), ('min_child_weight', 20)])",BO for 1 group,7,14,,,,
0.8973245994791256,0.8921947754715492,0.8939226519337017,0.8944806756281255,0.002131089927686524,208,11.437302589416506,0.6877524807491217,0.26240968704223633,0.05231773392647029,17.0,1.0,"OrderedDict([('max_depth', 17), ('min_child_weight', 1)])",BO for 1 group,7,15,,,,
0.8993765290821562,0.8970878383710835,0.8970797158642463,0.8978480277724953,0.0010808187279420746,63,1.39238969484965,0.1893942963098894,0.12180129686991376,0.005745723645296771,13.0,20.0,"OrderedDict([('max_depth', 13), ('min_child_weight', 20)])",BO for 1 group,7,16,,,,
0.8741220108910109,0.8720700812879805,0.8740331491712707,0.8734084137834207,0.0009470390708491656,236,0.3233842849731445,0.06123191981359929,0.04487466812133789,0.015039434000339318,1.0,1.0,"OrderedDict([('max_depth', 1), ('min_child_weight', 1)])",BO for 1 group,7,17,,,,
0.8997711309288927,0.8963775550469576,0.8971586424625099,0.8977691094794534,0.001451112630752663,74,1.3532237211863203,0.4256072630884602,0.11469101905822755,0.0290026991893033,7.0,20.0,"OrderedDict([('max_depth', 7), ('min_child_weight', 20)])",BO for 1 group,7,18,,,,
0.8985084050193355,0.8970878383710835,0.8965272296764009,0.8973744910222733,0.000833823019466574,101,2.0656339327494297,0.4417016383075038,0.16504192352294922,0.0309321961942682,19.0,20.0,"OrderedDict([('max_depth', 19), ('min_child_weight', 20)])",BO for 1 group,7,19,,,,
0.89985005129824,0.8981927235419461,0.8964483030781374,0.8981636926394412,0.0013889096042622932,47,1.4100542068481443,0.26755831830495996,0.1500710646311442,0.04728629227201773,11.0,20.0,"OrderedDict([('max_depth', 11), ('min_child_weight', 20)])",BO for 1 group,7,20,,,,
0.9010338568384499,0.8977192013258622,0.8958168902920284,0.8981899828187802,0.0021556764440543615,45,2.115117152531942,0.3052587653486758,0.13508121172587076,0.02914012143087426,15.0,20.0,"OrderedDict([('max_depth', 15), ('min_child_weight', 20)])",BO for 1 group,7,21,,,,
0.8994554494515035,0.8954305106147897,0.8946329913180742,0.8965063171281225,0.002110615289872668,160,0.4976504643758138,0.040770895559865135,0.05252655347188314,0.005771908343238502,5.0,1.0,"OrderedDict([('max_depth', 5), ('min_child_weight', 1)])",BO for 1 group,7,22,,,,
0.9013495383158392,0.8949569883987057,0.8952644041041831,0.8971903102729094,0.0029436949047995905,115,1.6282327969868975,0.4125373850336748,0.10150853792826336,0.031171547583798306,7.0,1.0,"OrderedDict([('max_depth', 7), ('min_child_weight', 1)])",BO for 1 group,7,23,,,,
0.9020598216399652,0.8962197143082629,0.8970007892659826,0.8984267750714036,0.002588666329650241,27,1.3510075410207112,0.2593906715243781,0.15621105829874676,0.057106473929408486,8.0,11.0,"OrderedDict([('max_depth', 8), ('min_child_weight', 11)])",BO for 1 group,7,24,,,,
0.8996132901901981,0.8966932365243471,0.8969218626677191,0.8977427964607547,0.0013259279950971741,80,3.600260019302368,0.5342672502591155,0.1416320006052653,0.01957415415059734,20.0,12.0,"OrderedDict([('max_depth', 20), ('min_child_weight', 12)])",BO for 1 group,7,25,,,,
0.9044274327203852,0.8965353957856522,0.8947908445146014,0.8985845576735462,0.004192473923119909,21,1.7097841103871665,0.2754894004584469,0.1283860206604004,0.04995760370701887,10.0,10.0,"OrderedDict([('max_depth', 10), ('min_child_weight', 10)])",BO for 1 group,7,26,,,,
0.8985873253886828,0.8973245994791256,0.8961325966850828,0.8973481738509638,0.0010022774284348867,105,2.537473440170288,0.3107833085679188,0.12903420130411786,0.016194912817147532,16.0,11.0,"OrderedDict([('max_depth', 16), ('min_child_weight', 11)])",BO for 1 group,7,27,,,,
0.8955883513534844,0.8907742088232973,0.8898184688239937,0.8920603430002584,0.0025250071870380865,220,0.4957661628723145,0.13393215791060184,0.09978032112121582,0.06930221107702078,3.0,20.0,"OrderedDict([('max_depth', 3), ('min_child_weight', 20)])",BO for 1 group,7,28,,,,
0.8977981216952096,0.8929050587956752,0.89344909234412,0.8947174242783348,0.002189675098610452,203,5.200148105621338,0.7035731094061161,0.18470191955566406,0.05116283295430081,11.0,1.0,"OrderedDict([('max_depth', 11), ('min_child_weight', 1)])",BO for 1 group,7,29,,,,
0.8741220108910109,0.8720700812879805,0.8740331491712707,0.8734084137834207,0.0009470390708491656,236,0.4227184454600017,0.05323200943426668,0.05461978912353516,0.016987900748687824,1.0,20.0,"OrderedDict([('max_depth', 1), ('min_child_weight', 20)])",BO for 1 group,7,30,,,,
0.9006392549917134,0.8972456791097783,0.8981846882399369,0.8986898741138095,0.0014307338191718842,17,2.218120733896891,0.4684214936070902,0.15825486183166504,0.07153570583661145,18.0,20.0,"OrderedDict([('max_depth', 18), ('min_child_weight', 20)])",BO for 1 group,7,31,,,,
0.9010338568384499,0.8966143161549996,0.8955011838989739,0.8977164522974745,0.0023893716776891964,83,0.5414786338806152,0.010986572565137088,0.05989782015482584,0.0142516893519132,6.0,20.0,"OrderedDict([('max_depth', 6), ('min_child_weight', 20)])",BO for 1 group,7,32,,,,
0.9005603346223661,0.8987451661273774,0.8970007892659826,0.8987687633385754,0.0014532740983310825,15,1.3694278399149578,0.003563227736627728,0.12949689229329428,0.04093520005996405,16.0,20.0,"OrderedDict([('max_depth', 16), ('min_child_weight', 20)])",BO for 1 group,7,33,,,,
0.9001657327756294,0.8974824402178202,0.8966061562746646,0.8980847764227047,0.0015143211668029724,53,1.3710815111796062,0.30539892559890863,0.09239633878072102,0.01699311384866194,10.0,20.0,"OrderedDict([('max_depth', 10), ('min_child_weight', 20)])",BO for 1 group,7,34,,,,
0.8977192013258622,0.8935364217504538,0.8919494869771113,0.8944017033511424,0.0024336440581856408,210,8.71842877070109,0.6669582542266794,0.17636736234029135,0.008738959053721773,19.0,1.0,"OrderedDict([('max_depth', 19), ('min_child_weight', 1)])",BO for 1 group,7,35,,,,
0.8999289716675875,0.8968510772630416,0.8979479084451459,0.8982426524585917,0.0012737121643658284,39,1.2658921877543132,0.4832998696683246,0.10142230987548828,0.03277499287872167,8.0,20.0,"OrderedDict([('max_depth', 8), ('min_child_weight', 20)])",BO for 1 group,7,36,,,,
