split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_alpha,param_reg_lambda,params,iter_num,experiment_name,run_number
0.7608619961173997,0.6831316086611166,0.31908046769318166,0.587691357490566,0.19256922715711508,238,0.5987977981567383,0.08429409473537111,0.3851034641265869,0.12346767184811146,0.04064324502325601,0.00881375636906623,"OrderedDict([('reg_alpha', 0.04064324502325601), ('reg_lambda', 0.00881375636906623)])",215,random search for 2 group,5
0.8276793735929193,0.6832109003883244,0.3446626595990593,0.6185176445267677,0.20242727009115025,95,0.6741060415903727,0.06556815662738881,0.3635697364807129,0.08325445873921644,0.0008460393404541302,0.4296422817449521,"OrderedDict([('reg_alpha', 0.0008460393404541302), ('reg_lambda', 0.4296422817449521)])",216,random search for 2 group,5
0.8117635103707149,0.6887650664520693,0.218925778653709,0.5731514518254978,0.2554590964676566,256,0.7512960433959961,0.2045655624512894,0.48904744784037274,0.07197865963722329,0.05910209643526555,0.7439373429339652,"OrderedDict([('reg_alpha', 0.05910209643526555), ('reg_lambda', 0.7439373429339652)])",217,random search for 2 group,5
0.8262190752408127,0.6759826158282707,0.35097493051194617,0.6177255405270099,0.19834257299221894,100,0.7556008497873942,0.14639900741975598,0.34058618545532227,0.011495560783405847,0.10494713153792748,0.09082470854781656,"OrderedDict([('reg_alpha', 0.10494713153792748), ('reg_lambda', 0.09082470854781656)])",218,random search for 2 group,5
0.7820050533975651,0.6566445174572626,0.341926818778017,0.5935254632109482,0.1851219857340494,224,0.6157269477844238,0.1336531116147692,0.4726712703704834,0.1173930186781207,0.8340508847615168,0.3195782166460674,"OrderedDict([('reg_alpha', 0.8340508847615168), ('reg_lambda', 0.3195782166460674)])",219,random search for 2 group,5
0.8192527704031294,0.7230900168487315,0.2757862431734238,0.6060430101417617,0.2368036709865723,179,0.7883925437927246,0.3271252238359069,0.3977970282236735,0.07925643369658716,0.37829317862032596,0.774118911924479,"OrderedDict([('reg_alpha', 0.37829317862032596), ('reg_lambda', 0.774118911924479)])",220,random search for 2 group,5
0.7975805954442114,0.6834713011712399,0.2790198397364917,0.586690578783981,0.22248774574402985,239,0.70172651608785,0.15570341273334073,0.4615943431854248,0.057304472358361946,0.28330804915624513,0.31720193134943525,"OrderedDict([('reg_alpha', 0.28330804915624513), ('reg_lambda', 0.31720193134943525)])",221,random search for 2 group,5
0.8536206394129995,0.6951401674433587,0.2831141317975512,0.6106249795513031,0.24045308835088255,160,0.851026693979899,0.1295229714246813,0.4525054295857747,0.07738692681788979,0.4837174689453523,0.27104667426812684,"OrderedDict([('reg_alpha', 0.4837174689453523), ('reg_lambda', 0.27104667426812684)])",222,random search for 2 group,5
0.8258708695941008,0.6497130643706421,0.3229208266298884,0.5995015868648771,0.20837559163588834,213,0.9225960572560629,0.4820834848986635,0.45041632652282715,0.06482904934614238,0.36907505282655834,0.39628098451407945,"OrderedDict([('reg_alpha', 0.36907505282655834), ('reg_lambda', 0.39628098451407945)])",223,random search for 2 group,5
0.8165728209890722,0.6988156555257519,0.34935880450297685,0.6215824270059337,0.19840356682103474,72,1.2680861949920654,0.09284195470133576,0.423322598139445,0.04964820927442669,0.5494863287232983,0.0636052350288241,"OrderedDict([('reg_alpha', 0.5494863287232983), ('reg_lambda', 0.0636052350288241)])",224,random search for 2 group,5
0.8107106747133349,0.6581019854328939,0.34180532762596216,0.603539329257397,0.19527906308404985,193,0.9999176661173502,0.284625717677726,0.42063554128011066,0.045514994745638034,0.7313969333585926,0.07601473039300817,"OrderedDict([('reg_alpha', 0.7313969333585926), ('reg_lambda', 0.07601473039300817)])",225,random search for 2 group,5
0.8114709389823821,0.6813899671963544,0.36748431911100254,0.6201150750965797,0.1863634244472924,82,0.9737886587778727,0.1997732706153268,0.43800099690755206,0.07769824661952614,0.49375868541920903,0.054618605109276824,"OrderedDict([('reg_alpha', 0.49375868541920903), ('reg_lambda', 0.054618605109276824)])",226,random search for 2 group,5
0.8190054354304117,0.6533151847331027,0.33081381080935934,0.6010448103242912,0.20270160272045806,206,1.0562078952789307,0.3401627417856983,0.5096157391866049,0.08181365725833034,0.08606351843714484,0.10319431459087007,"OrderedDict([('reg_alpha', 0.08606351843714484), ('reg_lambda', 0.10319431459087007)])",227,random search for 2 group,5
0.8315969748673518,0.6915635488755763,0.32429662589207275,0.6158190498783336,0.2139179482322875,121,0.87399689356486,0.22171097233159923,0.5172336101531982,0.021074689260419333,0.02500300516869002,0.4407969985474815,"OrderedDict([('reg_alpha', 0.02500300516869002), ('reg_lambda', 0.4407969985474815)])",228,random search for 2 group,5
0.8185870398907764,0.6586335949641492,0.29490240644070276,0.5907076804318762,0.21912225845665664,230,1.031110366185506,0.36113908862460936,0.47507619857788086,0.11965793868235242,0.056967935429473024,0.041770499348756054,"OrderedDict([('reg_alpha', 0.056967935429473024), ('reg_lambda', 0.041770499348756054)])",229,random search for 2 group,5
0.8202662873623862,0.6805712512059608,0.32991674606575816,0.6102514282113684,0.20626734479302417,163,0.6065434614817301,0.11810866841393639,0.47685996691385907,0.12267232122817656,0.30955277971462286,0.07493900824306664,"OrderedDict([('reg_alpha', 0.30955277971462286), ('reg_lambda', 0.07493900824306664)])",230,random search for 2 group,5
