split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_alpha,param_reg_lambda,params,experiment_name,run_number
0.6535242173161935,0.6387822496178093,0.6995341864225664,0.6639468844521897,0.025873711872002852,133,0.5675697326660156,0.004645848442201442,0.012047767639160156,7.307934581277537e-05,0.3501896152031339,0.7780153037196774,"OrderedDict([('reg_alpha', 0.3501896152031339), ('reg_lambda', 0.7780153037196774)])",BO for 2 group,4
0.6450803301659778,0.6436287365861697,0.6906904714835003,0.6597998460785492,0.021851008129481337,222,0.5689591566721598,0.006090318891887821,0.012293497721354166,0.0001267995889624167,0.8778828192031034,0.18666969458329044,"OrderedDict([('reg_alpha', 0.8778828192031034), ('reg_lambda', 0.18666969458329044)])",BO for 2 group,4
0.6527893927595967,0.6397317509513236,0.686849022739202,0.6597900554833741,0.0198622973513852,223,0.5683228969573975,0.005984399748575911,0.012180169423421225,6.223602809503765e-05,0.061072345988620005,0.598541397397453,"OrderedDict([('reg_alpha', 0.061072345988620005), ('reg_lambda', 0.598541397397453)])",BO for 2 group,4
0.6550339597674963,0.6431159447875829,0.6964688629696346,0.664872922508238,0.022865364790376028,119,0.5667210419972738,0.0066090531281493715,0.012221813201904297,0.0001170153593236449,0.4889797469179106,0.5642142979902641,"OrderedDict([('reg_alpha', 0.4889797469179106), ('reg_lambda', 0.5642142979902641)])",BO for 2 group,4
0.6586950632769968,0.6333350212109324,0.6966252358686067,0.6628851067855119,0.026007436965940583,181,0.5683340231577555,0.008087237685746896,0.01216427485148112,4.104878986469032e-05,0.1552561038546211,0.5140779910666158,"OrderedDict([('reg_alpha', 0.1552561038546211), ('reg_lambda', 0.5140779910666158)])",BO for 2 group,4
0.6517558891841029,0.6356059354132382,0.6891130469457845,0.6588249571810418,0.022408800918360876,233,0.5710280736287435,0.0065717487889294405,0.012452840805053711,0.0003140989617802919,0.8523543544112477,0.635102847990065,"OrderedDict([('reg_alpha', 0.8523543544112477), ('reg_lambda', 0.635102847990065)])",BO for 2 group,4
0.6583217267629188,0.6402904558252098,0.7010182264455609,0.6665434696778965,0.02546452857799758,60,0.5643473466237386,0.006996323680097134,0.012184540430704752,0.00010023213349878119,0.7848161612853485,0.5086954529408267,"OrderedDict([('reg_alpha', 0.7848161612853485), ('reg_lambda', 0.5086954529408267)])",BO for 2 group,4
0.6550649152403633,0.6516760046082122,0.6968527809395573,0.6678645669293776,0.02054440057441704,19,0.5707218647003174,0.006052162308255521,0.012235482533772787,0.00020199878004826258,0.11528189412920212,0.10980236863285311,"OrderedDict([('reg_alpha', 0.11528189412920212), ('reg_lambda', 0.10980236863285311)])",BO for 2 group,4
0.654186565443047,0.638346207369293,0.6910098316585416,0.6611808681569605,0.022061346795699426,198,0.5694881280263265,0.005356146002442519,0.012161493301391602,0.0001403874513643639,0.717141281609494,0.5982559576116235,"OrderedDict([('reg_alpha', 0.717141281609494), ('reg_lambda', 0.5982559576116235)])",BO for 2 group,4
0.6529876842093209,0.6525481589575979,0.7022441245651343,0.6692599892440176,0.02332399598086379,11,0.5759967962900797,0.01219603587879211,0.012198050816853842,0.00012725275098023322,0.39675059582901695,0.9581382246031167,"OrderedDict([('reg_alpha', 0.39675059582901695), ('reg_lambda', 0.9581382246031167)])",BO for 2 group,4
0.653792636196175,0.639185547952779,0.6886103534979346,0.6605295125489629,0.020732293297151597,208,0.5762151082356771,0.008812963350322155,0.013326644897460938,0.001888581814572325,0.004771222864573655,0.004602160787509081,"OrderedDict([('reg_alpha', 0.004771222864573655), ('reg_lambda', 0.004602160787509081)])",BO for 2 group,4
0.660585899032833,0.6431200425811032,0.6972434352281706,0.6669831256140356,0.022554065248576796,37,0.5742868582407633,0.010793456606967242,0.012134869893391928,6.417589658128543e-05,0.9908070606598894,0.998643353932755,"OrderedDict([('reg_alpha', 0.9908070606598894), ('reg_lambda', 0.998643353932755)])",BO for 2 group,4
0.6563073279673164,0.641418745264464,0.7025245141816753,0.6667501958044851,0.026016262417179737,48,0.573807160059611,0.012461947496755296,0.012250502904256185,0.00016689406500585918,0.0068882565024343,0.9946524007506922,"OrderedDict([('reg_alpha', 0.0068882565024343), ('reg_lambda', 0.9946524007506922)])",BO for 2 group,4
0.6556570648991393,0.6403016093579054,0.6946449848237307,0.6635345530269251,0.022874173626712315,153,0.5750227769215902,0.011493329307061375,0.01217802365620931,0.00019022559019861066,0.0014616417887711732,0.9977686862003974,"OrderedDict([('reg_alpha', 0.0014616417887711732), ('reg_lambda', 0.9977686862003974)])",BO for 2 group,4
0.6489511300334415,0.6368652913272665,0.6830969220280254,0.6563044477962445,0.01957710194595381,240,0.5780337651570638,0.010917442378997777,0.012473503748575846,0.0001982056626146241,0.9850791184127086,0.0006607556670398252,"OrderedDict([('reg_alpha', 0.9850791184127086), ('reg_lambda', 0.0006607556670398252)])",BO for 2 group,4
0.6590177663514258,0.6431805556600101,0.6972726058925867,0.6664903093013409,0.0227063375616389,66,0.5739281177520752,0.011703023850095548,0.012652238210042318,0.0008959675319688729,0.9949125153147684,0.9973813546065523,"OrderedDict([('reg_alpha', 0.9949125153147684), ('reg_lambda', 0.9973813546065523)])",BO for 2 group,4
0.6563111506228464,0.640299133246925,0.6946408600854102,0.6637503813183939,0.022800035584085037,141,0.5751190185546875,0.01375090937087885,0.012299140294392904,6.80283965341289e-05,0.015403849731594147,0.9964963055025463,"OrderedDict([('reg_alpha', 0.015403849731594147), ('reg_lambda', 0.9964963055025463)])",BO for 2 group,4
