split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,experiment_name,run_number
0.6266011950648345,0.6466446345018004,0.6806995219996557,0.6513151171887636,0.022331103879023633,174,0.6907569567362467,0.008439618344865518,0.012686808904012045,0.0006582780960524283,0.7540527303085875,0.6934440485398035,"OrderedDict([('colsample_bytree', 0.7540527303085875), ('subsample', 0.6934440485398035)])",BO for 3 group,3
0.641220242624242,0.6620443329527427,0.6836341097455767,0.6622995617741871,0.017316329236879858,21,0.7039367357889811,0.011113438733014555,0.012291590372721354,0.00017890338073409264,0.7474561450145008,0.8804360062537464,"OrderedDict([('colsample_bytree', 0.7474561450145008), ('subsample', 0.8804360062537464)])",BO for 3 group,3
0.6383333595443912,0.628161778099259,0.6778330215319273,0.6481093863918591,0.021424069512717987,206,0.6785737673441569,0.01020679517333838,0.012227853139241537,2.014162765205826e-05,0.5599335111235613,0.6770356921820377,"OrderedDict([('colsample_bytree', 0.5599335111235613), ('subsample', 0.6770356921820377)])",BO for 3 group,3
0.6359182620430899,0.6313473182977194,0.65913278015796,0.6421327868329231,0.0121647910372328,239,0.6890571117401123,0.011984097183271663,0.012666543324788412,0.0005952351558912133,0.7739331145899192,0.6667884474328211,"OrderedDict([('colsample_bytree', 0.7739331145899192), ('subsample', 0.6667884474328211)])",BO for 3 group,3
0.6354552076974901,0.6384244852791072,0.6758873641569741,0.6499223523778572,0.018400009598845985,188,0.7064283688863119,0.008470449121887632,0.012542247772216797,0.00012221194658513382,0.8273887977458578,0.8159969553646408,"OrderedDict([('colsample_bytree', 0.8273887977458578), ('subsample', 0.8159969553646408)])",BO for 3 group,3
0.6308424234942042,0.6328403410315979,0.6650156382536825,0.6428994675931615,0.01565975036275105,235,0.6887609958648682,0.013988202447739245,0.012563308080037435,0.00017556052980134196,0.5456016510507304,0.7316050501586022,"OrderedDict([('colsample_bytree', 0.5456016510507304), ('subsample', 0.7316050501586022)])",BO for 3 group,3
0.644033132263107,0.6509716364963911,0.6730461526784703,0.6560169738126561,0.01237013634744972,118,0.703423023223877,0.012900113189178759,0.012439648310343424,0.00016520249505798897,0.6213744801576709,0.799114672624147,"OrderedDict([('colsample_bytree', 0.6213744801576709), ('subsample', 0.799114672624147)])",BO for 3 group,3
0.6451151676935589,0.642336613574473,0.6718867056052378,0.6531128289577566,0.013323511149575707,161,0.675635019938151,0.00916578634304618,0.012766122817993164,0.0006218303922299176,0.8704919024952462,0.5006159717239338,"OrderedDict([('colsample_bytree', 0.8704919024952462), ('subsample', 0.5006159717239338)])",BO for 3 group,3
0.6422382726652498,0.6389023311904287,0.6752253835949182,0.6521219958168656,0.01639323074723553,166,0.6903347969055176,0.01828404088344261,0.012459437052408854,9.514790009936417e-05,0.5771847310447639,0.7419419035966972,"OrderedDict([('colsample_bytree', 0.5771847310447639), ('subsample', 0.7419419035966972)])",BO for 3 group,3
0.6508678787253988,0.6460580744308999,0.676874261256708,0.6579334048043356,0.013536385206789379,88,0.6954249540964762,0.013717041956289406,0.012512763341267904,0.00039195078186070293,0.7160699928948263,0.680998955149029,"OrderedDict([('colsample_bytree', 0.7160699928948263), ('subsample', 0.680998955149029)])",BO for 3 group,3
0.6359340105452436,0.6516597209933028,0.6717586087775007,0.6531174467720157,0.014661609346864652,160,0.6817436218261719,0.01598015602248915,0.012270132700602213,4.2250271740701254e-05,0.8987531652676626,0.5022309103551978,"OrderedDict([('colsample_bytree', 0.8987531652676626), ('subsample', 0.5022309103551978)])",BO for 3 group,3
0.6275032360787465,0.6329886422212915,0.6613924697417779,0.6406281160139387,0.014852411912734184,241,0.7207701206207275,0.007575794316636192,0.012711842854817709,0.00030997259873492567,0.5022288854625014,0.890999294274177,"OrderedDict([('colsample_bytree', 0.5022288854625014), ('subsample', 0.890999294274177)])",BO for 3 group,3
0.6491887321536159,0.6662504676585911,0.6854803996307104,0.6669731998143057,0.014824822391149172,3,0.714445432027181,0.015447845471238918,0.012527147928873697,0.00027350261080278515,0.8998804690717559,0.8988773566092327,"OrderedDict([('colsample_bytree', 0.8998804690717559), ('subsample', 0.8988773566092327)])",BO for 3 group,3
0.6430876064413789,0.6508693878816176,0.6722523159017584,0.6554031034082516,0.012330477196346168,128,0.7126641273498535,0.015604599945551747,0.012339909871419271,0.00013022345286555832,0.8994496754416546,0.8938139403893169,"OrderedDict([('colsample_bytree', 0.8994496754416546), ('subsample', 0.8938139403893169)])",BO for 3 group,3
0.6511838287520895,0.6540933406717601,0.6930456938341207,0.6661076210859901,0.01908509256706851,5,0.711957852045695,0.016607664255996076,0.013077735900878906,0.00042180664815131045,0.8993202023439124,0.8987863465302239,"OrderedDict([('colsample_bytree', 0.8993202023439124), ('subsample', 0.8987863465302239)])",BO for 3 group,3
0.6335174861610406,0.6619569852294882,0.6816462146577222,0.6590402286827504,0.019756420530071168,68,0.7134772141774496,0.013178952999821933,0.012576818466186523,0.00017956860554157076,0.8998300173545344,0.8960553109032743,"OrderedDict([('colsample_bytree', 0.8998300173545344), ('subsample', 0.8960553109032743)])",BO for 3 group,3
0.6408313435180175,0.6657652111572612,0.6559863710427534,0.6541943085726774,0.0102577793173546,144,0.6794079144795736,0.017545042477144702,0.012739340464274088,8.926270466894594e-05,0.8987791753982266,0.5083516637524137,"OrderedDict([('colsample_bytree', 0.8987791753982266), ('subsample', 0.5083516637524137)])",BO for 3 group,3
