split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_alpha,param_reg_lambda,params,experiment_name,run_number
0.648064117467899,0.6435285321773546,0.6923125301753676,0.6613017266068738,0.022005989138637314,201,0.39821958541870117,0.0059777071492130565,0.013650735219319662,0.00011680228687392189,0.3059960918147769,0.9019562780858352,"OrderedDict([('reg_alpha', 0.3059960918147769), ('reg_lambda', 0.9019562780858352)])",BO for 2 group,2
0.6534270338594992,0.6438602521439739,0.6960133648003238,0.6644335502679324,0.022669279396330067,122,0.39809417724609375,0.011039907644699191,0.013551870981852213,0.00018127572896116948,0.42282449188144766,0.5035988463499146,"OrderedDict([('reg_alpha', 0.42282449188144766), ('reg_lambda', 0.5035988463499146)])",BO for 2 group,2
0.6574305250306381,0.6469500505395891,0.6902228788475689,0.6648678181392653,0.01843220757317114,115,0.40074412027994794,0.011023874858991074,0.013776540756225586,0.00027860371410831284,0.07138280896207873,0.17562793382501543,"OrderedDict([('reg_alpha', 0.07138280896207873), ('reg_lambda', 0.17562793382501543)])",BO for 2 group,2
0.6540373878093462,0.6528590703726211,0.6839771485581554,0.6636245355800409,0.014399508076623274,146,0.40106821060180664,0.006499823177935092,0.013431787490844727,0.0002411330982016635,0.7352694032814083,0.1562068759974317,"OrderedDict([('reg_alpha', 0.7352694032814083), ('reg_lambda', 0.1562068759974317)])",BO for 2 group,2
0.6575746305752563,0.634285687772943,0.6894415713531934,0.6604339632337975,0.02260788521465735,207,0.39984877904256183,0.010194985289651525,0.01363531748453776,0.00014619476991280922,0.7304801163991089,0.014621116070026145,"OrderedDict([('reg_alpha', 0.7304801163991089), ('reg_lambda', 0.014621116070026145)])",BO for 2 group,2
0.6549612223720662,0.6383878967666987,0.6934493289494141,0.6622661493627263,0.02306457308307987,184,0.3982092539469401,0.008982576106117263,0.013330539067586264,0.00011976436027083106,0.5439736223915796,0.7647083702301223,"OrderedDict([('reg_alpha', 0.5439736223915796), ('reg_lambda', 0.7647083702301223)])",BO for 2 group,2
0.6598085117825974,0.6465843714631829,0.6956565947833178,0.6673498260096994,0.02073120579543818,35,0.3966359297434489,0.00958726987128516,0.01335287094116211,4.9676195458166596e-05,0.7882714479836018,0.8723080632421389,"OrderedDict([('reg_alpha', 0.7882714479836018), ('reg_lambda', 0.8723080632421389)])",BO for 2 group,2
0.6494129802264597,0.6469958858914986,0.6936932363052993,0.6633673674744193,0.02146631976712723,159,0.4025731086730957,0.008436009001483096,0.01369182268778483,0.0003717779960111727,0.07747611455648708,0.11853151850676594,"OrderedDict([('reg_alpha', 0.07747611455648708), ('reg_lambda', 0.11853151850676594)])",BO for 2 group,2
0.6564295886893816,0.6433734751392997,0.6890308565822214,0.6629446401369675,0.019200408703629768,175,0.40309325853983563,0.008353681500802752,0.013749361038208008,0.00025653669233835085,0.5827768459673586,0.2176663198168211,"OrderedDict([('reg_alpha', 0.5827768459673586), ('reg_lambda', 0.2176663198168211)])",BO for 2 group,2
0.653733393365951,0.6466221531123083,0.6897752641836663,0.6633769368873085,0.018890847828520515,158,0.4078681468963623,0.009593842732294786,0.013444662094116211,6.059804249330808e-05,0.38076756971526116,0.1471961326065864,"OrderedDict([('reg_alpha', 0.38076756971526116), ('reg_lambda', 0.1471961326065864)])",BO for 2 group,2
0.6590151511681002,0.6407150640550114,0.6972883534717489,0.6656728562316202,0.023570858369210898,82,0.40920790036519367,0.011544577748618284,0.013711770375569662,0.00011008543118560096,0.9887169328821321,0.9957161072143892,"OrderedDict([('reg_alpha', 0.9887169328821321), ('reg_lambda', 0.9957161072143892)])",BO for 2 group,2
0.6564147694646196,0.650256604197761,0.7025150499142729,0.6697288078588844,0.02331929102623514,11,0.4062971274058024,0.011854203812694017,0.0136869748433431,0.00028229366097654295,0.0031764135618004294,0.9918559580205115,"OrderedDict([('reg_alpha', 0.0031764135618004294), ('reg_lambda', 0.9918559580205115)])",BO for 2 group,2
0.6563055202961146,0.6502582355231472,0.702521519740358,0.6696950918532066,0.023342710341833425,16,0.4052238464355469,0.011014720319747793,0.01345364252726237,0.00010197411585589567,0.011376461527332628,0.993758343197898,"OrderedDict([('reg_alpha', 0.011376461527332628), ('reg_lambda', 0.993758343197898)])",BO for 2 group,2
0.6590151968291158,0.6407150843198787,0.6972882076634435,0.665672829604146,0.023570781727057986,84,0.40283632278442383,0.009499431202212482,0.013569831848144531,7.671103116841242e-05,0.9787475775018503,0.995732939217581,"OrderedDict([('reg_alpha', 0.9787475775018503), ('reg_lambda', 0.995732939217581)])",BO for 2 group,2
0.6563115403013836,0.6402995770838495,0.6946412994866186,0.6637508056239505,0.022800039471158273,137,0.4066614309946696,0.012177278761363142,0.013466993967692057,3.3028408006174585e-05,0.002782766285505334,0.9967282746435001,"OrderedDict([('reg_alpha', 0.002782766285505334), ('reg_lambda', 0.9967282746435001)])",BO for 2 group,2
0.6574870086618769,0.6407095218763006,0.6972777151212243,0.6651580818864673,0.023722340315428792,109,0.40524903933207196,0.010331228466103652,0.01356196403503418,0.0003792579426793704,0.9919616443977592,0.9930208165843956,"OrderedDict([('reg_alpha', 0.9919616443977592), ('reg_lambda', 0.9930208165843956)])",BO for 2 group,2
0.65057510377921,0.6379746699221972,0.6961679154705812,0.6615725630573294,0.02499762041733907,193,0.4083821773529053,0.009818791635886556,0.013436237970987955,0.00010570475913441385,0.998463066712587,0.005505274753230705,"OrderedDict([('reg_alpha', 0.998463066712587), ('reg_lambda', 0.005505274753230705)])",BO for 2 group,2
