split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,experiment_name,run_number
0.6214001408484914,0.6331162444404357,0.674258482263359,0.642924955850762,0.02266655655263908,184,2.3797643184661865,0.4641580193625259,0.01490004857381185,0.0009930281092923059,14,7,"OrderedDict([('max_depth', 14), ('min_child_weight', 7)])",BO for 1 group,1.0
0.5946890855117796,0.6016075317186129,0.6443053721282608,0.6135339964528844,0.02194120013726945,234,1.9728628794352214,0.13909665864121765,0.012990077336629232,0.00044132514789529633,12,4,"OrderedDict([('max_depth', 12), ('min_child_weight', 4)])",BO for 1 group,1.0
0.6270330068404459,0.6266579342263765,0.6788870846942412,0.6441926752536878,0.02453313004473777,174,0.5840168793996176,0.002430718875371539,0.01228801409403483,3.082051356884784e-05,9,19,"OrderedDict([('max_depth', 9), ('min_child_weight', 19)])",BO for 1 group,1.0
0.587102962325334,0.6295658623203861,0.6526787672519003,0.6231158639658735,0.027156931675254754,232,3.783872445424398,0.15978080478574821,0.014117797215779623,0.00019646484987533494,16,5,"OrderedDict([('max_depth', 16), ('min_child_weight', 5)])",BO for 1 group,1.0
0.6397799111043592,0.6301014953864182,0.6903661600090591,0.6534158554999455,0.02642488328816217,74,0.6304795742034912,0.03775393992702925,0.012497266133626303,0.00011850504010683046,8,8,"OrderedDict([('max_depth', 8), ('min_child_weight', 8)])",BO for 1 group,1.0
0.6234214401317092,0.6122823330132647,0.6794512146980637,0.6383849959476792,0.029392126708693806,215,0.7205937703450521,0.007624732053991667,0.012577454249064127,6.429241377471001e-05,10,16,"OrderedDict([('max_depth', 10), ('min_child_weight', 16)])",BO for 1 group,1.0
0.6255919010300123,0.6280000913890798,0.6808433328484205,0.6448117750891708,0.02549712024418945,162,2.3360403378804526,0.045138452297807045,0.014268875122070312,0.00019448302960822629,19,20,"OrderedDict([('max_depth', 19), ('min_child_weight', 20)])",BO for 1 group,1.0
0.652804899417965,0.6351738718420603,0.6915287413348856,0.659835837531637,0.023537819170532867,45,0.428308645884196,0.017733977049799905,0.013017654418945312,0.0009670963510820529,6,9,"OrderedDict([('max_depth', 6), ('min_child_weight', 9)])",BO for 1 group,1.0
0.6184842698161752,0.639483353682593,0.6709630652224692,0.6429768962404124,0.02156632593537723,183,0.821826696395874,0.031492979605928575,0.011824607849121094,0.0002974661388755716,9,6,"OrderedDict([('max_depth', 9), ('min_child_weight', 6)])",BO for 1 group,1.0
0.6289123411527378,0.6279189161616827,0.6748148544965533,0.6438820372703246,0.02187656446926204,176,1.0063215096791585,0.02274141991215604,0.012416919072469076,0.0002557913467259313,12,16,"OrderedDict([('max_depth', 12), ('min_child_weight', 16)])",BO for 1 group,1.0
0.37489920469368365,0.36946683903536814,0.3987291227963602,0.3810317221751373,0.012708950670622023,243,0.2633337179819743,0.011686308279664962,0.010972738265991211,0.0001577031521639026,1,20,"OrderedDict([('max_depth', 1), ('min_child_weight', 20)])",BO for 1 group,1.0
0.6321391407160495,0.6324729142191813,0.680474173554607,0.6483620761632792,0.022707090674360407,115,1.3733311494191487,0.03098308827613463,0.012954632441202799,0.00027411745773237175,15,20,"OrderedDict([('max_depth', 15), ('min_child_weight', 20)])",BO for 1 group,1.0
0.5135950312694966,0.5120290116274124,0.632871706026906,0.5528319163079384,0.056600288916060434,240,29.74552329381307,0.25655842462212497,0.023803869883219402,0.001016503389695098,20,1,"OrderedDict([('max_depth', 20), ('min_child_weight', 1)])",BO for 1 group,1.0
0.632291841695517,0.6616333693194419,0.6897358938360614,0.6612203682836735,0.023453254343808447,25,0.5228740374247233,0.011732645790295858,0.012462377548217773,0.0005121169291170306,6,1,"OrderedDict([('max_depth', 6), ('min_child_weight', 1)])",BO for 1 group,1.0
0.599499003149647,0.6557801968888907,0.6955456166041938,0.6502749388809105,0.03940362832974145,91,0.7041037082672119,0.01881351845276266,0.012126286824544271,0.00027566366284825376,7,1,"OrderedDict([('max_depth', 7), ('min_child_weight', 1)])",BO for 1 group,1.0
0.6254648153975877,0.6298894690085138,0.6909413736516188,0.6487652193525734,0.029877699414857135,110,0.3486899534861247,0.01066025001147041,0.012357076009114584,0.00010000635539762892,4,1,"OrderedDict([('max_depth', 4), ('min_child_weight', 1)])",BO for 1 group,1.0
0.6172466577536686,0.6220883522052896,0.6776398813038814,0.6389916304209465,0.027399829361067468,211,1.8859474658966064,0.03480730808874121,0.013238112131754557,0.00014934475005285244,16,14,"OrderedDict([('max_depth', 16), ('min_child_weight', 14)])",BO for 1 group,1.0
0.6299162772205187,0.6327456283608033,0.6770086984705073,0.6465568680172764,0.021563654458880508,136,2.9571444988250732,0.06206595957315801,0.014098008473714193,0.00025756507690055853,20,20,"OrderedDict([('max_depth', 20), ('min_child_weight', 20)])",BO for 1 group,1.0
0.6315325169023571,0.6168904513516493,0.6841636703159282,0.6441955461899782,0.028886972040561974,172,0.4417130947113037,0.012708328110082916,0.01218573252360026,6.176723503086403e-05,7,20,"OrderedDict([('max_depth', 7), ('min_child_weight', 20)])",BO for 1 group,1.0
0.630758323293388,0.6565366094556929,0.698999897887402,0.6620982768788276,0.028135709625098183,8,0.40702660878499347,0.01051016183178032,0.011978705724080404,0.00014810602731588345,5,1,"OrderedDict([('max_depth', 5), ('min_child_weight', 1)])",BO for 1 group,1.0
