split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_subsample,params,run_number,experiment_name
0.6962091577718263,0.6656030473249691,0.6326075887020499,0.6648065979329485,0.02597133863524588,533,0.26603897412618,0.014684271362363768,0.046916564305623375,0.011688882182198249,0.5614860357308548,2,15,0.32676332921432577,0.8849062377883236,0.7926039497510498,"OrderedDict([('colsample_bytree', 0.5614860357308548), ('max_depth', 2), ('min_child_weight', 15), ('reg_alpha', 0.32676332921432577), ('reg_lambda', 0.8849062377883236), ('subsample', 0.7926039497510498)])",0,bayes_opt
0.6709102878053339,0.6132561311967175,0.6157521109417934,0.6333061766479483,0.026609639364645263,664,3.0148092110951743,0.4402271390226345,0.18161137898763025,0.02600669820209696,0.7165316664448254,10,18,0.7429179858428582,0.2267086946202533,0.7740188540517298,"OrderedDict([('colsample_bytree', 0.7165316664448254), ('max_depth', 10), ('min_child_weight', 18), ('reg_alpha', 0.7429179858428582), ('reg_lambda', 0.22670869462025328), ('subsample', 0.7740188540517298)])",0,bayes_opt
0.6977239891395834,0.6243710409286578,0.6348614468645418,0.652318825644261,0.0323906756974146,561,1.9695305029551191,0.2034037499629205,0.16070119539896646,0.031827757437167745,0.6128539844348497,9,13,0.35075286800328725,0.6044614674750589,0.8450696974800953,"OrderedDict([('colsample_bytree', 0.6128539844348497), ('max_depth', 9), ('min_child_weight', 13), ('reg_alpha', 0.35075286800328725), ('reg_lambda', 0.604461467475059), ('subsample', 0.8450696974800953)])",0,bayes_opt
0.6960023657938001,0.6429777704033861,0.6482772336064557,0.6624191232678807,0.02384528900329815,543,0.7504175504048666,0.04255834916003805,0.10416642824808756,0.005857832508459897,0.5554566360784685,7,11,0.532419647724993,0.5417764770134841,0.6211776757288912,"OrderedDict([('colsample_bytree', 0.5554566360784685), ('max_depth', 7), ('min_child_weight', 11), ('reg_alpha', 0.532419647724993), ('reg_lambda', 0.5417764770134841), ('subsample', 0.6211776757288912)])",0,bayes_opt
0.6953748728298494,0.6120011690310425,0.6116706934429301,0.6396822451012739,0.0393808658362057,638,13.893776973088588,3.703024821037773,0.35482311248779297,0.05074418188929496,0.5888557539180113,16,5,0.7945511137240082,0.7085699288076797,0.693740804768187,"OrderedDict([('colsample_bytree', 0.5888557539180113), ('max_depth', 16), ('min_child_weight', 5), ('reg_alpha', 0.7945511137240082), ('reg_lambda', 0.7085699288076797), ('subsample', 0.693740804768187)])",0,bayes_opt
0.6485152175609654,0.6115909572585079,0.593905947675295,0.6180040408315896,0.022750660357419555,715,7.434998909632366,1.1380674351649622,0.3018522262573242,0.08483786795490496,0.8953571016608155,13,11,0.5325115309736671,0.5093496607678114,0.7893805579746787,"OrderedDict([('colsample_bytree', 0.8953571016608155), ('max_depth', 13), ('min_child_weight', 11), ('reg_alpha', 0.532511530973667), ('reg_lambda', 0.5093496607678114), ('subsample', 0.7893805579746787)])",0,bayes_opt
0.6875467733062671,0.6293302955283759,0.6429804175220497,0.6532858287855642,0.024858810607087247,555,1.4370279312133791,0.2397635270580191,0.12713058789571127,0.0075014510817981205,0.683345611959407,8,9,0.1605403300178895,0.06431264550811024,0.5760901639155911,"OrderedDict([('colsample_bytree', 0.683345611959407), ('max_depth', 8), ('min_child_weight', 9), ('reg_alpha', 0.1605403300178895), ('reg_lambda', 0.06431264550811024), ('subsample', 0.576090163915591)])",0,bayes_opt
0.6470490060661577,0.6057655521821668,0.6005077818471951,0.6177741133651732,0.02081146389556236,717,9.008731444676716,2.8337119822314465,0.26201534271240234,0.02811148076578948,0.8796784716713619,14,9,0.3016261014793477,0.3321134507354982,0.6242309766412786,"OrderedDict([('colsample_bytree', 0.8796784716713619), ('max_depth', 14), ('min_child_weight', 9), ('reg_alpha', 0.3016261014793477), ('reg_lambda', 0.3321134507354982), ('subsample', 0.6242309766412786)])",0,bayes_opt
0.6988557880471731,0.6136221207253922,0.6210022478607745,0.6444933855444467,0.03855791897509453,601,13.374657074610393,5.645624661673473,0.26135722796122235,0.0223377371349674,0.5835033411688697,18,11,0.8340225963881804,0.6983961134452087,0.7319018106305574,"OrderedDict([('colsample_bytree', 0.5835033411688697), ('max_depth', 18), ('min_child_weight', 11), ('reg_alpha', 0.8340225963881804), ('reg_lambda', 0.6983961134452087), ('subsample', 0.7319018106305574)])",0,bayes_opt
0.6659659819403414,0.6212020827668632,0.6111873330887139,0.6327851325986394,0.02381596628393844,667,2.615993102391561,0.301171271019724,0.18748807907104487,0.0136292936659604,0.7813572973807372,10,11,0.4105149267328057,0.8521780850457065,0.7301909460433247,"OrderedDict([('colsample_bytree', 0.7813572973807372), ('max_depth', 10), ('min_child_weight', 11), ('reg_alpha', 0.41051492673280565), ('reg_lambda', 0.8521780850457065), ('subsample', 0.7301909460433247)])",0,bayes_opt
0.72975990894776,0.6732650585951456,0.6617936520691234,0.6882728732040096,0.029707225754281037,413,0.30907734235127765,0.021042643648949224,0.0524911085764567,0.0006247087368775774,0.5,5,13,0.0,0.4087592173419528,0.6324414528400639,"OrderedDict([('colsample_bytree', 0.5), ('max_depth', 5), ('min_child_weight', 13), ('reg_alpha', 0.0), ('reg_lambda', 0.40875921734195275), ('subsample', 0.632441452840064)])",0,bayes_opt
0.5556823951242555,0.5242226537427725,0.4636800284451828,0.5145283591040702,0.03818021634340766,727,0.1648851235707601,0.006888502431593904,0.02901983261108398,0.007610408890308012,0.5,1,20,0.0,1.0,0.5,"OrderedDict([('colsample_bytree', 0.5), ('max_depth', 1), ('min_child_weight', 20), ('reg_alpha', 0.0), ('reg_lambda', 1.0), ('subsample', 0.5)])",0,bayes_opt
0.5564480981506161,0.5240220053417097,0.4643378662663796,0.5149359899195685,0.03814874800593501,726,0.1667954126993815,0.021692135297757462,0.023342212041219074,0.0029712534519633514,0.6950472433371635,1,3,0.17541535588472293,0.3931677330903404,0.521658520328651,"OrderedDict([('colsample_bytree', 0.6950472433371635), ('max_depth', 1), ('min_child_weight', 3), ('reg_alpha', 0.17541535588472293), ('reg_lambda', 0.39316773309034037), ('subsample', 0.521658520328651)])",0,bayes_opt
0.7370282287672903,0.6933069042164689,0.6529735252854173,0.6944362194230589,0.03432447920443248,299,0.28456711769104004,0.004835703979854581,0.0540617307027181,0.0060959331821041395,0.5846531766513714,4,17,0.3014823878747142,0.21568307916915447,0.8646543185368678,"OrderedDict([('colsample_bytree', 0.5846531766513714), ('max_depth', 4), ('min_child_weight', 17), ('reg_alpha', 0.3014823878747142), ('reg_lambda', 0.21568307916915455), ('subsample', 0.8646543185368678)])",0,bayes_opt
0.6977852887670618,0.6113484439842245,0.6125839554497062,0.6405725627336643,0.040458650803627434,632,5.905882676442463,1.1678734718917414,0.2217509746551513,0.01720809165204014,0.5,12,7,0.058556482434719614,0.3861808968178194,0.5,"OrderedDict([('colsample_bytree', 0.5), ('max_depth', 12), ('min_child_weight', 7), ('reg_alpha', 0.058556482434719614), ('reg_lambda', 0.3861808968178194), ('subsample', 0.5)])",0,bayes_opt
0.7259013241034205,0.6768602895435784,0.6641481945100036,0.6889699360523341,0.02662511230111652,400,0.3996338844299317,0.014447272343119832,0.08020877838134766,0.002535910215933601,0.5082491228680902,5,15,0.02367112174842859,0.07956131181690597,0.7608001979806827,"OrderedDict([('colsample_bytree', 0.5082491228680902), ('max_depth', 5), ('min_child_weight', 15), ('reg_alpha', 0.02367112174842859), ('reg_lambda', 0.07956131181690598), ('subsample', 0.7608001979806827)])",0,bayes_opt
0.7313008079465614,0.6908479711365471,0.6348078054885292,0.6856521948572126,0.03956405733491045,436,0.2804592450459798,0.023714723819531533,0.06638455390930176,0.0021154484947026046,0.6326324529501837,4,17,0.657193729436692,0.3966887908490527,0.8840361068057789,"OrderedDict([('colsample_bytree', 0.6326324529501837), ('max_depth', 4), ('min_child_weight', 17), ('reg_alpha', 0.657193729436692), ('reg_lambda', 0.39668879084905273), ('subsample', 0.8840361068057789)])",0,bayes_opt
0.7298087432085706,0.6996271775319908,0.641678570700087,0.6903714971468827,0.036569409266372914,389,0.243073304494222,0.019291247576633936,0.047811667124430336,0.014348520209935881,0.5353783891841289,3,12,0.0,0.545114903398424,0.9,"OrderedDict([('colsample_bytree', 0.5353783891841289), ('max_depth', 3), ('min_child_weight', 12), ('reg_alpha', 0.0), ('reg_lambda', 0.545114903398424), ('subsample', 0.9)])",0,bayes_opt
0.6999290149029365,0.6113856352493798,0.6214301659478647,0.6442482720333936,0.03958519920472218,604,9.275394360224404,3.7525915733661774,0.3014820416768392,0.06426221571061308,0.5861553315304971,20,14,0.0,0.3512497402507551,0.5,"OrderedDict([('colsample_bytree', 0.5861553315304971), ('max_depth', 20), ('min_child_weight', 14), ('reg_alpha', 0.0), ('reg_lambda', 0.3512497402507551), ('subsample', 0.5)])",0,bayes_opt
0.6528266564585562,0.6036483623593569,0.5979070048462569,0.61812734122139,0.02464782147194734,714,49.04313325881958,17.30620727639966,0.6266516049702963,0.08095457851204815,0.8076042663956413,20,3,0.0,0.458042610576404,0.9,"OrderedDict([('colsample_bytree', 0.8076042663956413), ('max_depth', 20), ('min_child_weight', 3), ('reg_alpha', 0.0), ('reg_lambda', 0.45804261057640394), ('subsample', 0.9)])",0,bayes_opt
