split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,experiment_name,run_number
0.8279421464427288,0.7099620119200218,0.35038939018254667,0.6294311828484324,0.20310599790280673,188,0.25903598467508954,0.003607031220613674,0.0011230309804280598,1.283086797109837e-05,0.5438229323667754,0.6162467690383595,"OrderedDict([('colsample_bytree', 0.5438229323667754), ('subsample', 0.6162467690383595)])",BO for 3 group,9
0.831589817665973,0.6836742688415773,0.31984327969794835,0.6117024554018329,0.21502881392644219,226,0.2597798506418864,0.0038115385624108693,0.0010622342427571614,3.7054641634313357e-05,0.7779934890716302,0.6686366497553057,"OrderedDict([('colsample_bytree', 0.7779934890716302), ('subsample', 0.6686366497553057)])",BO for 3 group,9
0.8022596016850019,0.6870914558292461,0.3435271263212145,0.6109593946118209,0.19486052969112258,227,0.26191337903340656,0.004406458578804678,0.0011162757873535156,1.9077459557275095e-05,0.5991886953852854,0.8198780687814526,"OrderedDict([('colsample_bytree', 0.5991886953852854), ('subsample', 0.8198780687814526)])",BO for 3 group,9
0.8380592949358499,0.6886646167614809,0.38898095640401353,0.6385682893671148,0.18672630603538662,109,0.26105284690856934,0.0042894962689660355,0.0011745293935139973,0.0001195033473236615,0.5093539754700704,0.8105026637157737,"OrderedDict([('colsample_bytree', 0.5093539754700704), ('subsample', 0.8105026637157737)])",BO for 3 group,9
0.8471475726836953,0.6906988119245815,0.3137132800050715,0.6171865548711161,0.2238914545104495,219,0.25726763407389325,0.003887305851519551,0.0009682973225911459,6.677574324090678e-05,0.8347204940957167,0.5640566183296094,"OrderedDict([('colsample_bytree', 0.8347204940957167), ('subsample', 0.5640566183296094)])",BO for 3 group,9
0.8295407867113685,0.7106343256523785,0.3624889130848482,0.6342213418161985,0.19818101361898424,138,0.2618873119354248,0.0027979523814828967,0.001042763392130534,6.056843487078985e-05,0.6447160214272953,0.732830649839133,"OrderedDict([('colsample_bytree', 0.6447160214272953), ('subsample', 0.732830649839133)])",BO for 3 group,9
0.822440950360751,0.691265681964179,0.3452816524890113,0.6196627616046472,0.20127176079349865,217,0.26175880432128906,0.0026592848780299643,0.0011146863301595051,5.647730820616069e-05,0.5969750210909925,0.7812255049072292,"OrderedDict([('colsample_bytree', 0.5969750210909925), ('subsample', 0.7812255049072292)])",BO for 3 group,9
0.8372680576925076,0.6972689633397058,0.35600404857190937,0.6301803565347076,0.202121122912285,183,0.2615673542022705,0.004759058237565705,0.0011660257975260417,0.0001257459055776533,0.6333222048318398,0.7738136291052937,"OrderedDict([('colsample_bytree', 0.6333222048318398), ('subsample', 0.7738136291052937)])",BO for 3 group,9
0.8504666780350717,0.7060436755935493,0.3912607449000902,0.6492570328429037,0.19172213287769596,24,0.261414368947347,0.005290740317090801,0.0011601448059082031,0.00015631764031762504,0.5089263094890676,0.7393679669820564,"OrderedDict([('colsample_bytree', 0.5089263094890676), ('subsample', 0.7393679669820564)])",BO for 3 group,9
0.8458045688135923,0.7072011093519828,0.29123850001777773,0.6147480593944509,0.23565024365182743,222,0.26237742106119794,0.0033287777422789824,0.0011325677235921223,7.817956511429557e-05,0.796689315890686,0.8938047191217791,"OrderedDict([('colsample_bytree', 0.796689315890686), ('subsample', 0.8938047191217791)])",BO for 3 group,9
0.8572020544758672,0.6819466346318518,0.4152496129097858,0.6514661006725015,0.1817090850129963,10,0.2608039379119873,0.001951519797691877,0.0010632673899332683,1.9712793896435422e-05,0.5003548380296499,0.5003134684709262,"OrderedDict([('colsample_bytree', 0.5003548380296499), ('subsample', 0.5003134684709262)])",BO for 3 group,9
0.8467533796428481,0.7140637526114061,0.22307730536027914,0.5946314792048445,0.26825486930209225,235,0.26325543721516925,0.0027475492590439336,0.0010897318522135417,3.862936924403784e-05,0.9,0.9,"OrderedDict([('colsample_bytree', 0.9), ('subsample', 0.9)])",BO for 3 group,9
0.8669705694261819,0.6740969735675095,0.39805115979867645,0.6463729009307893,0.19243669319896117,47,0.2591901620229085,0.0018675891793637777,0.0010074774424235027,6.346424125972255e-05,0.5,0.5,"OrderedDict([('colsample_bytree', 0.5), ('subsample', 0.5)])",BO for 3 group,9
0.8568761918920329,0.6785086998685683,0.4055867771278293,0.6469905562961435,0.1855812113339123,39,0.25866421063741046,0.003290373365139073,0.0012823740641276042,0.00032895597472811926,0.5034804351088011,0.5004354716757968,"OrderedDict([('colsample_bytree', 0.5034804351088011), ('subsample', 0.5004354716757968)])",BO for 3 group,9
