split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,experiment_name,run_number
0.852862440385137,0.712888917847911,0.27967654864837366,0.6151426356271406,0.2439962682604033,218,0.459856112798055,0.005163598561121126,0.0009452501932779948,1.1889628537990603e-05,0.7084874161274007,0.8461696036437816,"OrderedDict([('colsample_bytree', 0.7084874161274007), ('subsample', 0.8461696036437816)])",BO for 3 group,5
0.8292902516495103,0.6909567867725284,0.3434838447363293,0.6212436277194561,0.20436390688890088,193,0.4589633146921794,0.006072674144941989,0.0009645620981852213,3.296754162034997e-05,0.7996590808278012,0.6045039086416527,"OrderedDict([('colsample_bytree', 0.7996590808278012), ('subsample', 0.6045039086416527)])",BO for 3 group,5
0.8433269465394956,0.6674366201630035,0.32237827201795544,0.6110472795734848,0.21638191340086313,228,0.46069788932800293,0.0063215224323900435,0.001039584477742513,3.906978252238452e-05,0.8174701068857286,0.6194177625953056,"OrderedDict([('colsample_bytree', 0.8174701068857286), ('subsample', 0.6194177625953056)])",BO for 3 group,5
0.8512065310161132,0.703727611607369,0.31383587910293986,0.622923340575474,0.22669921635968687,184,0.46123194694519043,0.006024094419291463,0.0009660720825195312,3.0133316659182194e-05,0.6672080690327893,0.8425834810302752,"OrderedDict([('colsample_bytree', 0.6672080690327893), ('subsample', 0.8425834810302752)])",BO for 3 group,5
0.8463940957033664,0.6965481412243384,0.3222532368421981,0.6217318245899676,0.22042235353669193,189,0.4598046938578288,0.0061786207183795695,0.0009567737579345703,1.4503742461777358e-05,0.7432209150568196,0.8162788641146463,"OrderedDict([('colsample_bytree', 0.7432209150568196), ('subsample', 0.8162788641146463)])",BO for 3 group,5
0.8317163973849963,0.6986224892382286,0.31580855058090906,0.6153824790680447,0.218688364373228,217,0.46037952105204266,0.004563578346583473,0.0009473959604899088,3.596478388983114e-05,0.8222564329975166,0.879763942399574,"OrderedDict([('colsample_bytree', 0.8222564329975166), ('subsample', 0.879763942399574)])",BO for 3 group,5
0.8267890123966056,0.7045360328970279,0.37174852989483564,0.6343578583961564,0.19228311125536912,118,0.4592585563659668,0.006995285989722693,0.0009248256683349609,2.005363410043002e-05,0.6021905912146851,0.6032011396124759,"OrderedDict([('colsample_bytree', 0.6021905912146851), ('subsample', 0.6032011396124759)])",BO for 3 group,5
0.8458049126845205,0.7071991401484972,0.29123724314047184,0.6147470986578298,0.2356506736785382,219,0.46105090777079266,0.0044081064894571885,0.0009479522705078125,4.088583204312519e-05,0.7747601899777434,0.8938080453896249,"OrderedDict([('colsample_bytree', 0.7747601899777434), ('subsample', 0.8938080453896249)])",BO for 3 group,5
0.8375967424823645,0.6913715229786456,0.35175840802139524,0.6269088911608017,0.2035129725326526,169,0.45962103207906085,0.0045929034548165635,0.0009590784708658854,1.85929128909302e-05,0.5593245677581361,0.5281021349804538,"OrderedDict([('colsample_bytree', 0.5593245677581361), ('subsample', 0.5281021349804538)])",BO for 3 group,5
0.8190693130957771,0.7213046764088302,0.34555270855474596,0.6286422326864511,0.20411473905864666,154,0.46199893951416016,0.004982977989479475,0.0009562969207763672,2.7343052873991974e-05,0.6406327836029216,0.726055541146392,"OrderedDict([('colsample_bytree', 0.6406327836029216), ('subsample', 0.726055541146392)])",BO for 3 group,5
0.820331396500556,0.6933425501720812,0.40004201700518605,0.637905321225941,0.1760033245785826,87,0.46214930216471356,0.004604329041350219,0.0009966691335042317,2.2301449533390298e-05,0.5,0.8910830690183491,"OrderedDict([('colsample_bytree', 0.5), ('subsample', 0.8910830690183491)])",BO for 3 group,5
0.8425655806592798,0.683142759005545,0.38488591265934036,0.6368647507747217,0.18969081889484057,90,0.4623271624247233,0.005852495428198832,0.000989357630411784,8.046202197063983e-05,0.5002688066673456,0.5110694505304508,"OrderedDict([('colsample_bytree', 0.5002688066673456), ('subsample', 0.5110694505304508)])",BO for 3 group,5
0.8134729229838299,0.7005002937335721,0.3836518110766419,0.632541675931348,0.18193465376424658,130,0.46264036496480304,0.005622371306485865,0.0009851455688476562,3.5045098200841414e-05,0.500215617176849,0.884494667466333,"OrderedDict([('colsample_bytree', 0.500215617176849), ('subsample', 0.884494667466333)])",BO for 3 group,5
0.8539247253462633,0.6812387285220645,0.40039520668904804,0.645186220185792,0.18689942677166257,28,0.45915905634562176,0.0049448706957595946,0.0010102589925130208,2.62024320411617e-05,0.5012663176921378,0.5048112426252342,"OrderedDict([('colsample_bytree', 0.5012663176921378), ('subsample', 0.5048112426252342)])",BO for 3 group,5
0.8667401673355245,0.6720458013757233,0.38182214571892203,0.6402027048100566,0.19924333367569702,58,0.46053528785705566,0.004324550602085981,0.0010499954223632812,2.277615069593047e-05,0.5001429179449559,0.5079055098346084,"OrderedDict([('colsample_bytree', 0.5001429179449559), ('subsample', 0.5079055098346084)])",BO for 3 group,5
0.8160694700316438,0.6898236024494679,0.39035763567451065,0.6320835693852075,0.17852744894763423,132,0.46134352684020996,0.004107959317979427,0.0009875297546386719,2.1138286776806793e-05,0.5016875260870929,0.8921100303711701,"OrderedDict([('colsample_bytree', 0.5016875260870929), ('subsample', 0.8921100303711701)])",BO for 3 group,5
0.8687527703711184,0.6843685860235582,0.38275015427928893,0.6452905035579884,0.20032466666042395,26,0.4578699270884196,0.003633121110021299,0.0009617805480957031,2.4533569135183104e-05,0.5014079497210664,0.5056705181951475,"OrderedDict([('colsample_bytree', 0.5014079497210664), ('subsample', 0.5056705181951475)])",BO for 3 group,5
