split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_alpha,param_reg_lambda,params,experiment_name,run_number
0.8572328264036059,0.6492904551445339,0.3019366741610484,0.6028199852363961,0.22906779579265718,232,0.4504001935323079,0.0064286975000483314,0.0010213057200113933,6.20649962087518e-05,0.07992570737790052,0.029060400077591926,"OrderedDict([('reg_alpha', 0.07992570737790052), ('reg_lambda', 0.029060400077591926)])",BO for 2 group,3
0.8433651794064484,0.6944748702734151,0.3246949147274143,0.6208449881357593,0.2180530983090413,155,0.4511133035024007,0.005077863332559249,0.0009126663208007812,2.8053131488687675e-05,0.7258325516138847,0.735775027983924,"OrderedDict([('reg_alpha', 0.7258325516138847), ('reg_lambda', 0.735775027983924)])",BO for 2 group,3
0.8536622734714139,0.713246385582901,0.30439592010968164,0.6237681930546656,0.23299233454831914,107,0.452497402826945,0.004573921350433342,0.0010104179382324219,5.251851355071562e-05,0.05122501218957222,0.9690368398344339,"OrderedDict([('reg_alpha', 0.05122501218957222), ('reg_lambda', 0.9690368398344339)])",BO for 2 group,3
0.8502200255413649,0.6700983400026528,0.32998569348360096,0.6167680196758729,0.215706640853598,200,0.4520300229390462,0.005274934095813773,0.001075426737467448,0.00012136361787880722,0.4115563987484182,0.339882007000105,"OrderedDict([('reg_alpha', 0.4115563987484182), ('reg_lambda', 0.339882007000105)])",BO for 2 group,3
0.8506295110792638,0.6868310029891347,0.3293699640627318,0.62227682604371,0.2176439143184664,127,0.45261502265930176,0.004085677064052354,0.0009439786275227865,3.555786621530493e-05,0.9902007317487862,0.548033207647733,"OrderedDict([('reg_alpha', 0.9902007317487862), ('reg_lambda', 0.548033207647733)])",BO for 2 group,3
0.8415603575628636,0.6932450627902437,0.3417957665519119,0.6255337289683398,0.20957064068080072,84,0.45157639185587567,0.0052848396290731195,0.0009310245513916016,3.322326756114109e-05,0.592949667519262,0.5907801261188532,"OrderedDict([('reg_alpha', 0.592949667519262), ('reg_lambda', 0.5907801261188532)])",BO for 2 group,3
0.8475311439868449,0.6946364468445192,0.3208294586029198,0.6209990164780946,0.22123971872126147,151,0.45360326766967773,0.006641310688622522,0.001001596450805664,1.1979594518065012e-05,0.5125673184660454,0.6029338516258951,"OrderedDict([('reg_alpha', 0.5125673184660454), ('reg_lambda', 0.6029338516258951)])",BO for 2 group,3
0.8489056683851224,0.6488593622476309,0.30889589027513764,0.602220306969297,0.22291110518401777,235,0.4527750809987386,0.004275151020063999,0.0009792645772298176,2.907816259014813e-05,0.5679828887681989,0.1697409599425828,"OrderedDict([('reg_alpha', 0.5679828887681989), ('reg_lambda', 0.1697409599425828)])",BO for 2 group,3
0.8522159714465494,0.6512979538286164,0.3295993213597883,0.611037748878318,0.21524823470272184,217,0.45219675699869794,0.006922996200573761,0.000982840855916341,5.002373053822904e-06,0.3927932002902268,0.01805248959008843,"OrderedDict([('reg_alpha', 0.3927932002902268), ('reg_lambda', 0.01805248959008843)])",BO for 2 group,3
0.8467847155839496,0.691369451910897,0.33145467928142935,0.6232029489254254,0.21583367929317004,112,0.45403250058492023,0.0029971310844831437,0.0010183652242024739,8.272181807455681e-05,0.31311730536192567,0.6008265773194471,"OrderedDict([('reg_alpha', 0.31311730536192567), ('reg_lambda', 0.6008265773194471)])",BO for 2 group,3
0.844755349716204,0.7152440577824661,0.31957342875996064,0.626524278752877,0.22339413886390247,68,0.45535747210184735,0.005746406599461807,0.0009724299112955729,3.86254450238651e-05,1.0,1.0,"OrderedDict([('reg_alpha', 1.0), ('reg_lambda', 1.0)])",BO for 2 group,3
