split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_alpha,param_reg_lambda,params,experiment_name,run_number
0.8557473874501592,0.6845799201761469,0.32521588846432514,0.6218477320302105,0.22108431789134492,132,0.4557758967081706,0.006062856418995722,0.001037279764811198,7.219434605861402e-05,0.884972294414153,0.6357235074302687,"OrderedDict([('reg_alpha', 0.884972294414153), ('reg_lambda', 0.6357235074302687)])",BO for 2 group,5
0.8567276542747412,0.7013058554639164,0.3097385860820395,0.6225906986068991,0.23013954769494188,121,0.45471827189127606,0.004674150431481273,0.0009824434916178386,4.524274803143572e-05,0.03650930377452067,0.8597297456964286,"OrderedDict([('reg_alpha', 0.03650930377452067), ('reg_lambda', 0.8597297456964286)])",BO for 2 group,5
0.8535304252954484,0.7008422908106623,0.3160182568128951,0.6234636576396686,0.22615691082411876,107,0.45604634284973145,0.004760542498199993,0.0009669462839762369,6.10653650177614e-05,0.39492257773516604,0.775229835983803,"OrderedDict([('reg_alpha', 0.39492257773516604), ('reg_lambda', 0.775229835983803)])",BO for 2 group,5
0.8536389356276031,0.6470173591009531,0.33043606801116276,0.6103641209132397,0.21516335665837794,224,0.4567544460296631,0.004953196910147984,0.0009871323903401692,2.1488849924635064e-05,0.6614261683930862,0.22355165035311825,"OrderedDict([('reg_alpha', 0.6614261683930862), ('reg_lambda', 0.22355165035311825)])",BO for 2 group,5
0.841030953382294,0.6844184231959458,0.3372167156028202,0.6208886973936867,0.21052983334547584,151,0.45541175206502277,0.0049899193354096556,0.0010115305582682292,2.9653708470189424e-05,0.6665712494478641,0.5170592008120887,"OrderedDict([('reg_alpha', 0.6665712494478641), ('reg_lambda', 0.5170592008120887)])",BO for 2 group,5
0.8612381211613412,0.6626209287283007,0.33245829676741234,0.6187724488856848,0.2180887320333932,185,0.4565107822418213,0.004613179740468487,0.0010293324788411458,3.851589648038394e-05,0.31077753762684107,0.250208552063728,"OrderedDict([('reg_alpha', 0.31077753762684107), ('reg_lambda', 0.250208552063728)])",BO for 2 group,5
0.8437455078310151,0.6711802532746294,0.34803335329132523,0.6209863714656566,0.20546241240656027,147,0.45518000920613605,0.005145019406103138,0.0010738372802734375,0.00012094254885570013,0.2076747517337047,0.4556755837087999,"OrderedDict([('reg_alpha', 0.2076747517337047), ('reg_lambda', 0.4556755837087999)])",BO for 2 group,5
0.8353892226750274,0.6766753796962057,0.3433780378073503,0.6184808800595277,0.20503447084120002,189,0.45551156997680664,0.004411246687761118,0.0009648005167643229,3.484574513983437e-05,0.07637862989900214,0.5843221057222856,"OrderedDict([('reg_alpha', 0.07637862989900214), ('reg_lambda', 0.5843221057222856)])",BO for 2 group,5
0.8494752207101469,0.6865020719322825,0.32192073325232795,0.6192993419649191,0.22055322788466927,179,0.4549887180328369,0.005029595687903338,0.0010065237681070964,2.4296349292312666e-05,0.5871761562916931,0.6667748504394673,"OrderedDict([('reg_alpha', 0.5871761562916931), ('reg_lambda', 0.6667748504394673)])",BO for 2 group,5
0.8406736598515401,0.7155108928073842,0.322472096492892,0.6262188830506055,0.22077592308589003,71,0.4580267270406087,0.002050515865888968,0.0010167757670084636,2.9353147690672153e-05,0.5404215744290474,0.8439084102451149,"OrderedDict([('reg_alpha', 0.5404215744290474), ('reg_lambda', 0.8439084102451149)])",BO for 2 group,5
0.8473113994694608,0.7136749407362055,0.3307101614586285,0.6305655005547649,0.21893620694018837,14,0.45662109057108563,0.004081247780816159,0.0010813077290852864,0.00018439118150171695,0.9376488726826209,0.995316004921212,"OrderedDict([('reg_alpha', 0.9376488726826209), ('reg_lambda', 0.995316004921212)])",BO for 2 group,5
0.8396758065516283,0.7217393389987459,0.32259627120890555,0.6280038055864265,0.22125787991335744,44,0.4563573996225993,0.005489165219875542,0.0009832382202148438,1.5174114208046753e-05,0.0067639571421609385,0.9988593319810161,"OrderedDict([('reg_alpha', 0.0067639571421609385), ('reg_lambda', 0.9988593319810161)])",BO for 2 group,5
0.8408592716089694,0.71626169788089,0.30891991796412177,0.6220136291513271,0.22715911139326095,131,0.45560407638549805,0.004498270810555321,0.0009358723958333334,4.490139209452193e-05,0.9820072185770329,0.9938478822630251,"OrderedDict([('reg_alpha', 0.9820072185770329), ('reg_lambda', 0.9938478822630251)])",BO for 2 group,5
0.8397105303962775,0.7257993213903933,0.31524553587706194,0.6269184625545776,0.22523905937483635,67,0.4571656386057536,0.003934360484383241,0.0009516080220540365,3.7519102555097286e-05,0.018623412811277443,0.9998588500033156,"OrderedDict([('reg_alpha', 0.018623412811277443), ('reg_lambda', 0.9998588500033156)])",BO for 2 group,5
0.8434290424620852,0.7109270218796876,0.29231046745095235,0.615555510597575,0.23488254483713203,208,0.45583367347717285,0.004728581735432134,0.000989993413289388,3.528398072989641e-05,0.9606182028747563,0.9934000046460393,"OrderedDict([('reg_alpha', 0.9606182028747563), ('reg_lambda', 0.9934000046460393)])",BO for 2 group,5
0.8532969353447517,0.6451355310728148,0.2944150318544222,0.5976158327573295,0.23062355590621347,239,0.4570908546447754,0.0043818019726674035,0.0010076363881429036,2.381031280718469e-05,0.013230128459635674,0.0036336813833252055,"OrderedDict([('reg_alpha', 0.013230128459635674), ('reg_lambda', 0.0036336813833252055)])",BO for 2 group,5
