split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,iter_num,experiment_name,run_number
0.7230006771851964,0.6867109117574681,0.5770262648136182,0.6622459512520943,0.06205391734185159,318,0.9287208716074625,0.2541994953375506,0.29569586118062335,0.04229063458342654,0.8180107354917265,0.7905078288564756,"OrderedDict([('colsample_bytree', 0.8180107354917265), ('subsample', 0.7905078288564756)])",192,random search for 3 group,6
0.720673204468988,0.6685870444083137,0.5656034310279274,0.6516212266350764,0.06443362418438313,433,1.1465839544932048,0.3753432108539509,0.3622714678446452,0.03657650158702789,0.7222334371641517,0.8583163367377709,"OrderedDict([('colsample_bytree', 0.7222334371641517), ('subsample', 0.8583163367377709)])",193,random search for 3 group,6
0.7123575896764761,0.6857259401560133,0.6324451955525066,0.6768429084616653,0.033223273696995945,69,0.852017323176066,0.17756948121158594,0.4512024720509847,0.02391797420091011,0.5705051486000593,0.5244712212652483,"OrderedDict([('colsample_bytree', 0.5705051486000593), ('subsample', 0.5244712212652483)])",194,random search for 3 group,6
0.7115257652493137,0.6660285707710405,0.6182266616839854,0.6652603325681131,0.03809307307088598,278,0.8109398682912191,0.1491804908828776,0.2905426820119222,0.05363570340055182,0.7743523773974968,0.6245664014741168,"OrderedDict([('colsample_bytree', 0.7743523773974968), ('subsample', 0.6245664014741168)])",195,random search for 3 group,6
0.7173991852626369,0.6647142401196213,0.570783328603111,0.6509655846617898,0.06064003903459212,436,1.092565933863322,0.27609764249055746,0.36012061436971027,0.060312328553599595,0.6857832276987303,0.5214137039241322,"OrderedDict([('colsample_bytree', 0.6857832276987303), ('subsample', 0.5214137039241322)])",196,random search for 3 group,6
0.7183219702146892,0.6775225815173442,0.576912070581614,0.6575855407712158,0.05942672868804459,373,0.9507477283477783,0.41101426137633346,0.4579562346140544,0.21271954642167568,0.5950723107563516,0.8082839139419951,"OrderedDict([('colsample_bytree', 0.5950723107563516), ('subsample', 0.8082839139419951)])",197,random search for 3 group,6
0.7151271859018822,0.6746101505100509,0.5777605148600089,0.6558326170906473,0.057630127533372516,401,0.7087387243906657,0.029524383696229565,0.4485216935475667,0.03351749809444928,0.6081797405379221,0.7568184974903253,"OrderedDict([('colsample_bytree', 0.6081797405379221), ('subsample', 0.7568184974903253)])",198,random search for 3 group,6
0.7290563813986591,0.6784151507404859,0.6049450685277485,0.6708055335556312,0.050953143186724614,192,1.173818031946818,0.29327855823581905,0.587578296661377,0.04561313235270204,0.6638507083171961,0.5026763818100889,"OrderedDict([('colsample_bytree', 0.6638507083171961), ('subsample', 0.5026763818100889)])",199,random search for 3 group,6
0.7130581883008427,0.6672221137444383,0.6493359035994158,0.6765387352148989,0.02683569722850902,76,0.9797538916269938,0.21410719765116312,0.3958231608072917,0.040806326121181916,0.6454716026928086,0.7986406506026245,"OrderedDict([('colsample_bytree', 0.6454716026928086), ('subsample', 0.7986406506026245)])",200,random search for 3 group,6
0.7224338015259355,0.6703861184385276,0.5912103264389874,0.6613434154678168,0.053952003121515935,332,0.9860448042551676,0.2836772231727128,0.35090287526448566,0.030132505928836206,0.6782830405070306,0.8616159380574924,"OrderedDict([('colsample_bytree', 0.6782830405070306), ('subsample', 0.8616159380574924)])",201,random search for 3 group,6
0.7120418105424681,0.6813913768606659,0.5910779714423006,0.6615037196151449,0.051346546625190524,327,1.1289002100626628,0.23510412720049537,0.4125978946685791,0.10385999354806655,0.6528336449105429,0.8009023866857611,"OrderedDict([('colsample_bytree', 0.6528336449105429), ('subsample', 0.8009023866857611)])",202,random search for 3 group,6
0.7213269187669652,0.6664650795824485,0.5889221966320386,0.6589047316604841,0.054317718143239685,361,1.3066082795461018,0.1937874406793815,0.402324120203654,0.08496401719866115,0.5615884494808308,0.84945442405357,"OrderedDict([('colsample_bytree', 0.5615884494808308), ('subsample', 0.84945442405357)])",203,random search for 3 group,6
0.711564220375608,0.6625743498003676,0.6170687879192456,0.6637357860317404,0.038586339459869265,293,0.5545399983723959,0.11658420423104483,0.3127843538920085,0.02087096625196346,0.5715397030554354,0.5207162946747186,"OrderedDict([('colsample_bytree', 0.5715397030554354), ('subsample', 0.5207162946747186)])",204,random search for 3 group,6
0.5932924837676692,0.6489668693916366,0.6048925472217308,0.6157173001270122,0.023983199122814512,538,0.7560901641845703,0.282733938481394,0.3834693431854248,0.03142823363638087,0.6420140119983417,0.7850623684722366,"OrderedDict([('colsample_bytree', 0.6420140119983417), ('subsample', 0.7850623684722366)])",205,random search for 3 group,6
0.7174704838722111,0.6609702938517904,0.5574080292482023,0.6452829356574012,0.06628004853350175,476,1.1528528531392415,0.3632402804579879,0.3661387761433919,0.04727873865482092,0.5885844032298196,0.5290635346997383,"OrderedDict([('colsample_bytree', 0.5885844032298196), ('subsample', 0.5290635346997383)])",206,random search for 3 group,6
0.7053873865896112,0.6594758679928455,0.5694915530507796,0.6447849358777454,0.05644340533142507,479,0.9605856736501058,0.3839683693471277,0.40984129905700684,0.01738030221347383,0.5671475809893974,0.5271358995948437,"OrderedDict([('colsample_bytree', 0.5671475809893974), ('subsample', 0.5271358995948437)])",207,random search for 3 group,6
0.712195019036461,0.6757469405960721,0.5328411425575512,0.6402610340633614,0.07740107847585938,501,0.883480946222941,0.12173187511218697,0.39572731653849286,0.06667010292655115,0.8980395928763263,0.5026285592312377,"OrderedDict([('colsample_bytree', 0.8980395928763263), ('subsample', 0.5026285592312377)])",208,random search for 3 group,6
