split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_alpha,param_reg_lambda,params,iter_num,experiment_name,run_number
0.7203411989677978,0.6784272148679811,0.566346854010457,0.655038422615412,0.0650068779539801,307,0.5613498687744141,0.2990931743983798,0.031406561533610024,0.006176109741104309,0.5494232349275346,0.22944562482049385,"OrderedDict([('reg_alpha', 0.5494232349275346), ('reg_lambda', 0.22944562482049385)])",42,random search for 2 group,5
0.7170074801951495,0.6807490843715961,0.6194250824269935,0.6723938823312463,0.040273549130887,132,0.26999568939208984,0.04243236033433622,0.03418715794881185,0.003654369180999375,0.8793351739232006,0.05864555525257088,"OrderedDict([('reg_alpha', 0.8793351739232006), ('reg_lambda', 0.05864555525257088)])",43,random search for 2 group,5
0.713179045901097,0.6800382461342233,0.6115054415112037,0.6682409111821747,0.042338030905135056,212,0.2929677168528239,0.07787918162780666,0.04050405820210775,0.011391644847984569,0.02627568562855965,0.9609974395316572,"OrderedDict([('reg_alpha', 0.02627568562855965), ('reg_lambda', 0.9609974395316572)])",44,random search for 2 group,5
0.7155632008525838,0.6720687122934969,0.5749101963215074,0.6541807031558627,0.058797973741084045,328,0.26770861943562824,0.024430041802426285,0.03618152936299642,0.009748175286805333,0.7432790743009992,0.6198400304875002,"OrderedDict([('reg_alpha', 0.7432790743009992), ('reg_lambda', 0.6198400304875002)])",45,random search for 2 group,5
0.7236237088300863,0.6720836164131622,0.611419384535205,0.6690422365928178,0.04585767904452808,172,0.2732094128926595,0.05868972553350883,0.03136444091796875,0.004342462436843316,0.18176573423277068,0.6939921789525931,"OrderedDict([('reg_alpha', 0.18176573423277068), ('reg_lambda', 0.6939921789525931)])",46,random search for 2 group,5
0.7177692459426046,0.6716289864836943,0.5803220439346006,0.6565734254536332,0.0571135463989918,295,0.253934383392334,0.047193362297863195,0.040801684061686196,0.007916362758492796,0.07549328510791277,0.5945650715715989,"OrderedDict([('reg_alpha', 0.07549328510791277), ('reg_lambda', 0.5945650715715989)])",47,random search for 2 group,5
0.7207715528659793,0.6807570353362598,0.6186681260859281,0.6733989047627224,0.04200701532054088,32,0.2780734697977702,0.024020206884181036,0.0349268913269043,0.0072486729167826,0.13675536257430101,0.11096892765001112,"OrderedDict([('reg_alpha', 0.13675536257430101), ('reg_lambda', 0.11096892765001112)])",48,random search for 2 group,5
0.7155695311698427,0.6716374481041713,0.5704941373292062,0.65256703886774,0.060742504919469524,338,0.28232892354329425,0.06742798880006527,0.03241833051045736,0.006702722583222628,0.7557606817267404,0.6358570620406996,"OrderedDict([('reg_alpha', 0.7557606817267404), ('reg_lambda', 0.6358570620406996)])",49,random search for 2 group,5
0.7209404185764929,0.6806799777628668,0.6186697662332142,0.6734300541908581,0.042065366803978786,30,0.2526204586029053,0.046983093764411496,0.04668418566385905,0.011398788128360749,0.6712064666214884,0.117797388270416,"OrderedDict([('reg_alpha', 0.6712064666214884), ('reg_lambda', 0.117797388270416)])",50,random search for 2 group,5
0.721203009422136,0.6686333369352349,0.6114174006564426,0.6670845823379379,0.04483316446274612,255,0.2639604409535726,0.03452957514189541,0.04353785514831543,0.0036297493612856453,0.6370737928803292,0.6878781757398386,"OrderedDict([('reg_alpha', 0.6370737928803292), ('reg_lambda', 0.6878781757398386)])",51,random search for 2 group,5
