split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_subsample,params,run_number,experiment_name
0.6243569885335887,0.6307124782114811,0.6813071716232161,0.6454588794560953,0.025481013856541442,510,2.7446839014689126,0.3427571760985383,0.015987078348795574,0.0014409613047831526,0.7713007101002798,16,9,0.8534924746167013,0.5836565779341554,0.6704223930177866,"OrderedDict([('colsample_bytree', 0.7713007101002798), ('max_depth', 16), ('min_child_weight', 9), ('reg_alpha', 0.8534924746167013), ('reg_lambda', 0.5836565779341554), ('subsample', 0.6704223930177866)])",3,bayes_opt
0.6344531149615316,0.6457374482055713,0.660829200240286,0.647006587802463,0.01080532292114495,451,2.7726356188456216,0.05951553362571914,0.01454742749532064,0.0005333970280654801,0.7222151497323361,13,4,0.6766889541347259,0.644651125291153,0.7963020305913907,"OrderedDict([('colsample_bytree', 0.7222151497323361), ('max_depth', 13), ('min_child_weight', 4), ('reg_alpha', 0.6766889541347259), ('reg_lambda', 0.644651125291153), ('subsample', 0.7963020305913907)])",3,bayes_opt
0.6355193931202824,0.6226590245452754,0.6746988005427144,0.6442924060694241,0.022132312556083555,551,2.5180776119232178,0.021505005076607697,0.013929446538289387,2.374337306533716e-05,0.5925082136816765,17,13,0.5849195720568704,0.6242473417385284,0.8755050968750395,"OrderedDict([('colsample_bytree', 0.5925082136816765), ('max_depth', 17), ('min_child_weight', 13), ('reg_alpha', 0.5849195720568704), ('reg_lambda', 0.6242473417385284), ('subsample', 0.8755050968750395)])",3,bayes_opt
0.6273375346517889,0.6201868311304783,0.6815880369384937,0.6430374675735869,0.02741523832933409,582,1.899405082066853,0.01764257148368914,0.013949235280354818,8.974685348674855e-05,0.5685301734812049,17,17,0.8147143363222649,0.04041521940872673,0.6198256995472416,"OrderedDict([('colsample_bytree', 0.568530173481205), ('max_depth', 17), ('min_child_weight', 17), ('reg_alpha', 0.8147143363222649), ('reg_lambda', 0.04041521940872673), ('subsample', 0.6198256995472416)])",3,bayes_opt
0.6292758110011192,0.651324637051673,0.684140889192034,0.6549137790816087,0.022541896646128167,136,0.8751851717631022,0.01397953915714318,0.013264735539754229,0.0003850944158580701,0.8329328058808059,7,2,0.7880768416414051,0.6021340421722208,0.6830401316450226,"OrderedDict([('colsample_bytree', 0.8329328058808059), ('max_depth', 7), ('min_child_weight', 2), ('reg_alpha', 0.788076841641405), ('reg_lambda', 0.6021340421722208), ('subsample', 0.6830401316450226)])",3,bayes_opt
0.37982248410342256,0.3583344569343621,0.4045168521076573,0.3808912643818139,0.01886902443067668,729,0.3969988028208415,0.012573827709530187,0.011857430140177408,0.00014169852651160813,0.5753504422225375,1,18,0.8741210543140435,0.4522437471708057,0.5487101264660279,"OrderedDict([('colsample_bytree', 0.5753504422225375), ('max_depth', 1), ('min_child_weight', 18), ('reg_alpha', 0.8741210543140435), ('reg_lambda', 0.45224374717080573), ('subsample', 0.5487101264660279)])",3,bayes_opt
0.6296412499234367,0.6278624477247734,0.6774973049797977,0.6450003342093359,0.02299030036425036,528,1.838844855626424,0.01646357470782591,0.013732035954793295,0.00013863233436381409,0.5823117778851052,14,9,0.3569379861023551,0.2671063389888982,0.6532132096731953,"OrderedDict([('colsample_bytree', 0.5823117778851052), ('max_depth', 14), ('min_child_weight', 9), ('reg_alpha', 0.3569379861023551), ('reg_lambda', 0.2671063389888982), ('subsample', 0.6532132096731953)])",3,bayes_opt
0.6457540488916311,0.6331144809278825,0.6764131079329327,0.6517605459174821,0.01817968243253596,235,1.2988210519154866,0.018139783804640604,0.013467947642008465,0.0002129130269672077,0.701658506580217,11,6,0.3819451307272376,0.5898075286861605,0.5091767546880588,"OrderedDict([('colsample_bytree', 0.701658506580217), ('max_depth', 11), ('min_child_weight', 6), ('reg_alpha', 0.38194513072723757), ('reg_lambda', 0.5898075286861605), ('subsample', 0.5091767546880588)])",3,bayes_opt
0.6463137484780337,0.6323287780718965,0.6761672931766272,0.6516032732421858,0.018283656742563995,243,0.8988614877065023,0.01354509376104495,0.012658198674519856,5.092058753981859e-05,0.8065418010434575,8,5,0.305821053691899,0.124806435003223,0.7057950883603945,"OrderedDict([('colsample_bytree', 0.8065418010434575), ('max_depth', 8), ('min_child_weight', 5), ('reg_alpha', 0.305821053691899), ('reg_lambda', 0.124806435003223), ('subsample', 0.7057950883603945)])",3,bayes_opt
0.6348261251919819,0.6329338115397527,0.6811701067695136,0.6496433478337494,0.022306166703177917,331,0.9515217940012614,0.008060860796507247,0.013195196787516277,0.00016597145203281586,0.8492147120956071,10,15,0.6902082994465802,0.837873921994443,0.7427188435412131,"OrderedDict([('colsample_bytree', 0.849214712095607), ('max_depth', 10), ('min_child_weight', 15), ('reg_alpha', 0.6902082994465802), ('reg_lambda', 0.837873921994443), ('subsample', 0.7427188435412131)])",3,bayes_opt
0.6142209391116679,0.6344203494314388,0.6606797441522532,0.6364403442317866,0.019020435075550592,672,11.920126120249428,0.2901073024181464,0.017042477925618492,0.0004876168166774828,0.9,20,1,1.0,1.0,0.5,"OrderedDict([('colsample_bytree', 0.9), ('max_depth', 20), ('min_child_weight', 1), ('reg_alpha', 1.0), ('reg_lambda', 1.0), ('subsample', 0.5)])",3,bayes_opt
