split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,iter_num,experiment_name,run_number
0.6608055997218123,0.6245305216913297,0.6869164807262658,0.6574175340464693,0.025581389237002067,369,0.575447161992391,0.029540532616339765,0.012706279754638672,0.0006184246132272441,0.5050049242595196,0.6786122680501181,"OrderedDict([('colsample_bytree', 0.5050049242595196), ('subsample', 0.6786122680501181)])",122,random search for 3 group,1
0.6729896580293522,0.629278802592055,0.694208105221112,0.665492188614173,0.027032235333610804,43,0.5512395699818929,0.009388073970127218,0.01310571034749349,0.0006390478521405324,0.8778027236496655,0.7495499810759109,"OrderedDict([('colsample_bytree', 0.8778027236496655), ('subsample', 0.7495499810759109)])",123,random search for 3 group,1
0.6488831684734435,0.6424087719904845,0.67887722276046,0.6567230544081294,0.015886783479613812,392,0.5524523258209229,0.012820640742825939,0.012576103210449219,0.00046994219169427546,0.5206877850847238,0.8133946283398125,"OrderedDict([('colsample_bytree', 0.5206877850847238), ('subsample', 0.8133946283398125)])",124,random search for 3 group,1
0.6475021135961083,0.6376295140229407,0.6942510716815558,0.6597942331002016,0.02469578033253388,268,0.5475626786549886,0.010452682296251365,0.012245893478393555,0.0001996556907940667,0.8384829231211924,0.5903957911674651,"OrderedDict([('colsample_bytree', 0.8384829231211924), ('subsample', 0.5903957911674651)])",125,random search for 3 group,1
0.649567090295168,0.6236712757873577,0.6998992528808469,0.6577125396544575,0.03164845843417906,360,0.5548721154530843,0.00849227873227737,0.012530008951822916,0.0005941753689339471,0.870057152650428,0.6779266860503911,"OrderedDict([('colsample_bytree', 0.870057152650428), ('subsample', 0.6779266860503911)])",126,random search for 3 group,1
0.6634035896582258,0.6381191443776946,0.6961955487391422,0.6659060942583542,0.023775534804273666,35,0.5639770030975342,0.005622490362069525,0.012727896372477213,0.0004241582595378667,0.7809397816626131,0.8672057908525737,"OrderedDict([('colsample_bytree', 0.7809397816626131), ('subsample', 0.8672057908525737)])",127,random search for 3 group,1
0.6545636730120155,0.6212773795716173,0.6804124034850488,0.6520844853562272,0.02420533745388936,534,0.5504637559254965,0.013118391435066752,0.012162129084269205,0.0001054698570531185,0.5450852531749562,0.6610489396264871,"OrderedDict([('colsample_bytree', 0.5450852531749562), ('subsample', 0.6610489396264871)])",128,random search for 3 group,1
0.6546476971297233,0.6337800677073065,0.6779526716241133,0.6554601454870477,0.018042538410614744,432,0.5569322109222412,0.00839331999724731,0.012627601623535156,0.000983867500162486,0.8085321284150129,0.7077258026023232,"OrderedDict([('colsample_bytree', 0.8085321284150129), ('subsample', 0.7077258026023232)])",129,random search for 3 group,1
0.648856129567458,0.6282218884208446,0.6776090482810662,0.6515623554231229,0.02025282916123362,547,0.5510772069295248,0.009276221251172403,0.012135823567708334,0.00023749253781633802,0.851204047612198,0.5688888213304486,"OrderedDict([('colsample_bytree', 0.851204047612198), ('subsample', 0.5688888213304486)])",130,random search for 3 group,1
0.6533822640304365,0.625712936137208,0.6757306158666572,0.6516086053447673,0.020458111190582814,545,0.550209124883016,0.015815909622498455,0.012586355209350586,0.00047606887117718314,0.7762712116899053,0.520609549700557,"OrderedDict([('colsample_bytree', 0.7762712116899053), ('subsample', 0.520609549700557)])",131,random search for 3 group,1
0.6640751802241585,0.6254341657568453,0.6928701364789224,0.6607931608199754,0.02762826180241632,222,0.5706917444864908,0.01546520932218815,0.012106736501057943,0.00026345100757203154,0.8996818486145121,0.8953320039520531,"OrderedDict([('colsample_bytree', 0.8996818486145121), ('subsample', 0.8953320039520531)])",132,random search for 3 group,1
0.6587105990223371,0.6337968549933308,0.69704787659212,0.663185110202596,0.026015237471519383,107,0.569317102432251,0.009460839308687139,0.012420574824015299,0.00023533426135487144,0.8973681851102382,0.8988683211107764,"OrderedDict([('colsample_bytree', 0.8973681851102382), ('subsample', 0.8988683211107764)])",133,random search for 3 group,1
0.6478364564865418,0.6288769675338572,0.6818695222963789,0.6528609821055926,0.02192391553132617,515,0.5767590204874674,0.013750043572030328,0.013420502344767252,0.0014635728013503815,0.5061370975675176,0.8999846889736978,"OrderedDict([('colsample_bytree', 0.5061370975675176), ('subsample', 0.8999846889736978)])",134,random search for 3 group,1
0.6620925525302342,0.6320332973766518,0.6858576574724036,0.6599945024597632,0.022023726531522635,257,0.5659161408742269,0.01056901626809074,0.012311935424804688,0.00017683727435228866,0.8994594827508238,0.8994682863171815,"OrderedDict([('colsample_bytree', 0.8994594827508238), ('subsample', 0.8994682863171815)])",135,random search for 3 group,1
0.6567062021424301,0.6325889412532664,0.6895125410282174,0.6596025614746379,0.023329033782973102,281,0.5717422962188721,0.01069664261378866,0.012357870737711588,6.397688609763393e-05,0.8991449932869486,0.8980431898134704,"OrderedDict([('colsample_bytree', 0.8991449932869486), ('subsample', 0.8980431898134704)])",136,random search for 3 group,1
0.6488377480736697,0.6298539726282156,0.679090167287786,0.6525939626632238,0.020275314665389895,520,0.574172576268514,0.012281327975514315,0.01231225331624349,4.7690602970783816e-05,0.5091213570462801,0.8973701894043649,"OrderedDict([('colsample_bytree', 0.5091213570462801), ('subsample', 0.8973701894043649)])",137,random search for 3 group,1
0.6409194178220967,0.6245663077846011,0.6875805653811375,0.6510220969959452,0.026698904596480427,560,0.5554808775583903,0.01965951042145849,0.012007554372151693,0.0001715028363312329,0.8988076159533787,0.5052905709994918,"OrderedDict([('colsample_bytree', 0.8988076159533787), ('subsample', 0.5052905709994918)])",138,random search for 3 group,1
