split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_alpha,param_reg_lambda,params,iter_num,experiment_name,run_number
0.6527840867432839,0.6385307844213535,0.6929440996170126,0.6614196569272167,0.023038113666223627,260,0.5667633215586344,0.006030609014018319,0.012629429499308268,6.862434266662183e-05,0.9501967047395171,0.05796198707699109,"OrderedDict([('reg_alpha', 0.9501967047395171), ('reg_lambda', 0.05796198707699109)])",75,random search for 2 group,3
0.6578623102562472,0.646821544000185,0.696944694456528,0.6672095162376533,0.02150364694125821,31,0.5653345584869385,0.008107650606940237,0.012462854385375977,0.0003645626677252738,0.9839832893812887,0.35792698821597285,"OrderedDict([('reg_alpha', 0.9839832893812887), ('reg_lambda', 0.35792698821597285)])",76,random search for 2 group,3
0.6543172487668494,0.6529399504058231,0.6978201963304476,0.6683591318343733,0.02083970535020757,17,0.5654236475626627,0.0063739376585026115,0.012341817220052084,0.0003481709339442374,0.8968900428852247,0.17763449272606183,"OrderedDict([('reg_alpha', 0.8968900428852247), ('reg_lambda', 0.17763449272606183)])",77,random search for 2 group,3
0.6497583793403197,0.6439607018488694,0.6923652336915601,0.6620281049602497,0.021581771642117956,245,0.5656303564707438,0.007859956909072343,0.012347141901652018,0.0003870239981363042,0.5024504084638368,0.49454377870716404,"OrderedDict([('reg_alpha', 0.5024504084638368), ('reg_lambda', 0.49454377870716404)])",78,random search for 2 group,3
0.6573045540982194,0.6351827184294794,0.6976712086358119,0.6633861603878369,0.025870733830117315,197,0.565093199412028,0.007013894266091974,0.012296438217163086,0.00019263483496034542,0.5813364284453707,0.7704204103190035,"OrderedDict([('reg_alpha', 0.5813364284453707), ('reg_lambda', 0.7704204103190035)])",79,random search for 2 group,3
0.6536423452340125,0.6463048521828911,0.6983618367907896,0.6661030114025644,0.02300628265843649,71,0.5675059159596761,0.005011462091862343,0.012475967407226562,0.00019467875843776,0.5696350300970434,0.794278475429908,"OrderedDict([('reg_alpha', 0.5696350300970434), ('reg_lambda', 0.794278475429908)])",80,random search for 2 group,3
0.6551003114551552,0.6463505697999763,0.6911827606918945,0.6642112139823421,0.01940339736038122,147,0.5693842569986979,0.00441197916003456,0.012481689453125,0.0003225436533979742,0.865011009336362,0.14550393444517754,"OrderedDict([('reg_alpha', 0.865011009336362), ('reg_lambda', 0.14550393444517754)])",81,random search for 2 group,3
0.6614635193203495,0.6478488832200853,0.690003074152334,0.6664384922309229,0.0175652444690042,63,0.5688977241516113,0.007484375389766751,0.012399991353352865,0.0002854404033964173,0.8329671528594385,0.8906681306955306,"OrderedDict([('reg_alpha', 0.8329671528594385), ('reg_lambda', 0.8906681306955306)])",82,random search for 2 group,3
0.6495571663124029,0.6416256744605018,0.6967453670464857,0.6626427359397967,0.024330628530700053,236,0.563897450764974,0.00617412092751709,0.013173659642537435,0.0006587446902980759,0.4325710333813185,0.7727575504039341,"OrderedDict([('reg_alpha', 0.4325710333813185), ('reg_lambda', 0.7727575504039341)])",83,random search for 2 group,3
0.6588551715746933,0.638509614886342,0.702207922880961,0.6665242364473322,0.026564130293309614,54,0.5766661167144775,0.013157744939918354,0.01348265012105306,0.001498513786448963,0.5695977110116693,0.8589000859234389,"OrderedDict([('reg_alpha', 0.5695977110116693), ('reg_lambda', 0.8589000859234389)])",84,random search for 2 group,3
0.649972331415121,0.6389274464461909,0.6850936731730206,0.6579978170114442,0.019683096586341185,310,0.574220339457194,0.009243645500108423,0.012258370717366537,0.0004641109540472622,0.0011353942000466024,0.006604024901017304,"OrderedDict([('reg_alpha', 0.0011353942000466024), ('reg_lambda', 0.006604024901017304)])",85,random search for 2 group,3
0.6605870457719495,0.6384952046375251,0.6972465960248337,0.6654429488114361,0.024229683492675583,105,0.5697035789489746,0.009512612588225002,0.012219826380411783,0.000257620391932483,0.9915488567614071,0.9994240118467705,"OrderedDict([('reg_alpha', 0.9915488567614071), ('reg_lambda', 0.9994240118467705)])",86,random search for 2 group,3
0.650421870451038,0.6519995219742275,0.6953474064428931,0.6659229329560529,0.02081621124773472,75,0.5745947360992432,0.01310817716286504,0.01214448610941569,0.00022482761044777345,0.001535474976770979,0.9661437060297463,"OrderedDict([('reg_alpha', 0.001535474976770979), ('reg_lambda', 0.9661437060297463)])",87,random search for 2 group,3
0.6590140389557504,0.640713648321188,0.6972856053451209,0.6656710975406864,0.023570234083576374,90,0.5701738993326823,0.011911630146655866,0.011876662572224935,4.354402038617897e-05,0.9901249756972054,0.995010856437212,"OrderedDict([('reg_alpha', 0.9901249756972054), ('reg_lambda', 0.995010856437212)])",88,random search for 2 group,3
0.6555260367977958,0.6435873138251831,0.702343469054773,0.6671522732259172,0.02535676733409118,33,0.57187819480896,0.01297182208555453,0.011958996454874674,0.00017623679604403462,0.0002587606692392442,0.9845019423814488,"OrderedDict([('reg_alpha', 0.0002587606692392442), ('reg_lambda', 0.9845019423814488)])",89,random search for 2 group,3
0.6539787342259817,0.6368910396538174,0.6850882671472714,0.6586526803423568,0.01995206779155189,307,0.5746040344238281,0.012095164820377546,0.01183613141377767,7.471606996726402e-05,0.002301573033140492,0.005640082969107897,"OrderedDict([('reg_alpha', 0.002301573033140492), ('reg_lambda', 0.005640082969107897)])",90,random search for 2 group,3
