mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number,param_alpha,param_lambda,param_colsample_bytree,param_subsample
0.34012707074483234,0.016417489279328783,0.07446106274922687,0.0005373661178411175,6.0,9.0,"{'max_depth': 6, 'min_child_weight': 9}",0.6546544776798779,0.6385771774341453,0.7010496569903296,0.6647604373681176,0.026486480719915842,1,random search for 1 group,6,,,,
0.27475961049397785,0.006225481659948218,0.06795986493428548,0.00228149609027027,5.0,4.0,"{'max_depth': 5, 'min_child_weight': 4}",0.6267227508833545,0.6477441680628556,0.6781559908923882,0.6508743032795328,0.021113863602109532,57,random search for 1 group,6,,,,
12.58092530568441,1.2579094674152895,0.26048874855041504,0.011411377885712809,19.0,3.0,"{'max_depth': 19, 'min_child_weight': 3}",0.5652587318209276,0.59341199214289,0.619173194860063,0.5926146396079602,0.022017707411661383,213,random search for 1 group,6,,,,
1.2772671381632488,0.07521127858359021,0.12342421213785808,0.003599145750644641,12.0,13.0,"{'max_depth': 12, 'min_child_weight': 13}",0.6375459599869007,0.6245836763453014,0.6808516529526355,0.6476604297616125,0.02405893003978001,100,random search for 1 group,6,,,,
0.9233148097991944,0.06326453256193812,0.10753957430521648,0.0027502371604432386,10.0,10.0,"{'max_depth': 10, 'min_child_weight': 10}",0.619778525689636,0.6307754765896825,0.6761535897423662,0.6422358640072282,0.024400031715246302,146,random search for 1 group,6,,,,
0.12112108866373697,0.0003667351211661813,0.036476453145345054,0.0007154246325119887,1.0,4.0,"{'max_depth': 1, 'min_child_weight': 4}",0.37659103134284666,0.3702045600886084,0.39819527350522294,0.38166362164555934,0.01197687740821576,239,random search for 1 group,6,,,,
0.4206987222035726,0.029964208820327583,0.08887688318888347,0.012549298803844016,7.0,15.0,"{'max_depth': 7, 'min_child_weight': 15}",0.644929558267739,0.6155173570873423,0.6934574982923409,0.6513014712158075,0.0321363486696617,54,random search for 1 group,6,,,,
0.2028331756591797,0.001265243274388228,0.05886991818745931,0.0016806398909985849,4.0,5.0,"{'max_depth': 4, 'min_child_weight': 5}",0.6348328375490495,0.6207764796423633,0.6931490675693006,0.6495861282535712,0.031333608801303245,78,random search for 1 group,6,,,,
0.16444269816080728,0.0020804328283454826,0.05097627639770508,0.0013058445381554991,3.0,13.0,"{'max_depth': 3, 'min_child_weight': 13}",0.6254837245480929,0.6117422768538865,0.6875262459196334,0.6415840824405376,0.03296683823721576,155,random search for 1 group,6,,,,
0.9207001527150472,0.07508415180352031,0.1145757834116618,0.01281527190890434,10.0,11.0,"{'max_depth': 10, 'min_child_weight': 11}",0.6262610049472334,0.6289792397089362,0.6814480033904409,0.6455627493488701,0.025398960520409537,124,random search for 1 group,6,,,,
1.5465450286865234,0.08961901386654754,0.13728674252827966,0.0036886384117311172,13.0,13.0,"{'max_depth': 13, 'min_child_weight': 13}",0.6302063393836945,0.6289653586992587,0.6803485388168309,0.6465067456332614,0.02393512387927561,114,random search for 1 group,6,,,,
2.0276679197947183,0.11550036630822087,0.16788037618001306,0.015332635311981887,15.0,15.0,"{'max_depth': 15, 'min_child_weight': 15}",0.6320132220871766,0.6271072510266438,0.6816684330428906,0.6469296353855704,0.02464555653011819,107,random search for 1 group,6,,,,
1.0305678844451904,0.06188061482851542,0.11725592613220215,0.0019408369013818852,11.0,14.0,"{'max_depth': 11, 'min_child_weight': 14}",0.6380421228436115,0.6206089234469145,0.6869075362730054,0.6485195275211771,0.02806193771224741,90,random search for 1 group,6,,,,
1.0152425765991209,0.040293594358815,0.1103355089823405,0.0009978740181821534,10.0,9.0,"{'max_depth': 10, 'min_child_weight': 9}",0.6236079757457148,0.6359366911779278,0.6739534002171544,0.6444993557135991,0.0214266945539933,135,random search for 1 group,6,,,,
0.5845239957173666,0.052467357242263014,0.09201669692993164,0.00251839129609007,8.0,9.0,"{'max_depth': 8, 'min_child_weight': 9}",0.6231630574539209,0.6322209190359843,0.6864214822237512,0.6472684862378855,0.027931213544609545,105,random search for 1 group,6,,,,
18.79943593343099,0.6053773472366111,0.3006613254547119,0.008188443752560106,19.0,2.0,"{'max_depth': 19, 'min_child_weight': 2}",0.5538096988858959,0.5625344745362508,0.6398464354140101,0.5853968696120523,0.03866606470410936,218,random search for 1 group,6,,,,
0.20384891827901205,0.0042079253085749325,0.06177894274393717,0.002390033086897034,4.0,16.0,"{'max_depth': 4, 'min_child_weight': 16}",0.6490112302531774,0.5975247733285012,0.6898819943722887,0.6454726659846558,0.03778760949962832,127,random search for 1 group,6,,,,
3.687024354934693,0.19712629739400755,0.2216986815134684,0.022963148087901415,19.0,13.0,"{'max_depth': 19, 'min_child_weight': 13}",0.627341409229317,0.6348191073393814,0.6803815674433655,0.6475140280040214,0.02344049706318747,103,random search for 1 group,6,,,,
0.24961558977762854,0.01684181574358712,0.06679805119832356,0.0008859677243936119,5.0,16.0,"{'max_depth': 5, 'min_child_weight': 16}",0.6476236963060251,0.6073818343679448,0.6916057825708777,0.6488704377482825,0.034395582428469525,86,random search for 1 group,6,,,,
0.2754497528076172,0.021797074491329824,0.07169087727864583,0.007886761467575413,5.0,8.0,"{'max_depth': 5, 'min_child_weight': 8}",0.6635510694584652,0.6160606253464849,0.6947419903374548,0.6581178950474683,0.0323504645751885,6,random search for 1 group,6,,,,
