experiment_name,mean_fit_time,mean_score_time,mean_test_score,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,rank_test_score,run_number,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
random search for 1 group,0.3979806900024414,0.0050966739654541016,0.6535561668980392,,,,5,7,,"{'max_depth': 5, 'min_child_weight': 7}",15,8,0.7184080545715117,0.6324705232803323,0.5853317524092747,0.664825863758102,0.6667446404709756,0.01275962207274761,0.0001824662106323707,0.04383123164233953
random search for 1 group,0.5339629173278808,0.005244255065917969,0.6498074563259497,,,,7,9,,"{'max_depth': 7, 'min_child_weight': 9}",55,8,0.6956125619418921,0.6376360013020864,0.5948761115461465,0.6630127696148085,0.6578998372248146,0.024789869560247042,0.00014718148756403672,0.03317701488944539
random search for 1 group,0.3189040184020996,0.005047035217285156,0.6487577195259971,,,,3,7,,"{'max_depth': 3, 'min_child_weight': 7}",68,8,0.705096536248806,0.6336010437150448,0.5548573243647923,0.6826650969033545,0.667568596397988,0.011201527017768846,0.0003753463724852476,0.052392042586825546
random search for 1 group,0.6682106494903565,0.005392217636108398,0.6380619231963699,,,,8,7,,"{'max_depth': 8, 'min_child_weight': 7}",154,8,0.681102749812396,0.6119865345627222,0.6037585696339662,0.6471268385435496,0.6463349234292151,0.03580833582813779,0.00013252003820476253,0.027784074348151493
random search for 1 group,0.779130506515503,0.005466175079345703,0.635256722818928,,,,9,8,,"{'max_depth': 9, 'min_child_weight': 8}",171,8,0.6750541508207026,0.6264736439193792,0.6120360769641002,0.6183778747533848,0.6443418676370729,0.044411996689455877,0.0002662966858620398,0.02266103048324953
random search for 1 group,0.3187131404876709,0.004789543151855469,0.6445201645166188,,,,3,2,,"{'max_depth': 3, 'min_child_weight': 2}",115,8,0.707219510655684,0.6270967807884528,0.5517166510962614,0.6693436014722424,0.6672242785704534,0.007990759619148172,7.934295209370384e-05,0.052875238490671654
random search for 1 group,0.3158839702606201,0.004766941070556641,0.6501751530503082,,,,3,8,,"{'max_depth': 3, 'min_child_weight': 8}",49,8,0.708448969663916,0.6360259974933586,0.5520665799531479,0.6834364939650391,0.6708977241760792,0.008508006228618003,0.00019932169659723752,0.05432691814259408
random search for 1 group,0.6116598606109619,0.0053790569305419925,0.6392722735171613,,,,7,5,,"{'max_depth': 7, 'min_child_weight': 5}",150,8,0.6905585114381925,0.6184113511283627,0.6225688548685377,0.6123903160529944,0.6524323340977192,0.013714832289663229,0.00010616333588264363,0.029121426164061784
random search for 1 group,1.4705561637878417,0.006020307540893555,0.6024519869930074,,,,9,1,,"{'max_depth': 9, 'min_child_weight': 1}",239,8,0.6262109634958821,0.587827018371416,0.6233054572781702,0.5309109718965204,0.6440055239230481,0.03254834557811318,0.00012347016635209977,0.04014488551985893
random search for 1 group,0.8952993392944336,0.005593156814575196,0.6314537832939452,,,,8,3,,"{'max_depth': 8, 'min_child_weight': 3}",197,8,0.699797748227383,0.610777301655608,0.5971163865046354,0.6102091190144437,0.6393683610676562,0.03339476113258501,0.00014521101552709446,0.03685497946197997
random search for 1 group,0.853366470336914,0.005486726760864258,0.6365690579003275,,,,9,6,,"{'max_depth': 9, 'min_child_weight': 6}",164,8,0.690382355016902,0.6322885237860475,0.6134009317288963,0.6050104748011003,0.6417630041686915,0.045827208715481654,0.00017516728370040504,0.02991279737578912
random search for 1 group,0.35008678436279295,0.004868650436401367,0.6531886734771662,,,,4,5,,"{'max_depth': 4, 'min_child_weight': 5}",18,8,0.7062558287830456,0.6350946367583017,0.5804427865892499,0.6704592224090109,0.6736908928462231,0.00949658805975078,0.0001814730090006157,0.04278806856032564
random search for 1 group,0.3468634605407715,0.0049171924591064455,0.649218409527402,,,,4,9,,"{'max_depth': 4, 'min_child_weight': 9}",64,8,0.7076490539837288,0.6347110150307216,0.555109332444599,0.6764509894968633,0.672171656681097,0.011412262404303562,7.326915984412788e-05,0.052439656869076964
random search for 1 group,1.4653444290161133,0.005952262878417968,0.6024519869930074,,,,9,1,,"{'max_depth': 9, 'min_child_weight': 1}",239,8,0.6262109634958821,0.587827018371416,0.6233054572781702,0.5309109718965204,0.6440055239230481,0.04637259847878731,0.000131968041164479,0.04014488551985893
random search for 1 group,1.0247347354888916,0.005788230895996093,0.6231022960434798,,,,8,1,,"{'max_depth': 8, 'min_child_weight': 1}",223,8,0.6203922791354726,0.6249708863927723,0.6148369175425581,0.5892545394492246,0.6660568576973711,0.013426533877862825,9.952319172976016e-05,0.024778689620884115
random search for 1 group,0.34834017753601076,0.005027580261230469,0.6568717433459696,,,,4,7,,"{'max_depth': 4, 'min_child_weight': 7}",7,8,0.7084013480693749,0.6349473612078613,0.5663631191971372,0.6957378320128869,0.6789090562425879,0.011184378261313622,9.974236626257538e-05,0.0516217119986754
random search for 1 group,0.42434101104736327,0.005172586441040039,0.6435097422869823,,,,5,1,,"{'max_depth': 5, 'min_child_weight': 1}",123,8,0.7074908753024457,0.6372849460935126,0.5928162718493919,0.6302800337628564,0.6496765844267052,0.008337794886292547,6.76078079099274e-05,0.03718929024385677
random search for 1 group,0.6420294284820557,0.005454301834106445,0.645074590906151,,,,7,4,,"{'max_depth': 7, 'min_child_weight': 4}",109,8,0.7014958114390037,0.6301407236889833,0.6171310030016468,0.6115389309508901,0.6650664854502313,0.022747723448624524,0.00013792740441655158,0.03379803236151498
random search for 1 group,0.7258625507354737,0.005575227737426758,0.6323951360470051,,,,7,1,,"{'max_depth': 7, 'min_child_weight': 1}",192,8,0.6550269288219474,0.6362642699012022,0.6161907753337306,0.5978058174177585,0.6566878887603871,0.009666847404339792,0.00029673011240481277,0.022699375959460255
random search for 1 group,0.41365575790405273,0.0051788330078125,0.6506950391443072,,,,5,4,,"{'max_depth': 5, 'min_child_weight': 4}",36,8,0.7225733239105259,0.6176451255877349,0.6154086497298282,0.6410766688309115,0.6567714276625352,0.00948720508696005,5.0105262622397545e-05,0.039072623228677245
random search for 1 group,0.9290647029876709,0.005740070343017578,0.6283601687629187,,,,9,5,,"{'max_depth': 9, 'min_child_weight': 5}",218,8,0.6675066356595779,0.6193587218263101,0.60506741246331,0.6075205344885053,0.6423475393768898,0.06064106768560253,0.00015867544401108088,0.023604920278876885
random search for 1 group,0.6929086685180664,0.005345058441162109,0.643484098778365,,,,8,6,,"{'max_depth': 8, 'min_child_weight': 6}",126,8,0.6959995288226339,0.6335452090179006,0.6102195060162341,0.6217139167663233,0.6559423332687333,0.03723768452443145,0.0001250237021533506,0.03030621548623321
random search for 1 group,0.9558043003082275,0.00556650161743164,0.6228384289470545,,,,8,2,,"{'max_depth': 8, 'min_child_weight': 2}",226,8,0.6445139820908323,0.6206593012809565,0.6104128396926273,0.5875407912687381,0.6510652304021182,0.03377411168268548,9.47665837109241e-05,0.023115574904582884
