mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,run_number,experiment_name
4.558770704269409,0.1758352907951092,0.006792545318603516,0.0008847831233419679,0.05174681116789004,0.5369594121867944,0.2478398817372467,4,1,0.8375384817106397,"{'alpha': 0.05174681116789004, 'colsample_bytree': 0.5369594121867944, 'lambda': 0.2478398817372467, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8375384817106397}",0.7020999861238199,0.6458510770746784,0.5761617646791524,0.6379521158659327,0.6579210941325417,0.6439972075752249,0.04052513977947311,302,4,random search
4.121613931655884,0.058028945187918526,0.007705211639404297,0.001185279544350319,0.6766577076375995,0.532008895551604,0.7674740474780094,6,8,0.6625850047984588,"{'alpha': 0.6766577076375995, 'colsample_bytree': 0.532008895551604, 'lambda': 0.7674740474780094, 'max_depth': 6, 'min_child_weight': 8, 'subsample': 0.6625850047984588}",0.698100382924826,0.6693955071618279,0.5925529819445225,0.6615969944447915,0.6483641410054458,0.6540020014962828,0.0347766549684328,64,4,random search
3.1347827911376958,0.059479269711336685,0.007749700546264648,0.001218643505437551,0.8220582664148642,0.8303840203478545,0.5912135621155915,4,4,0.5320022012879512,"{'alpha': 0.8220582664148642, 'colsample_bytree': 0.8303840203478545, 'lambda': 0.5912135621155915, 'max_depth': 4, 'min_child_weight': 4, 'subsample': 0.5320022012879512}",0.7402416202618938,0.6371236268158693,0.5959316768221118,0.6693008326862406,0.681822068226251,0.6648839649624734,0.04797965962508522,2,4,random search
5.587676858901976,0.08698963486379575,0.007364177703857421,0.0002352981258469125,0.3509012198401116,0.8469163413046379,0.891335673340018,8,4,0.7679200947718996,"{'alpha': 0.3509012198401116, 'colsample_bytree': 0.8469163413046379, 'lambda': 0.891335673340018, 'max_depth': 8, 'min_child_weight': 4, 'subsample': 0.7679200947718996}",0.6981241762707237,0.6188050014450079,0.6049222104701135,0.6081266119235392,0.6313499462858596,0.6322655892790487,0.03420447309907768,474,4,random search
3.4761614322662355,0.060465525445888665,0.006088733673095703,0.00015717315134519062,0.4948625573692429,0.6128973852158683,0.030519935356608238,3,4,0.6636305571219755,"{'alpha': 0.4948625573692429, 'colsample_bytree': 0.6128973852158683, 'lambda': 0.03051993535660824, 'max_depth': 3, 'min_child_weight': 4, 'subsample': 0.6636305571219755}",0.7193515009410749,0.6376044123671394,0.5544823744868941,0.6681894023485859,0.6570842073674987,0.6473423795022386,0.05372638770190986,221,4,random search
3.4137680530548096,0.06118911208296001,0.005893135070800781,8.629416789173374e-05,0.603430104748116,0.5146655145460248,0.634313627074403,1,2,0.7464725824546892,"{'alpha': 0.603430104748116, 'colsample_bytree': 0.5146655145460248, 'lambda': 0.634313627074403, 'max_depth': 1, 'min_child_weight': 2, 'subsample': 0.746472582454689}",0.3996068246090613,0.3972049194829049,0.3089435865801038,0.4077220106308663,0.4002957140897998,0.3827546110785473,0.03707273172191504,689,4,random search
4.329223060607911,0.07597036910671763,0.0068843841552734385,0.00030944881472073774,0.823439376113933,0.8623345997318406,0.029449702252052123,7,7,0.6626930672162887,"{'alpha': 0.823439376113933, 'colsample_bytree': 0.8623345997318406, 'lambda': 0.029449702252052123, 'max_depth': 7, 'min_child_weight': 7, 'subsample': 0.6626930672162887}",0.6829348030719924,0.6579512525433431,0.5942200911316251,0.6695830595632883,0.6467493564065167,0.6502877125433529,0.03050564182854145,138,4,random search
3.9918219566345217,0.07860458201819963,0.006073188781738281,0.00036805850368758013,0.6308592476561179,0.6920197708751387,0.560571563259427,3,4,0.7971789071199911,"{'alpha': 0.630859247656118, 'colsample_bytree': 0.6920197708751387, 'lambda': 0.560571563259427, 'max_depth': 3, 'min_child_weight': 4, 'subsample': 0.7971789071199911}",0.7045856349305046,0.6294750557896682,0.5584407209451879,0.6686193771068643,0.6627900865258497,0.644782175059615,0.04931147024432411,283,4,random search
4.269196796417236,0.06540734530452774,0.0071218013763427734,0.00021806238199713446,0.43206192665738,0.8687894867447614,0.426419962140283,8,9,0.601696089648879,"{'alpha': 0.43206192665737997, 'colsample_bytree': 0.8687894867447614, 'lambda': 0.426419962140283, 'max_depth': 8, 'min_child_weight': 9, 'subsample': 0.601696089648879}",0.7014153139688253,0.6264740370611965,0.5768618842677695,0.6702204704853472,0.6610419025660339,0.6472027216698344,0.042515542156290304,228,4,random search
3.2569827556610114,0.06713149390596286,0.005846452713012695,7.914339118770202e-05,0.8743002788219041,0.7754486553952185,0.8743907335519143,1,8,0.7007029997507335,"{'alpha': 0.874300278821904, 'colsample_bytree': 0.7754486553952185, 'lambda': 0.8743907335519143, 'max_depth': 1, 'min_child_weight': 8, 'subsample': 0.7007029997507335}",0.4034866891475029,0.3963407713468292,0.3079342160019408,0.41025958129490825,0.4022698119620709,0.3840582139506504,0.03831804765694253,664,4,random search
3.200363874435425,0.06059673623742825,0.005725193023681641,0.00014127538321005769,0.2810677830861528,0.7535252034212181,0.2431225797701163,1,6,0.6833284100034038,"{'alpha': 0.28106778308615277, 'colsample_bytree': 0.7535252034212181, 'lambda': 0.2431225797701163, 'max_depth': 1, 'min_child_weight': 6, 'subsample': 0.683328410003404}",0.4030724074789339,0.3989925046256885,0.30525545818137645,0.40726974760837575,0.4018292765584248,0.3832838788905599,0.039105076134323326,682,4,random search
