mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name
5.422582530975342,0.031363692032197084,0.033498096466064456,0.001066371742207282,0.25,0.625,0.25,5,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.75}",0.713467020525355,0.6420726859992234,0.5823333499178189,0.6414754486091907,0.643174979354225,0.6445046968811626,0.04156425780972726,181,grid search
5.11788592338562,0.013034256547566932,0.03395271301269531,0.0009477813204855367,0.25,0.625,0.25,5,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.875}",0.7119210474317254,0.6613411516186739,0.586399747667545,0.6460028561328376,0.6569434105434095,0.6525216426788383,0.04010043548866299,1,grid search
5.674827957153321,0.02399196838662921,0.03214497566223144,0.0016996411345571389,0.25,0.625,0.25,5,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.625}",0.7148826751506632,0.6567499438132567,0.5661199692988035,0.6488159104781008,0.6447630974520647,0.6462663192385778,0.0474348146044098,118,grid search
5.319106674194336,0.027705749331678534,0.032314729690551755,0.0007544200312147566,0.25,0.625,0.25,5,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.75}",0.7102056003294364,0.6514630564990054,0.5620927670827714,0.6577066358509572,0.6408085756790424,0.6444553270882426,0.04763337899667889,190,grid search
5.027155971527099,0.04459312255683191,0.033319616317749025,0.0013646850094177177,0.25,0.625,0.25,5,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.875}",0.6943700665775547,0.6580140933742991,0.5751515808761349,0.660882755603658,0.6564412064102156,0.6489719405683725,0.03947113711213183,46,grid search
9.467934036254883,0.005979147890743576,0.07128319740295411,0.0019574149929788634,0.25,0.625,0.25,8,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.625}",0.6651111708360958,0.6260502431554538,0.5929792490658786,0.6033747227633619,0.633986544586236,0.6243003860814053,0.025224198016585132,469,grid search
8.98550820350647,0.035176833195109884,0.07447528839111328,0.0016117043678492374,0.25,0.625,0.25,8,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.75}",0.6728031755246657,0.6331783504337418,0.6031666617618217,0.5912690695299347,0.627161132213042,0.6255156778926412,0.028177438524662306,460,grid search
8.550319337844849,0.015527902115581632,0.07305321693420411,0.0010393008482226184,0.25,0.625,0.25,8,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.875}",0.704404131142797,0.6102566145440274,0.6100096787459005,0.585812264861757,0.6327228337650974,0.6286411046119158,0.040684458264061564,442,grid search
9.054032850265504,0.0631639008743803,0.05680713653564453,0.0019479860500922794,0.25,0.625,0.25,8,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.625}",0.6861092595347108,0.6249052796940553,0.5833797281029779,0.6386037285077264,0.6312001471728759,0.6328396286024692,0.03281097979869857,397,grid search
8.536966562271118,0.05690414643263808,0.057129192352294925,0.0029291775697058682,0.25,0.625,0.25,8,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.75}",0.690443397178333,0.6327563987153317,0.5928852987669228,0.623998637649683,0.6382038109121908,0.6356575086444923,0.031565122800922045,352,grid search
8.150616073608399,0.029701305607140988,0.06191153526306152,0.002309974385972198,0.25,0.625,0.25,8,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.875}",0.7063492101667086,0.637347057559317,0.5898429790021498,0.6165839028941604,0.6394837106717268,0.6379213720588126,0.038605593471593216,316,grid search
8.886506795883179,0.03372948721155985,0.05220851898193359,0.002709009110536666,0.25,0.625,0.25,8,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.625}",0.6888795863017565,0.657160732526878,0.5739894645109187,0.6357174320178348,0.6331606658918956,0.6377815762498568,0.03763404138099792,334,grid search
8.373572540283202,0.0821031848316842,0.05413408279418945,0.0026741484190547214,0.25,0.625,0.25,8,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.75}",0.7073764520806113,0.6520934890144721,0.575143227204695,0.655239943747556,0.6370095604801291,0.6453725345054927,0.04240074935145134,154,grid search
7.917459726333618,0.05583873708755413,0.05374903678894043,0.0013363164148228186,0.25,0.625,0.25,8,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.875}",0.7071532835425448,0.6457697468039729,0.58909804583374,0.639244256650181,0.6320492753783837,0.6426629216417645,0.03784756747359092,244,grid search
2.709196662902832,0.031429284887921564,0.01641049385070801,0.0004492024600629648,0.25,0.625,0.5,2,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.625}",0.6595178582260872,0.600335460671514,0.48624791476429874,0.6258000846990206,0.5963195342689096,0.5936441705259661,0.058239560839883346,721,grid search
2.600734567642212,0.03007187940848398,0.016328954696655275,0.0004623081855192475,0.25,0.625,0.5,2,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.75}",0.6599668122353393,0.6071331138953113,0.478364814347648,0.6268268421953043,0.6032824090347608,0.5951147983416727,0.06173029396856081,703,grid search
2.4571557998657227,0.01654690276224601,0.01670365333557129,0.00047896205947793054,0.25,0.625,0.5,2,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.875}",0.6654283281978559,0.602417306868416,0.48298764863665655,0.6323988629788913,0.5978641604885928,0.5962192614340825,0.06158145514205614,685,grid search
2.728853130340576,0.013242840666443382,0.01602597236633301,0.0003406334358551512,0.25,0.625,0.5,2,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.625}",0.6630585263152204,0.6079389562119701,0.48441787321658036,0.617602810916158,0.6028306587430866,0.5951697650806032,0.0593293325982156,694,grid search
2.5748340129852294,0.01433140007867323,0.016228532791137694,0.0007805792616801515,0.25,0.625,0.5,2,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.75}",0.6657924088737441,0.6071300071894893,0.4899672469456454,0.6252998864115209,0.6009834417506337,0.5978345982342066,0.058488103745512075,649,grid search
2.4170319080352782,0.019465411707248213,0.01689281463623047,0.000992503305383039,0.25,0.625,0.5,2,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.875}",0.6770389603281993,0.595631502348536,0.4882092016485525,0.6248330596607587,0.5969529419674754,0.5965331331907044,0.06167193423857583,676,grid search
2.724543809890747,0.01678014488195413,0.016210508346557618,0.0003951797665142467,0.25,0.625,0.5,2,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.625}",0.6623450340868325,0.5998092557400762,0.4809538179005084,0.6280068907397905,0.6119009193102001,0.5966031835554816,0.061526025600027213,667,grid search
2.584183406829834,0.009870176112499447,0.016040229797363283,0.00048128501216536433,0.25,0.625,0.5,2,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.75}",0.663808058363611,0.6066906257055418,0.4729695570485767,0.6214609768936061,0.6092434893928915,0.5948345414808454,0.06428930243472754,712,grid search
2.4538106441497805,0.01142826846904769,0.01632800102233887,0.0002771818594551176,0.25,0.625,0.5,2,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.875}",0.6743599414938131,0.6062471866785162,0.47636683903249455,0.6188167682833337,0.6078823555980326,0.5967346182172379,0.0651405794242624,658,grid search
5.803612518310547,0.006050650443863344,0.03345203399658203,0.0021431146173588756,0.25,0.625,0.5,5,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.625}",0.6947911118169596,0.6346491504569498,0.5888575806292087,0.6212873870234015,0.6276055952421634,0.6334381650337366,0.03445210979652621,379,grid search
5.472014045715332,0.025226450688261147,0.03364763259887695,0.0006058243136324951,0.25,0.625,0.5,5,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.75}",0.712345586710396,0.6479285151165504,0.5766560558494734,0.6201092585208066,0.6320944071182795,0.6378267646631012,0.04414459370121265,325,grid search
5.181993675231934,0.02931062649645738,0.03409476280212402,0.0008445495831965621,0.25,0.625,0.5,5,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.875}",0.7168570784693828,0.6546539648012617,0.5990851703488436,0.6443951122812297,0.6450052815973454,0.6519993214996126,0.0377365174710297,19,grid search
5.723137283325196,0.04115461669959727,0.03320226669311523,0.0014010437675283027,0.25,0.625,0.5,5,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.625}",0.7039355176346938,0.6525850543444387,0.5648691111130422,0.650627881635325,0.6455874094065179,0.6435209948268035,0.04466087429079676,235,grid search
5.380880689620971,0.028227511098266846,0.033961009979248044,0.00130240265303268,0.25,0.625,0.5,5,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.75}",0.713467020525355,0.6420726859992234,0.5823333499178189,0.6414754486091907,0.643174979354225,0.6445046968811626,0.04156425780972726,181,grid search
5.105444002151489,0.030218239571050194,0.03492755889892578,0.0027124898505140735,0.25,0.625,0.5,5,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.875}",0.7119210474317254,0.6613411516186739,0.586399747667545,0.6460028561328376,0.6569434105434095,0.6525216426788383,0.04010043548866299,1,grid search
5.664780521392823,0.033878029823924426,0.03140888214111328,0.0006191739514549605,0.25,0.625,0.5,5,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.625}",0.7148826751506632,0.6567499438132567,0.5661199692988035,0.6488159104781008,0.6447630974520647,0.6462663192385778,0.0474348146044098,118,grid search
5.323763084411621,0.020108129753736236,0.032503795623779294,0.001597469950515708,0.25,0.625,0.5,5,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.75}",0.7102056003294364,0.6514630564990054,0.5620927670827714,0.6577066358509572,0.6408085756790424,0.6444553270882426,0.04763337899667889,190,grid search
5.0400083541870115,0.0207684415340725,0.03226590156555176,0.0008106206445093677,0.25,0.625,0.5,5,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.875}",0.6943700665775547,0.6580140933742991,0.5751515808761349,0.660882755603658,0.6564412064102156,0.6489719405683725,0.03947113711213183,46,grid search
9.432856559753418,0.04953341739403455,0.07267780303955078,0.002980003429784647,0.25,0.625,0.5,8,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.625}",0.6651111708360958,0.6260502431554538,0.5929792490658786,0.6033747227633619,0.633986544586236,0.6243003860814053,0.025224198016585132,469,grid search
8.96750054359436,0.04186785311629711,0.07180414199829102,0.0024430522669133424,0.25,0.625,0.5,8,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.75}",0.6728031755246657,0.6331783504337418,0.6031666617618217,0.5912690695299347,0.627161132213042,0.6255156778926412,0.028177438524662306,460,grid search
8.561786413192749,0.035752936199610584,0.07177772521972656,0.0011172617347149085,0.25,0.625,0.5,8,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.875}",0.704404131142797,0.6102566145440274,0.6100096787459005,0.585812264861757,0.6327228337650974,0.6286411046119158,0.040684458264061564,442,grid search
9.07491946220398,0.08769437862212766,0.05432982444763183,0.0019684971697722237,0.25,0.625,0.5,8,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.625}",0.6861092595347108,0.6249052796940553,0.5833797281029779,0.6386037285077264,0.6312001471728759,0.6328396286024692,0.03281097979869857,397,grid search
8.582868528366088,0.06962348087724234,0.055564069747924806,0.0011019592478517684,0.25,0.625,0.5,8,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.75}",0.690443397178333,0.6327563987153317,0.5928852987669228,0.623998637649683,0.6382038109121908,0.6356575086444923,0.031565122800922045,352,grid search
8.167126989364624,0.03837429782446819,0.05987982749938965,0.001761821513437148,0.25,0.625,0.5,8,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.875}",0.7063492101667086,0.637347057559317,0.5898429790021498,0.6165839028941604,0.6394837106717268,0.6379213720588126,0.038605593471593216,316,grid search
8.877519845962524,0.03517075529973518,0.05076169967651367,0.0016083172006576248,0.25,0.625,0.5,8,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.625}",0.6888795863017565,0.657160732526878,0.5739894645109187,0.6357174320178348,0.6331606658918956,0.6377815762498568,0.03763404138099792,334,grid search
8.34962019920349,0.06038038832885645,0.05267353057861328,0.0026209822120230467,0.25,0.625,0.5,8,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.75}",0.7073764520806113,0.6520934890144721,0.575143227204695,0.655239943747556,0.6370095604801291,0.6453725345054927,0.04240074935145134,154,grid search
7.903583240509033,0.036082199560093134,0.051823091506958005,0.0007679522226024451,0.25,0.625,0.5,8,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.875}",0.7071532835425448,0.6457697468039729,0.58909804583374,0.639244256650181,0.6320492753783837,0.6426629216417645,0.03784756747359092,244,grid search
2.7354056358337404,0.013790393269215311,0.01629047393798828,0.0005169817891354651,0.25,0.625,0.75,2,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.625}",0.6595178582260872,0.600335460671514,0.48624791476429874,0.6258000846990206,0.5963195342689096,0.5936441705259661,0.058239560839883346,721,grid search
2.5655949115753174,0.015445677828215112,0.015865278244018555,0.0005609075724807612,0.25,0.625,0.75,2,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.75}",0.6599668122353393,0.6071331138953113,0.478364814347648,0.6268268421953043,0.6032824090347608,0.5951147983416727,0.06173029396856081,703,grid search
2.445102596282959,0.018144392483874415,0.016312932968139647,0.0006056498806194277,0.25,0.625,0.75,2,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.875}",0.6654283281978559,0.602417306868416,0.48298764863665655,0.6323988629788913,0.5978641604885928,0.5962192614340825,0.06158145514205614,685,grid search
2.7328787803649903,0.014888546454556376,0.015945911407470703,0.0004668836535489528,0.25,0.625,0.75,2,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.625}",0.6630585263152204,0.6079389562119701,0.48441787321658036,0.617602810916158,0.6028306587430866,0.5951697650806032,0.0593293325982156,694,grid search
2.609162187576294,0.018129367912764965,0.016574764251708986,0.00020044084618815557,0.25,0.625,0.75,2,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.75}",0.6657924088737441,0.6071300071894893,0.4899672469456454,0.6252998864115209,0.6009834417506337,0.5978345982342066,0.058488103745512075,649,grid search
2.4461902618408202,0.014588236277271452,0.016468143463134764,0.0005087352735292823,0.25,0.625,0.75,2,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.875}",0.6770389603281993,0.595631502348536,0.4882092016485525,0.6248330596607587,0.5969529419674754,0.5965331331907044,0.06167193423857583,676,grid search
2.732427549362183,0.026349406490355443,0.016329574584960937,0.0005098635670111521,0.25,0.625,0.75,2,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.625}",0.6623450340868325,0.5998092557400762,0.4809538179005084,0.6280068907397905,0.6119009193102001,0.5966031835554816,0.061526025600027213,667,grid search
2.574461078643799,0.010354113797707573,0.016095685958862304,0.0005854718088722348,0.25,0.625,0.75,2,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.75}",0.663808058363611,0.6066906257055418,0.4729695570485767,0.6214609768936061,0.6092434893928915,0.5948345414808454,0.06428930243472754,712,grid search
2.4522392749786377,0.014223406384899781,0.016064214706420898,0.00017911316312679335,0.25,0.625,0.75,2,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.875}",0.6743599414938131,0.6062471866785162,0.47636683903249455,0.6188167682833337,0.6078823555980326,0.5967346182172379,0.0651405794242624,658,grid search
5.776961898803711,0.01851821019723144,0.034099245071411134,0.0020298026901182896,0.25,0.625,0.75,5,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.625}",0.6947911118169596,0.6346491504569498,0.5888575806292087,0.6212873870234015,0.6276055952421634,0.6334381650337366,0.03445210979652621,379,grid search
5.458025312423706,0.02097342059551046,0.03401603698730469,0.0003672336723972036,0.25,0.625,0.75,5,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.75}",0.712345586710396,0.6479285151165504,0.5766560558494734,0.6201092585208066,0.6320944071182795,0.6378267646631012,0.04414459370121265,325,grid search
5.1902210235595705,0.02271775922291915,0.03400588035583496,0.0007417336493057157,0.25,0.625,0.75,5,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.875}",0.7168570784693828,0.6546539648012617,0.5990851703488436,0.6443951122812297,0.6450052815973454,0.6519993214996126,0.0377365174710297,19,grid search
5.696018934249878,0.013699131523124687,0.03245859146118164,0.001290331371392513,0.25,0.625,0.75,5,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.625}",0.7039355176346938,0.6525850543444387,0.5648691111130422,0.650627881635325,0.6455874094065179,0.6435209948268035,0.04466087429079676,235,grid search
5.361453437805176,0.007138612324342684,0.03270869255065918,0.000977078728372809,0.25,0.625,0.75,5,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.75}",0.713467020525355,0.6420726859992234,0.5823333499178189,0.6414754486091907,0.643174979354225,0.6445046968811626,0.04156425780972726,181,grid search
5.060007047653198,0.040110223667992106,0.03302631378173828,0.0009560711733770317,0.25,0.625,0.75,5,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.625, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.875}",0.7119210474317254,0.6613411516186739,0.586399747667545,0.6460028561328376,0.6569434105434095,0.6525216426788383,0.04010043548866299,1,grid search
