experiment_name,mean_fit_time,mean_score_time,mean_test_score,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,rank_test_score,run_number,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
random search for 1 group,0.31667604446411135,0.004866170883178711,0.6475807814418817,,,,3,5,,"{'max_depth': 3, 'min_child_weight': 5}",80,9,0.710273189564977,0.6367598872162559,0.5500710045271147,0.6746558613127656,0.6661439645882953,0.010853842794397604,0.0001500609188483568,0.054098499240967116
random search for 1 group,0.35581159591674805,0.005034255981445313,0.6378937835227886,,,,4,2,,"{'max_depth': 4, 'min_child_weight': 2}",166,9,0.6862245558959039,0.6346440545400367,0.5667587391995594,0.6458457881055899,0.6559957798728531,0.006660502484925314,0.00010819858569638502,0.0394905950227485
random search for 1 group,0.351276159286499,0.004956102371215821,0.6466490834757563,,,,4,4,,"{'max_depth': 4, 'min_child_weight': 4}",105,9,0.6982764339366263,0.6312214785967827,0.5751063699708179,0.6496660088745085,0.6789751260000463,0.007834521423468367,7.015870896154449e-05,0.04260476270959566
random search for 1 group,0.754360294342041,0.0054531097412109375,0.6370821843331853,,,,9,9,,"{'max_depth': 9, 'min_child_weight': 9}",171,9,0.6781224672044344,0.6277967093619248,0.5895191901367075,0.6411540505239902,0.6488185044388702,0.04060304803164298,0.00010029564316517685,0.028938156763785593
random search for 1 group,1.4628732681274415,0.006079435348510742,0.6024519869930074,,,,9,1,,"{'max_depth': 9, 'min_child_weight': 1}",242,9,0.6262109634958821,0.587827018371416,0.6233054572781702,0.5309109718965204,0.6440055239230481,0.0438128271775045,0.0003245891864959929,0.04014488551985893
random search for 1 group,0.3160238265991211,0.005022192001342773,0.6487577195259971,,,,3,7,,"{'max_depth': 3, 'min_child_weight': 7}",59,9,0.705096536248806,0.6336010437150448,0.5548573243647923,0.6826650969033545,0.667568596397988,0.009159099463613114,0.00020320803626145968,0.052392042586825546
random search for 1 group,0.6682331562042236,0.005655717849731445,0.6426244284021827,,,,7,3,,"{'max_depth': 7, 'min_child_weight': 3}",137,9,0.6962307872359513,0.6209190161988865,0.6088978482278247,0.644699081622415,0.6423754087258357,0.014512880894557961,0.0005075683807197124,0.02995535021785122
random search for 1 group,0.8143807888031006,0.00569620132446289,0.6305370093643334,,,,8,4,,"{'max_depth': 8, 'min_child_weight': 4}",207,9,0.68744834512186,0.6012508644863743,0.6173001317371654,0.5931430734746531,0.653542632001614,0.0488193607773609,0.0001527696212753558,0.035211811833774864
random search for 1 group,0.317140007019043,0.004993152618408203,0.6487577195259971,,,,3,7,,"{'max_depth': 3, 'min_child_weight': 7}",59,9,0.705096536248806,0.6336010437150448,0.5548573243647923,0.6826650969033545,0.667568596397988,0.00905138576389502,0.00014042302980594247,0.052392042586825546
random search for 1 group,0.6730885982513428,0.005722951889038086,0.6380619231963699,,,,8,7,,"{'max_depth': 8, 'min_child_weight': 7}",163,9,0.681102749812396,0.6119865345627222,0.6037585696339662,0.6471268385435496,0.6463349234292151,0.034815952401564924,0.0005519132402142379,0.027784074348151493
random search for 1 group,0.35039620399475097,0.0051060676574707035,0.6531886734771662,,,,4,5,,"{'max_depth': 4, 'min_child_weight': 5}",18,9,0.7062558287830456,0.6350946367583017,0.5804427865892499,0.6704592224090109,0.6736908928462231,0.008701005316627803,0.0002795156867330467,0.04278806856032564
random search for 1 group,0.5884685516357422,0.005473566055297851,0.642000610172335,,,,7,6,,"{'max_depth': 7, 'min_child_weight': 6}",142,9,0.700784311104035,0.6344014319065386,0.6020944565185362,0.6255508126437883,0.6471720386887767,0.021233825935696407,0.00022265805793486213,0.03287282043456068
random search for 1 group,0.3511378288269043,0.0049553394317626955,0.6466490834757563,,,,4,4,,"{'max_depth': 4, 'min_child_weight': 4}",105,9,0.6982764339366263,0.6312214785967827,0.5751063699708179,0.6496660088745085,0.6789751260000463,0.009726088897307335,4.382997309375561e-05,0.04260476270959566
random search for 1 group,1.2881103038787842,0.005865859985351563,0.6103806375290979,,,,9,2,,"{'max_depth': 9, 'min_child_weight': 2}",235,9,0.658294157668392,0.5869169684175619,0.5928297414389128,0.5690922542798997,0.6447700658407236,0.044688130675427415,0.00015130084356617624,0.03476103135643643
random search for 1 group,0.8854268550872803,0.005698013305664063,0.6314537832939452,,,,8,3,,"{'max_depth': 8, 'min_child_weight': 3}",199,9,0.699797748227383,0.610777301655608,0.5971163865046354,0.6102091190144437,0.6393683610676562,0.030937511854481757,0.0001080237089923863,0.03685497946197997
random search for 1 group,0.35312480926513673,0.005070686340332031,0.6350066618630212,,,,4,1,,"{'max_depth': 4, 'min_child_weight': 1}",183,9,0.6805950419924609,0.6438366011921748,0.5630578210784793,0.6348287465812052,0.6527150984707865,0.008996004030354594,0.00010567382763630911,0.03910632762753599
random search for 1 group,0.3542205810546875,0.0054357051849365234,0.6350066618630212,,,,4,1,,"{'max_depth': 4, 'min_child_weight': 1}",183,9,0.6805950419924609,0.6438366011921748,0.5630578210784793,0.6348287465812052,0.6527150984707865,0.008069567624962113,0.0006420127246180472,0.03910632762753599
random search for 1 group,0.4229395866394043,0.005213737487792969,0.6435097422869823,,,,5,1,,"{'max_depth': 5, 'min_child_weight': 1}",127,9,0.7074908753024457,0.6372849460935126,0.5928162718493919,0.6302800337628564,0.6496765844267052,0.009489211158402297,9.238515359397732e-05,0.03718929024385677
random search for 1 group,0.5614595890045166,0.00536503791809082,0.6463990438513192,,,,7,7,,"{'max_depth': 7, 'min_child_weight': 7}",109,9,0.6963285378735586,0.6362153166486636,0.6038753322553434,0.6474785799221014,0.6480974525569292,0.029066347284759944,0.00010924833603743785,0.02969504575248905
random search for 1 group,0.6421529293060303,0.005574512481689453,0.645074590906151,,,,7,4,,"{'max_depth': 7, 'min_child_weight': 4}",115,9,0.7014958114390037,0.6301407236889833,0.6171310030016468,0.6115389309508901,0.6650664854502313,0.02042652758772198,0.00011945464633732609,0.03379803236151498
random search for 1 group,0.5390591621398926,0.005183982849121094,0.6498074563259497,,,,7,9,,"{'max_depth': 7, 'min_child_weight': 9}",52,9,0.6956125619418921,0.6376360013020864,0.5948761115461465,0.6630127696148085,0.6578998372248146,0.0184070821636177,0.00013178121059486276,0.03317701488944539
random search for 1 group,0.4007887363433838,0.005166959762573242,0.6535561668980392,,,,5,7,,"{'max_depth': 5, 'min_child_weight': 7}",16,9,0.7184080545715117,0.6324705232803323,0.5853317524092747,0.664825863758102,0.6667446404709756,0.012947620743554829,0.00011329899730582446,0.04383123164233953
random search for 1 group,0.624997901916504,0.005320215225219726,0.6477693412821905,,,,8,9,,"{'max_depth': 8, 'min_child_weight': 9}",71,9,0.6947733049794449,0.6398302665925226,0.5956417852751483,0.6501439241836199,0.6584574253802165,0.031394612443017354,8.482028372579932e-05,0.031967350190750844
random search for 1 group,0.5488697528839112,0.00573115348815918,0.6502157254341994,,,,7,8,,"{'max_depth': 7, 'min_child_weight': 8}",47,9,0.7060232094929373,0.6329650611184205,0.6072640929453329,0.6464226407872394,0.6584036228270664,0.026314853568166607,0.0005690548234893949,0.03267516667016634
random search for 1 group,0.31985650062561033,0.0049652099609375,0.6445199774469427,,,,3,4,,"{'max_depth': 3, 'min_child_weight': 4}",119,9,0.7120550716578278,0.6345999166298066,0.5487146045077389,0.6699830714344861,0.657247223004854,0.009860757406226732,0.00012307910645467104,0.0541265516648134
random search for 1 group,0.319110107421875,0.005224418640136719,0.6475807814418817,,,,3,5,,"{'max_depth': 3, 'min_child_weight': 5}",80,9,0.710273189564977,0.6367598872162559,0.5500710045271147,0.6746558613127656,0.6661439645882953,0.009544178721701229,0.0007037054540026852,0.054098499240967116
random search for 1 group,0.8105066776275635,0.00578150749206543,0.6305370093643334,,,,8,4,,"{'max_depth': 8, 'min_child_weight': 4}",207,9,0.68744834512186,0.6012508644863743,0.6173001317371654,0.5931430734746531,0.653542632001614,0.048534318353677816,0.0006378952883125281,0.035211811833774864
random search for 1 group,0.40425863265991213,0.00510406494140625,0.6528782665919293,,,,5,6,,"{'max_depth': 5, 'min_child_weight': 6}",23,9,0.7187428835754811,0.6437933471401271,0.5832981929928416,0.6562705441265715,0.6622863651246249,0.011140296148751127,0.00012421649156674222,0.04327144563973597
random search for 1 group,0.35421171188354494,0.005035924911499024,0.6436359702507859,,,,4,3,,"{'max_depth': 4, 'min_child_weight': 3}",122,9,0.6938275769897768,0.6322986078474166,0.5622639950426171,0.6584247599535085,0.6713649114206108,0.006576920439310381,0.00011185195148482037,0.04529179617073415
random search for 1 group,0.4749133586883545,0.0053141117095947266,0.6476388847901207,,,,6,7,,"{'max_depth': 6, 'min_child_weight': 7}",74,9,0.699406370757079,0.6378901233182898,0.5893328963335072,0.6548855438281411,0.6566794897135867,0.013703244442567862,8.455695661002798e-05,0.035521108789203504
random search for 1 group,0.463466215133667,0.005197715759277344,0.6545296415698946,,,,6,8,,"{'max_depth': 6, 'min_child_weight': 8}",13,9,0.7120335418158243,0.6529427809102062,0.5959527593975102,0.6645174000248306,0.6472017257011016,0.014600011776184599,5.7455889833894934e-05,0.03713198477113434
random search for 1 group,0.5590083122253418,0.005249786376953125,0.6463990438513192,,,,7,7,,"{'max_depth': 7, 'min_child_weight': 7}",109,9,0.6963285378735586,0.6362153166486636,0.6038753322553434,0.6474785799221014,0.6480974525569292,0.025922948738673002,0.0001430960743609008,0.02969504575248905
random search for 1 group,1.2849278926849366,0.0058781147003173825,0.6103806375290979,,,,9,2,,"{'max_depth': 9, 'min_child_weight': 2}",235,9,0.658294157668392,0.5869169684175619,0.5928297414389128,0.5690922542798997,0.6447700658407236,0.048211778643022174,0.00022963056686714286,0.03476103135643643
random search for 1 group,0.7253061294555664,0.005357885360717773,0.6323951360470051,,,,7,1,,"{'max_depth': 7, 'min_child_weight': 1}",194,9,0.6550269288219474,0.6362642699012022,0.6161907753337306,0.5978058174177585,0.6566878887603871,0.009366586180499804,9.251066080132881e-05,0.022699375959460255
random search for 1 group,0.3200019359588623,0.0050526618957519535,0.6505939930587898,,,,3,9,,"{'max_depth': 3, 'min_child_weight': 9}",40,9,0.7041709128219857,0.6355412989753935,0.5598165710175411,0.6847214101184442,0.6687197723605852,0.009239240737018225,0.00025563713681999833,0.050657348437114676
random search for 1 group,0.6511898517608643,0.0053767204284667965,0.6505777932427157,,,,8,8,,"{'max_depth': 8, 'min_child_weight': 8}",46,9,0.6914030941887829,0.6439658528297041,0.6055514552346808,0.6546556747066724,0.6573128892537384,0.03731899653168608,0.0001664825979084142,0.02756731652986106
random search for 1 group,0.523921537399292,0.0052032470703125,0.642776920443931,,,,6,2,,"{'max_depth': 6, 'min_child_weight': 2}",132,9,0.7105954095966389,0.6477976765481852,0.6062273133631263,0.6128273119001884,0.6364368908115157,0.012503893340490053,0.00011953956627763762,0.03714190158901104
random search for 1 group,0.39651994705200194,0.0051612377166748045,0.6543050686014386,,,,5,8,,"{'max_depth': 5, 'min_child_weight': 8}",14,9,0.7170969625380923,0.6495076609526427,0.5797372408377612,0.6524206909713823,0.6727627877073142,0.01158051123654304,0.00011622854623926725,0.044430701717029425
random search for 1 group,0.9323589324951171,0.005718994140625,0.6283601687629187,,,,9,5,,"{'max_depth': 9, 'min_child_weight': 5}",217,9,0.6675066356595779,0.6193587218263101,0.60506741246331,0.6075205344885053,0.6423475393768898,0.061495479596985404,0.00013563141576710612,0.023604920278876885
random search for 1 group,0.4979578971862793,0.005217647552490235,0.6412431744571337,,,,6,5,,"{'max_depth': 6, 'min_child_weight': 5}",146,9,0.6943662651829554,0.6328704374623356,0.5971699805237072,0.6301941755579807,0.6516150135586896,0.012323974399587998,0.0001219111947792428,0.03182535888112942
random search for 1 group,1.2911670684814454,0.006220436096191407,0.6103806375290979,,,,9,2,,"{'max_depth': 9, 'min_child_weight': 2}",235,9,0.658294157668392,0.5869169684175619,0.5928297414389128,0.5690922542798997,0.6447700658407236,0.044329907470909764,0.0002464227631197877,0.03476103135643643
