split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_alpha,param_reg_lambda,params,iter_num,experiment_name,run_number
0.8969299976323889,0.8961407939389157,0.8950276243093923,0.8960328052935657,0.000780385471270735,42,2.0562872886657715,0.2948689367356738,0.2017496426900228,0.04302833948697555,0.9610159678156743,0.9084126865846158,"OrderedDict([('reg_alpha', 0.9610159678156743), ('reg_lambda', 0.9084126865846158)])",164,random search for 2 group,9
0.8938521032278431,0.8964564754163049,0.8935280189423835,0.8946121991955106,0.0013107946037833093,212,2.1025564670562744,0.46644281071476784,0.31149808565775555,0.048559636919067416,0.23164067602773036,0.3888447131910229,"OrderedDict([('reg_alpha', 0.23164067602773036), ('reg_lambda', 0.3888447131910229)])",165,random search for 2 group,9
0.8972456791097783,0.8969299976323889,0.894475138121547,0.8962169382879047,0.0012383630494688061,22,2.432824452718099,0.5172839661685233,0.38260547320048016,0.04342175816452858,0.39783535814877335,0.5967768406366479,"OrderedDict([('reg_alpha', 0.39783535814877335), ('reg_lambda', 0.5967768406366479)])",166,random search for 2 group,9
0.8951148291374004,0.8937731828584958,0.89344909234412,0.8941123681133387,0.0007210893351724441,258,2.1499698162078857,0.7414410402715408,0.19530558586120605,0.019903657148359854,0.39341969157266476,0.23561693730390493,"OrderedDict([('reg_alpha', 0.39341969157266476), ('reg_lambda', 0.23561693730390493)])",167,random search for 2 group,9
0.8986662457580301,0.8942467050745797,0.8952644041041831,0.8960591183122643,0.0018897553576345898,36,1.5729920864105225,0.43281984527719947,0.31513341267903644,0.07025522491347212,0.7280382946362715,0.37186617003864025,"OrderedDict([('reg_alpha', 0.7280382946362715), ('reg_lambda', 0.37186617003864025)])",168,random search for 2 group,9
0.8965353957856522,0.8946413069213164,0.8940805051302289,0.8950857359457326,0.001050320554506681,153,2.652323563893636,0.6946868189538173,0.2536739508310954,0.06522121874853566,0.47870291392953646,0.2545678182132673,"OrderedDict([('reg_alpha', 0.47870291392953646), ('reg_lambda', 0.2545678182132673)])",169,random search for 2 group,9
0.8976402809565148,0.8959829532002209,0.8926598263614838,0.8954276868394064,0.002070824721679832,109,2.355139970779419,0.4275326940792652,0.30217528343200684,0.03829752353958979,0.9008371055494935,0.868475054596762,"OrderedDict([('reg_alpha', 0.9008371055494935), ('reg_lambda', 0.868475054596762)])",170,random search for 2 group,9
0.8960618735695683,0.8956672717228317,0.893843725335438,0.895190956875946,0.0009661615710865666,144,2.7054406007130942,0.2670777663810759,0.34244855244954425,0.03187909599740334,0.4012219284801303,0.9875934810861761,"OrderedDict([('reg_alpha', 0.4012219284801303), ('reg_lambda', 0.9875934810861761)])",171,random search for 2 group,9
0.8975613605871675,0.8961407939389157,0.8921073401736385,0.8952698315665738,0.0023101971428609452,138,2.4643988609313965,0.34428792717933343,0.22554930051167807,0.09224035302915931,0.45669188809756056,0.3685285438044487,"OrderedDict([('reg_alpha', 0.45669188809756056), ('reg_lambda', 0.3685285438044487)])",172,random search for 2 group,9
0.8977981216952096,0.8972456791097783,0.8945540647198106,0.8965326218415995,0.0014171131254974306,10,2.820041020711263,1.076888637264937,0.3038485050201416,0.09560964967961949,0.1646436461670642,0.6521696969946039,"OrderedDict([('reg_alpha', 0.1646436461670642), ('reg_lambda', 0.6521696969946039)])",173,random search for 2 group,9
0.8961407939389157,0.8965353957856522,0.8941594317284925,0.8956118738176868,0.0010395892365767099,84,1.0805576642354329,0.12384909516434997,0.12099369366963704,0.056785551402542205,0.9984327578217462,0.0051251346814197305,"OrderedDict([('reg_alpha', 0.9984327578217462), ('reg_lambda', 0.0051251346814197305)])",174,random search for 2 group,9
0.8980348828032515,0.8966143161549996,0.8928176795580111,0.895822292838754,0.0022023136509353573,68,2.921781380971273,0.7231463412174096,0.3018449942270915,0.15999344678579455,0.9974089183556555,0.572451234561748,"OrderedDict([('reg_alpha', 0.9974089183556555), ('reg_lambda', 0.572451234561748)])",175,random search for 2 group,9
0.8944834661826218,0.8967721568936943,0.8936069455406472,0.8949541895389878,0.0013343727830047636,172,2.266293525695801,0.6928176257822878,0.3172408739725749,0.14557595982305946,0.02088266232274383,0.0012205883567592004,"OrderedDict([('reg_alpha', 0.02088266232274383), ('reg_lambda', 0.0012205883567592004)])",176,random search for 2 group,9
0.8967721568936943,0.8962986346776103,0.8930544593528019,0.8953750836413689,0.0016522769418383955,119,3.012380679448446,1.3336507670467082,0.21546522776285806,0.04463852487838623,0.0018948047394375949,0.8705664169574753,"OrderedDict([('reg_alpha', 0.0018948047394375949), ('reg_lambda', 0.8705664169574753)])",177,random search for 2 group,9
0.8966143161549996,0.8944045458132744,0.8936858721389108,0.8949015780357282,0.0012461211448490021,178,1.3747579256693523,0.23437999952234873,0.28408249219258624,0.06972316889320128,0.9909594683936552,0.22487173495270868,"OrderedDict([('reg_alpha', 0.9909594683936552), ('reg_lambda', 0.22487173495270868)])",178,random search for 2 group,9
0.8970878383710835,0.8954305106147897,0.8933701657458564,0.8952961715772432,0.0015207032736747237,129,1.6311698754628499,0.32512662775052675,0.27802205085754395,0.04671174159014002,0.9849149605308716,0.7215797896374665,"OrderedDict([('reg_alpha', 0.9849149605308716), ('reg_lambda', 0.7215797896374665)])",179,random search for 2 group,9
