mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number
2.4768171310424805,0.3805871655460884,0.3786630630493164,0.020951121343639224,0.8050253868551309,0.786977006541214,"{'colsample_bytree': 0.8050253868551309, 'subsample': 0.786977006541214}",0.9256540647506846,0.9254929933960745,0.9251930002185994,0.9254466861217862,0.00019105566104452295,80,485,random search for 3 group,2
2.1855831940968833,0.018431327783176927,0.37044795354207355,0.012968499457740083,0.5786720959334091,0.5604893733319035,"{'colsample_bytree': 0.5786720959334091, 'subsample': 0.5604893733319035}",0.9236636830115741,0.9251478404933385,0.9253195577389923,0.9247103604146351,0.0007434253572361098,186,486,random search for 3 group,2
2.1997199058532715,0.044870783126754826,0.37076449394226074,0.020957516403123884,0.6215636457106252,0.7225707137535377,"{'colsample_bytree': 0.6215636457106252, 'subsample': 0.7225707137535377}",0.9248717181711498,0.9256080443636531,0.9259178296535776,0.9254658640627934,0.0004387472597302715,77,487,random search for 3 group,2
2.223724921544393,0.06705576164323154,0.3797276020050049,0.011076596611688293,0.6240235678436352,0.730320479126609,"{'colsample_bytree': 0.6240235678436352, 'subsample': 0.730320479126609}",0.9264709266204929,0.9245725856554453,0.9248708538030534,0.9253047886929973,0.0008335263328883078,100,488,random search for 3 group,2
2.1751062075297036,0.073907843293538,0.3774576187133789,0.006377074336023081,0.5010056546239176,0.5328704590628912,"{'colsample_bytree': 0.5010056546239176, 'subsample': 0.5328704590628912}",0.9238477645597,0.9253089118479486,0.9252390211351059,0.9247985658475848,0.0006729232223258231,181,489,random search for 3 group,2
2.2208429177602134,0.05703700392404145,0.37137047449747723,0.0205381656280721,0.8751969879000474,0.7465517155778986,"{'colsample_bytree': 0.8751969879000474, 'subsample': 0.7465517155778986}",0.9252859016544329,0.9255850341701374,0.9256647146127915,0.9255118834791206,0.00016307070460851286,73,490,random search for 3 group,2
2.2345664501190186,0.0670213062917013,0.37203049659729004,0.015863527057225282,0.8833432308384206,0.8779768524500128,"{'colsample_bytree': 0.8833432308384206, 'subsample': 0.8779768524500128}",0.9258611564923261,0.9262983501691249,0.9267347009215688,0.92629806919434,0.0003566230752258948,2,491,random search for 3 group,2
2.203340689341227,0.020426510433253497,0.39249459902445477,0.01437469376240056,0.5189401769112802,0.7659460399231194,"{'colsample_bytree': 0.5189401769112802, 'subsample': 0.7659460399231194}",0.9249867691387285,0.9258151361052946,0.9251354740729661,0.9253124597723298,0.0003605929479426295,98,492,random search for 3 group,2
2.201364755630493,0.05697870529894546,0.3806862036387126,0.03805494281402159,0.8475564405352789,0.5461443139498409,"{'colsample_bytree': 0.8475564405352789, 'subsample': 0.5461443139498409}",0.9242389378494673,0.9250557997192757,0.9248018224282937,0.9246988533323455,0.0003413383508358189,190,493,random search for 3 group,2
2.239598274230957,0.0942648141722823,0.3691193262736003,0.019365446533100388,0.6692475241897008,0.724854740965174,"{'colsample_bytree': 0.6692475241897008, 'subsample': 0.724854740965174}",0.9260567431372098,0.9249062334614234,0.9252160106768527,0.9253929957584952,0.0004860801839631874,90,494,random search for 3 group,2
2.1549697717030845,0.034867741540878586,0.36937562624613446,0.027051758389342942,0.528803903105564,0.6446166258466394,"{'colsample_bytree': 0.528803903105564, 'subsample': 0.6446166258466394}",0.924940748751697,0.9256195494604109,0.925331062968119,0.925297120393409,0.0002781566397087568,101,495,random search for 3 group,2
2.180525620778402,0.05222704232765052,0.37610864639282227,0.019097269527830984,0.5363294639739273,0.5167329218965997,"{'colsample_bytree': 0.5363294639739273, 'subsample': 0.5167329218965997}",0.9242044225591938,0.9244230193975931,0.9252160106768527,0.9246144842112131,0.0004346045797335751,206,496,random search for 3 group,2
2.196345408757528,0.04480811573216648,0.38184452056884766,0.017678721609684953,0.5462848526629543,0.7990550419586856,"{'colsample_bytree': 0.5462848526629543, 'subsample': 0.7990550419586856}",0.9250097793322442,0.9261372788145148,0.9256762198419182,0.9256077593295591,0.00046283827409042026,56,497,random search for 3 group,2
2.225714604059855,0.06505271818099788,0.3826601505279541,0.01508854870086192,0.8811204337951926,0.7084390547838005,"{'colsample_bytree': 0.8811204337951926, 'subsample': 0.7084390547838005}",0.9253549322349801,0.9255390137831059,0.9255956832380317,0.9254965430853725,0.0001027718557195111,74,498,random search for 3 group,2
2.256188233693441,0.020069727714050748,0.3849929968516032,0.012084095462202266,0.7594705078923734,0.8406692269435201,"{'colsample_bytree': 0.7594705078923734, 'subsample': 0.8406692269435201}",0.9253204169447065,0.9258266412020525,0.9254346100302587,0.9255272227256727,0.00021679265546484228,70,499,random search for 3 group,2
2.1882568995157876,0.011206985042318682,0.37150343259175617,0.016895071418970384,0.7357943858715384,0.64644405374389,"{'colsample_bytree': 0.7357943858715384, 'subsample': 0.64644405374389}",0.9238592696564578,0.9241353919786466,0.9253540734263723,0.9244495783538257,0.0006494327711671389,230,500,random search for 3 group,2
2.180253585179647,0.02647179519835967,0.37190961837768555,0.015422130221986186,0.5523875644128076,0.8435874744684215,"{'colsample_bytree': 0.5523875644128076, 'subsample': 0.8435874744684215}",0.9256310545571689,0.9267240387491659,0.9256186936962849,0.9259912623342066,0.0005181757446149712,6,501,random search for 3 group,2
