split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,experiment_name,run_number
0.6667964065219898,0.6331245915422239,0.6957955759121335,0.6652388579921157,0.02560901584130802,11,0.4039920171101888,0.013757402125815938,0.01554123560587565,0.0008546865531118579,0.7097267331854846,0.6674421310673401,"OrderedDict([('colsample_bytree', 0.7097267331854846), ('subsample', 0.6674421310673401)])",BO for 3 group,2
0.6542042681913552,0.628892218230666,0.6922365293424779,0.6584443385881664,0.026033428321870337,120,0.40362024307250977,0.013852046877725106,0.013811906178792318,0.00010805638067442782,0.6896679609382966,0.6144829053464674,"OrderedDict([('colsample_bytree', 0.6896679609382966), ('subsample', 0.6144829053464674)])",BO for 3 group,2
0.6650525780228991,0.6379073639462385,0.693222622336169,0.6653941881017689,0.022583651546648886,9,0.4053620497385661,0.012546527329727806,0.014802296956380209,0.0006206820472094005,0.8292147035231779,0.7230745737415885,"OrderedDict([('colsample_bytree', 0.8292147035231779), ('subsample', 0.7230745737415885)])",BO for 3 group,2
0.663186095921816,0.6298653029156072,0.6835902243476752,0.6588805410616995,0.02214339853034574,114,0.4042929808298747,0.007518850124944505,0.013835748036702475,0.00010623277200372346,0.7260875654531478,0.7325632977324765,"OrderedDict([('colsample_bytree', 0.7260875654531478), ('subsample', 0.7325632977324765)])",BO for 3 group,2
0.6439082459031684,0.6223125026132461,0.6821300711894874,0.6494502732353006,0.02473285167283801,239,0.4079437255859375,0.010897656886840254,0.013927141825358072,1.0744424962317532e-05,0.5499679363348606,0.6493208669359859,"OrderedDict([('colsample_bytree', 0.5499679363348606), ('subsample', 0.6493208669359859)])",BO for 3 group,2
0.6440066588543651,0.6317391764237839,0.6739092934115718,0.6498850428965736,0.0177105663546125,238,0.4048069318135579,0.01035842510072371,0.01392690340677897,0.0001037261181196383,0.5496831884202861,0.583043234586223,"OrderedDict([('colsample_bytree', 0.5496831884202861), ('subsample', 0.583043234586223)])",BO for 3 group,2
0.6519179908581718,0.6233861986861071,0.6831147651513272,0.6528063182318687,0.02439217438906308,211,0.40381717681884766,0.01266582616741298,0.014320453008015951,0.0009519398400508857,0.6524491601846639,0.6405716675472201,"OrderedDict([('colsample_bytree', 0.6524491601846639), ('subsample', 0.6405716675472201)])",BO for 3 group,2
0.6534665756350698,0.6210773277426132,0.686215113863291,0.6535863390803246,0.026592524671893648,194,0.4078487555185954,0.014655187014839866,0.013531843821207682,0.00011515203270619788,0.6568793468210932,0.7341203664131678,"OrderedDict([('colsample_bytree', 0.6568793468210932), ('subsample', 0.7341203664131678)])",BO for 3 group,2
0.6475347851364017,0.6249517025931777,0.685530331579119,0.6526722731028994,0.024996505214509693,213,0.40378673871358234,0.01658247455508673,0.014318704605102539,0.00044313815721397506,0.5651703691521258,0.5424632197305559,"OrderedDict([('colsample_bytree', 0.5651703691521258), ('subsample', 0.5424632197305559)])",BO for 3 group,2
0.6488471437364003,0.6313008884359648,0.6884575192603888,0.6562018504775846,0.023906608503877345,157,0.42461276054382324,0.017828664687607472,0.014366547266642252,0.00042063120521942547,0.6301971584603243,0.8556615965930262,"OrderedDict([('colsample_bytree', 0.6301971584603243), ('subsample', 0.8556615965930262)])",BO for 3 group,2
0.6524470408625497,0.6240693878233716,0.6926718100069815,0.656396079564301,0.028145683652092614,153,0.40843812624613446,0.01782902554961764,0.014280478159586588,0.000580523613493171,0.9,0.5,"OrderedDict([('colsample_bytree', 0.9), ('subsample', 0.5)])",BO for 3 group,2
0.6631686811324754,0.6328267878087679,0.690830100025076,0.6622751896554397,0.0236881799255843,50,0.4181083043416341,0.01140546627316142,0.014089504877726236,0.00021242335739186713,0.8988614932877868,0.8960277105682628,"OrderedDict([('colsample_bytree', 0.8988614932877868), ('subsample', 0.8960277105682628)])",BO for 3 group,2
0.6655370022144671,0.6339356697442782,0.6914414639961188,0.6636380453182881,0.023515011107856434,22,0.4193096160888672,0.012687421531988255,0.014513731002807617,0.0005331518519056798,0.8996344375982516,0.8987685861692134,"OrderedDict([('colsample_bytree', 0.8996344375982516), ('subsample', 0.8987685861692134)])",BO for 3 group,2
0.6564686253634454,0.6248655767160773,0.6889929110571502,0.656775704378891,0.02618077507847099,148,0.4035975933074951,0.016148519063243785,0.016077280044555664,0.0010925767180282489,0.8998702393702301,0.5022892261638833,"OrderedDict([('colsample_bytree', 0.8998702393702301), ('subsample', 0.5022892261638833)])",BO for 3 group,2
0.6483435364724477,0.635074036600872,0.6918796698792956,0.6584324143175384,0.02426326558360132,121,0.4188665548960368,0.01345495386647241,0.01558232307434082,2.31703936810328e-05,0.8997302851226489,0.8947333033684501,"OrderedDict([('colsample_bytree', 0.8997302851226489), ('subsample', 0.8947333033684501)])",BO for 3 group,2
0.6587565182823929,0.6397281138377785,0.6885238024388852,0.6623361448530188,0.0200809213152334,49,0.4208557605743408,0.01260842231871942,0.01572394371032715,0.00031547334009921743,0.7890275097672077,0.8964596896018024,"OrderedDict([('colsample_bytree', 0.7890275097672077), ('subsample', 0.8964596896018024)])",BO for 3 group,2
0.6516380351825799,0.6191254896152795,0.6900729470391462,0.6536121572790019,0.028997796436586155,193,0.4035301208496094,0.01525877270970859,0.015703280766805012,8.069740074990131e-05,0.8994401502857637,0.5031958146103124,"OrderedDict([('colsample_bytree', 0.8994401502857637), ('subsample', 0.5031958146103124)])",BO for 3 group,2
