split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,experiment_name,run_number,param_reg_alpha,param_reg_lambda,param_colsample_bytree,param_subsample
0.6302005096615201,0.6324935012091266,0.6792868969659265,0.6473269692788577,0.022618461278070302,130,2.5635018348693848,0.01650033986400349,0.01805702845255534,0.0005314995724237674,19.0,18.0,"OrderedDict([('max_depth', 19), ('min_child_weight', 18)])",BO for 1 group,6,,,,
0.605401180474539,0.5609067866489912,0.6293315989001695,0.5985465220078999,0.028351701770475225,236,0.28546142578125,0.010511502568061869,0.0140535036722819,0.00015868976966103662,2.0,8.0,"OrderedDict([('max_depth', 2), ('min_child_weight', 8)])",BO for 1 group,6,,,,
0.6354122024230401,0.6210837107652114,0.6748593231364849,0.6437850787749121,0.022738116534124938,173,1.2974149386088054,0.024769208955083853,0.01677529017130534,0.002049841604600572,14.0,19.0,"OrderedDict([('max_depth', 14), ('min_child_weight', 19)])",BO for 1 group,6,,,,
0.6152638618980719,0.6360996329282901,0.6719978098843686,0.6411204349035768,0.023432051452149025,192,4.368752717971802,0.18580411403304176,0.019214789072672527,0.001679510460549301,19.0,8.0,"OrderedDict([('max_depth', 19), ('min_child_weight', 8)])",BO for 1 group,6,,,,
0.6100635668944555,0.6409929838328732,0.6722132442045171,0.6410899316439486,0.025372592123454097,193,2.650025049845377,0.11380549417654187,0.015367666880289713,0.0002292281363363271,15.0,7.0,"OrderedDict([('max_depth', 15), ('min_child_weight', 7)])",BO for 1 group,6,,,,
0.6176685397468821,0.6263699184128888,0.6750141354080192,0.63968419785593,0.02523333593018306,208,1.2487144470214844,0.04952281705083894,0.014187574386596681,0.00013184885143716773,11.0,7.0,"OrderedDict([('max_depth', 11), ('min_child_weight', 7)])",BO for 1 group,6,,,,
0.6307736129583821,0.6244697477128391,0.6754593301608027,0.6435675636106747,0.022697257683464644,179,2.6380863189697266,0.06873372884815526,0.017355600992838543,0.00018152641510419543,19.0,17.0,"OrderedDict([('max_depth', 19), ('min_child_weight', 17)])",BO for 1 group,6,,,,
0.6143875261804679,0.6374651420699621,0.6711940510327501,0.6410155730943933,0.023326658380383485,194,3.4502797921498622,0.06597224660051583,0.01753719647725423,0.00012749076677216842,19.0,11.0,"OrderedDict([('max_depth', 19), ('min_child_weight', 11)])",BO for 1 group,6,,,,
0.6379727857176856,0.6220997185668821,0.6924643912847854,0.6508456318564511,0.030133916854143638,85,0.3662004470825195,0.011499792446227858,0.012863477071126304,0.00025521943910230643,5.0,17.0,"OrderedDict([('max_depth', 5), ('min_child_weight', 17)])",BO for 1 group,6,,,,
0.6240658137670567,0.611837369562367,0.6871313061029143,0.6410114964774459,0.032991527617797875,195,0.4736371835072835,0.013327538703036363,0.012668212254842123,0.0001086673303011994,7.0,18.0,"OrderedDict([('max_depth', 7), ('min_child_weight', 18)])",BO for 1 group,6,,,,
0.5135950312694966,0.5120290116274124,0.632871706026906,0.5528319163079384,0.056600288916060434,240,31.92099142074585,0.19679939619657835,0.024188121159871415,0.0006094133824995613,20.0,1.0,"OrderedDict([('max_depth', 20), ('min_child_weight', 1)])",BO for 1 group,6,,,,
0.3748992046936837,0.36946683903536814,0.3987291227963602,0.3810317221751373,0.012708950670622023,243,0.2672443389892578,0.011778936782519423,0.012294530868530272,0.00027453406771625507,1.0,20.0,"OrderedDict([('max_depth', 1), ('min_child_weight', 20)])",BO for 1 group,6,,,,
0.6343841954463544,0.6139799806829755,0.691316097085308,0.6465600910715459,0.03272519977790251,137,0.33872270584106445,0.012584539544838676,0.012619574864705404,0.0001768363457315953,4.0,17.0,"OrderedDict([('max_depth', 4), ('min_child_weight', 17)])",BO for 1 group,6,,,,
0.6339113955656719,0.6171260699319379,0.6853729886863131,0.6454701513946409,0.029035772271479993,151,0.41447122891743976,0.019172196762307504,0.013070027033487957,0.000388295787992327,6.0,17.0,"OrderedDict([('max_depth', 6), ('min_child_weight', 17)])",BO for 1 group,6,,,,
0.3776982897807648,0.3707773501472197,0.40167337287196136,0.3833830042666486,0.013238278819178157,241,0.2656559944152832,0.010235613916453657,0.012449026107788086,0.00031319968662609263,1.0,17.0,"OrderedDict([('max_depth', 1), ('min_child_weight', 17)])",BO for 1 group,6,,,,
0.6312996363942157,0.5986339930633501,0.6728356714927641,0.63425643365011,0.03036477408604572,223,0.3159019947052002,0.01022766606353622,0.012626012166341145,8.41925588387336e-05,3.0,1.0,"OrderedDict([('max_depth', 3), ('min_child_weight', 1)])",BO for 1 group,6,,,,
0.6247118042017905,0.6329468474609472,0.6757298068813038,0.6444628195146805,0.02236324899783096,166,2.0513108571370444,0.05248021709695848,0.015632470448811848,9.760542019013076e-05,18.0,20.0,"OrderedDict([('max_depth', 18), ('min_child_weight', 20)])",BO for 1 group,6,,,,
0.5595649611124662,0.6209334319423648,0.675239942488278,0.6185794451810364,0.0472534391646293,232,1.4599193731943767,0.07736111700109642,0.014290173848470053,9.709859873010332e-05,9.0,1.0,"OrderedDict([('max_depth', 9), ('min_child_weight', 1)])",BO for 1 group,6,,,,
0.6260627457571579,0.6405331998749071,0.6780498120916731,0.6482152525745793,0.02190774926485646,118,0.9617606004079184,0.02335582468358673,0.013933102289835613,0.00024060079814895992,12.0,20.0,"OrderedDict([('max_depth', 12), ('min_child_weight', 20)])",BO for 1 group,6,,,,
0.6484075215124367,0.6204150426579655,0.6946301274890047,0.6544842305531356,0.03060135616486702,65,0.3485536575317383,0.012219287143550969,0.01317739486694336,7.364703212527019e-05,4.0,9.0,"OrderedDict([('max_depth', 4), ('min_child_weight', 9)])",BO for 1 group,6,,,,
0.6332510969942892,0.6358504919641212,0.6741888892799481,0.6477634927461196,0.018715686825581338,120,1.6131842136383057,0.04545072518465817,0.01515078544616699,0.0002894211044829392,16.0,20.0,"OrderedDict([('max_depth', 16), ('min_child_weight', 20)])",BO for 1 group,6,,,,
0.5347512462201038,0.5446986486710548,0.6413194600976052,0.5735897849962547,0.048063980767869406,237,5.922051350275677,0.2465122818931527,0.01617121696472168,0.00023692593633156212,13.0,1.0,"OrderedDict([('max_depth', 13), ('min_child_weight', 1)])",BO for 1 group,6,,,,
0.6249624708004873,0.6316244524987435,0.6787042460028518,0.6450970564340276,0.023919000718719337,156,1.8041700522104902,0.05841225829418301,0.015450239181518556,0.0002483752558307817,17.0,20.0,"OrderedDict([('max_depth', 17), ('min_child_weight', 20)])",BO for 1 group,6,,,,
0.6106991373887729,0.6385073652103599,0.6810265380878804,0.6434110135623378,0.028919660528702575,180,2.9772749741872158,0.0962884836487115,0.015535593032836912,2.8549235282908e-05,17.0,9.0,"OrderedDict([('max_depth', 17), ('min_child_weight', 9)])",BO for 1 group,6,,,,
0.6323447251649337,0.6189929112815852,0.6813842218468482,0.6442406194311224,0.02682415744320818,169,0.7955757776896158,0.016363206896618927,0.013813495635986328,0.00030412667470751685,10.0,14.0,"OrderedDict([('max_depth', 10), ('min_child_weight', 14)])",BO for 1 group,6,,,,
0.6314204401030901,0.6250525493494204,0.6792627625771318,0.6452452506765475,0.02419408805324787,153,0.5323424339294434,0.016794934128081473,0.013216177622477213,0.00015808719997058038,8.0,20.0,"OrderedDict([('max_depth', 8), ('min_child_weight', 20)])",BO for 1 group,6,,,,
0.6299162772205187,0.6327456283608033,0.6770086984705073,0.6465568680172764,0.021563654458880508,138,3.0787140528360997,0.07032240433687187,0.016588608423868816,0.0001818646058257564,20.0,20.0,"OrderedDict([('max_depth', 20), ('min_child_weight', 20)])",BO for 1 group,6,,,,
