split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_alpha,param_reg_lambda,params,experiment_name,run_number
0.6484557355891549,0.6448930248484352,0.6982502946731923,0.6638663517035942,0.024356585386816766,134,0.4020838737487793,0.01043473842502772,0.012689034144083658,0.0002000691637028592,0.7908288368585539,0.2842068165175124,"OrderedDict([('reg_alpha', 0.7908288368585539), ('reg_lambda', 0.2842068165175124)])",BO for 2 group,1
0.6574832068455925,0.6444051102515667,0.690662668337869,0.6641836618116761,0.019469848357418287,123,0.4018942515055339,0.008329245781766484,0.012996673583984375,0.00034088037567759965,0.455675753893663,0.07519980905178193,"OrderedDict([('reg_alpha', 0.455675753893663), ('reg_lambda', 0.07519980905178193)])",BO for 2 group,1
0.657864262699621,0.6490156928393662,0.6985252726161202,0.6684684093850358,0.021558224534378785,23,0.40166616439819336,0.007070364358487804,0.01286164919535319,9.479956304627467e-05,0.4676078700511882,0.9862488411558649,"OrderedDict([('reg_alpha', 0.4676078700511882), ('reg_lambda', 0.9862488411558649)])",BO for 2 group,1
0.6564577241734018,0.6457785852935383,0.6891966934330694,0.6638110009666698,0.01847225014813331,135,0.4028351306915283,0.009940098363052142,0.012705723444620768,0.0001229744346473094,0.4054288924117474,0.23107099704918582,"OrderedDict([('reg_alpha', 0.4054288924117474), ('reg_lambda', 0.23107099704918582)])",BO for 2 group,1
0.6530584679853538,0.641737034319966,0.690909973720484,0.6619018253419345,0.021026145935063772,188,0.4036303361256917,0.007964554747898903,0.01285409927368164,0.00015321852087060297,0.9255971548165277,0.04251762911869029,"OrderedDict([('reg_alpha', 0.9255971548165277), ('reg_lambda', 0.04251762911869029)])",BO for 2 group,1
0.6539881502218218,0.6459424794088406,0.6955819358765158,0.6651708551690595,0.021753292119497458,101,0.4027351538340251,0.01010526408613103,0.013797601064046225,0.0013439434074242914,0.16450124514692846,0.11144103818937948,"OrderedDict([('reg_alpha', 0.16450124514692846), ('reg_lambda', 0.11144103818937948)])",BO for 2 group,1
0.6612652952811049,0.6492563574073303,0.6942949404530341,0.6682721977138231,0.019042776442655143,24,0.3988698323567708,0.0063441728173981,0.012874205907185873,0.00016854527939862233,0.8931085659790269,0.8633120886721359,"OrderedDict([('reg_alpha', 0.8931085659790269), ('reg_lambda', 0.8633120886721359)])",BO for 2 group,1
0.646835339944532,0.6331011280085697,0.6840513418235195,0.6546626032588737,0.021524104475235895,242,0.4005417029062907,0.00932624529554513,0.013105074564615885,0.00017102633266927636,0.15764006225449836,0.6749853842947424,"OrderedDict([('reg_alpha', 0.15764006225449836), ('reg_lambda', 0.6749853842947424)])",BO for 2 group,1
0.6473017971389617,0.6403018979286518,0.6909680253137362,0.6595239067937833,0.022417241717946516,212,0.4027399222056071,0.008646702439730855,0.013654390970865885,0.00048261858259003663,0.11406696937757635,0.4641040639645617,"OrderedDict([('reg_alpha', 0.11406696937757635), ('reg_lambda', 0.4641040639645617)])",BO for 2 group,1
0.6550240827868425,0.6426376317823683,0.6910089623722773,0.6628902256471627,0.02051590534818924,177,0.40687990188598633,0.01120891707387652,0.012881835301717123,9.125284024081536e-05,0.11638537762470871,0.7141980521575458,"OrderedDict([('reg_alpha', 0.11638537762470871), ('reg_lambda', 0.7141980521575458)])",BO for 2 group,1
0.6555103681448252,0.6528398890246472,0.6978721984661971,0.6687408185452232,0.02062782646100357,20,0.4060368537902832,0.009844057863139116,0.012627124786376953,4.292770490303725e-05,0.9994132971309537,0.9882713966707222,"OrderedDict([('reg_alpha', 0.9994132971309537), ('reg_lambda', 0.9882713966707222)])",BO for 2 group,1
0.6555127261999215,0.6528414119802628,0.6978763501696994,0.6687434961166279,0.020628885393596537,17,0.40787315368652344,0.009550828856999538,0.01288898785909017,0.0003055308638886854,0.9981323373744057,0.9893050659542356,"OrderedDict([('reg_alpha', 0.9981323373744057), ('reg_lambda', 0.9893050659542356)])",BO for 2 group,1
