split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,experiment_name,run_number
0.6314204401030901,0.6250525493494204,0.6792627625771318,0.6452452506765475,0.02419408805324787,140,0.9997513294219971,0.3923233438796154,0.014038960138956705,0.0008221148401290339,8,20,"OrderedDict([('max_depth', 8), ('min_child_weight', 20)])",BO for 1 group,1.0
0.6299602163298788,0.6260559065385837,0.6876225980006656,0.6478795736230426,0.028147728135047873,108,0.8479607105255127,0.0043390618067306085,0.012683788935343424,0.000354848516741498,9,18,"OrderedDict([('max_depth', 9), ('min_child_weight', 18)])",BO for 1 group,1.0
0.6206711851071622,0.6356862695078699,0.6597177427994009,0.6386917324714777,0.016081729231699423,206,1.3861286640167236,0.05630294206859105,0.012895981470743815,0.00020628432651257627,10,6,"OrderedDict([('max_depth', 10), ('min_child_weight', 6)])",BO for 1 group,1.0
0.6312996363942157,0.5986339930633501,0.6728356714927641,0.63425643365011,0.03036477408604572,219,0.4643390973409017,0.00896824633517311,0.012006441752115885,0.0003084662447052834,3,1,"OrderedDict([('max_depth', 3), ('min_child_weight', 1)])",BO for 1 group,1.0
0.631802898610054,0.6345405845719635,0.6801682594683232,0.6488372475501135,0.022182545119541677,88,0.8908571402231852,0.04880278072758168,0.012510538101196289,0.0001588848315282497,8,7,"OrderedDict([('max_depth', 8), ('min_child_weight', 7)])",BO for 1 group,1.0
0.6198633607826438,0.62541054489636,0.6791933959005758,0.6414891005265265,0.02675697080685119,185,2.2829176584879556,0.058229090727521804,0.013506015141805014,0.0001214369741163821,14,10,"OrderedDict([('max_depth', 14), ('min_child_weight', 10)])",BO for 1 group,1.0
0.6552708867428935,0.6292616447245607,0.7004648169466036,0.6616657828046858,0.029418179813978075,18,0.5061420599619547,0.009065622843996075,0.012206951777140299,0.00022935324816898188,4,5,"OrderedDict([('max_depth', 4), ('min_child_weight', 5)])",BO for 1 group,1.0
0.6185358445155873,0.6238484159135321,0.6763402197548143,0.6395748267279779,0.02608737174736565,200,3.4125993251800537,0.07126423175981811,0.014162222544352213,8.415879408551157e-05,18,12,"OrderedDict([('max_depth', 18), ('min_child_weight', 12)])",BO for 1 group,1.0
0.5625109265199182,0.5850066946840404,0.6638453968333831,0.6037876726791139,0.043448916896866356,230,18.2084542910258,0.6480603525964468,0.017571369806925457,0.0005976792012926502,19,2,"OrderedDict([('max_depth', 19), ('min_child_weight', 2)])",BO for 1 group,1.0
0.3776982897807648,0.3707773501472197,0.40167337287196136,0.3833830042666486,0.013238278819178157,241,0.39809195200602215,0.01213082749594726,0.011886914571126303,6.43201108251569e-05,1,10,"OrderedDict([('max_depth', 1), ('min_child_weight', 10)])",BO for 1 group,1.0
0.6332510969942892,0.6358504919641212,0.6741888892799481,0.6477634927461196,0.018715686825581338,109,2.03347110748291,0.05711296324386055,0.013306458791097006,0.00020835331588960735,16,20,"OrderedDict([('max_depth', 16), ('min_child_weight', 20)])",BO for 1 group,1.0
0.632291841695517,0.6616333693194419,0.6897358938360614,0.6612203682836735,0.023453254343808447,20,0.7403345108032227,0.007626247323121213,0.012685060501098633,0.0002801478838435665,6,1,"OrderedDict([('max_depth', 6), ('min_child_weight', 1)])",BO for 1 group,1.0
0.5298606777445607,0.5470503846983648,0.6439807981472858,0.573630620196737,0.05023764962352982,236,5.132846275965373,0.26246827953294555,0.014095783233642578,0.00013396422927286014,12,1,"OrderedDict([('max_depth', 12), ('min_child_weight', 1)])",BO for 1 group,1.0
0.630758323293388,0.6565366094556929,0.698999897887402,0.6620982768788276,0.028135709625098183,5,0.6006158987681071,0.012389923363502142,0.012198130289713541,0.000346999510698506,5,1,"OrderedDict([('max_depth', 5), ('min_child_weight', 1)])",BO for 1 group,1.0
0.5115820267798711,0.5213583625946628,0.6394589277741259,0.5574664390495533,0.058114658741306544,239,13.494876623153687,0.30807036101007523,0.015557209650675455,0.00010295971988894673,15,1,"OrderedDict([('max_depth', 15), ('min_child_weight', 1)])",BO for 1 group,1.0
0.6353644147524011,0.6304591545492735,0.6770451257352129,0.6476228983456291,0.020900813267085656,115,1.4435852368672688,0.04741689811875803,0.012540260950724283,0.00022240899724234895,13,20,"OrderedDict([('max_depth', 13), ('min_child_weight', 20)])",BO for 1 group,1.0
0.6249624708004873,0.6316244524987435,0.6787042460028518,0.6450970564340276,0.023919000718719337,145,2.284348964691162,0.06505344314556205,0.012859582901000977,0.00022945638242135802,17,20,"OrderedDict([('max_depth', 17), ('min_child_weight', 20)])",BO for 1 group,1.0
0.6299162772205187,0.6327456283608033,0.6770086984705073,0.6465568680172764,0.021563654458880508,121,3.648746887842814,0.059622773186082355,0.014043966929117838,0.0007201436328138261,20,20,"OrderedDict([('max_depth', 20), ('min_child_weight', 20)])",BO for 1 group,1.0
0.6404527272189219,0.6470970911028531,0.6669653397752001,0.6515050526989917,0.011263576998881699,71,0.7008034388224283,0.01582245420505127,0.012334903081258139,0.00018421075162848658,6,4,"OrderedDict([('max_depth', 6), ('min_child_weight', 4)])",BO for 1 group,1.0
0.599499003149647,0.6557801968888907,0.6955456166041938,0.6502749388809105,0.03940362832974145,79,0.9731805324554443,0.013940893974735392,0.012068351109822592,0.00015287748479421434,7,1,"OrderedDict([('max_depth', 7), ('min_child_weight', 1)])",BO for 1 group,1.0
