split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,experiment_name,run_number
0.8367772830761899,0.7225177260070139,0.3792375175136228,0.6461775088656089,0.1944334176226914,44,0.4549853801727295,0.004919956560813411,0.0009207725524902344,1.1133577535057423e-05,0.5427936569811455,0.6832840991610148,"OrderedDict([('colsample_bytree', 0.5427936569811455), ('subsample', 0.6832840991610148)])",BO for 3 group,2
0.8421105310355258,0.6783042863470083,0.3120833864561957,0.61083273461291,0.2215799347380607,228,0.45639578501383465,0.004807509861933152,0.0009586016337076823,3.7457439739067795e-05,0.7993398473769745,0.8023051989916645,"OrderedDict([('colsample_bytree', 0.7993398473769745), ('subsample', 0.8023051989916645)])",BO for 3 group,2
0.8224274319306584,0.6971640609635168,0.35233532919016075,0.6239756073614453,0.19876964652622822,195,0.4572110176086426,0.007806418776763815,0.0009365081787109375,3.3089544180856946e-05,0.7145881427162508,0.7319482610546055,"OrderedDict([('colsample_bytree', 0.7145881427162508), ('subsample', 0.7319482610546055)])",BO for 3 group,2
0.8396235449263213,0.6993983761564736,0.33077467804616023,0.623265533042985,0.21459877241294317,197,0.45897285143534344,0.006297665131969587,0.0009322961171468099,3.930621911218435e-05,0.6461666358196663,0.5672548946614594,"OrderedDict([('colsample_bytree', 0.6461666358196663), ('subsample', 0.5672548946614594)])",BO for 3 group,2
0.8457670953096973,0.6964514694208521,0.3402163233760239,0.6274782960355245,0.21207446763784824,182,0.4593664805094401,0.00637113018092851,0.0009562969207763672,2.940001746933914e-05,0.6567624207646239,0.6146070434786504,"OrderedDict([('colsample_bytree', 0.6567624207646239), ('subsample', 0.6146070434786504)])",BO for 3 group,2
0.8188669938189941,0.665190180048688,0.2971579125134891,0.593738362127057,0.2188974083787318,242,0.4602549870808919,0.0060017316236237956,0.0009482701619466146,5.2101718276608035e-06,0.8466621799631313,0.817188437362596,"OrderedDict([('colsample_bytree', 0.8466621799631313), ('subsample', 0.817188437362596)])",BO for 3 group,2
0.8402435884788729,0.7023606263316118,0.3575426929081219,0.633382302572869,0.20300828473673307,142,0.45473186175028485,0.005627028683136991,0.00092315673828125,4.297226204323213e-05,0.6493631521999313,0.5579051736476137,"OrderedDict([('colsample_bytree', 0.6493631521999313), ('subsample', 0.5579051736476137)])",BO for 3 group,2
0.804064124611193,0.6634141160518493,0.3844500382041175,0.6173094262890532,0.17438124362328253,213,0.4573672612508138,0.006932603726854816,0.0009606679280598959,2.918223496634399e-05,0.5321923468248605,0.8446334371051879,"OrderedDict([('colsample_bytree', 0.5321923468248605), ('subsample', 0.8446334371051879)])",BO for 3 group,2
0.8271313422609203,0.6830723233491309,0.3411796658845232,0.6171277771648581,0.20379527361520583,215,0.45843712488810223,0.0037758256373389785,0.0009164810180664062,1.5075144729172932e-05,0.7408370026089046,0.7337160881699699,"OrderedDict([('colsample_bytree', 0.7408370026089046), ('subsample', 0.7337160881699699)])",BO for 3 group,2
0.8613788941644611,0.7132036420078625,0.3155621966682567,0.6300482442801935,0.23045618809201152,165,0.4577806790669759,0.005054838480534745,0.0009253025054931641,1.636600713894893e-05,0.7482963576620096,0.8896148930040435,"OrderedDict([('colsample_bytree', 0.7482963576620096), ('subsample', 0.8896148930040435)])",BO for 3 group,2
