split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_alpha,param_reg_lambda,params,experiment_name,run_number
0.8504161135419268,0.6819563691381284,0.31904161256435937,0.6171380317481382,0.2217217140453195,206,0.45490431785583496,0.006858967850911328,0.0009909470876057942,3.4623179293937627e-06,0.40771280653351194,0.583103543452668,"OrderedDict([('reg_alpha', 0.40771280653351194), ('reg_lambda', 0.583103543452668)])",BO for 2 group,4
0.8594068043647931,0.6549997436438898,0.32753513971598147,0.6139805625748882,0.21906436927039374,221,0.45513614018758136,0.004617686938097508,0.0009731451670328776,3.6114097444256264e-05,0.20367921717639242,0.25547982211529735,"OrderedDict([('reg_alpha', 0.20367921717639242), ('reg_lambda', 0.25547982211529735)])",BO for 2 group,4
0.8517981430861065,0.6382638650947134,0.32502627022676345,0.6050294261358612,0.21633392006897922,231,0.4545443058013916,0.005129907386244724,0.0009767214457194011,7.984550846485398e-06,0.7826411098420035,0.2211182729810996,"OrderedDict([('reg_alpha', 0.7826411098420035), ('reg_lambda', 0.2211182729810996)])",BO for 2 group,4
0.8503222603870169,0.6638575100191457,0.30244363509066197,0.6055411351656081,0.22743987732468207,229,0.4555559953053792,0.0046666394340518875,0.000987688700358073,5.44055432726377e-05,0.5016721238847567,0.3542483088799044,"OrderedDict([('reg_alpha', 0.5016721238847567), ('reg_lambda', 0.3542483088799044)])",BO for 2 group,4
0.8443869369852341,0.660778857830584,0.3110805548808463,0.6054154498988882,0.22121295094949625,230,0.45491472880045575,0.004435030213890044,0.0010515848795572917,0.00011514841263731184,0.8310789225606631,0.11399055479369316,"OrderedDict([('reg_alpha', 0.8310789225606631), ('reg_lambda', 0.11399055479369316)])",BO for 2 group,4
0.8469243794347009,0.6555043889066117,0.32485138366052513,0.6090933840006125,0.2156471489284353,227,0.4549425443013509,0.004802855140422891,0.0009671052296956381,1.5065505486898786e-05,0.007466480604603977,0.13840484965586844,"OrderedDict([('reg_alpha', 0.007466480604603977), ('reg_lambda', 0.13840484965586844)])",BO for 2 group,4
0.8485209376763367,0.6857946971887601,0.33147602053753145,0.6219305518008761,0.21585926493028137,146,0.4550792376200358,0.005191486355985379,0.0009601910909016927,1.68028255226972e-05,0.9007456692703674,0.7358611218203849,"OrderedDict([('reg_alpha', 0.9007456692703674), ('reg_lambda', 0.7358611218203849)])",BO for 2 group,4
0.8520518254057611,0.701564821330597,0.33962731317282235,0.6310813199697268,0.21505140960145186,39,0.4559605121612549,0.004443612230583625,0.0010301272074381511,2.1160982728685585e-05,0.2218584418715825,0.7802922808496968,"OrderedDict([('reg_alpha', 0.2218584418715825), ('reg_lambda', 0.7802922808496968)])",BO for 2 group,4
0.8362184156404622,0.7113364937805602,0.3061532671585352,0.6179027255265191,0.22625894781040035,198,0.45469848314921063,0.004099807796450211,0.0010658899943033855,4.1950981869337385e-05,0.48224784024999623,0.9842496067737093,"OrderedDict([('reg_alpha', 0.48224784024999623), ('reg_lambda', 0.9842496067737093)])",BO for 2 group,4
0.8543549789062876,0.6300721413160347,0.3261048600782813,0.6035106601002013,0.21647352605455017,234,0.4579590956370036,0.004045437872227446,0.0010341803232828777,3.16264040027575e-05,0.2958204853089372,0.10642473308264791,"OrderedDict([('reg_alpha', 0.2958204853089372), ('reg_lambda', 0.10642473308264791)])",BO for 2 group,4
0.8392348267203213,0.7221797988869125,0.32260651364012605,0.6280070464157866,0.2211750196111864,58,0.45650625228881836,0.004621658305129324,0.0009968280792236328,1.5765700836690594e-05,0.0025504669368621173,0.9991765350575192,"OrderedDict([('reg_alpha', 0.0025504669368621173), ('reg_lambda', 0.9991765350575192)])",BO for 2 group,4
0.8396998893651919,0.7218107339307381,0.3190121071997235,0.6268409101652179,0.22292508785634554,85,0.45736296971638996,0.003748638678720302,0.0009706020355224609,4.970250690322942e-05,0.014672392729924825,0.9998958345348177,"OrderedDict([('reg_alpha', 0.014672392729924825), ('reg_lambda', 0.9998958345348177)])",BO for 2 group,4
0.8434594845118503,0.7116735596255603,0.32779288638920423,0.627641976842205,0.2187448898963548,73,0.46156112353007,0.006850020391210605,0.000997304916381836,1.4798606186543595e-05,0.9763224085030385,0.9963535295793958,"OrderedDict([('reg_alpha', 0.9763224085030385), ('reg_lambda', 0.9963535295793958)])",BO for 2 group,4
0.8397096536530361,0.7218032267272867,0.3152200818818248,0.6255776540873826,0.2246728708538932,105,0.4573381741841634,0.004234962408059472,0.0010433197021484375,5.7230723308135215e-05,0.018211742407453938,0.9999245647458452,"OrderedDict([('reg_alpha', 0.018211742407453938), ('reg_lambda', 0.9999245647458452)])",BO for 2 group,4
0.840501322312035,0.713084290175205,0.31570164788008503,0.623095753455775,0.22349813888359835,135,0.45761291186014813,0.0039337021665427204,0.0009675820668538412,2.04561967606775e-05,0.9927886495202592,0.99742112266901,"OrderedDict([('reg_alpha', 0.9927886495202592), ('reg_lambda', 0.99742112266901)])",BO for 2 group,4
0.8396920707702563,0.7259252418104387,0.3282171972819531,0.631278169954216,0.21927180653348435,38,0.4581614335378011,0.005301249204460308,0.0010739962259928386,9.694392477195832e-05,0.013963756281178744,0.9978755943549742,"OrderedDict([('reg_alpha', 0.013963756281178744), ('reg_lambda', 0.9978755943549742)])",BO for 2 group,4
