mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number
0.32321802775065106,0.005407642714799934,0.075865904490153,0.0010369637676118802,0.8955228476345038,0.5372267822074521,"{'colsample_bytree': 0.8955228476345038, 'subsample': 0.5372267822074521}",0.6521963858940534,0.6393224068243406,0.7006829945172406,0.6640672624118782,0.02641929487427198,27,294,random search for 3 group,1
0.3346393903096517,0.01099861126942374,0.07503000895182292,0.0018699650350455864,0.8023172911023357,0.7731332534691946,"{'colsample_bytree': 0.8023172911023357, 'subsample': 0.7731332534691946}",0.6507591886769968,0.6349457969437904,0.6949927315666009,0.660232572395796,0.02541282273068366,134,295,random search for 3 group,1
0.37319715817769367,0.0058171576085889005,0.09441693623860677,0.002095199216563002,0.5149128056903866,0.6086752041596697,"{'colsample_bytree': 0.5149128056903866, 'subsample': 0.6086752041596697}",0.645875073652243,0.6298387935687083,0.6864780927025282,0.6540639866411598,0.0238368940027516,357,296,random search for 3 group,1
0.34508514404296875,0.01641283655306059,0.07804465293884277,0.00262889154685988,0.6521105773578318,0.8621124015987289,"{'colsample_bytree': 0.6521105773578318, 'subsample': 0.8621124015987289}",0.6496731275742911,0.6360588959818647,0.6863322830576202,0.6573547688712587,0.02123062366455026,244,297,random search for 3 group,1
0.3546059926350911,0.029803794145695006,0.08053056399027507,0.007322891397610629,0.8876413445216662,0.5882460553071778,"{'colsample_bytree': 0.8876413445216662, 'subsample': 0.5882460553071778}",0.6385650870769799,0.6446038826799545,0.6966462549056376,0.6599384082208574,0.02607318250947547,147,298,random search for 3 group,1
0.33476758003234863,0.028814804398993428,0.07648674647013347,0.002750973158650792,0.8834966550119966,0.5395935601459871,"{'colsample_bytree': 0.8834966550119966, 'subsample': 0.5395935601459871}",0.643917516453139,0.6394502127341553,0.7049728384926981,0.6627801892266642,0.029890399124070256,55,299,random search for 3 group,1
0.32288924853007,0.011748172350324531,0.0774828592936198,0.001424900047197592,0.5634517010799256,0.8116950076244298,"{'colsample_bytree': 0.5634517010799256, 'subsample': 0.8116950076244298}",0.6629827284950416,0.6374026547541801,0.6990935492992485,0.6664929775161567,0.02530721904365586,2,300,random search for 3 group,1
0.32617775599161786,0.009636380069163631,0.07357557614644368,0.0018259030768062914,0.8415412618853464,0.6197061731659662,"{'colsample_bytree': 0.8415412618853464, 'subsample': 0.6197061731659662}",0.6403825465493442,0.6291435222804305,0.6826245958879853,0.6507168882392533,0.02302397695413804,410,301,random search for 3 group,1
0.3272569974263509,0.009967868901676134,0.07562700907389323,0.0028363423104898837,0.6795960954759113,0.6863762578747731,"{'colsample_bytree': 0.6795960954759113, 'subsample': 0.6863762578747731}",0.6492010102677487,0.6382646064360196,0.685377546738178,0.6576143878139821,0.02013282522449815,235,302,random search for 3 group,1
0.3312595685323079,0.013220949788603744,0.07509819666544597,0.0009447524715338375,0.6436578965623396,0.7100472365164394,"{'colsample_bytree': 0.6436578965623396, 'subsample': 0.7100472365164394}",0.6419723810539397,0.6311499216504317,0.6787990181923939,0.6506404402989218,0.02039543312643292,412,303,random search for 3 group,1
0.32627542813618976,0.012237240189247682,0.07621065775553386,0.001923984481282283,0.7330626201987205,0.6868566862898533,"{'colsample_bytree': 0.7330626201987205, 'subsample': 0.6868566862898533}",0.6495738571033101,0.6351628422369131,0.6858238884267864,0.6568535292556699,0.021313229385329382,262,304,random search for 3 group,1
0.31127436955769855,0.008983285436201121,0.07519133885701497,0.0011852735709227925,0.5237499556444095,0.6207551882302335,"{'colsample_bytree': 0.5237499556444095, 'subsample': 0.6207551882302335}",0.6451244181010458,0.6189912458161473,0.6777711936098533,0.6472956191756821,0.02404587492325973,429,305,random search for 3 group,1
0.33759117126464844,0.013624810576799774,0.07626159985860188,0.0018186655618344216,0.7350228952720244,0.8922606888104174,"{'colsample_bytree': 0.7350228952720244, 'subsample': 0.8922606888104174}",0.6471491388676751,0.6367446197475091,0.6969254852215627,0.6602730812789156,0.026262933837275987,130,306,random search for 3 group,1
0.34054962793986004,0.01760819574242822,0.07970333099365234,0.008029924721246673,0.7364447855355952,0.6794484383111414,"{'colsample_bytree': 0.7364447855355952, 'subsample': 0.6794484383111414}",0.6483094697238545,0.6399471421262669,0.6949297392551893,0.6610621170351035,0.02419013582494839,97,307,random search for 3 group,1
0.34261377652486164,0.031847916953950235,0.07534273465474446,0.002994117322227171,0.6622756421590088,0.8456262524877561,"{'colsample_bytree': 0.6622756421590088, 'subsample': 0.8456262524877561}",0.6456303424174004,0.6351124941348586,0.6986214898053391,0.659788108785866,0.027793043424285405,155,308,random search for 3 group,1
0.3220483462015788,0.01317552553949914,0.07562939325968425,0.00034023288203058447,0.8048620512438291,0.5911552901069892,"{'colsample_bytree': 0.8048620512438291, 'subsample': 0.5911552901069892}",0.6546553139858464,0.6329976445353482,0.6943878077357777,0.6606802554189908,0.025421945557574925,112,309,random search for 3 group,1
0.3241260051727295,0.015858460622586737,0.07705132166544597,0.0003601255266113588,0.5588490459966712,0.873140905489745,"{'colsample_bytree': 0.5588490459966712, 'subsample': 0.873140905489745}",0.6617810610216386,0.6417254255323196,0.6937468953322744,0.6657511272954109,0.02142240882348062,10,310,random search for 3 group,1
0.3341134389241536,0.018847535182274094,0.0747685432434082,0.0016132155484479716,0.806186729592667,0.8738291259482902,"{'colsample_bytree': 0.806186729592667, 'subsample': 0.8738291259482902}",0.6464137955315505,0.632496956515632,0.6987542203674741,0.6592216574715523,0.028525278250337488,177,311,random search for 3 group,1
0.3265686829884847,0.004933104515874346,0.07578206062316895,0.0007555728151874033,0.7356974840996109,0.6758024454074368,"{'colsample_bytree': 0.7356974840996109, 'subsample': 0.6758024454074368}",0.6397863984626069,0.6239267298546938,0.6921202824376564,0.6519444702516524,0.029137080449626516,397,312,random search for 3 group,1
0.32889684041341144,0.012420813048348878,0.07660110791524251,0.002277983264528727,0.7943356383978539,0.7536582978611379,"{'colsample_bytree': 0.7943356383978539, 'subsample': 0.7536582978611379}",0.6487140396475066,0.6471017673743538,0.6978257402053587,0.6645471824090731,0.023540697557226844,19,313,random search for 3 group,1
0.3390074570973714,0.017699565922434747,0.07774035135904948,0.002514103996204368,0.8307902793466835,0.8906120932215666,"{'colsample_bytree': 0.8307902793466835, 'subsample': 0.8906120932215666}",0.646538100803408,0.6305641756895242,0.6955783709113246,0.657560215801419,0.02766256988973399,237,314,random search for 3 group,1
0.3408497969309489,0.014003207368001867,0.07517671585083008,0.0010938325508422356,0.6565149317499275,0.7713951286792722,"{'colsample_bytree': 0.6565149317499275, 'subsample': 0.7713951286792722}",0.6518616571677648,0.6309557046312486,0.6939981588602804,0.6589385068864313,0.026218938578316926,183,315,random search for 3 group,1
0.3362916310628255,0.021026888559746045,0.08935729662577312,0.008972302839154327,0.6244720377659783,0.5200603729236902,"{'colsample_bytree': 0.6244720377659783, 'subsample': 0.5200603729236902}",0.6513739542960975,0.6184514515639985,0.6969279798256607,0.6555844618952522,0.032175950156214196,313,316,random search for 3 group,1
0.3349708716074626,0.025312615755504864,0.07642777760823567,0.0011513589290350781,0.5451448024484273,0.8338081430709622,"{'colsample_bytree': 0.5451448024484273, 'subsample': 0.8338081430709622}",0.6436497298019744,0.6411827507775482,0.6846971515905185,0.6565098773900137,0.019956842043395737,277,317,random search for 3 group,1
0.3110974629720052,0.0112715464116213,0.0747840404510498,0.0005487302226010955,0.5329373251499768,0.6294908471272829,"{'colsample_bytree': 0.5329373251499768, 'subsample': 0.6294908471272829}",0.6422201982195387,0.6222097613516944,0.6824061317154886,0.6489453637622405,0.02503093605822375,424,318,random search for 3 group,1
0.32790954907735187,0.014519429360209174,0.07445653279622395,0.00196213859618305,0.7028498605306542,0.6844012995721558,"{'colsample_bytree': 0.7028498605306542, 'subsample': 0.6844012995721558}",0.6578369219592166,0.6370753317285938,0.6847985021439035,0.659903585277238,0.0195376315789933,148,319,random search for 3 group,1
0.33121665318806964,0.004370936683604811,0.07780726750691731,0.006085158879160345,0.6780576343602294,0.6470907209104084,"{'colsample_bytree': 0.6780576343602294, 'subsample': 0.6470907209104084}",0.6407109585178004,0.6260824921123815,0.6880066363289112,0.6516000289863644,0.026426991265111343,402,320,random search for 3 group,1
0.3327321211496989,0.01695877024542784,0.07326984405517578,0.0014414049855914974,0.8926000853892038,0.7929215962506586,"{'colsample_bytree': 0.8926000853892038, 'subsample': 0.7929215962506586}",0.6401540868072118,0.6264821135006529,0.692724575917971,0.6531202587419452,0.028555293353518578,375,321,random search for 3 group,1
0.33910632133483887,0.01609479236079789,0.07529576619466145,0.0010387681494003194,0.7177547584101215,0.8722558830964136,"{'colsample_bytree': 0.7177547584101215, 'subsample': 0.8722558830964136}",0.654218762448911,0.635288742983819,0.6889444418818251,0.659483982438185,0.022218992059496647,167,322,random search for 3 group,1
0.3200356960296631,0.007632542395386248,0.07434773445129395,0.0017676846213753473,0.6566943293443541,0.5165447115375938,"{'colsample_bytree': 0.6566943293443541, 'subsample': 0.5165447115375938}",0.6429897964647,0.6292786171252962,0.7039469607617675,0.6587384581172545,0.0324536145212263,188,323,random search for 3 group,1
0.32584389050801593,0.00902036761810083,0.0734423001607259,0.0012091249675505197,0.6299025575914776,0.636740100895843,"{'colsample_bytree': 0.6299025575914776, 'subsample': 0.636740100895843}",0.6470525984778721,0.630261458952292,0.6870392028053418,0.654784420078502,0.0238154550409128,336,324,random search for 3 group,1
0.3501068751017253,0.017793270326565976,0.09151530265808105,0.011117973894472988,0.5831010840160911,0.7522305723759635,"{'colsample_bytree': 0.5831010840160911, 'subsample': 0.7522305723759635}",0.6577660380917614,0.6321913718296571,0.68687715241194,0.6589448541111195,0.02234093186476367,181,325,random search for 3 group,1
0.3407750129699707,0.022969742197370864,0.07619484265645345,0.001146486673785631,0.6465031335215223,0.8111640732177555,"{'colsample_bytree': 0.6465031335215223, 'subsample': 0.8111640732177555}",0.652847060198076,0.6477703568066561,0.6968975244894398,0.6658383138313906,0.022059754522008604,9,326,random search for 3 group,1
0.3200227419535319,0.013686718228536227,0.0744028886159261,0.0015206072104793401,0.6546183157825544,0.5927488489062198,"{'colsample_bytree': 0.6546183157825544, 'subsample': 0.5927488489062198}",0.6556493484760841,0.6282352760542904,0.6939247680645,0.6592697975316248,0.026939538212605786,176,327,random search for 3 group,1
0.3090542157491048,0.010022746474466188,0.07448124885559082,0.00039429795993142097,0.5470946785475299,0.5045791044574908,"{'colsample_bytree': 0.5470946785475299, 'subsample': 0.5045791044574908}",0.641924916219915,0.6235351047937043,0.6942528433930946,0.6532376214689046,0.029958110901621843,374,328,random search for 3 group,1
0.3340771198272705,0.015010633284512,0.07687759399414062,0.00042701777001281346,0.730635593162816,0.8165411793567827,"{'colsample_bytree': 0.730635593162816, 'subsample': 0.8165411793567827}",0.650905040381445,0.6373196726554984,0.7010020001263204,0.6630755710544213,0.027385532319963466,47,329,random search for 3 group,1
0.31167101860046387,0.007062622143108421,0.07808248202006023,0.00317361396333244,0.5418036988635694,0.594646832936005,"{'colsample_bytree': 0.5418036988635694, 'subsample': 0.594646832936005}",0.6482736554782924,0.6266459549573824,0.688745273799521,0.654554961411732,0.02573807106650243,344,330,random search for 3 group,1
0.32615017890930176,0.010375462598494782,0.08073584238688152,0.006445759016352902,0.6884655178705532,0.5722857103072044,"{'colsample_bytree': 0.6884655178705532, 'subsample': 0.5722857103072044}",0.6484030735880127,0.6401698543220379,0.6870715235247515,0.6585481504782674,0.020447226092750393,194,331,random search for 3 group,1
0.33432920773824054,0.012855329156380548,0.0763852596282959,0.001311868733058972,0.8909107542807597,0.8159783588784071,"{'colsample_bytree': 0.8909107542807597, 'subsample': 0.8159783588784071}",0.6377334906213816,0.6273180310395667,0.6866442505460741,0.6505652574023408,0.025863626444284915,414,332,random search for 3 group,1
0.345336119333903,0.020108943810248275,0.08835879961649577,0.008967788455392275,0.6117703442573882,0.5289973830233339,"{'colsample_bytree': 0.6117703442573882, 'subsample': 0.5289973830233339}",0.6449663331635547,0.6145266653291597,0.6985303831779841,0.6526744605568995,0.03472479972623073,384,333,random search for 3 group,1
0.38640562693277997,0.016897611008459542,0.09691270192464192,0.008583494203088404,0.7299747804086876,0.8148392339664028,"{'colsample_bytree': 0.7299747804086876, 'subsample': 0.8148392339664028}",0.6485346398133796,0.6357828480106831,0.7051760366076214,0.6631645081438947,0.03015933732073391,44,334,random search for 3 group,1
0.3439762592315674,0.029001107564352566,0.11057559649149577,0.036774946095425795,0.8525029427303825,0.5542649279033868,"{'colsample_bytree': 0.8525029427303825, 'subsample': 0.5542649279033868}",0.6481067357593051,0.6294509040056337,0.7006802061724205,0.6594126153124531,0.030158144904758013,171,335,random search for 3 group,1
0.3835049470265706,0.014257886716559058,0.08931263287862141,0.00953656615318162,0.5940094930182205,0.7898768489910372,"{'colsample_bytree': 0.5940094930182205, 'subsample': 0.7898768489910372}",0.6523009485240354,0.6404655116911467,0.6859834329724613,0.6595832977292145,0.019282889598512244,163,336,random search for 3 group,1
0.33137671152750653,0.011659078456464552,0.07567564646402995,0.0016642125113435816,0.5910900967909096,0.619127838576381,"{'colsample_bytree': 0.5910900967909096, 'subsample': 0.619127838576381}",0.6538027276561936,0.6228951422291731,0.6933012183952088,0.6566663627601919,0.0288143968041561,272,337,random search for 3 group,1
0.332733154296875,0.015004383923445937,0.07743167877197266,0.0007769107345463662,0.8172383746301342,0.8579628632418504,"{'colsample_bytree': 0.8172383746301342, 'subsample': 0.8579628632418504}",0.6510335551243587,0.635517191325015,0.6970169072983816,0.6611892179159184,0.026113941120317237,92,338,random search for 3 group,1
0.34410421053568524,0.011354948105573031,0.07607698440551758,0.0014282281056706685,0.6097427294778647,0.7977417426122654,"{'colsample_bytree': 0.6097427294778647, 'subsample': 0.7977417426122654}",0.6283288016271433,0.6369764691344657,0.7037562480869346,0.6563538396161812,0.033703973899728935,285,339,random search for 3 group,1
0.32492788632710773,0.014861827499369162,0.08214290936787923,0.008695953492753405,0.7222994113688997,0.5392759535022648,"{'colsample_bytree': 0.7222994113688997, 'subsample': 0.5392759535022648}",0.6425854429718885,0.6363721170349927,0.697818664243427,0.658925408083436,0.027618416390089284,184,340,random search for 3 group,1
0.3233020305633545,0.00937179557973648,0.07752076784769694,0.0013534001159782865,0.7513947628555637,0.5236826981237293,"{'colsample_bytree': 0.7513947628555637, 'subsample': 0.5236826981237293}",0.641045637844918,0.6276881229873444,0.7007206924371528,0.6564848177564717,0.03175127564226112,278,341,random search for 3 group,1
0.337998628616333,0.013167133447482082,0.07632231712341309,0.0026913820659623033,0.6750560321188198,0.6906708215752945,"{'colsample_bytree': 0.6750560321188198, 'subsample': 0.6906708215752945}",0.6512160449861091,0.6392567696679972,0.6887757677365698,0.6597495274635586,0.02109736215460011,158,342,random search for 3 group,1
