mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number
0.3292706807454427,0.012127508574879679,0.0776537259419759,0.005205075885878333,0.8002239139472052,0.6218713676115074,"{'colsample_bytree': 0.8002239139472052, 'subsample': 0.6218713676115074}",0.6483140516168393,0.6296702367851579,0.6851178497208352,0.6543673793742775,0.023037527757558275,336,269,random search for 3 group,4
0.3444523811340332,0.02366333126867407,0.08125766118367513,0.002199245400383539,0.672873954658427,0.8661935380044785,"{'colsample_bytree': 0.672873954658427, 'subsample': 0.8661935380044785}",0.6507436422826,0.6398786103341058,0.6946608856618819,0.6617610460928626,0.023682789989932333,56,270,random search for 3 group,4
0.3319489161173503,0.015292659951646812,0.07467182477315266,0.0021385517427699925,0.8557376470575513,0.69990344413342,"{'colsample_bytree': 0.8557376470575513, 'subsample': 0.69990344413342}",0.6392915624360057,0.6368405042760176,0.6949524822916926,0.6570281830012387,0.02683519180764762,239,271,random search for 3 group,4
0.3429423173268636,0.015390278174449828,0.07762471834818523,0.0006874627181329514,0.6026980695810973,0.860533880169513,"{'colsample_bytree': 0.6026980695810973, 'subsample': 0.860533880169513}",0.6511527619169521,0.6275451306368318,0.6904428479987291,0.6563802468508376,0.025942573264613772,269,272,random search for 3 group,4
0.3424998919169108,0.018085178586762632,0.0762944221496582,0.0012043294555852961,0.7941725386837254,0.8195330458662187,"{'colsample_bytree': 0.7941725386837254, 'subsample': 0.8195330458662187}",0.6441295324106764,0.6420437374839393,0.6967092748730546,0.6609608482558901,0.025292293151883194,79,273,random search for 3 group,4
0.3558364709218343,0.03341441514008277,0.09252603848775227,0.012390252979580327,0.7728370143245372,0.6810344624045931,"{'colsample_bytree': 0.7728370143245372, 'subsample': 0.6810344624045931}",0.6478677422100978,0.6269896938878541,0.6883905763542991,0.6544160041507503,0.02549087278154148,334,274,random search for 3 group,4
0.33271010716756183,0.014343155594260104,0.0763092835744222,0.0011551461325028827,0.8838283215198135,0.5805735477628395,"{'colsample_bytree': 0.8838283215198135, 'subsample': 0.5805735477628395}",0.6441324185871542,0.6329160548378917,0.6959462329257524,0.6576649021169328,0.027453559821507732,215,275,random search for 3 group,4
0.33455220858256024,0.015580099430066536,0.07700681686401367,0.0008258295785931332,0.7686005349850537,0.7160334244375768,"{'colsample_bytree': 0.7686005349850537, 'subsample': 0.7160334244375768}",0.6362349365014466,0.6263538589479163,0.6982132806622641,0.6536006920372089,0.031802738050635576,361,276,random search for 3 group,4
0.3296012878417969,0.010901841764289197,0.07622567812601726,0.0018049003079283956,0.813689090920304,0.6175432528962765,"{'colsample_bytree': 0.813689090920304, 'subsample': 0.6175432528962765}",0.6441567113053537,0.6155597189363682,0.6865916447860514,0.6487693583425911,0.029181512492173586,446,277,random search for 3 group,4
0.31360483169555664,0.0057372470872214115,0.07773629824320476,0.0005601127287115825,0.5278863197920987,0.5508734542855599,"{'colsample_bytree': 0.5278863197920987, 'subsample': 0.5508734542855599}",0.6304901658649897,0.6160196609468442,0.6912384761666863,0.6459161009928401,0.03258769856551878,456,278,random search for 3 group,4
