mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number,param_colsample_bytree,param_subsample,iter_num
1.9373871485392251,0.11086025768159026,0.2158354918162028,0.03827705873728973,15.0,16.0,"{'max_depth': 15, 'min_child_weight': 16}",0.6402664318082711,0.6249617149930047,0.6850869346349542,0.6501050271454101,0.0255128592139225,58,random search for 1 group,1.0,,,
0.2055504322052002,0.006462990721379369,0.06495865186055501,0.005997067182619858,3.0,16.0,"{'max_depth': 3, 'min_child_weight': 16}",0.6269638783112375,0.5975981023747203,0.6861135679311021,0.6368918495390199,0.036811867381688256,165,random search for 1 group,1.0,,,
1.4654994805653891,0.08159402551299341,0.1582361857096354,0.014723720429012157,13.0,16.0,"{'max_depth': 13, 'min_child_weight': 16}",0.630550424336624,0.6246036973912044,0.6831106270543583,0.6460882495940622,0.02629110388135532,95,random search for 1 group,1.0,,,
2.192077239354452,0.16628485429618747,0.1393145720163981,0.001214554357382934,11.0,3.0,"{'max_depth': 11, 'min_child_weight': 3}",0.5748264745790033,0.5975388824238739,0.6464964036255728,0.6062872535428167,0.02990591001024315,199,random search for 1 group,1.0,,,
1.2846888701121013,0.09634740332712724,0.13084284464518228,0.013710203486356914,11.0,9.0,"{'max_depth': 11, 'min_child_weight': 9}",0.6172979443993956,0.6329213914589278,0.6746331493689108,0.6416174950757447,0.02420121341048688,132,random search for 1 group,1.0,,,
1.6857667764027913,0.10886577285024783,0.12705151240030926,0.001248068124218283,11.0,5.0,"{'max_depth': 11, 'min_child_weight': 5}",0.6013257911968066,0.6315550920841779,0.6510495740616302,0.6279768191142049,0.020456729515129588,183,random search for 1 group,1.0,,,
0.2049572467803955,0.007101174344628925,0.061177094777425126,0.0010537749196364188,4.0,11.0,"{'max_depth': 4, 'min_child_weight': 11}",0.645860139072589,0.5986704689140048,0.6937109093635253,0.646080505783373,0.038800410232583286,96,random search for 1 group,1.0,,,
0.14465745290120444,0.0009837683588601132,0.0448460578918457,0.0020584558184503256,2.0,11.0,"{'max_depth': 2, 'min_child_weight': 11}",0.6073427815273569,0.5790136278717619,0.6303451612547073,0.605567190217942,0.020993588278879517,202,random search for 1 group,1.0,,,
0.4830208619435628,0.018126090289409317,0.08964999516805013,8.169593511303834e-05,8.0,19.0,"{'max_depth': 8, 'min_child_weight': 19}",0.6469659577082632,0.6167373846342946,0.6924743929494903,0.6520592450973494,0.031128548413044407,44,random search for 1 group,1.0,,,
1.61234450340271,0.1080878798435798,0.1478137969970703,0.008570548046733415,14.0,17.0,"{'max_depth': 14, 'min_child_weight': 17}",0.6332944229098967,0.6126981903401656,0.6862945782523076,0.6440957305007899,0.031001164093018986,113,random search for 1 group,1.0,,,
0.16462580362955728,0.001107690979429863,0.05103119214375814,0.0013305377453197724,3.0,7.0,"{'max_depth': 3, 'min_child_weight': 7}",0.629469804400184,0.6037791672457706,0.6933719313089519,0.6422069676516354,0.03766866371305476,125,random search for 1 group,1.0,,,
0.12139503161112468,0.0004738763972479831,0.03572495778401693,0.00017061092402660748,1.0,2.0,"{'max_depth': 1, 'min_child_weight': 2}",0.37659103134284666,0.3702045600886084,0.39819527350522294,0.38166362164555934,0.01197687740821576,238,random search for 1 group,1.0,,,
4.343503634134929,0.22130822866181013,0.17964299519856772,0.003113803583896396,16.0,6.0,"{'max_depth': 16, 'min_child_weight': 6}",0.6125767155272248,0.63334916461595,0.6532263666515951,0.63305074893159,0.016596492060548175,176,random search for 1 group,1.0,,,
4.992947975794475,0.3287059128632633,0.20863469441731766,0.04399452078410438,15.0,4.0,"{'max_depth': 15, 'min_child_weight': 4}",0.5847570870527998,0.6175666993412471,0.6394798077285728,0.6139345313742066,0.022487604328388925,195,random search for 1 group,1.0,,,
