mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number,param_colsample_bytree,param_subsample,iter_num
5.187564452489217,0.7130037080909499,0.2056910196940104,0.007916652641815767,16.0,5.0,"{'max_depth': 16, 'min_child_weight': 5}",0.5852915340745289,0.6215131915102059,0.6423891236550052,0.61639794974658,0.02358895161864816,196,random search for 1 group,8.0,,,
4.980190912882487,0.1990296869350647,0.24055282274882,0.005863664428632868,19.0,9.0,"{'max_depth': 19, 'min_child_weight': 9}",0.6087250394606415,0.6313078768684665,0.6671737997154061,0.635735572014838,0.02406612774643566,175,random search for 1 group,8.0,,,
2.884769996007284,0.15595383127636475,0.2653032938639323,0.058674222100977766,17.0,13.0,"{'max_depth': 17, 'min_child_weight': 13}",0.6255570954314984,0.6289876538398939,0.6772665387763996,0.6439370960159306,0.02360905191928,122,random search for 1 group,8.0,,,
0.4303603967030843,0.008539916051837371,0.09571536382039388,0.012024511451222956,7.0,18.0,"{'max_depth': 7, 'min_child_weight': 18}",0.6350399519287286,0.6187152417545991,0.6981092873517898,0.6506214936783725,0.034233920328081216,57,random search for 1 group,8.0,,,
0.22340106964111328,0.004450392908138262,0.06432056427001953,0.003933558771385056,4.0,1.0,"{'max_depth': 4, 'min_child_weight': 1}",0.6284283886073276,0.6343365975912915,0.6822363729620067,0.6483337863868752,0.024093785723193692,78,random search for 1 group,8.0,,,
2.9388244946797686,0.1336954192225902,0.2548089027404785,0.04332107779052948,19.0,19.0,"{'max_depth': 19, 'min_child_weight': 19}",0.6395892982030851,0.6313077017830889,0.6892916989472627,0.6533962329778124,0.02560611343265385,31,random search for 1 group,8.0,,,
1.007476806640625,0.05936725411169911,0.13084729512532553,0.0030013570806362525,11.0,16.0,"{'max_depth': 11, 'min_child_weight': 16}",0.6348923211136828,0.6192489267361101,0.6836079504235241,0.645916399424439,0.027406431233690902,97,random search for 1 group,8.0,,,
18.10950247446696,0.5735101842235225,0.26617002487182617,0.006042328134441393,16.0,1.0,"{'max_depth': 16, 'min_child_weight': 1}",0.4927944174451452,0.5214286537796258,0.6419537000322961,0.5520589237523557,0.06463117397680539,225,random search for 1 group,8.0,,,
2.2779985268910727,0.1413838652254667,0.18782750765482584,0.024982582129753208,15.0,12.0,"{'max_depth': 15, 'min_child_weight': 12}",0.6313549069424926,0.6276353391691484,0.6749465708506448,0.6446456056540953,0.021479760473323173,113,random search for 1 group,8.0,,,
2.2322868506113687,0.1539065035453808,0.1447291374206543,0.006273117770486321,11.0,3.0,"{'max_depth': 11, 'min_child_weight': 3}",0.5748264745790033,0.5975388824238739,0.6464964036255728,0.6062872535428167,0.02990591001024315,203,random search for 1 group,8.0,,,
