mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number
0.3466135660807292,0.007663592794738356,0.08558416366577148,0.0031591769917110463,0.5351053793728555,0.6522392523935084,"{'colsample_bytree': 0.5351053793728555, 'subsample': 0.6522392523935084}",0.6489807380222806,0.6235167573255156,0.6789998459339703,0.6504991137605888,0.022676307445517116,222,random search for 3 group,8
0.37665239969889325,0.015837903021058593,0.08818928400675456,0.0035586968909409574,0.7688391502282592,0.8672863863269545,"{'colsample_bytree': 0.7688391502282592, 'subsample': 0.8672863863269545}",0.6585920777936374,0.6504142826120806,0.6930710301449783,0.6673591301835654,0.018485046807751593,9,random search for 3 group,8
0.378626028696696,0.031508941920036844,0.08530934651692708,0.00027026996176247214,0.818044773490842,0.7335942862408917,"{'colsample_bytree': 0.818044773490842, 'subsample': 0.7335942862408917}",0.6542312346899868,0.6430968890694365,0.6836473900190244,0.6603251712594825,0.017106291805461735,64,random search for 3 group,8
0.36478352546691895,0.009215262451479082,0.08838105201721191,0.0010857170759218427,0.8320467543645947,0.6658675761316163,"{'colsample_bytree': 0.8320467543645947, 'subsample': 0.6658675761316163}",0.64801949607648,0.6388030708588439,0.6840002476888569,0.6569409382080603,0.019500261462028618,128,random search for 3 group,8
0.4094568093617757,0.018913728272801335,0.1104435920715332,0.019166703745123283,0.8325278872098412,0.8906030460675138,"{'colsample_bytree': 0.8325278872098412, 'subsample': 0.8906030460675138}",0.6580599974978516,0.6571847667757649,0.6922722120416404,0.669172325438419,0.016337994124442718,3,random search for 3 group,8
0.37033828099568683,0.020058793936931045,0.0849614143371582,0.002148924156529045,0.882928945453819,0.6414305180261287,"{'colsample_bytree': 0.882928945453819, 'subsample': 0.6414305180261287}",0.6581828339417469,0.6412333211929668,0.6837244778003397,0.6610468776450179,0.0174647579849394,53,random search for 3 group,8
0.3592381477355957,0.012545639370784211,0.08309388160705566,0.0014701964094405804,0.849407198601619,0.6787991873624643,"{'colsample_bytree': 0.849407198601619, 'subsample': 0.6787991873624643}",0.6433623880135529,0.6338118589256134,0.7043786835157599,0.6605176434849754,0.031258559104149965,61,random search for 3 group,8
0.36321353912353516,0.010679766830844265,0.08989874521891277,0.008606425401837262,0.6609039944079386,0.6883825262565892,"{'colsample_bytree': 0.6609039944079386, 'subsample': 0.6883825262565892}",0.6511512723362267,0.6401310596584463,0.6981012298942237,0.6631278539629656,0.025135818266472626,28,random search for 3 group,8
0.40803003311157227,0.02921628263346244,0.09725673993428548,0.008374146977056211,0.5755790482555605,0.6362681897053795,"{'colsample_bytree': 0.5755790482555605, 'subsample': 0.6362681897053795}",0.651122221873599,0.6172631462274558,0.6834789922743593,0.6506214534584713,0.027034824993959143,221,random search for 3 group,8
0.35900425910949707,0.013737812276610849,0.08457072575887044,0.0004684839269441614,0.5939847234960991,0.5297965361909189,"{'colsample_bytree': 0.5939847234960991, 'subsample': 0.5297965361909189}",0.6382634457076766,0.62459549601241,0.683130400074077,0.6486631139313879,0.025002647496476467,235,random search for 3 group,8
