split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_alpha,param_reg_lambda,params,experiment_name,run_number
0.7176521672356276,0.6807405640355114,0.6194119164675522,0.6726015492462304,0.040517234103104705,77,0.285236914952596,0.035515732669967576,0.056023756663004555,0.003872193375676426,0.8258801589738651,0.003393372326814138,"OrderedDict([('reg_alpha', 0.8258801589738651), ('reg_lambda', 0.003393372326814138)])",BO for 2 group,9
0.7211715292960144,0.6716431607276325,0.6127266928690448,0.668513794297564,0.044327683882710564,125,0.2852114836374919,0.0367535829944115,0.05440823237101237,0.0026875687090213503,0.4226757619617719,0.6646606445512903,"OrderedDict([('reg_alpha', 0.4226757619617719), ('reg_lambda', 0.6646606445512903)])",BO for 2 group,9
0.7238180744495069,0.6800107765052947,0.6066156989536133,0.670148183302805,0.048353229909203606,109,0.29917136828104657,0.024133935360417136,0.053948402404785156,0.002101428740834452,0.3330029321985973,0.737341140825232,"OrderedDict([('reg_alpha', 0.3330029321985973), ('reg_lambda', 0.737341140825232)])",BO for 2 group,9
0.7205849081321506,0.6784460002956828,0.5663841370706717,0.6551383484995017,0.06507382691055688,215,0.29470237096150714,0.03605909847649701,0.05973998705546061,0.0068492061261920196,0.0179524595501549,0.33044671350977933,"OrderedDict([('reg_alpha', 0.0179524595501549), ('reg_lambda', 0.33044671350977933)])",BO for 2 group,9
0.7176877585157307,0.6808444306116999,0.6194169447053939,0.6726497112776082,0.040535196890767046,50,0.2898697853088379,0.038411649578731166,0.05664833386739095,0.0033159935181349635,0.2646115807431511,0.024612258355249945,"OrderedDict([('reg_alpha', 0.2646115807431511), ('reg_lambda', 0.024612258355249945)])",BO for 2 group,9
0.7156480224957014,0.6800143962692453,0.6114432615393766,0.6690352267681078,0.04324399514146236,119,0.2995177110036214,0.019155793497685782,0.05796694755554199,0.0013531299514287442,0.4258092671198094,0.7668396625199636,"OrderedDict([('reg_alpha', 0.4258092671198094), ('reg_lambda', 0.7668396625199636)])",BO for 2 group,9
0.7090911283495049,0.6800164779394029,0.6114489199121562,0.6668521754003547,0.04093469891697716,178,0.30336793263753253,0.053898519357718916,0.056215127309163414,0.002154663341445888,0.5148645671581554,0.7837243195165479,"OrderedDict([('reg_alpha', 0.5148645671581554), ('reg_lambda', 0.7837243195165479)])",BO for 2 group,9
0.7187037544058408,0.6720526008724574,0.5803003342102957,0.6570188964961979,0.05749426569036096,200,0.31309135754903156,0.06443285988094777,0.05235592524210612,0.0024332496782300595,0.12984949806950555,0.5401718733107301,"OrderedDict([('reg_alpha', 0.12984949806950555), ('reg_lambda', 0.5401718733107301)])",BO for 2 group,9
0.7203263888581406,0.677993976956379,0.5663347706310733,0.6548850454818643,0.06495573701359038,228,0.30225523312886554,0.051450741412696885,0.058117945988972984,0.0013436908484271192,0.025453280651886685,0.19619240907209418,"OrderedDict([('reg_alpha', 0.025453280651886685), ('reg_lambda', 0.19619240907209418)])",BO for 2 group,9
0.7131806714246204,0.6678810027936397,0.6115073710315229,0.6641896817499277,0.04158993781747435,193,0.3220568497975667,0.03405274717629154,0.06209127108256022,0.005706806029081503,0.6911593083066373,0.9673536199476321,"OrderedDict([('reg_alpha', 0.6911593083066373), ('reg_lambda', 0.9673536199476321)])",BO for 2 group,9
