split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,experiment_name,run_number
0.6882330278924357,0.6628201735440691,0.5659332560434827,0.6389954858266624,0.0526942144654765,229,0.4162876605987549,0.03499128218409218,0.15781092643737793,0.01009765544414774,0.6806621110768808,0.8831362083924745,"OrderedDict([('colsample_bytree', 0.6806621110768808), ('subsample', 0.8831362083924745)])",BO for 3 group,10
0.6894706793255466,0.676707352586662,0.5616352926465082,0.6426044415195723,0.05749045097105077,224,0.38368646303812665,0.05267888356829902,0.17287715276082358,0.08823802018321325,0.562432173917082,0.8949231605326635,"OrderedDict([('colsample_bytree', 0.562432173917082), ('subsample', 0.8949231605326635)])",BO for 3 group,10
0.7005460507909018,0.6752198139232877,0.6272864240725228,0.6676840962622373,0.030379088281572438,121,0.3509894212086995,0.09283315319716344,0.2089681625366211,0.03338033565544156,0.6742861155139934,0.5597038301273688,"OrderedDict([('colsample_bytree', 0.6742861155139934), ('subsample', 0.5597038301273688)])",BO for 3 group,10
0.6474110809052909,0.6815525801143517,0.5232784024565118,0.6174140211587181,0.06800758057450144,241,0.43218453725179035,0.07820365423844226,0.1952970822652181,0.031216542256971163,0.8831403018800654,0.683412011581072,"OrderedDict([('colsample_bytree', 0.8831403018800654), ('subsample', 0.683412011581072)])",BO for 3 group,10
0.7086966714093679,0.6684363087810623,0.631465813943057,0.669532931377829,0.03153889949554582,109,0.4131045341491699,0.06905657260752442,0.14009475708007812,0.06867458798667342,0.8926448197608983,0.6421707862318633,"OrderedDict([('colsample_bytree', 0.8926448197608983), ('subsample', 0.6421707862318633)])",BO for 3 group,10
0.7182255264716588,0.6728934201437572,0.6439942844661326,0.6783710770271828,0.03055129965724487,37,0.3782154719034831,0.09155542168264735,0.27850063641866046,0.05103003498479324,0.7789109260271166,0.7135253963218794,"OrderedDict([('colsample_bytree', 0.7789109260271166), ('subsample', 0.7135253963218794)])",BO for 3 group,10
0.714986306516541,0.6760157998497851,0.6422935510037721,0.6777652191233661,0.02970246372335561,40,0.5008023579915365,0.0649913815272802,0.21128996213277182,0.01973833004624804,0.6819173064630575,0.8308566975967282,"OrderedDict([('colsample_bytree', 0.6819173064630575), ('subsample', 0.8308566975967282)])",BO for 3 group,10
0.7214403039851952,0.6698566124275571,0.5863848845528241,0.6592272669885255,0.055646076937852604,170,0.36046655972798664,0.04553254729185881,0.10804128646850586,0.07544564627215335,0.6367741822033723,0.6600541519891633,"OrderedDict([('colsample_bytree', 0.6367741822033723), ('subsample', 0.6600541519891633)])",BO for 3 group,10
0.7119760114592062,0.6579943388027429,0.5841527264839937,0.6513743589153144,0.05239316842074014,202,0.289744774500529,0.047643543393730725,0.061098972956339516,0.010309726197511903,0.8417315838931423,0.8294917470251568,"OrderedDict([('colsample_bytree', 0.8417315838931423), ('subsample', 0.8294917470251568)])",BO for 3 group,10
0.6902932591698339,0.6692326066334822,0.5630767038463802,0.6408675232165654,0.055674329542604706,227,0.4123016993204753,0.07656142776008236,0.15681234995524088,0.021769978423929005,0.5565570796860267,0.7211322609772213,"OrderedDict([('colsample_bytree', 0.5565570796860267), ('subsample', 0.7211322609772213)])",BO for 3 group,10
0.7173618265060583,0.6628189799590994,0.651561493342,0.6772474332690526,0.028735067540241847,46,0.4190950393676758,0.04586940580655476,0.13314342498779297,0.08058372441073924,0.7826295991237164,0.7129799745438075,"OrderedDict([('colsample_bytree', 0.7826295991237164), ('subsample', 0.7129799745438075)])",BO for 3 group,10
0.708664062157025,0.6771204459103204,0.5936688751142306,0.6598177943938587,0.04851466838580475,165,0.4281337261199951,0.11477258719870338,0.1792935530344645,0.016449625161134143,0.7902395832441076,0.7244117040247242,"OrderedDict([('colsample_bytree', 0.7902395832441076), ('subsample', 0.7244117040247242)])",BO for 3 group,10
0.7263467450312028,0.6792970564452008,0.6148892151269486,0.6735110055344506,0.04568591345222122,76,0.40839656194051105,0.1018653458897027,0.1458581288655599,0.020145756744455588,0.7193391999452105,0.7113632768040943,"OrderedDict([('colsample_bytree', 0.7193391999452105), ('subsample', 0.7113632768040943)])",BO for 3 group,10
0.6926484222908217,0.649398620951515,0.6039164383881557,0.6486544938768308,0.03622850199914614,210,0.42218732833862305,0.08105286997720258,0.11727436383565266,0.057599501118301345,0.5853563899794864,0.8315333492293735,"OrderedDict([('colsample_bytree', 0.5853563899794864), ('subsample', 0.8315333492293735)])",BO for 3 group,10
0.7123540407494542,0.6600859431473205,0.6346087663301168,0.6690162500756305,0.032361445270670336,113,0.26131248474121094,0.04032054263037315,0.05128725369771322,0.004055794290570258,0.8728775007662704,0.7080772588822243,"OrderedDict([('colsample_bytree', 0.8728775007662704), ('subsample', 0.7080772588822243)])",BO for 3 group,10
0.7185291283816224,0.667830777020652,0.5928526282617167,0.6597375112213304,0.05162539029115432,166,0.27584123611450195,0.046141357791719385,0.06073602040608724,0.0031828845564227564,0.5258100337679419,0.6356657097482911,"OrderedDict([('colsample_bytree', 0.5258100337679419), ('subsample', 0.6356657097482911)])",BO for 3 group,10
0.6877162138939691,0.6690559020938016,0.612420592204584,0.6563975693974516,0.03201596165858902,179,0.31592869758605957,0.05295383193947701,0.05659111340840658,0.0006107598833033295,0.6345409632437835,0.6486838330906262,"OrderedDict([('colsample_bytree', 0.6345409632437835), ('subsample', 0.6486838330906262)])",BO for 3 group,10
0.6806193054597898,0.6507965239684629,0.5935611720082785,0.6416590004788437,0.03612386470333974,226,0.26708563168843585,0.04868914010320779,0.06214038530985514,0.00048487447465482813,0.5171642425266949,0.7024084253569154,"OrderedDict([('colsample_bytree', 0.5171642425266949), ('subsample', 0.7024084253569154)])",BO for 3 group,10
0.7169935780818926,0.6749875371427174,0.6345323205547566,0.6755044785931222,0.03366665184408769,60,0.2615017096201579,0.03259031993298852,0.054776271184285484,0.006703953775169651,0.7133204797262949,0.8382083856628764,"OrderedDict([('colsample_bytree', 0.7133204797262949), ('subsample', 0.8382083856628764)])",BO for 3 group,10
