mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number,param_colsample_bytree,param_subsample
0.5851093133290609,0.04033516875192014,0.27300548553466797,0.0009546722317065701,0.6527489711426205,0.7879482986616345,"{'alpha': 0.6527489711426205, 'lambda': 0.7879482986616345}",0.9000078920369348,0.8992186883434614,0.8962904498816101,0.8985056767540022,0.0015991942115898424,204,96,random search for 2 group,3,,
0.5037194887797037,0.03327764664169614,0.12168669700622559,0.030697095249973286,0.26623580606235075,0.37669521704736053,"{'alpha': 0.26623580606235075, 'lambda': 0.37669521704736053}",0.9015862994238814,0.8981138031725988,0.8968429360694554,0.8988476795553119,0.0020047950663107197,141,97,random search for 2 group,3,,
0.7484323183695475,0.20104778265532677,0.2462911605834961,0.02436694940118475,0.09190635385462398,0.5421015489259544,"{'alpha': 0.09190635385462398, 'lambda': 0.5421015489259544}",0.9008760160997553,0.9000078920369348,0.8980268350434096,0.8996369143933666,0.0011923859783309358,36,98,random search for 2 group,3,,
0.7569242318471273,0.16319638217779342,0.22494133313496908,0.073752215747981,0.016789368091222112,0.14409922823848675,"{'alpha': 0.016789368091222112, 'lambda': 0.14409922823848675}",0.89985005129824,0.8979559624339042,0.8973164956590371,0.8983741697970604,0.0010757630139216737,221,99,random search for 2 group,3,,
0.5321822166442871,0.11858641962224817,0.10438219706217448,0.07985999157735145,0.2854840849022976,0.6857419505301626,"{'alpha': 0.2854840849022976, 'lambda': 0.6857419505301626}",0.8994554494515035,0.9006392549917134,0.8975532754538279,0.8992159932990149,0.0012711731756623948,90,100,random search for 2 group,3,,
0.3997463385264079,0.009121188064201627,0.05149555206298828,0.0049714580985066896,0.8103924234953819,0.18976782753100552,"{'alpha': 0.8103924234953819, 'lambda': 0.18976782753100552}",0.8974035198484729,0.8980348828032515,0.896527229676401,0.8973218774427084,0.0006181982419579212,314,101,random search for 2 group,3,,
0.5137085914611816,0.08185703162629895,0.15123828252156576,0.008836394486810418,0.0110297283666978,0.403006715986613,"{'alpha': 0.0110297283666978, 'lambda': 0.403006715986613}",0.89985005129824,0.8994554494515035,0.897947908445146,0.8990844697316298,0.0008196569700438744,103,102,random search for 2 group,3,,
0.8186662991841634,0.12155936633240357,0.24846998850504556,0.03745779122605065,0.9633067530198295,0.17465520065867968,"{'alpha': 0.9633067530198295, 'lambda': 0.17465520065867968}",0.8989819272354195,0.8975613605871675,0.898579321231255,0.8983742030179472,0.0005978057162681658,220,103,random search for 2 group,3,,
0.9315172831217448,0.21137847611557692,0.1301442782084147,0.03909559057963635,0.7799166954480335,0.8279369921435336,"{'alpha': 0.7799166954480335, 'lambda': 0.8279369921435336}",0.9000078920369348,0.8984294846499882,0.8983425414364641,0.8989266393744623,0.0007653845528762012,127,104,random search for 2 group,3,,
0.8166030248006185,0.12806482595919771,0.269147793451945,0.07428379943563752,0.7389232602612403,0.44712602022084125,"{'alpha': 0.7389232602612403, 'lambda': 0.44712602022084125}",0.8980348828032515,0.8987451661273774,0.8984214680347277,0.8984005056551189,0.00029035055381612033,215,105,random search for 2 group,3,,
0.5606438318888346,0.09788427338385192,0.20055842399597168,0.025480611757877945,0.5340746530948353,0.5258435451717256,"{'alpha': 0.5340746530948353, 'lambda': 0.5258435451717256}",0.9020598216399652,0.8986662457580301,0.898579321231255,0.8997684628764168,0.0016206238934037191,20,106,random search for 2 group,3,,
0.7349685033162435,0.12533006655749632,0.2549615701039632,0.1350563625800155,0.855602020155689,0.9532317028965118,"{'alpha': 0.855602020155689, 'lambda': 0.9532317028965118}",0.8999289716675875,0.8970878383710835,0.8977900552486188,0.8982689550957632,0.001208309673282495,238,107,random search for 2 group,3,,
0.6947501500447592,0.15708781240265207,0.17042787869771323,0.0507737889850768,0.6736969803859608,0.6309259112310373,"{'alpha': 0.6736969803859608, 'lambda': 0.6309259112310373}",0.9004024938836713,0.8983505642806409,0.8973164956590371,0.8986898512744498,0.0012824931471518658,174,108,random search for 2 group,3,,
0.5863433678944906,0.0694965995298018,0.06304279963175456,0.0014071630745657393,0.1112193967796753,0.7242558584516812,"{'alpha': 0.1112193967796753, 'lambda': 0.7242558584516812}",0.9014284586851866,0.9002446531449767,0.8954222573007103,0.8990317897102913,0.002597677430721396,111,109,random search for 2 group,3,,
0.5932027498881022,0.04006050792967259,0.07300837834676106,0.012602591630533653,0.6039846544801458,0.5110431548483705,"{'alpha': 0.6039846544801458, 'lambda': 0.5110431548483705}",0.9007181753610607,0.8987451661273774,0.896921862667719,0.8987950680520523,0.0015502398025190596,158,110,random search for 2 group,3,,
0.5603127479553223,0.04066728315627673,0.05447093645731608,0.0049822338873310255,0.15103901676282316,0.4126959665509977,"{'alpha': 0.15103901676282316, 'lambda': 0.4126959665509977}",0.89985005129824,0.8976402809565148,0.8971586424625099,0.8982163249057549,0.0011718334221363475,246,111,random search for 2 group,3,,
0.5321889718373617,0.09929193610954778,0.19039042790730795,0.10896652980198201,0.7223519976390985,0.4182059689680965,"{'alpha': 0.7223519976390985, 'lambda': 0.4182059689680965}",0.8999289716675875,0.8988240864967249,0.8990528808208367,0.899268646328383,0.00047617145083331773,76,112,random search for 2 group,3,,
