mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number
0.8470236460367838,0.002626704452460782,0.041958014170328774,0.00027849904990693625,0.7447969565847254,0.8579452663695215,"{'colsample_bytree': 0.7447969565847254, 'subsample': 0.8579452663695215}",0.11444935540446455,0.12092571161820131,0.10779127003510447,0.11438877901925677,0.005362284404292604,80,random search for 3 group,3
0.8190166155497233,0.0015752665408838285,0.04137897491455078,0.0004935582852505872,0.5170023463754998,0.524738285399146,"{'colsample_bytree': 0.5170023463754998, 'subsample': 0.524738285399146}",0.11412167052582667,0.11711015471087038,0.10903092702081307,0.11342091741917004,0.003335343181174803,156,random search for 3 group,3
0.8532610734303793,0.0023462337476018893,0.041374524434407554,0.000209464920380239,0.8093531143783179,0.8764727306371687,"{'colsample_bytree': 0.8093531143783179, 'subsample': 0.8764727306371687}",0.11553082863580211,0.12004991263373976,0.1087748684738542,0.11478520324779869,0.0046331143676990325,48,random search for 3 group,3
0.8462433020273844,0.0017584638370249706,0.041391213734944664,0.00018780205227000006,0.8271539454561885,0.6462476997522519,"{'colsample_bytree': 0.8271539454561885, 'subsample': 0.6462476997522519}",0.11632951394895052,0.11751242608240131,0.10505154208106926,0.1129644940374737,0.00561610344023564,191,random search for 3 group,3
0.8230798244476318,0.002037241999225811,0.041617631912231445,0.00010793543762602995,0.5096744380512164,0.6508440120270771,"{'colsample_bytree': 0.5096744380512164, 'subsample': 0.6508440120270771}",0.11868504514363976,0.1186522537953314,0.10839668732024932,0.11524466208640682,0.004842267899554121,27,random search for 3 group,3
0.8244351545969645,0.0038201516433348168,0.04134527842203776,0.00047531809173897787,0.5137505704011964,0.7504321227769233,"{'colsample_bytree': 0.5137505704011964, 'subsample': 0.7504321227769233}",0.11504001552883092,0.11909316665008551,0.10785745601761187,0.11399687939884277,0.004645886933151034,107,random search for 3 group,3
0.8514842987060547,0.001341498232372524,0.04139439264933268,0.0004523868964669667,0.8602925727771584,0.8493126932052841,"{'colsample_bytree': 0.8602925727771584, 'subsample': 0.8493126932052841}",0.1158668380273461,0.11974452323761509,0.10746833757399588,0.11435989961298569,0.005123757159898633,85,random search for 3 group,3
0.8262503147125244,0.0016767547624391178,0.04133852322896322,0.00030709851399514463,0.7071021763616266,0.6325030754668849,"{'colsample_bytree': 0.7071021763616266, 'subsample': 0.6325030754668849}",0.11161369233102347,0.11705656925293717,0.10887475116757694,0.11251500425051253,0.0034004714553173073,213,random search for 3 group,3
0.8288078308105469,0.0013416044998611223,0.04151415824890137,3.009997185075315e-05,0.6651096811177446,0.7911869755803917,"{'colsample_bytree': 0.6651096811177446, 'subsample': 0.7911869755803917}",0.11405748434194096,0.11918467852785297,0.10953526759574095,0.11425914348851163,0.003941935450404827,95,random search for 3 group,3
0.8218700885772705,0.0021605275458996625,0.041651646296183266,0.0002771035484540116,0.6505590452382627,0.5164740844923364,"{'colsample_bytree': 0.6505590452382627, 'subsample': 0.5164740844923364}",0.11579803448020931,0.11706230283903485,0.10808955587097846,0.11364996439674087,0.00396553492405168,145,random search for 3 group,3
0.8456356525421143,0.0035109775170901075,0.04160316785176595,0.0007283734113160007,0.8907853437078502,0.5810103477918976,"{'colsample_bytree': 0.8907853437078502, 'subsample': 0.5810103477918976}",0.11647355588599684,0.11292582627128755,0.10769736292332555,0.11236558169353665,0.0036047002852465414,222,random search for 3 group,3
0.8229395548502604,0.0013814409790985297,0.04323307673136393,0.0030725733109346004,0.6936546339301862,0.5936570731392918,"{'colsample_bytree': 0.6936546339301862, 'subsample': 0.5936570731392918}",0.11240688790796671,0.117175747786882,0.10813580966933245,0.11257281512139372,0.0036924038396323935,210,random search for 3 group,3
0.825904369354248,0.0028003049288333783,0.042362054189046226,0.0010364163102037714,0.6923289252714289,0.5587620354398977,"{'colsample_bytree': 0.6923289252714289, 'subsample': 0.5587620354398977}",0.11496856078874029,0.11691230786481843,0.10890504848060367,0.11359530571138747,0.0034101244202257804,149,random search for 3 group,3
0.8334793249766032,0.0020506263054549624,0.04158806800842285,0.00026014435205705557,0.5682565323280919,0.8565907677697766,"{'colsample_bytree': 0.5682565323280919, 'subsample': 0.8565907677697766}",0.11422227617117231,0.11799104840253638,0.10960034774600547,0.11393789077323806,0.0034313865679241823,112,random search for 3 group,3
0.8287156422932943,0.0009716767123280204,0.041728576024373375,0.00021583930363452034,0.665335050299721,0.7004024976080785,"{'colsample_bytree': 0.665335050299721, 'subsample': 0.7004024976080785}",0.11470933060612332,0.11797765614046551,0.1084112236113941,0.11369940345266098,0.0039702327786327015,138,random search for 3 group,3
0.8525636990865072,0.0016591939922149283,0.04194951057434082,0.0008588899071619488,0.8305446133710048,0.8075948633576475,"{'colsample_bytree': 0.8305446133710048, 'subsample': 0.8075948633576475}",0.11405994897837357,0.11904033889589738,0.10639264164222528,0.11316430983883208,0.0052020949982576024,173,random search for 3 group,3
0.8259841601053873,0.0008176971378631214,0.04122161865234375,0.00028727615135003476,0.5288457237392548,0.7611248892960796,"{'colsample_bytree': 0.5288457237392548, 'subsample': 0.7611248892960796}",0.11601741824728007,0.12252885731365204,0.10859875510947403,0.11571501022346871,0.00569095919357246,11,random search for 3 group,3
