split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,experiment_name,run_number
0.9234911065602062,0.9224786580455142,0.9224662609155861,0.9228120085071021,0.00048022150896215754,122,12.554959376653036,2.1137798765769515,1.3351720174153645,0.22843338817888845,10,11,"OrderedDict([('max_depth', 10), ('min_child_weight', 11)])",BO for 1 group,8.0
0.926551462297798,0.9270806967486597,0.9257912721331846,0.9264744770598807,0.0005292126257571427,4,5.70872688293457,0.7214259066202068,1.1736844380696614,0.14806489067832593,4,6,"OrderedDict([('max_depth', 4), ('min_child_weight', 6)])",BO for 1 group,8.0
0.9220989898525047,0.9209945005637498,0.9218564837718743,0.921649991396043,0.00047395743353243446,225,14.06275208791097,1.540487620255876,1.4711496829986572,0.5623653191811455,13,17,"OrderedDict([('max_depth', 13), ('min_child_weight', 17)])",BO for 1 group,8.0
0.9228698313352816,0.9225016682390299,0.9228574387058919,0.9227429794267344,0.0001707077645164965,130,11.194096088409424,1.938539771223722,1.176820993423462,0.3140249847902327,10,10,"OrderedDict([('max_depth', 10), ('min_child_weight', 10)])",BO for 1 group,8.0
0.9228698313352816,0.9232725097218067,0.922914964851525,0.9230191019695377,0.0001801312026544985,110,23.407774607340496,2.848005018218048,1.0830944379170735,0.4664726690346313,12,1,"OrderedDict([('max_depth', 12), ('min_child_weight', 1)])",BO for 1 group,8.0
0.924940748751697,0.9248256977841184,0.9248708538030534,0.9248791001129563,4.7329923624501493e-05,59,4.5671126047770185,0.684206079157007,0.9521079858144125,0.29888866877109665,7,5,"OrderedDict([('max_depth', 7), ('min_child_weight', 5)])",BO for 1 group,8.0
0.9230424077866495,0.923249499528291,0.9233636687874639,0.9232185253674681,0.00013297043942190926,90,13.030173222223917,1.6138425863745947,1.8620755672454834,0.47975137963652426,9,1,"OrderedDict([('max_depth', 9), ('min_child_weight', 1)])",BO for 1 group,8.0
0.9259186819761154,0.926206309395062,0.9256992303001714,0.9259414072237829,0.00020763691030244993,21,7.823016246159871,0.6559318603556429,1.5303017298380535,0.1702169454143522,4,8,"OrderedDict([('max_depth', 4), ('min_child_weight', 8)])",BO for 1 group,8.0
0.9215697554016429,0.9219724337881682,0.9220980935835337,0.9218800942577815,0.00022535934307224678,204,17.986671368281048,4.668950738027971,1.6306424140930176,0.535885710608562,17,17,"OrderedDict([('max_depth', 17), ('min_child_weight', 17)])",BO for 1 group,8.0
0.9221910306265676,0.9220529694654732,0.9227308811854988,0.9223249604258466,0.0002925109324318223,171,24.906392018000286,1.741930898879212,1.5217222372690837,0.11691293592359657,17,5,"OrderedDict([('max_depth', 17), ('min_child_weight', 5)])",BO for 1 group,8.0
0.9137002692192642,0.9118939690282796,0.9141940011735333,0.9132627464736923,0.0009886376424048321,235,3.66926376024882,0.8023306894180048,0.9181379477183024,0.17855832208655262,1,20,"OrderedDict([('max_depth', 1), ('min_child_weight', 20)])",BO for 1 group,8.0
0.9137002692192642,0.9118939690282796,0.9141940011735333,0.9132627464736923,0.0009886376424048321,235,2.531038443247477,0.23507752872833282,0.815589189529419,0.26160104057048333,1,1,"OrderedDict([('max_depth', 1), ('min_child_weight', 1)])",BO for 1 group,8.0
0.9227317701741872,0.9234450861731747,0.9222361563330533,0.9228043375601384,0.0004962038282210191,123,49.80160776774088,7.677916405163288,1.495310386021932,0.5590403682771035,20,1,"OrderedDict([('max_depth', 20), ('min_child_weight', 1)])",BO for 1 group,8.0
0.9219379184978945,0.9208794495961711,0.9225698079777259,0.9217957253572638,0.0006973722255510292,215,27.345123529434204,2.553839170457873,1.7709039052327473,0.5327490306295264,20,11,"OrderedDict([('max_depth', 20), ('min_child_weight', 11)])",BO for 1 group,8.0
0.9137002692192642,0.9118939690282796,0.9141940011735333,0.9132627464736923,0.0009886376424048321,235,4.148665269215901,0.6378837544437711,0.8233063220977783,0.19656906763868015,1,13,"OrderedDict([('max_depth', 1), ('min_child_weight', 13)])",BO for 1 group,8.0
0.9258381462988103,0.9262638348788513,0.9263090074438832,0.9261369962071816,0.0002121219632790505,16,2.601189374923706,0.19695876867919654,0.7123951117197672,0.26136191199519243,5,20,"OrderedDict([('max_depth', 5), ('min_child_weight', 20)])",BO for 1 group,8.0
0.9224671529487563,0.9239167951402472,0.923329153100084,0.9232377003963625,0.0005953364979018865,89,42.921576499938965,1.7842419487358654,1.8728723526000977,0.4679346586910905,15,1,"OrderedDict([('max_depth', 15), ('min_child_weight', 1)])",BO for 1 group,8.0
0.926206309395062,0.9261832992015463,0.9252275159059793,0.9258723748341958,0.0004560808738421083,24,4.971880515416463,0.5841310727943478,1.6493269602457683,0.6468604183165346,5,1,"OrderedDict([('max_depth', 5), ('min_child_weight', 1)])",BO for 1 group,8.0
0.9231344485607124,0.9238707747532157,0.9234442053913504,0.9234831429017595,0.0003018621790699015,81,50.56970683733622,1.7532661818007598,1.397975206375122,0.48653722001341254,19,1,"OrderedDict([('max_depth', 19), ('min_child_weight', 1)])",BO for 1 group,8.0
0.9249062334614234,0.9251593455900964,0.9251009583855863,0.9250555124790353,0.00010821409408210043,54,7.5170237223307295,1.8369545891135879,2.0590108235677085,0.07728534540169503,3,20,"OrderedDict([('max_depth', 3), ('min_child_weight', 20)])",BO for 1 group,8.0
