split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,experiment_name,run_number
0.9243309786235302,0.9248026875906027,0.9236628047447565,0.9242654903196298,0.0004676535498453431,232,5.165304501851399,0.19694313078819242,1.1445688406626384,0.31705710813096616,0.7323646432853449,0.5459089421656944,"OrderedDict([('colsample_bytree', 0.7323646432853449), ('subsample', 0.5459089421656944)])",BO for 3 group,8
0.9253549322349801,0.9256540647506846,0.9248938642613067,0.9253009537489905,0.00031268882692423946,113,4.396974643071492,1.105507993161535,0.8106443881988525,0.3413490558349471,0.6380515866690952,0.7854016982499727,"OrderedDict([('colsample_bytree', 0.6380515866690952), ('subsample', 0.7854016982499727)])",BO for 3 group,8
0.9244000092040774,0.9252283761706436,0.925331062968119,0.9249864827809468,0.00041681297713986573,160,2.5870728492736816,0.13130390692915309,0.5964051087697347,0.20381902626729856,0.5373227445492806,0.6344328658000016,"OrderedDict([('colsample_bytree', 0.5373227445492806), ('subsample', 0.6344328658000016)])",BO for 3 group,8
0.9262753399756092,0.9262983501691249,0.9265276067972894,0.9263670989806746,0.00011388425892771925,1,3.2161055405934653,0.15341934521069,0.6656126976013184,0.09606571000840625,0.6944973493117854,0.8921499129027889,"OrderedDict([('colsample_bytree', 0.6944973493117854), ('subsample', 0.8921499129027889)])",BO for 3 group,8
0.9248717181711498,0.9255965392668952,0.9262399760691234,0.9255694111690561,0.0005589182224685544,68,5.007727305094401,1.0794145092159728,1.2399720350901287,0.34270692537361835,0.5798168111403943,0.8667789580620697,"OrderedDict([('colsample_bytree', 0.5798168111403943), ('subsample', 0.8667789580620697)])",BO for 3 group,8
0.9244805448813824,0.9241584021721623,0.924790317199167,0.9244764214175706,0.0002579947060877614,214,3.984314521153768,0.15509027948675363,0.9730772972106934,0.46941607838707916,0.5384555156691059,0.5308887615362845,"OrderedDict([('colsample_bytree', 0.5384555156691059), ('subsample', 0.5308887615362845)])",BO for 3 group,8
0.9256310545571689,0.9253894475252537,0.9264355649642763,0.9258186890155663,0.0004472101978118462,23,4.153755823771159,0.8656133590728642,0.8655011653900146,0.22264098842911845,0.8352763891576266,0.7727497306164227,"OrderedDict([('colsample_bytree', 0.8352763891576266), ('subsample', 0.7727497306164227)])",BO for 3 group,8
0.9241238868818886,0.925446973009043,0.9248823590321801,0.9248177396410373,0.0005420768544839638,180,5.631366729736328,0.7797662964025985,1.406896432240804,0.10705843713306024,0.5194840423277977,0.5450783368219163,"OrderedDict([('colsample_bytree', 0.5194840423277977), ('subsample', 0.5450783368219163)])",BO for 3 group,8
0.92503278952576,0.9250673048160335,0.9249974113234465,0.9250325018884133,2.8534623739533735e-05,153,6.801200866699219,1.1014177848462121,1.6552216211954753,0.23888670648988503,0.7742219735743832,0.6646318086219912,"OrderedDict([('colsample_bytree', 0.7742219735743832), ('subsample', 0.6646318086219912)])",BO for 3 group,8
0.9251823557836122,0.9247221519132975,0.9255036414050186,0.9251360497006429,0.0003207175771168914,141,5.212599277496338,0.5397031597720374,1.3024653593699138,0.27291244281544413,0.6079427854179247,0.6872422959640119,"OrderedDict([('colsample_bytree', 0.6079427854179247), ('subsample', 0.6872422959640119)])",BO for 3 group,8
0.9259071768793575,0.9260797533307256,0.9267231956924422,0.9262367086341751,0.00035113900503716663,2,3.5809839566548667,0.40707322565582976,0.7683634757995605,0.2867210154055869,0.8971897193630765,0.8985485340637829,"OrderedDict([('colsample_bytree', 0.8971897193630765), ('subsample', 0.8985485340637829)])",BO for 3 group,8
0.9241008766883729,0.9242274327527095,0.9247558015117872,0.9243613703176233,0.00028365011845852325,223,5.329398234685262,1.0961966031212949,1.4956765174865723,0.4429926911323755,0.8983745155339684,0.5014713787952254,"OrderedDict([('colsample_bytree', 0.8983745155339684), ('subsample', 0.5014713787952254)])",BO for 3 group,8
0.9250442946225178,0.9261832992015463,0.9256071884671583,0.9256115940970742,0.0004650071074318355,59,5.26138432820638,0.5284879069650272,0.974674383799235,0.05107364262497192,0.7225212983381228,0.7597276889001191,"OrderedDict([('colsample_bytree', 0.7225212983381228), ('subsample', 0.7597276889001191)])",BO for 3 group,8
0.9258151361052946,0.9255620239766217,0.9256762198419182,0.9256844599746116,0.00010349673830751755,43,3.342743476231893,0.11081577168075023,0.8084895610809326,0.12305841248897,0.7509801955337182,0.6975662240282369,"OrderedDict([('colsample_bytree', 0.7509801955337182), ('subsample', 0.6975662240282369)])",BO for 3 group,8
0.9242274327527095,0.9252743965576751,0.9256532093836649,0.9250516795646831,0.000602999112531236,150,3.958861509958903,0.9927051457760949,0.7667118708292643,0.22608424619480888,0.5186769602634647,0.658293279910535,"OrderedDict([('colsample_bytree', 0.5186769602634647), ('subsample', 0.658293279910535)])",BO for 3 group,8
0.9254239628155273,0.9250673048160335,0.9258487982788177,0.9254466886367929,0.00031944781035172067,90,4.492106119791667,1.2594202124350793,0.8099209467569987,0.1003953410213549,0.8709344172854652,0.6544660686283785,"OrderedDict([('colsample_bytree', 0.8709344172854652), ('subsample', 0.6544660686283785)])",BO for 3 group,8
0.9260222278469362,0.9254124577187695,0.9260558924030972,0.9258301926562676,0.00029570276076979683,21,3.884361664454142,0.625963214174014,0.9037465254465739,0.30130154483933647,0.7606138339905035,0.8787091470083521,"OrderedDict([('colsample_bytree', 0.7606138339905035), ('subsample', 0.8787091470083521)])",BO for 3 group,8
