mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number
0.815619707107544,0.0028926316840818716,0.03993837038675944,0.0008586973241220532,0.5899641232019139,0.5623385535595977,"{'colsample_bytree': 0.5899641232019139, 'subsample': 0.5623385535595977}",0.11479460567516409,0.11890334072270647,0.10862728069136185,0.11410840902974413,0.004223150626336441,100,488,random search for 3 group,7
0.8167068958282471,0.0016324562534470106,0.03938062985738119,0.00089010168397333,0.5931358943164038,0.6396502891695658,"{'colsample_bytree': 0.5931358943164038, 'subsample': 0.6396502891695658}",0.11712225645341956,0.11696366414835735,0.11066673350295397,0.11491755136824362,0.0030064793666020177,38,489,random search for 3 group,7
0.8139464855194092,0.0014862214244265484,0.04043396313985189,0.0017755238706245995,0.677913152688513,0.6943368899859065,"{'colsample_bytree': 0.677913152688513, 'subsample': 0.6943368899859065}",0.11348642153943478,0.11831313096099705,0.10881233696445425,0.11353729648829536,0.003878849729537706,142,490,random search for 3 group,7
0.83172074953715,0.0022419836023554003,0.03967547416687012,0.0007103744946287886,0.852722424873515,0.6441152246806682,"{'colsample_bytree': 0.852722424873515, 'subsample': 0.6441152246806682}",0.11459792578514327,0.11873688932111803,0.10810563842875687,0.11381348451167272,0.004375491208060766,122,491,random search for 3 group,7
0.8175270557403564,0.000703937170203312,0.0404509703318278,0.0012069625176651037,0.6663204164860017,0.756870190351258,"{'colsample_bytree': 0.6663204164860017, 'subsample': 0.756870190351258}",0.11573124944376245,0.12140137095517112,0.1082756523902173,0.11513609092971695,0.005375052384502805,23,492,random search for 3 group,7
0.8302187919616699,0.0012078259019136788,0.03904573122660319,0.0007054314997889664,0.8102314156975873,0.5694847282687441,"{'colsample_bytree': 0.8102314156975873, 'subsample': 0.5694847282687441}",0.11338643577154539,0.11652264582177052,0.10893497521737527,0.11294801893689706,0.0031131273976371123,185,493,random search for 3 group,7
0.8177164395650228,0.0005728016603685413,0.03916176160176595,0.0007419492543361584,0.6016590107149008,0.7270141424454473,"{'colsample_bytree': 0.6016590107149008, 'subsample': 0.7270141424454473}",0.1177031561165055,0.11996709108619041,0.10827914396969907,0.11531646372413167,0.00506124176998333,17,494,random search for 3 group,7
0.8209812641143799,0.0040221691317199005,0.04029043515523275,0.000966194389497013,0.6899550018917555,0.569149996659186,"{'colsample_bytree': 0.6899550018917555, 'subsample': 0.569149996659186}",0.11589756833829967,0.11844615406851267,0.1091980151715487,0.11451391252612035,0.003900247498071346,66,495,random search for 3 group,7
0.8345067501068115,0.0030930404649446145,0.04095975557963053,0.0012775047161018933,0.731382747525348,0.8299322564587728,"{'colsample_bytree': 0.731382747525348, 'subsample': 0.8299322564587728}",0.11431193427351127,0.11678419383993033,0.1083914286114096,0.11316251890828373,0.003521410115908352,167,496,random search for 3 group,7
0.823063850402832,0.0003144762447863822,0.039716879526774086,0.0009505954222537682,0.6418449733778792,0.8622514637394294,"{'colsample_bytree': 0.6418449733778792, 'subsample': 0.8622514637394294}",0.11429669341706372,0.11942097118972805,0.10748581000002222,0.11373449153560466,0.004888699307089237,125,497,random search for 3 group,7
