mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,run_number,experiment_name
0.8428060054779053,0.3339120288630855,0.0214080810546875,0.001083383299895317,0.9716231270298625,0.5996180851323858,0.10408559813886586,2,1,0.8080702791029284,"{'alpha': 0.9716231270298625, 'colsample_bytree': 0.5996180851323858, 'lambda': 0.10408559813886586, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 0.8080702791029284}",0.09776876088697506,0.0969379343817166,0.10018583006689497,0.10728804529469327,0.09085136433683283,0.09860638699342254,0.00531961576240791,300,6,random_search
0.7227050304412842,0.004864618840299276,0.020889759063720703,0.00029326345849783485,0.6163458315154543,0.8258445907634031,0.25077737240158804,3,18,0.6015606347010996,"{'alpha': 0.6163458315154543, 'colsample_bytree': 0.8258445907634031, 'lambda': 0.25077737240158804, 'max_depth': 3, 'min_child_weight': 18, 'subsample': 0.6015606347010996}",0.10866533254820077,0.10776020260061225,0.11372283277393991,0.11878770259286409,0.10076527093251342,0.10994026828962608,0.00605216675058294,158,6,random_search
10.459009552001953,0.13959744453521095,0.041622066497802736,0.0007819383806646164,0.6504970033180486,0.5905029426490923,0.3711867233005529,19,12,0.6213163794013774,"{'alpha': 0.6504970033180486, 'colsample_bytree': 0.5905029426490923, 'lambda': 0.3711867233005529, 'max_depth': 19, 'min_child_weight': 12, 'subsample': 0.6213163794013774}",0.04507279283761223,0.055206395674563535,0.04944087949496434,0.058967938285197086,0.045513706851663116,0.050840342628800064,0.005453740124196893,670,6,random_search
3.19847092628479,0.02585705856141519,0.03198981285095215,0.00044425293314492707,0.8496550797145586,0.7207710103682989,0.9284233667973614,11,9,0.7874739084293088,"{'alpha': 0.8496550797145586, 'colsample_bytree': 0.7207710103682989, 'lambda': 0.9284233667973614, 'max_depth': 11, 'min_child_weight': 9, 'subsample': 0.7874739084293088}",0.08467227609835015,0.08868456454619367,0.08975162736026998,0.1018379458569143,0.07075744459180955,0.08714077169070752,0.009997136284944053,363,6,random_search
5.245454883575439,0.04668471717025326,0.03307561874389649,0.00026851467998210683,0.9214636078496936,0.6937589912989706,0.35696894927904366,11,1,0.8763401453996995,"{'alpha': 0.9214636078496936, 'colsample_bytree': 0.6937589912989706, 'lambda': 0.35696894927904366, 'max_depth': 11, 'min_child_weight': 1, 'subsample': 0.8763401453996995}",0.08291445765189265,0.09578519968502197,0.08412039752666989,0.09670856543138695,0.0754246194835323,0.08699064795570075,0.008129068085840793,365,6,random_search
0.7776729106903076,0.005542642325348272,0.021665668487548827,0.00019952046220897055,0.3366058140254783,0.8572346687339744,0.13797267013363756,4,15,0.5283499445561833,"{'alpha': 0.3366058140254783, 'colsample_bytree': 0.8572346687339744, 'lambda': 0.13797267013363756, 'max_depth': 4, 'min_child_weight': 15, 'subsample': 0.5283499445561833}",0.11510962862347096,0.11554891715042925,0.11606560541267086,0.12242001967943328,0.10655811823298311,0.1151404578197975,0.005053162597510413,43,6,random_search
15.431070232391358,0.30651425637333857,0.043369102478027347,0.00014722870612784482,0.675812651724436,0.673833159022718,0.7097684067045786,19,9,0.8788462669973519,"{'alpha': 0.675812651724436, 'colsample_bytree': 0.673833159022718, 'lambda': 0.7097684067045786, 'max_depth': 19, 'min_child_weight': 9, 'subsample': 0.8788462669973519}",0.06709403141287507,0.060202622680317286,0.06097891136562794,0.069114140140211,0.04390783455740255,0.06025950803128677,0.008865813241152942,596,6,random_search
1.3954980850219727,0.025231216753547878,0.02695603370666504,0.00026051361773205266,0.6424935962135929,0.6186005562905166,0.6645129831470452,8,15,0.731062904010938,"{'alpha': 0.6424935962135929, 'colsample_bytree': 0.6186005562905166, 'lambda': 0.6645129831470452, 'max_depth': 8, 'min_child_weight': 15, 'subsample': 0.731062904010938}",0.1123120257421154,0.11343974218671515,0.10994075405057879,0.11758496295846699,0.09872954026751402,0.11040140504107807,0.006339244356446358,149,6,random_search
1.0193171501159668,0.004243978160915939,0.024559783935546874,0.0006246005353377495,0.3743215780209297,0.8201027468871579,0.15394214293708608,6,6,0.703163195225023,"{'alpha': 0.3743215780209297, 'colsample_bytree': 0.8201027468871579, 'lambda': 0.15394214293708608, 'max_depth': 6, 'min_child_weight': 6, 'subsample': 0.703163195225023}",0.10773218311464516,0.11243293517189024,0.11264072384807955,0.12331288022902775,0.10403043913803955,0.11202983230033645,0.006485413332357149,123,6,random_search
1.148857593536377,0.0068855284257608755,0.025554084777832033,0.00012940631317422032,0.34238395324089055,0.5180351047166034,0.52039859197238,7,12,0.7646595528813969,"{'alpha': 0.34238395324089055, 'colsample_bytree': 0.5180351047166034, 'lambda': 0.52039859197238, 'max_depth': 7, 'min_child_weight': 12, 'subsample': 0.7646595528813969}",0.11184387606052537,0.10706047801874807,0.11077282938779531,0.12052089148630696,0.09771392543303259,0.10958240007728166,0.007394630093817267,173,6,random_search
28.51531262397766,0.2855344769009101,0.04880213737487793,0.0011115287924355227,0.05408284286156595,0.6723755853436102,0.26549193209787514,19,3,0.6530105706273416,"{'alpha': 0.05408284286156595, 'colsample_bytree': 0.6723755853436102, 'lambda': 0.26549193209787514, 'max_depth': 19, 'min_child_weight': 3, 'subsample': 0.6530105706273416}",0.035609727196938556,0.05366431421838935,0.03443556554087701,0.05757211347765867,0.03068244175802326,0.04239283243837737,0.01099016594476754,706,6,random_search
