mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number
0.8385529518127441,0.00434108108573641,0.04063685735066732,0.0015578491850070163,0.6561041127460477,0.4956772664895177,"{'alpha': 0.6561041127460477, 'lambda': 0.4956772664895177}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8373265266418457,0.0035377128821015187,0.03962151209513346,0.00012139577521818192,0.7080275618852486,0.19118168499167543,"{'alpha': 0.7080275618852486, 'lambda': 0.19118168499167543}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8400623798370361,0.0024175470475070616,0.04039351145426432,0.0003112558177329176,0.050624226297279584,0.7346893104491093,"{'alpha': 0.050624226297279584, 'lambda': 0.7346893104491093}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8395896752675375,0.0004565972599568185,0.04049038887023926,0.0005345499800401885,0.32758423526578184,0.813383645479097,"{'alpha': 0.32758423526578184, 'lambda': 0.813383645479097}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.841982364654541,0.006310039699749427,0.03985945383707682,9.350231031965695e-05,0.8096491241558322,0.5077593798248181,"{'alpha': 0.8096491241558322, 'lambda': 0.5077593798248181}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8343718846638998,0.002138630702623487,0.03966474533081055,0.00017036649410401104,0.7331499796616684,0.446882974403487,"{'alpha': 0.7331499796616684, 'lambda': 0.446882974403487}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8348267873128256,0.0010926083730697827,0.03940749168395996,0.0002509328833714967,0.3106798545058388,0.7603426023054963,"{'alpha': 0.3106798545058388, 'lambda': 0.7603426023054963}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.834470272064209,0.0025192970256717583,0.03993328412373861,0.0002826194121467917,0.9793829080058696,0.02343292676385078,"{'alpha': 0.9793829080058696, 'lambda': 0.02343292676385078}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8476914564768473,0.0004571961377147162,0.041343132654825844,0.001477255398573091,0.35817074368130697,0.2415686065079311,"{'alpha': 0.35817074368130697, 'lambda': 0.2415686065079311}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8381115595499674,0.0004534138173911909,0.04050636291503906,0.0007665478292758271,0.6611769614516338,0.6967435256954466,"{'alpha': 0.6611769614516338, 'lambda': 0.6967435256954466}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8357823689778646,0.0008368563523430245,0.04011249542236328,0.000734416457976863,0.26432147042594956,0.1344001284002635,"{'alpha': 0.26432147042594956, 'lambda': 0.1344001284002635}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8364638487497965,0.0016363691737786106,0.03990666071573893,0.0002845180100764662,0.1446240540103254,0.2966925084788894,"{'alpha': 0.1446240540103254, 'lambda': 0.2966925084788894}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8372776508331299,0.0026021847007251875,0.03966403007507324,0.00041548996300772224,0.1675129276117211,0.7179705080968164,"{'alpha': 0.1675129276117211, 'lambda': 0.7179705080968164}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8411033948262533,0.007264131376548358,0.039924065272013344,0.0006576096249168996,0.3111962901567854,0.5960597121656084,"{'alpha': 0.3111962901567854, 'lambda': 0.5960597121656084}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8356783390045166,0.002068557514671421,0.04016264279683431,0.000522392184794085,0.16556991834572476,0.04097829242724871,"{'alpha': 0.16556991834572476, 'lambda': 0.04097829242724871}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8418573538462321,0.003382611663456221,0.03962930043538412,0.0002398609664450922,0.74975109468093,0.3302752571997737,"{'alpha': 0.74975109468093, 'lambda': 0.3302752571997737}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.83758012453715,0.00830342640173323,0.03971656163533529,0.0007251483826999359,0.4857084871303222,0.41210741767352155,"{'alpha': 0.4857084871303222, 'lambda': 0.41210741767352155}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8333925406138102,0.0015518835617585444,0.04010478655497233,0.0004423610860798587,0.12924450119982922,0.33486307098024926,"{'alpha': 0.12924450119982922, 'lambda': 0.33486307098024926}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8387695153554281,0.005338623558207418,0.03970233599344889,0.0005498915015897506,0.8427985999469886,0.689353059399928,"{'alpha': 0.8427985999469886, 'lambda': 0.689353059399928}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8348680337270101,0.0037186840320643936,0.03993550936381022,0.00013124393580032917,0.44744402659188687,0.5118221591866958,"{'alpha': 0.44744402659188687, 'lambda': 0.5118221591866958}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.833409865697225,0.0005806136906014811,0.0393683115641276,0.00010607176818104552,0.9116067128863574,0.16202517345262857,"{'alpha': 0.9116067128863574, 'lambda': 0.16202517345262857}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8417608737945557,0.0034551701261334882,0.03980422019958496,0.0003285292096023719,0.3343276662226127,0.893400084297913,"{'alpha': 0.3343276662226127, 'lambda': 0.893400084297913}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
0.8370848496754965,0.0011864954240168048,0.03988941510518392,0.00038408028566414037,0.8050848361620978,0.814981523441644,"{'alpha': 0.8050848361620978, 'lambda': 0.814981523441644}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,random search for 2 group,6
