mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number
14.546532789866129,0.2950789144437406,0.08202274640401204,0.0004943278824331356,19,10,"{'max_depth': 19, 'min_child_weight': 10}",0.05164414646504312,0.04644059163174641,0.031970801094991286,0.04335184639726027,0.008323276192101504,216,random search for 1 group,1.0
0.7506563663482666,0.0009397276284913169,0.03693270683288574,0.00019711752576142316,4,9,"{'max_depth': 4, 'min_child_weight': 9}",0.11226339845952471,0.11767068185294816,0.1054964545454724,0.11181017828598176,0.0049804289659828695,17,random search for 1 group,1.0
1.5802296002705891,0.036104274981831504,0.05011741320292155,0.0016474695676444338,8,6,"{'max_depth': 8, 'min_child_weight': 6}",0.09736487685454609,0.10987019850815627,0.08468839052970867,0.09730782196413701,0.010280509219269946,94,random search for 1 group,1.0
0.9985464413960775,0.0066247049065127975,0.04287060101826986,0.0005210755120902072,6,5,"{'max_depth': 6, 'min_child_weight': 5}",0.11134664005558281,0.11421055837148408,0.09688504270893461,0.10748074704533384,0.007582973023747819,52,random search for 1 group,1.0
0.7494564851125082,0.00227363314429994,0.037446816762288414,0.0005521952153688426,4,6,"{'max_depth': 4, 'min_child_weight': 6}",0.1097074455330368,0.1163745192363802,0.10277899237036858,0.1096203190465952,0.005550692506921437,32,random search for 1 group,1.0
2.9052703380584717,0.05837605549759892,0.058093627293904625,0.0004570292972016607,11,13,"{'max_depth': 11, 'min_child_weight': 13}",0.09126482322656015,0.08659694264149209,0.06804616547053466,0.08196931044619564,0.01002788617802273,122,random search for 1 group,1.0
6.924335638682048,0.28200447597399236,0.06429394086201985,0.00023169423252938136,13,5,"{'max_depth': 13, 'min_child_weight': 5}",0.06387227799570927,0.06888674128600103,0.04508387236242517,0.05928096388137849,0.01024546293798945,179,random search for 1 group,1.0
1.1932361125946045,0.009621960590402443,0.04524699846903483,0.0006773766900193801,7,9,"{'max_depth': 7, 'min_child_weight': 9}",0.10328557000115779,0.11400677168972739,0.09596284270862887,0.10441839479983801,0.0074098273613317275,66,random search for 1 group,1.0
1.48615566889445,0.023890015966636848,0.048668464024861656,9.663226549643505e-05,8,11,"{'max_depth': 8, 'min_child_weight': 11}",0.1018229518592807,0.10443161183670724,0.09318081641514542,0.09981179337037778,0.004808233789038258,75,random search for 1 group,1.0
2.6166794300079346,0.023181755891478414,0.05711174011230469,0.00021853227251482582,11,19,"{'max_depth': 11, 'min_child_weight': 19}",0.09251253992418862,0.09322114968844009,0.0834654396184924,0.08973304307704037,0.004441296491243668,107,random search for 1 group,1.0
