split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_alpha,param_reg_lambda,params,iter_num,experiment_name,run_number
0.7207689886730533,0.680756220846219,0.6194363157118122,0.6736538417436949,0.04167261686091109,22,0.48412227630615234,0.0314386647492734,0.18534159660339355,0.020131982312898516,0.3619028346092285,0.10532895134943679,"OrderedDict([('reg_alpha', 0.3619028346092285), ('reg_lambda', 0.10532895134943679)])",24,random search for 2 group,10
0.7212036162992318,0.6720828053928407,0.6114179616777956,0.6682347944566227,0.04490232274087283,210,0.6537622610727946,0.1927159903586598,0.19595464070638022,0.044357430230379094,0.9515569954753269,0.6893863451677436,"OrderedDict([('reg_alpha', 0.9515569954753269), ('reg_lambda', 0.6893863451677436)])",25,random search for 2 group,10
0.715675388840395,0.6800132612954748,0.6114402755816573,0.6690429752391758,0.04325505821005791,165,0.718214750289917,0.1972019940779765,0.23416376113891602,0.045408649708516304,0.2660619043416849,0.7578536972918841,"OrderedDict([('reg_alpha', 0.2660619043416849), ('reg_lambda', 0.7578536972918841)])",26,random search for 2 group,10
0.7202789262225712,0.6784077844474173,0.6194415163884762,0.6727094090194883,0.04136342520795013,70,0.8347353140513102,0.35976141817318,0.28508679072062176,0.029385437697242844,0.6833277360246578,0.126309004558853,"OrderedDict([('reg_alpha', 0.6833277360246578), ('reg_lambda', 0.126309004558853)])",27,random search for 2 group,10
0.7130039812531832,0.680153564062767,0.6115091284516823,0.6682222245892108,0.042285292419662224,221,0.6723817984263102,0.14259526907676684,0.2051689624786377,0.015583803793230107,0.42732806936057277,0.9725766672904173,"OrderedDict([('reg_alpha', 0.42732806936057277), ('reg_lambda', 0.9725766672904173)])",28,random search for 2 group,10
0.7206418119426223,0.6720748575155124,0.5705008539521879,0.6544058411367742,0.06255516190486304,331,0.4889826774597168,0.1024443403425567,0.13494237263997397,0.04005012768897822,0.0800225163900793,0.6505565728461051,"OrderedDict([('reg_alpha', 0.0800225163900793), ('reg_lambda', 0.6505565728461051)])",29,random search for 2 group,10
0.713146319839665,0.6800294929145992,0.6114829551870667,0.668219589313777,0.042335684675517946,225,0.3489786783854167,0.08329032794059298,0.10699780782063802,0.01988536601412553,0.02613674028561542,0.8897220416716937,"OrderedDict([('reg_alpha', 0.02613674028561542), ('reg_lambda', 0.8897220416716937)])",30,random search for 2 group,10
0.7207821875249731,0.6806792370561398,0.6194383801432208,0.6736332682414444,0.041672341595360915,32,0.3962716261545817,0.13642162695031845,0.1639246940612793,0.09761832532923995,0.17201658917745358,0.11349308704842068,"OrderedDict([('reg_alpha', 0.17201658917745358), ('reg_lambda', 0.11349308704842068)])",31,random search for 2 group,10
0.7130647643139657,0.6800430279777512,0.6115175242006681,0.6682084388307951,0.04229265987430026,234,0.8664880593617758,0.0617291372643576,0.2404477596282959,0.027263957098835494,0.5686818202329316,0.9994088464353228,"OrderedDict([('reg_alpha', 0.5686818202329316), ('reg_lambda', 0.9994088464353228)])",32,random search for 2 group,10
0.7091034849147768,0.6795884024214891,0.6114618358077835,0.6667179077146832,0.04088773357688705,252,0.7867129643758138,0.05653734568625455,0.2411790688832601,0.039872316363152,0.36322374415401276,0.8241954477947634,"OrderedDict([('reg_alpha', 0.36322374415401276), ('reg_lambda', 0.8241954477947634)])",33,random search for 2 group,10
0.7176754717555859,0.6807398388194834,0.6194110910835995,0.6726088005528895,0.04052618466030634,110,0.5544292132059733,0.1165523038842434,0.2131675879160563,0.05484945326553284,0.014215673057341144,0.0,"OrderedDict([('reg_alpha', 0.014215673057341144), ('reg_lambda', 0.0)])",34,random search for 2 group,10
0.7179492945108781,0.6784381384127871,0.5663684075721545,0.6542519468319399,0.06420238946057803,334,0.47282568613688153,0.14429469373451853,0.25087976455688477,0.09517165520432418,0.0179670862572664,0.287887308621028,"OrderedDict([('reg_alpha', 0.0179670862572664), ('reg_lambda', 0.287887308621028)])",35,random search for 2 group,10
0.7187175847511249,0.6807398552359675,0.6194110951990321,0.6729561783953749,0.04091359949665523,51,0.7916857401529948,0.1245459893240575,0.2595818042755127,0.06592538064717318,1.0,0.0,"OrderedDict([('reg_alpha', 1.0), ('reg_lambda', 0.0)])",36,random search for 2 group,10
0.7198244170794319,0.6720367917171861,0.5824433604198471,0.6581015230721551,0.05694460739105972,275,0.7380134264628092,0.06362026423103116,0.28233615557352704,0.03331756238423646,0.8866821234386918,0.4622929076402197,"OrderedDict([('reg_alpha', 0.8866821234386918), ('reg_lambda', 0.4622929076402197)])",37,random search for 2 group,10
0.7176977400911984,0.6807469595556913,0.6194219012086124,0.6726222002851673,0.040530185556956366,94,0.30693896611531574,0.038198311612036226,0.08590364456176758,0.03724245547368701,0.996553011422357,0.04509328731731876,"OrderedDict([('reg_alpha', 0.996553011422357), ('reg_lambda', 0.04509328731731876)])",38,random search for 2 group,10
0.7197861515219932,0.6676329812507544,0.5664019782418367,0.651273703671528,0.06367833553831269,347,0.721017599105835,0.14326738652251889,0.2507960796356201,0.03651777446862332,0.018245264941557652,0.3799390864622644,"OrderedDict([('reg_alpha', 0.018245264941557652), ('reg_lambda', 0.3799390864622644)])",39,random search for 2 group,10
0.7130725920308909,0.6800316931309698,0.60668645292386,0.6665969126952402,0.044458764734244295,257,0.6990582148234049,0.03813938388111458,0.3399193286895752,0.07424921243548885,0.9975140236100217,0.9067903167795452,"OrderedDict([('reg_alpha', 0.9975140236100217), ('reg_lambda', 0.9067903167795452)])",40,random search for 2 group,10
0.7203136702936356,0.6784219394095363,0.5663369351947194,0.6550241816326304,0.065001538646766,314,0.5872979958852133,0.10722794124496864,0.2100833257039388,0.06396849943332028,0.02142640320242784,0.20159652914009601,"OrderedDict([('reg_alpha', 0.02142640320242784), ('reg_lambda', 0.20159652914009601)])",41,random search for 2 group,10
