mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number
0.8284687995910645,0.005310430310473317,0.0388944943745931,0.0008902192243401571,0.873391721166085,0.7005516637341124,"{'colsample_bytree': 0.873391721166085, 'subsample': 0.7005516637341124}",0.11540235976871194,0.1180305424087792,0.10577971590887492,0.11307087269545535,0.005266090356375158,189,488,random search for 3 group,10
0.8268013795216879,0.002217269963428444,0.038896401723225914,5.597857479075664e-05,0.8760184807831137,0.6961924953229225,"{'colsample_bytree': 0.8760184807831137, 'subsample': 0.6961924953229225}",0.11530977920375385,0.11622361095534439,0.1079164668691931,0.11314995234276377,0.003719390610401143,185,489,random search for 3 group,10
0.808766762415568,0.0035768492261226506,0.03931657473246256,0.00023470371318217933,0.6745612772625011,0.6563322477221228,"{'colsample_bytree': 0.6745612772625011, 'subsample': 0.6563322477221228}",0.1167721005804977,0.1201733566902532,0.10955930915971124,0.11550158881015404,0.004425317417171886,20,490,random search for 3 group,10
0.8065534432729086,0.005713441294318915,0.03929877281188965,0.0003093604558220449,0.5587042785375421,0.7084116863957919,"{'colsample_bytree': 0.5587042785375421, 'subsample': 0.7084116863957919}",0.11702637512208325,0.11868251511887107,0.10865802303385552,0.11478897109160328,0.0043876412028439485,59,491,random search for 3 group,10
0.8070923487345377,0.0022037945109769507,0.03918870290120443,0.0002843989778431044,0.6399915240810904,0.5561202038676851,"{'colsample_bytree': 0.6399915240810904, 'subsample': 0.5561202038676851}",0.11315967939805605,0.1177456113901133,0.10963689752402894,0.11351406277073277,0.003319839436039991,160,492,random search for 3 group,10
0.8293725649515787,0.0008924165135695615,0.03925196329752604,0.0001370211208237422,0.7901523724243302,0.8162020893996556,"{'colsample_bytree': 0.7901523724243302, 'subsample': 0.8162020893996556}",0.11580628715717955,0.11838416349578573,0.10866367310476432,0.11428470791924321,0.004111640864137991,100,493,random search for 3 group,10
0.8057537078857422,0.0033873599569698917,0.03930028279622396,0.0003811888024615187,0.6658586709669622,0.6864741397877974,"{'colsample_bytree': 0.6658586709669622, 'subsample': 0.6864741397877974}",0.1145513388661229,0.11950798260506235,0.10905650147758983,0.11437194098292502,0.004268684585821918,95,494,random search for 3 group,10
0.8112359841664633,0.0016021930547290672,0.03928685188293457,0.0003804381150506266,0.5765508492214078,0.8647970233963923,"{'colsample_bytree': 0.5765508492214078, 'subsample': 0.8647970233963923}",0.11654496618645915,0.11772113728788003,0.10744390025241002,0.11390333457558306,0.0045926799327113245,131,495,random search for 3 group,10
0.8064611752827963,0.001816335915663707,0.03883035977681478,0.0002939074404725436,0.6800521317739416,0.7399086326864721,"{'colsample_bytree': 0.6800521317739416, 'subsample': 0.7399086326864721}",0.11370800647061186,0.11667246296043032,0.10672254101286893,0.11236767014797037,0.0041711399548153135,220,496,random search for 3 group,10
0.8323751290639242,0.004583122925157148,0.04026365280151367,0.0011137610216331662,0.8461974736713058,0.8900646939037087,"{'colsample_bytree': 0.8461974736713058, 'subsample': 0.8900646939037087}",0.11413044034880049,0.12150832991837912,0.108391882073681,0.1146768841136202,0.00536869019449836,71,497,random search for 3 group,10
0.8066867192586263,0.003255694526959133,0.039008537928263344,0.00026487787905306597,0.5252425728525719,0.8775167230676433,"{'colsample_bytree': 0.5252425728525719, 'subsample': 0.8775167230676433}",0.11475224482631918,0.11863291867990311,0.11084451204670298,0.11474322518430842,0.0031796100899822545,66,498,random search for 3 group,10
0.8228278160095215,0.002749835642220872,0.039321581522623696,0.0002473907533658557,0.8094270128763335,0.7757108953583902,"{'colsample_bytree': 0.8094270128763335, 'subsample': 0.7757108953583902}",0.11553137771818389,0.11934943719171298,0.10614762408338008,0.11367614633109231,0.005546973947512579,146,499,random search for 3 group,10
0.8249011039733887,0.002235384397157954,0.0389405886332194,0.0001385475689117804,0.8214117837904644,0.7542654015720633,"{'colsample_bytree': 0.8214117837904644, 'subsample': 0.7542654015720633}",0.1149379356569189,0.12168692374912371,0.10777973707010846,0.11480153215871702,0.0056784043983608675,57,500,random search for 3 group,10
0.8085970878601074,0.00113628278779248,0.03934669494628906,0.0002894351142850764,0.7249160293629063,0.5498070058614767,"{'colsample_bytree': 0.7249160293629063, 'subsample': 0.5498070058614767}",0.11346264874748169,0.12196166355980831,0.10965113177701147,0.11502514802810049,0.005145765326639209,44,501,random search for 3 group,10
0.8040470282236735,0.0015179991582255487,0.039326747258504234,0.0004977468253582862,0.5374973345957698,0.85608984646276,"{'colsample_bytree': 0.5374973345957698, 'subsample': 0.85608984646276}",0.1145222493637722,0.1178530892494627,0.1103381786296106,0.11423783908094849,0.0030745338197113573,105,502,random search for 3 group,10
