mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number
0.7306283315022787,0.0027286344119452754,0.03613511721293131,0.0003689420668911159,0.6241265389232941,0.6098064885605936,"{'colsample_bytree': 0.6241265389232941, 'subsample': 0.6098064885605936}",0.11235904758238158,0.11758967098707762,0.1120929964240528,0.11401390499783733,0.002530780197497433,61,488,random search for 3 group,8
0.740772008895874,0.0004894821494775514,0.036605119705200195,0.0004355678411391478,0.7602741997810869,0.8843499372905042,"{'colsample_bytree': 0.7602741997810869, 'subsample': 0.8843499372905042}",0.11313075564655861,0.1187816232221296,0.1063896816734532,0.11276735351404714,0.005065510811286362,186,489,random search for 3 group,8
0.7401781876881918,0.0032464351559174033,0.03627117474873861,0.00041685788426250406,0.8932255792502886,0.5100427394137866,"{'colsample_bytree': 0.8932255792502886, 'subsample': 0.5100427394137866}",0.11474437204518317,0.11353800022797034,0.10688667666021023,0.11172301631112125,0.0034550898834976693,238,490,random search for 3 group,8
0.7260891596476237,0.000954895476148734,0.036545912424723305,0.00045655426615622365,0.5100365368243688,0.5768301175207751,"{'colsample_bytree': 0.5100365368243688, 'subsample': 0.5768301175207751}",0.11359368561562411,0.1185024167320784,0.11222123372545234,0.11477244535771829,0.0026963457849304654,11,491,random search for 3 group,8
0.7324555714925131,0.0016119085271570177,0.037490526835123696,0.0020321173457148603,0.6193299050193652,0.8111209976805316,"{'colsample_bytree': 0.6193299050193652, 'subsample': 0.8111209976805316}",0.11198003343108831,0.1206642406305023,0.10937346109048396,0.11400591171735819,0.004826908104809192,63,492,random search for 3 group,8
0.7454449335734049,0.0008981375307268761,0.03618852297465006,0.000137603716621614,0.8338384621976243,0.5802121883173165,"{'colsample_bytree': 0.8338384621976243, 'subsample': 0.5802121883173165}",0.11661082957137703,0.11782504535660865,0.10940896677064749,0.11461494723287773,0.0037144092776751287,14,493,random search for 3 group,8
0.7326256434122721,0.0033833317645284894,0.03631075223286947,0.00018166612674303675,0.6491856885191506,0.810829835837364,"{'colsample_bytree': 0.6491856885191506, 'subsample': 0.810829835837364}",0.11313436903571916,0.11812191302592312,0.10806046736311448,0.11310558314158559,0.004107618424114596,153,494,random search for 3 group,8
0.7295620441436768,0.0008075751003994385,0.036544481913248696,0.0006808114876174647,0.591122793258805,0.6232720560901397,"{'colsample_bytree': 0.591122793258805, 'subsample': 0.6232720560901397}",0.11408234537437512,0.11897599021505434,0.11028595133350172,0.11444809564097706,0.0035571078030579486,22,495,random search for 3 group,8
0.7447677453358968,0.0041785423928794784,0.03605524698893229,7.113358141682834e-05,0.7817748266530993,0.8033004739053224,"{'colsample_bytree': 0.7817748266530993, 'subsample': 0.8033004739053224}",0.11225658380085857,0.11778569772337477,0.10887029813295312,0.11297085988572882,0.003674573009959643,170,496,random search for 3 group,8
0.7380011876424154,0.000692825037435137,0.03649075826009115,0.0003357744216881325,0.8532439338352409,0.5345812101628914,"{'colsample_bytree': 0.8532439338352409, 'subsample': 0.5345812101628914}",0.11316379333327997,0.11737551488798426,0.10795302569069287,0.11283077797065237,0.0038539157655625793,180,497,random search for 3 group,8
