mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number,param_colsample_bytree,param_subsample
0.8389304478963217,0.003931909180926271,0.04109485944112142,0.00033356752132345007,0.5621459119383633,0.42545020147444634,"{'alpha': 0.5621459119383633, 'lambda': 0.42545020147444634}",0.11533156820533896,0.11603605618510493,0.10711221869343135,0.11282661436129175,0.0040509105326296665,1,161,random search for 2 group,4,,
0.8421099980672201,0.005420744084374522,0.04189149538675944,0.0011256667759587532,0.5746327996887133,0.4260109588660299,"{'alpha': 0.5746327996887133, 'lambda': 0.4260109588660299}",0.11533156820533896,0.11603605618510493,0.10711221869343135,0.11282661436129175,0.0040509105326296665,1,162,random search for 2 group,4,,
0.8388637701670328,0.003992871163607672,0.039633591969807945,0.0011017299809978523,0.10995539018130862,0.9217064067346273,"{'alpha': 0.10995539018130862, 'lambda': 0.9217064067346273}",0.11533156820533896,0.11603605618510493,0.10711221869343135,0.11282661436129175,0.0040509105326296665,1,163,random search for 2 group,4,,
0.8383580843607584,0.0035670517802030666,0.04153235753377279,0.00206479969435957,0.6861250771623046,0.40368355228162234,"{'alpha': 0.6861250771623046, 'lambda': 0.40368355228162234}",0.11533156820533896,0.11603605618510493,0.10711221869343135,0.11282661436129175,0.0040509105326296665,1,164,random search for 2 group,4,,
0.8409209251403809,0.0052857965868667554,0.04049221674601237,0.0008934759994691882,0.3526429732915014,0.9967563885446987,"{'alpha': 0.3526429732915014, 'lambda': 0.9967563885446987}",0.11533156820533896,0.11603605618510493,0.10711221869343135,0.11282661436129175,0.0040509105326296665,1,165,random search for 2 group,4,,
0.8426228364308676,0.002827261950171098,0.040857950846354164,0.00035052625310415123,0.15885199664555616,0.46582660499832096,"{'alpha': 0.15885199664555616, 'lambda': 0.46582660499832096}",0.11533156820533896,0.11603605618510493,0.10711221869343135,0.11282661436129175,0.0040509105326296665,1,166,random search for 2 group,4,,
0.8370339075724283,0.0005043856973477206,0.040484110514322914,0.001715007449129934,0.5534094035156295,0.8251546459629512,"{'alpha': 0.5534094035156295, 'lambda': 0.8251546459629512}",0.11533156820533896,0.11603605618510493,0.10711221869343135,0.11282661436129175,0.0040509105326296665,1,167,random search for 2 group,4,,
0.8385412693023682,0.0018002644479925489,0.04038325945536295,0.0003922474430341227,0.7185683212532055,0.8423650970914608,"{'alpha': 0.7185683212532055, 'lambda': 0.8423650970914608}",0.11533156820533896,0.11603605618510493,0.10711221869343135,0.11282661436129175,0.0040509105326296665,1,168,random search for 2 group,4,,
0.8367690245310465,0.002589226130061459,0.039521217346191406,0.0008902400544558921,0.9681580374710018,0.753764741816356,"{'alpha': 0.9681580374710018, 'lambda': 0.753764741816356}",0.11533156820533896,0.11603605618510493,0.10711221869343135,0.11282661436129175,0.0040509105326296665,1,169,random search for 2 group,4,,
0.8412417570749918,0.009141067350983545,0.0398255983988444,0.0005269663450484947,0.6116084021232474,0.9244107531985897,"{'alpha': 0.6116084021232474, 'lambda': 0.9244107531985897}",0.11533156820533896,0.11603605618510493,0.10711221869343135,0.11282661436129175,0.0040509105326296665,1,170,random search for 2 group,4,,
0.8251004219055176,0.0015736168914645863,0.04133033752441406,0.0002618554629858836,,,"{'colsample_bytree': 0.5143802510654394, 'subsample': 0.8556830481083639}",0.112433571846419,0.11907251891686144,0.10768464937429634,0.11306358004585892,0.004670372999246892,394,171,random search for 3 group,4,0.5143802510654394,0.8556830481083639
0.8478286266326904,0.00223081598311024,0.04113928476969401,0.00032087316453662906,,,"{'colsample_bytree': 0.8288043794592128, 'subsample': 0.7987301992931035}",0.11242352829388547,0.12085901297145052,0.1031175023321379,0.11213334786582463,0.0072458472452310175,494,172,random search for 3 group,4,0.8288043794592128,0.7987301992931035
0.8238052527109782,0.0010258808449645767,0.04120572408040365,0.0002833920385107891,,,"{'colsample_bytree': 0.5600494186712242, 'subsample': 0.6724206861012506}",0.11573175824532234,0.1166015503047727,0.10875975926076409,0.11369768927028638,0.0035096532726065044,280,173,random search for 3 group,4,0.5600494186712242,0.6724206861012506
0.8218210538228353,0.000947604539619602,0.041344404220581055,0.0004981249423834627,,,"{'colsample_bytree': 0.6739572437311105, 'subsample': 0.5306000526086433}",0.11622984639189715,0.11779634463144828,0.1061208429899051,0.1133823446710835,0.005174329855671933,340,174,random search for 3 group,4,0.6739572437311105,0.5306000526086433
0.8451757431030273,0.001448987078864942,0.04103604952494303,0.00031439810838697346,,,"{'colsample_bytree': 0.7731438265410153, 'subsample': 0.8441832672115595}",0.11454277477881414,0.11933462104704318,0.1067195249294628,0.11353230691844003,0.00519941961418674,310,175,random search for 3 group,4,0.7731438265410153,0.8441832672115595
0.8204392592112223,0.0016612390270314462,0.04128797849019369,0.00018022913225798387,,,"{'colsample_bytree': 0.5366818799614798, 'subsample': 0.6392285962149631}",0.11337348131631553,0.11774278009906325,0.10927328135303782,0.11346318092280554,0.0034582400887141927,324,176,random search for 3 group,4,0.5366818799614798,0.6392285962149631
0.8440384864807129,0.002424029657974195,0.041263580322265625,0.00028324575399241327,,,"{'colsample_bytree': 0.8127886579698302, 'subsample': 0.8002138437515869}",0.11481111898738916,0.1187238969492378,0.10915403190240214,0.1142296826130097,0.0039284543565080285,163,177,random search for 3 group,4,0.8127886579698302,0.8002138437515869
