mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name,run_number
0.8283965587615967,0.00037084061425205736,0.039859771728515625,0.000456287857791209,0.6222870435018871,0.8430498631426093,"{'colsample_bytree': 0.6222870435018871, 'subsample': 0.8430498631426093}",0.1145210304894434,0.1169773095909884,0.1104792285815388,0.11399252288732353,0.002679024003309942,114,random search for 3 group,1
0.8501541614532471,0.004683885475172278,0.04090555508931478,0.00038354252557973344,0.8861498814233042,0.8845021256416364,"{'colsample_bytree': 0.8861498814233042, 'subsample': 0.8845021256416364}",0.1154145419231305,0.11953787694755347,0.10842620903104405,0.11445954263390934,0.004586306335422574,83,random search for 3 group,1
0.824887752532959,0.0018655889251608267,0.04008332888285319,0.00034024897626131286,0.6941519329316683,0.622819254267234,"{'colsample_bytree': 0.6941519329316683, 'subsample': 0.622819254267234}",0.1128208807772394,0.11688297183926022,0.10853265300453308,0.11274550187367756,0.003409420052807257,211,random search for 3 group,1
0.8290789922078451,0.0015924014478891923,0.0403588612874349,4.9154461632244425e-05,0.6892230139811191,0.8750508314502476,"{'colsample_bytree': 0.6892230139811191, 'subsample': 0.8750508314502476}",0.11555061913434472,0.11939753969817402,0.10690214171518286,0.1139501001825672,0.005225258422609936,119,random search for 3 group,1
0.8425331910451254,0.0019416791256578114,0.04058965047200521,0.00031876039948486984,0.8872049524569373,0.5317632650325133,"{'colsample_bytree': 0.8872049524569373, 'subsample': 0.5317632650325133}",0.1157187893464976,0.11289938183571269,0.10354957340985926,0.11072258153068985,0.00520104469019406,243,random search for 3 group,1
0.8460307916005453,0.002199544332576376,0.03991142908732096,0.0002403787724273576,0.8635121999997681,0.7812853637274331,"{'colsample_bytree': 0.8635121999997681, 'subsample': 0.7812853637274331}",0.1156782903644088,0.11743656589077267,0.10644280820994934,0.1131858881550436,0.004821806616203924,187,random search for 3 group,1
0.8414306640625,0.0027574617035649395,0.03978395462036133,0.0003610342767786601,0.8347041435433564,0.5768343132215449,"{'colsample_bytree': 0.8347041435433564, 'subsample': 0.5768343132215449}",0.1141905955312914,0.11319324130932784,0.10594978747399886,0.1111112081048727,0.0036723177111668637,242,random search for 3 group,1
0.8207362492879232,0.002722212068349644,0.04000027974446615,0.0004954599406848268,0.6799417977837544,0.6615705290151164,"{'colsample_bytree': 0.6799417977837544, 'subsample': 0.6615705290151164}",0.11747036527313481,0.11811165254965994,0.11039196244281546,0.11532466008853674,0.003497755650969769,35,random search for 3 group,1
0.8398605187733968,0.0007814829165427882,0.03996014595031738,9.400285546507642e-05,0.8493361477698409,0.6899206828485468,"{'colsample_bytree': 0.8493361477698409, 'subsample': 0.6899206828485468}",0.11506880677166054,0.11801787224721982,0.10822146906264873,0.11376938269384303,0.004103555859591171,136,random search for 3 group,1
0.8201522827148438,0.0012365137317282553,0.04066061973571777,0.0010948104309849108,0.6723959341988208,0.5247874307556717,"{'colsample_bytree': 0.6723959341988208, 'subsample': 0.5247874307556717}",0.11584609341138852,0.11775621121095281,0.1063111110743008,0.11330447189888071,0.0050061601531932514,179,random search for 3 group,1
0.8417300383249918,0.0007503362951143834,0.039291938145955406,4.9794424054975573e-05,0.8118053028153964,0.662636758029089,"{'colsample_bytree': 0.8118053028153964, 'subsample': 0.662636758029089}",0.1171919000263294,0.11895344488847925,0.10758146121703671,0.11457560204394845,0.004997617065852278,77,random search for 3 group,1
0.8140823841094971,0.005146058677996893,0.04005805651346842,9.784545374649984e-05,0.5152398459977272,0.5191426728021958,"{'colsample_bytree': 0.5152398459977272, 'subsample': 0.5191426728021958}",0.11524303750491693,0.11551189386887895,0.10876621372979056,0.11317371503452882,0.003118506239592151,190,random search for 3 group,1
0.8253660202026367,0.003227688357748681,0.040069580078125,0.0002560857498557876,0.595883612685747,0.7985841276952466,"{'colsample_bytree': 0.595883612685747, 'subsample': 0.7985841276952466}",0.11443576417917334,0.11849570570726031,0.10821611057947389,0.11371586015530251,0.004227388110129125,139,random search for 3 group,1
